# Step  P_inst  U_inst
42800 0.00365519 -13.9412
43000 0.00385436 -13.7132
43200 0.00381125 -14.845
43400 0.00382311 -10.4036
43600 0.00369751 -11.9696
43800 0.00385596 -8.24245
44000 0.0038663 -10.2174
44200 0.00394457 -12.6828
44400 0.00392899 -14.4795
44600 0.00389294 -19.744
44800 0.00366235 -17.9453
45000 0.00372398 -14.623
45200 0.00379744 -17.2794
45400 0.00376893 -15.6522
45600 0.00370104 -12.5256
45800 0.00367135 -12.2589
46000 0.00377568 -13.1792
46200 0.00387775 -12.1084
46400 0.00406004 -17.9178
46600 0.00383028 -16.2691
46800 0.00397045 -18.1313
47000 0.00378438 -17.267
47200 0.0035674 -16.937
47400 0.0039083 -13.3954
47600 0.00393487 -14.3216
47800 0.00379813 -10.4716
48000 0.00380443 -9.74365
48200 0.00380525 -9.26106
48400 0.00374002 -8.32154
48600 0.00375824 -14.934
48800 0.00372244 -14.8629
49000 0.00361027 -18.1296
49200 0.00389025 -14.3867
49400 0.00367608 -12.575
49600 0.00380253 -14.853
49800 0.00372007 -12.6133
50000 0.00416602 -15.3057
50200 0.00389145 -12.953
50400 0.0037099 -11.6415
50600 0.00375838 -13.6721
50800 0.00400265 -12.2542
51000 0.00375893 -15.8307
51200 0.00374091 -11.9432
51400 0.00370603 -12.0773
51600 0.00381609 -14.33
51800 0.0038505 -12.2784
52000 0.00408012 -12.7006
52200 0.00402396 -12.8601
52400 0.00392467 -12.2178
52600 0.00373974 -16.0371
52800 0.00412259 -14.2833
53000 0.00379734 -16.0849
53200 0.00376427 -14.0783
53400 0.00371942 -11.6429
53600 0.00370934 -15.2877
53800 0.00397993 -14.1851
54000 0.00379423 -12.8831
54200 0.0036126 -19.4375
54400 0.00392131 -20.3761
54600 0.00376021 -16.661
54800 0.00385302 -14.8706
55000 0.00382713 -12.1802
55200 0.00389222 -15.8775
55400 0.00377989 -15.3319
55600 0.00370267 -12.8904
55800 0.00393364 -12.7115
56000 0.00383743 -12.7006
56200 0.00366891 -15.1228
56400 0.00383312 -14.1216
56600 0.00381345 -14.8498
56800 0.00394145 -24.141
57000 0.00373506 -15.0614
57200 0.00382436 -17.1069
57400 0.00385549 -9.90339
57600 0.00381655 -18.5776
57800 0.00371034 -14.4151
58000 0.00385281 -10.0599
58200 0.00409365 -13.9548
58400 0.00374891 -15.5768
58600 0.00413729 -15.2155
58800 0.00367507 -14.5085
59000 0.00407742 -14.5587
59200 0.00369216 -16.0034
59400 0.00390015 -17.0443
59600 0.0038597 -14.0498
59800 0.00382242 -13.8649
60000 0.00372533 -15.8015
60200 0.00359774 -15.4587
60400 0.00367711 -17.6744
60600 0.00399755 -8.7747
60800 0.0036295 -19.0583
61000 0.00380044 -16.9214
61200 0.00372889 -11.9801
61400 0.00392211 -15.6319
61600 0.00409942 -13.2763
61800 0.0038236 -17.6623
62000 0.00368407 -18.8336
62200 0.00359992 -20.5765
62400 0.00375608 -12.2281
62600 0.00362072 -13.3486
62800 0.00388126 -15.9909
63000 0.00414274 -9.37814
63200 0.00380061 -12.663
63400 0.00400586 -10.3883
63600 0.0041457 -10.8364
63800 0.00368964 -16.2934
64000 0.00382872 -12.6463
64200 0.00396534 -13.2125
64400 0.00375336 -13.5794
64600 0.00374236 -7.83403
64800 0.00374896 -13.7447
65000 0.00366413 -15.3246
65200 0.00378927 -17.9178
65400 0.00373606 -13.439
65600 0.00375425 -12.3681
65800 0.00373467 -12.089
66000 0.00381609 -17.0988
66200 0.00390077 -16.9325
66400 0.00397642 -15.6968
66600 0.00370897 -14.8655
66800 0.0037393 -13.2474
67000 0.00411843 -11.1532
67200 0.00383641 -15.7042
67400 0.00387309 -15.4509
67600 0.00390262 -12.8046
67800 0.00392162 -9.66815
68000 0.00398423 -12.1735
68200 0.00411392 -12.8721
68400 0.00392498 -13.7162
68600 0.00396082 -17.4895
68800 0.00386025 -19.5318
69000 0.00371064 -13.3545
69200 0.00365845 -19.8711
69400 0.0039532 -17.3103
69600 0.00366873 -11.9287
69800 0.00385767 -14.1617
70000 0.00393043 -13.3255
70200 0.00396273 -12.2179
70400 0.00387109 -12.0973
70600 0.00383324 -10.3381
70800 0.00394438 -9.85595
71000 0.00381844 -13.7094
71200 0.00383673 -10.1596
71400 0.00374961 -8.27236
71600 0.00383811 -13.022
71800 0.00394795 -11.4986
72000 0.00373049 -13.2025
72200 0.00387856 -15.4859
72400 0.00393713 -12.8778
72600 0.00392639 -9.76169
72800 0.00395248 -17.1559
73000 0.00362668 -14.8894
73200 0.00377172 -17.9695
73400 0.00407958 -13.7012
73600 0.00363105 -14.2879
73800 0.0037397 -17.8596
74000 0.0037203 -11.3107
74200 0.00380192 -9.55208
74400 0.00401237 -12.003
74600 0.00388433 -8.339
74800 0.00376957 -9.41609
75000 0.00377748 -16.461
75200 0.00377449 -14.2722
75400 0.00367151 -13.5538
75600 0.00422947 -14.7867
75800 0.00394936 -11.6058
76000 0.00366688 -11.9927
76200 0.00373326 -18.2416
76400 0.00387452 -10.1153
76600 0.0038537 -10.614
76800 0.00385689 -13.3213
77000 0.00367632 -11.9933
77200 0.00354953 -17.5558
77400 0.00366273 -15.2319
77600 0.00398001 -17.8511
77800 0.00420277 -16.2993
78000 0.00359103 -17.6888
78200 0.00384137 -23.2883
78400 0.00376181 -23.2676
78600 0.00397215 -19.5123
78800 0.00388221 -17.5541
79000 0.00357277 -19.2329
79200 0.00365703 -20.1686
79400 0.00366401 -17.1609
79600 0.00368505 -18.3422
79800 0.00351796 -16.4327
80000 0.00359371 -18.9482
80200 0.00379954 -16.2937
80400 0.00382632 -20.3611
80600 0.00377914 -21.1011
80800 0.00378733 -12.8915
81000 0.00378695 -12.985
81200 0.00368309 -16.6018
81400 0.00381798 -13.7466
81600 0.00363792 -19.2374
81800 0.00364298 -18.0138
82000 0.00381108 -16.6439
82200 0.00363466 -17.1879
82400 0.0036102 -16.2338
82600 0.00410394 -14.3211
82800 0.00401993 -20.2515
83000 0.0038783 -15.0659
83200 0.00387338 -17.4061
83400 0.00413759 -13.2415
83600 0.00399469 -11.355
83800 0.00389522 -13.7798
84000 0.00374044 -14.0887
84200 0.00396199 -14.0224
84400 0.00392279 -15.1826
84600 0.00378673 -14.3701
84800 0.00395733 -11.6878
85000 0.00376291 -16.3465
85200 0.00429486 -14.2047
85400 0.00397278 -17.3924
85600 0.00389649 -11.2311
85800 0.00381313 -11.1504
86000 0.00384554 -14.2878
86200 0.00372417 -15.0338
86400 0.00388343 -14.3843
86600 0.00387247 -17.0308
86800 0.00380782 -16.4054
87000 0.00368278 -14.2298
87200 0.00390073 -13.3326
87400 0.003794 -11.6262
87600 0.00394211 -12.0302
87800 0.00377757 -12.1075
88000 0.00394001 -9.86716
88200 0.00385767 -13.4252
88400 0.00358929 -18.5583
88600 0.00393027 -22.9807
88800 0.00374034 -16.0026
89000 0.00378442 -10.4098
89200 0.00388909 -12.9679
89400 0.00392353 -12.7409
89600 0.00376421 -9.91771
89800 0.00367877 -16.3221
90000 0.00363395 -20.1818
90200 0.00381358 -18.3007
90400 0.00364559 -19.7114
90600 0.00365707 -15.3423
90800 0.00379769 -14.4435
91000 0.00368833 -15.5719
91200 0.0036698 -17.6659
91400 0.00407895 -15.1011
91600 0.00371917 -17.9418
91800 0.00362186 -14.9419
92000 0.00372898 -11.9871
92200 0.00376233 -16.1215
92400 0.00373333 -14.414
92600 0.00404341 -11.8841
92800 0.00368436 -9.67796
93000 0.00373866 -9.62253
93200 0.00383474 -14.2979
93400 0.00377422 -9.15549
93600 0.00379595 -10.6904
93800 0.00389002 -12.6305
94000 0.00401887 -11.8678
94200 0.00412594 -10.9686
94400 0.00423198 -16.2398
94600 0.00404318 -17.3779
94800 0.00395838 -15.6996
95000 0.00390811 -10.07
95200 0.00384566 -11.6392
95400 0.00369872 -14.5505
95600 0.00368151 -9.92289
95800 0.0037835 -14.7176
96000 0.00392873 -12.8679
96200 0.00367927 -10.5793
96400 0.00401545 -7.88219
96600 0.00393426 -8.53292
96800 0.00380893 -14.6266
97000 0.00391389 -15.1484
97200 0.00365256 -16.1176
97400 0.0036405 -21.878
97600 0.00396538 -15.2234
97800 0.00378482 -12.1937
98000 0.00374636 -11.8933
98200 0.00390086 -13.7048
98400 0.00377699 -10.3432
98600 0.00402907 -8.93712
98800 0.00376701 -7.45298
99000 0.00382427 -13.3839
99200 0.00394148 -13.0636
99400 0.00374867 -14.2318
99600 0.00393725 -14.4011
99800 0.00381802 -16.3401
