# Step  P_inst  U_inst
0 0.00950975 -21.3775
200 0.00878635 -25.0016
400 0.00882464 -26.0552
600 0.00823056 -23.0348
800 0.00871412 -25.336
1000 0.00817867 -23.829
1200 0.00878019 -20.2657
1400 0.00921197 -23.5777
1600 0.00852602 -27.0728
1800 0.00818663 -24.4742
2000 0.00865611 -27.4629
2200 0.00772737 -28.9088
2400 0.00828876 -26.2579
2600 0.0082024 -23.5511
2800 0.00839616 -22.1538
3000 0.00842078 -21.6777
3200 0.00822473 -18.9449
3400 0.00848501 -20.3682
3600 0.00843926 -18.5215
3800 0.0084699 -27.6277
4000 0.00814762 -25.2169
4200 0.00850079 -20.4388
4400 0.0081141 -18.0615
4600 0.0089353 -24.1916
4800 0.00856857 -12.981
5000 0.00821212 -18.4994
5200 0.00811673 -24.559
5400 0.00907466 -18.2094
5600 0.00858302 -20.7899
5800 0.00897983 -18.9765
6000 0.00800408 -32.3132
6200 0.00825509 -34.3684
6400 0.008425 -38.0646
6600 0.00789285 -35.7962
6800 0.0085364 -31.1564
7000 0.00868877 -24.7158
7200 0.00847132 -29.0352
7400 0.00807246 -34.3544
7600 0.00790816 -30.0706
7800 0.00798789 -27.0217
8000 0.0079407 -27.6994
8200 0.00849088 -24.8746
8400 0.00880171 -19.6334
8600 0.00898416 -20.1984
8800 0.00820992 -24.8641
9000 0.0085484 -22.1344
9200 0.00875179 -16.1198
9400 0.00879825 -23.6587
9600 0.00852199 -24.7466
9800 0.00856507 -22.5222
10000 0.00850323 -26.7811
10200 0.00887355 -21.3367
10400 0.00909647 -27.4046
10600 0.00818004 -24.066
10800 0.0082333 -19.72
11000 0.00841557 -19.2458
11200 0.00775805 -25.4855
11400 0.00836301 -21.5997
11600 0.00811903 -23.4035
11800 0.00833392 -24.4976
12000 0.00856409 -21.1297
12200 0.0079951 -20.5819
12400 0.00819336 -26.9095
12600 0.0083006 -20.5158
12800 0.00791054 -23.4396
13000 0.00786651 -30.0479
13200 0.00888731 -33.1673
13400 0.00817662 -22.723
13600 0.0100364 -21.7995
13800 0.00833198 -26.6073
14000 0.00832137 -25.5791
14200 0.00805029 -24.2062
14400 0.00851156 -25.7923
14600 0.00828531 -33.3504
14800 0.00811036 -22.4149
15000 0.00791299 -33.1643
15200 0.00821453 -29.3755
15400 0.00804987 -26.5468
15600 0.00897804 -21.045
15800 0.00781187 -24.8694
16000 0.00796562 -26.6618
16200 0.00827719 -23.2279
16400 0.0081784 -22.2335
16600 0.00819195 -24.195
16800 0.00815914 -23.0879
17000 0.00823579 -20.7718
17200 0.00830814 -26.6624
17400 0.00830586 -25.9068
17600 0.00904049 -30.9351
17800 0.00800827 -26.0581
18000 0.00890659 -21.4254
18200 0.00809252 -26.8258
18400 0.00829888 -25.2006
18600 0.00860808 -22.2125
18800 0.00815883 -29.3759
19000 0.00858981 -24.1854
19200 0.0086518 -25.909
19400 0.00791126 -26.3893
19600 0.0087118 -20.9074
19800 0.00801697 -26.0311
20000 0.0081734 -20.3756
20200 0.00881204 -21.4083
20400 0.00853402 -25.3643
20600 0.00816067 -24.7788
20800 0.00899438 -18.4127
21000 0.00826432 -23.6217
21200 0.00816461 -26.5639
21400 0.00852004 -22.068
21600 0.0083496 -22.7993
21800 0.00801613 -23.6107
22000 0.00874447 -23.9127
22200 0.00793913 -25.5504
22400 0.00892168 -22.1691
22600 0.00833992 -20.2673
22800 0.00797525 -28.5906
23000 0.00923893 -25.1292
23200 0.00838428 -19.9793
23400 0.00783336 -21.6185
23600 0.00858929 -26.6102
23800 0.00831198 -21.2985
24000 0.00918471 -20.9984
24200 0.0085979 -24.6344
24400 0.00838033 -22.4804
24600 0.00933562 -22.0182
24800 0.00837806 -23.9624
25000 0.00863968 -19.8445
25200 0.00871968 -20.8492
25400 0.00831728 -20.7612
25600 0.00860399 -24.6874
25800 0.00841177 -21.5301
26000 0.00829385 -17.6729
26200 0.00845136 -19.2324
26400 0.00828204 -22.8753
26600 0.00830716 -23.4343
26800 0.00821711 -15.5192
27000 0.00827546 -17.1921
27200 0.00899867 -16.3207
27400 0.00854499 -16.3896
27600 0.00892603 -21.2585
27800 0.00893407 -19.3863
28000 0.00825525 -24.9007
28200 0.00837211 -18.4974
28400 0.00903327 -20.1653
28600 0.00849608 -20.974
28800 0.00840869 -21.6491
29000 0.00839922 -17.9275
29200 0.00880277 -16.2799
29400 0.00791719 -19.2836
29600 0.00838199 -27.8217
29800 0.00944668 -15.573
30000 0.00813975 -20.4629
30200 0.00851158 -19.2864
30400 0.00857336 -23.2183
30600 0.00909054 -27.2829
30800 0.0081891 -18.5626
31000 0.00874319 -24.6269
31200 0.00914446 -19.9531
31400 0.00814455 -22.0114
31600 0.00894815 -21.4446
