# Step  P_inst  U_inst
0 0.00379672 -14.634
200 0.00370897 -17.4745
400 0.00367464 -18.5361
600 0.00386242 -26.2468
800 0.00353571 -22.0263
1000 0.00374047 -19.389
1200 0.00376538 -15.9986
1400 0.00375992 -15.0504
1600 0.0039114 -19.6118
1800 0.00377335 -20.596
2000 0.00371927 -17.4963
2200 0.00402378 -21.3673
2400 0.00398405 -15.8556
2600 0.00374901 -21.923
2800 0.00358785 -18.6709
3000 0.00379385 -15.4298
3200 0.00373668 -17.8903
3400 0.00363723 -20.1757
3600 0.00394517 -20.2581
3800 0.00381916 -16.6319
4000 0.00374728 -15.4557
4200 0.00395492 -19.3408
4400 0.00425158 -11.5997
4600 0.00386943 -12.2384
4800 0.00377598 -10.2958
5000 0.00377379 -14.8398
5200 0.00389211 -14.4335
5400 0.00381325 -14.2063
5600 0.00381279 -14.8711
5800 0.0038089 -15.7401
6000 0.00368024 -10.8961
6200 0.00418597 -12.3537
6400 0.00369754 -13.1035
6600 0.00379052 -13.3503
6800 0.00389698 -9.24952
7000 0.00385895 -12.6876
7200 0.00387787 -14.1134
7400 0.003789 -14.4318
7600 0.00381272 -14.3007
7800 0.00377158 -9.93268
8000 0.00383268 -12.375
8200 0.00377252 -20.5027
8400 0.00363162 -13.8303
8600 0.00383127 -10.9437
8800 0.00386084 -9.42505
9000 0.00407827 -12.946
9200 0.0037152 -13.2078
9400 0.00371371 -16.4705
9600 0.00381056 -17.5116
9800 0.00393109 -17.6072
10000 0.00396834 -14.7227
10200 0.00397355 -14.9022
10400 0.00385832 -12.4933
10600 0.00397028 -10.4306
10800 0.00376798 -12.7458
11000 0.0038363 -9.84239
11200 0.00390068 -9.46025
11400 0.00386298 -7.43643
11600 0.00400201 -8.81164
11800 0.00397221 -7.99974
12000 0.00379773 -10.1878
12200 0.00380819 -12.6721
12400 0.00389773 -9.05435
12600 0.00374546 -10.5349
12800 0.00391384 -14.1666
13000 0.00405279 -14.3286
13200 0.00382288 -13.8816
