# step   N   rho   U
9900 172 0.501458 -482.025
9950 173 0.504373 -495.414
10000 176 0.51312 -508.419
10050 175 0.510204 -501.271
10100 178 0.51895 -512.274
10150 177 0.516035 -506.601
10200 178 0.51895 -507.664
10250 178 0.51895 -511.423
10300 181 0.527697 -530.383
10350 183 0.533528 -540.243
10400 184 0.536443 -557.811
10450 181 0.527697 -547.493
10500 180 0.524781 -540.423
10550 178 0.51895 -525.863
10600 179 0.521866 -530.979
10650 182 0.530612 -533.579
10700 182 0.530612 -548.126
10750 183 0.533528 -545.526
10800 180 0.524781 -532.855
10850 179 0.521866 -527.061
10900 178 0.51895 -528.581
10950 176 0.51312 -517.215
11000 175 0.510204 -512.543
11050 176 0.51312 -515.185
11100 176 0.51312 -515.191
11150 173 0.504373 -498.455
11200 171 0.498542 -492.563
11250 170 0.495627 -502.712
11300 172 0.501458 -511.928
11350 171 0.498542 -506.756
11400 167 0.48688 -491.309
11450 168 0.489796 -501.492
11500 170 0.495627 -512.442
11550 171 0.498542 -510.133
11600 170 0.495627 -505.249
11650 171 0.498542 -510.559
11700 172 0.501458 -517.778
11750 175 0.510204 -526.687
11800 177 0.516035 -537.635
11850 174 0.507289 -521.868
11900 171 0.498542 -514.965
11950 172 0.501458 -511.677
12000 175 0.510204 -515.522
12050 176 0.51312 -523.634
12100 176 0.51312 -524.335
12150 176 0.51312 -524.456
12200 179 0.521866 -541.376
12250 175 0.510204 -525.654
12300 175 0.510204 -523.265
12350 175 0.510204 -520.947
12400 173 0.504373 -510.28
12450 174 0.507289 -508.546
12500 174 0.507289 -505.703
12550 175 0.510204 -516.618
12600 175 0.510204 -513.989
12650 179 0.521866 -528.53
12700 180 0.524781 -527.874
12750 181 0.527697 -538.118
12800 181 0.527697 -535.394
12850 181 0.527697 -530.049
12900 182 0.530612 -540.278
12950 182 0.530612 -543.839
13000 181 0.527697 -540.67
13050 180 0.524781 -534.629
13100 177 0.516035 -518.853
13150 178 0.51895 -517.823
13200 179 0.521866 -525.185
13250 179 0.521866 -522.429
13300 180 0.524781 -523.926
13350 179 0.521866 -505.921
13400 180 0.524781 -506.757
13450 179 0.521866 -498.804
13500 178 0.51895 -502.374
13550 177 0.516035 -498.866
13600 176 0.51312 -494.148
13650 178 0.51895 -498.697
13700 177 0.516035 -499.735
13750 179 0.521866 -517.791
13800 182 0.530612 -517.447
13850 182 0.530612 -514.04
13900 182 0.530612 -517.077
13950 181 0.527697 -514.167
14000 183 0.533528 -526.28
14050 186 0.542274 -531.122
14100 187 0.54519 -537.794
14150 183 0.533528 -527.198
14200 182 0.530612 -533.018
14250 179 0.521866 -514.658
14300 179 0.521866 -512.639
14350 179 0.521866 -519.432
14400 179 0.521866 -522.067
14450 180 0.524781 -532.47
14500 182 0.530612 -532.018
14550 180 0.524781 -526.391
14600 181 0.527697 -534.567
14650 180 0.524781 -534.812
14700 179 0.521866 -524.932
14750 177 0.516035 -519.59
14800 178 0.51895 -526.376
14850 175 0.510204 -509.702
14900 172 0.501458 -501.711
14950 172 0.501458 -501.443
15000 171 0.498542 -492.811
15050 173 0.504373 -492.266
15100 173 0.504373 -489.21
15150 172 0.501458 -479.519
15200 170 0.495627 -484.112
15250 170 0.495627 -484.248
15300 172 0.501458 -487.905
15350 171 0.498542 -483.713
15400 170 0.495627 -481.629
15450 167 0.48688 -468.162
15500 170 0.495627 -468.696
15550 168 0.489796 -467.392
15600 171 0.498542 -474.244
15650 171 0.498542 -472.643
15700 170 0.495627 -476.55
15750 172 0.501458 -477.296
15800 170 0.495627 -477.319
15850 170 0.495627 -477.741
15900 169 0.492711 -462.971
15950 170 0.495627 -471.823
16000 171 0.498542 -474.328
16050 169 0.492711 -464.141
16100 172 0.501458 -473.808
16150 173 0.504373 -483.143
16200 172 0.501458 -484.239
16250 170 0.495627 -478.323
16300 170 0.495627 -471.845
16350 171 0.498542 -477.93
16400 171 0.498542 -482.737
16450 172 0.501458 -480.337
16500 172 0.501458 -497.164
16550 174 0.507289 -486.609
16600 174 0.507289 -473.551
16650 173 0.504373 -486.102
16700 173 0.504373 -490.564
16750 175 0.510204 -494.748
16800 172 0.501458 -485.541
16850 168 0.489796 -461.503
16900 168 0.489796 -443.918
16950 169 0.492711 -456.066
17000 167 0.48688 -444.712
17050 168 0.489796 -435.19
17100 167 0.48688 -428.716
17150 167 0.48688 -428.836
17200 167 0.48688 -448.961
17250 167 0.48688 -470.911
17300 168 0.489796 -471.461
17350 170 0.495627 -485.101
17400 172 0.501458 -496.795
17450 173 0.504373 -504.32
17500 172 0.501458 -490.174
17550 173 0.504373 -488.231
17600 173 0.504373 -486.157
17650 175 0.510204 -502.081
17700 175 0.510204 -513.303
17750 179 0.521866 -521.318
17800 181 0.527697 -529.6
17850 179 0.521866 -525.142
17900 179 0.521866 -521.347
17950 179 0.521866 -521.433
18000 180 0.524781 -520.615
18050 179 0.521866 -521.552
18100 179 0.521866 -519.764
18150 182 0.530612 -534.008
18200 184 0.536443 -549.357
18250 180 0.524781 -528.122
18300 183 0.533528 -544.359
18350 186 0.542274 -549.427
18400 185 0.539359 -558.667
18450 187 0.54519 -562.189
18500 185 0.539359 -563.494
18550 183 0.533528 -558.913
18600 183 0.533528 -557.664
18650 183 0.533528 -565.497
18700 184 0.536443 -563.387
18750 183 0.533528 -558.499
18800 186 0.542274 -572.772
18850 185 0.539359 -562.904
18900 181 0.527697 -552.59
18950 180 0.524781 -546.065
19000 180 0.524781 -545.201
19050 179 0.521866 -538.048
19100 180 0.524781 -541.035
19150 179 0.521866 -542.789
19200 178 0.51895 -532.187
19250 180 0.524781 -546.708
19300 180 0.524781 -552.395
19350 179 0.521866 -547.98
19400 180 0.524781 -538.125
19450 182 0.530612 -545.21
19500 182 0.530612 -558.932
19550 182 0.530612 -559.555
19600 180 0.524781 -540.813
19650 179 0.521866 -530.566
19700 179 0.521866 -530.42
19750 180 0.524781 -537.958
19800 180 0.524781 -535.17
19850 182 0.530612 -550.063
19900 184 0.536443 -559.534
19950 185 0.539359 -555.188
20000 186 0.542274 -561.284
20050 186 0.542274 -562.738
20100 188 0.548105 -561.343
20150 185 0.539359 -561.588
20200 186 0.542274 -573.492
20250 184 0.536443 -563.836
20300 183 0.533528 -559.611
20350 184 0.536443 -553.571
20400 184 0.536443 -555.881
20450 185 0.539359 -558.2
20500 186 0.542274 -559.633
20550 188 0.548105 -563.215
20600 186 0.542274 -547.933
20650 186 0.542274 -546.633
20700 185 0.539359 -551.951
20750 186 0.542274 -556.976
20800 188 0.548105 -564.207
20850 190 0.553936 -563.251
20900 189 0.55102 -563.101
20950 188 0.548105 -565.419
21000 186 0.542274 -560.667
21050 187 0.54519 -572.472
21100 187 0.54519 -572.142
21150 187 0.54519 -575.351
21200 188 0.548105 -578.769
21250 187 0.54519 -575.674
21300 188 0.548105 -584.287
21350 187 0.54519 -558.796
21400 184 0.536443 -544.487
21450 183 0.533528 -541.207
21500 182 0.530612 -532.482
21550 183 0.533528 -545.15
21600 183 0.533528 -548.515
21650 182 0.530612 -541.398
21700 184 0.536443 -545.185
21750 181 0.527697 -544.516
21800 180 0.524781 -543.452
21850 180 0.524781 -536.828
21900 182 0.530612 -546.534
21950 182 0.530612 -536.02
22000 178 0.51895 -526.455
22050 179 0.521866 -523.252
22100 176 0.51312 -500.297
22150 175 0.510204 -494.637
22200 173 0.504373 -504.143
22250 173 0.504373 -501.428
22300 175 0.510204 -516.572
22350 176 0.51312 -515.292
22400 176 0.51312 -521.725
22450 177 0.516035 -528.572
22500 177 0.516035 -527.825
22550 176 0.51312 -518.674
22600 173 0.504373 -507.069
22650 174 0.507289 -502.948
22700 174 0.507289 -512.619
22750 175 0.510204 -517.622
22800 176 0.51312 -516.809
22850 176 0.51312 -516.183
22900 178 0.51895 -524.632
22950 179 0.521866 -529.555
23000 181 0.527697 -525.704
23050 182 0.530612 -529.695
23100 185 0.539359 -537.458
23150 187 0.54519 -553.165
23200 185 0.539359 -541.83
23250 182 0.530612 -542.106
23300 178 0.51895 -536.973
23350 178 0.51895 -536.281
23400 176 0.51312 -534.013
23450 178 0.51895 -541.195
23500 176 0.51312 -531.335
23550 175 0.510204 -525.366
23600 174 0.507289 -514.073
23650 176 0.51312 -509.244
23700 178 0.51895 -512.643
23750 176 0.51312 -513.145
23800 175 0.510204 -511.493
23850 177 0.516035 -518.735
23900 175 0.510204 -515.381
23950 177 0.516035 -523.048
24000 179 0.521866 -525.214
24050 178 0.51895 -523.759
24100 178 0.51895 -516.577
24150 181 0.527697 -521.98
24200 180 0.524781 -512.524
24250 179 0.521866 -515.488
24300 178 0.51895 -517.885
24350 179 0.521866 -514.474
24400 176 0.51312 -512.655
24450 177 0.516035 -527.284
24500 179 0.521866 -529.38
24550 181 0.527697 -546.7
24600 182 0.530612 -553.139
24650 183 0.533528 -562.342
24700 183 0.533528 -561.455
24750 182 0.530612 -570.521
24800 183 0.533528 -564.25
24850 186 0.542274 -576.553
24900 184 0.536443 -570.423
24950 184 0.536443 -577.213
25000 184 0.536443 -577.712
25050 185 0.539359 -583.789
25100 181 0.527697 -575.904
25150 182 0.530612 -580.019
25200 183 0.533528 -575.779
25250 183 0.533528 -575.518
25300 183 0.533528 -578.298
25350 185 0.539359 -596.044
25400 185 0.539359 -591.538
25450 188 0.548105 -597.37
25500 189 0.55102 -608.334
25550 191 0.556851 -626.596
25600 190 0.553936 -621.324
25650 191 0.556851 -624.12
25700 193 0.562682 -630.023
25750 194 0.565598 -621.234
25800 193 0.562682 -620.537
25850 194 0.565598 -636.052
25900 194 0.565598 -635.096
25950 193 0.562682 -629.073
26000 191 0.556851 -624.549
26050 189 0.55102 -617.67
26100 188 0.548105 -610.954
26150 184 0.536443 -595.375
26200 184 0.536443 -593.305
26250 184 0.536443 -593.019
26300 183 0.533528 -594.095
26350 183 0.533528 -592.081
26400 183 0.533528 -588.12
26450 184 0.536443 -590.779
26500 186 0.542274 -604.289
26550 187 0.54519 -614.584
26600 189 0.55102 -622.197
26650 190 0.553936 -629.533
26700 187 0.54519 -619.113
26750 188 0.548105 -615.956
26800 182 0.530612 -586.737
26850 183 0.533528 -596.553
26900 183 0.533528 -604.011
26950 184 0.536443 -606.44
27000 184 0.536443 -608.637
27050 185 0.539359 -606.382
27100 185 0.539359 -605.508
27150 186 0.542274 -617.173
27200 188 0.548105 -626.057
27250 188 0.548105 -625.532
27300 187 0.54519 -622.327
27350 188 0.548105 -627.387
27400 187 0.54519 -621.23
27450 187 0.54519 -620.077
27500 185 0.539359 -609.923
27550 186 0.542274 -613.141
27600 187 0.54519 -608.234
27650 189 0.55102 -612.246
27700 191 0.556851 -611.673
27750 189 0.55102 -603.722
27800 188 0.548105 -607.863
27850 185 0.539359 -599.907
27900 187 0.54519 -609.433
27950 188 0.548105 -622.723
28000 189 0.55102 -621.894
28050 189 0.55102 -616.391
28100 188 0.548105 -610.979
28150 189 0.55102 -618.297
28200 191 0.556851 -613.808
28250 191 0.556851 -618.024
28300 191 0.556851 -623.599
28350 192 0.559767 -622.539
28400 191 0.556851 -610.889
28450 190 0.553936 -610.734
28500 189 0.55102 -613.889
28550 186 0.542274 -603.164
28600 187 0.54519 -609.175
28650 187 0.54519 -608.796
28700 183 0.533528 -601.265
28750 182 0.530612 -588.905
28800 184 0.536443 -589.843
28850 186 0.542274 -593.398
28900 184 0.536443 -586.04
28950 183 0.533528 -584.306
29000 183 0.533528 -594.818
29050 181 0.527697 -587.14
29100 182 0.530612 -592.676
29150 184 0.536443 -596.709
29200 186 0.542274 -600.026
29250 186 0.542274 -603.19
29300 187 0.54519 -601.799
29350 188 0.548105 -602.263
29400 188 0.548105 -601.447
29450 188 0.548105 -599.481
29500 186 0.542274 -591.286
29550 185 0.539359 -582.655
29600 188 0.548105 -598.022
29650 188 0.548105 -600.233
29700 186 0.542274 -595.077
29750 186 0.542274 -597.911
29800 187 0.54519 -602.392
29850 187 0.54519 -597.166
29900 187 0.54519 -596.541
29950 189 0.55102 -594.598
30000 187 0.54519 -589.523
30050 187 0.54519 -582.092
30100 187 0.54519 -586.964
30150 188 0.548105 -597.541
30200 188 0.548105 -596.276
30250 189 0.55102 -585.811
30300 187 0.54519 -587.752
30350 189 0.55102 -600.143
30400 191 0.556851 -602.061
30450 190 0.553936 -608.765
30500 192 0.559767 -621.932
30550 193 0.562682 -619.878
30600 193 0.562682 -621.664
30650 193 0.562682 -623.358
30700 193 0.562682 -626.234
30750 191 0.556851 -621.52
30800 192 0.559767 -626.33
30850 192 0.559767 -628.134
30900 191 0.556851 -619.111
30950 192 0.559767 -627.781
31000 193 0.562682 -632.464
31050 191 0.556851 -617.633
31100 193 0.562682 -630.609
31150 196 0.571429 -628.206
31200 196 0.571429 -635.996
31250 197 0.574344 -647.098
31300 197 0.574344 -642.717
31350 197 0.574344 -647.201
31400 197 0.574344 -650.822
31450 196 0.571429 -642.478
31500 195 0.568513 -654.367
31550 193 0.562682 -646.837
31600 191 0.556851 -633.011
31650 190 0.553936 -629.938
31700 190 0.553936 -639.53
31750 191 0.556851 -638.039
31800 192 0.559767 -633.197
31850 193 0.562682 -643.749
31900 193 0.562682 -642.142
31950 192 0.559767 -644.746
32000 194 0.565598 -646.711
32050 194 0.565598 -649.143
32100 192 0.559767 -639.138
32150 188 0.548105 -620.649
32200 188 0.548105 -620.42
32250 189 0.55102 -628.693
32300 190 0.553936 -633.29
32350 190 0.553936 -635.003
32400 189 0.55102 -640.34
32450 191 0.556851 -644.516
32500 192 0.559767 -646.986
32550 191 0.556851 -642.553
32600 193 0.562682 -652.85
32650 195 0.568513 -665.623
32700 194 0.565598 -647.642
32750 193 0.562682 -644.505
32800 191 0.556851 -636.698
32850 190 0.553936 -633.589
32900 190 0.553936 -628.996
32950 190 0.553936 -634.242
33000 189 0.55102 -623.942
33050 192 0.559767 -635.032
33100 191 0.556851 -633.532
33150 191 0.556851 -628.032
33200 191 0.556851 -628.75
33250 192 0.559767 -639.047
33300 191 0.556851 -641.635
33350 191 0.556851 -641.785
33400 191 0.556851 -650.006
33450 190 0.553936 -645.889
33500 189 0.55102 -635.934
33550 190 0.553936 -643.981
33600 191 0.556851 -651.992
33650 192 0.559767 -659.543
33700 192 0.559767 -661.17
33750 192 0.559767 -656.781
33800 191 0.556851 -650.644
33850 193 0.562682 -664.746
33900 195 0.568513 -667.392
33950 194 0.565598 -656.199
34000 190 0.553936 -641.215
34050 190 0.553936 -638.873
34100 191 0.556851 -637.497
34150 190 0.553936 -631.901
34200 188 0.548105 -624.874
34250 187 0.54519 -621.308
34300 188 0.548105 -625.002
34350 190 0.553936 -641.412
34400 189 0.55102 -642.228
34450 188 0.548105 -638.583
34500 192 0.559767 -659.143
34550 192 0.559767 -658.287
34600 192 0.559767 -654.283
34650 194 0.565598 -666.362
34700 192 0.559767 -660.511
34750 192 0.559767 -659.685
34800 191 0.556851 -666.533
34850 192 0.559767 -666.075
34900 192 0.559767 -666.184
34950 192 0.559767 -663.437
35000 191 0.556851 -657.199
35050 192 0.559767 -662.547
35100 191 0.556851 -656.8
35150 191 0.556851 -654.716
35200 189 0.55102 -644.156
35250 190 0.553936 -643.928
35300 188 0.548105 -627.54
35350 189 0.55102 -627.527
35400 189 0.55102 -629.146
35450 189 0.55102 -626.009
35500 186 0.542274 -611.217
35550 188 0.548105 -613.603
35600 189 0.55102 -609.363
35650 190 0.553936 -615.811
35700 190 0.553936 -618.377
35750 193 0.562682 -639.569
35800 191 0.556851 -628.114
35850 190 0.553936 -622.953
35900 192 0.559767 -636.667
35950 194 0.565598 -641.6
36000 194 0.565598 -644.676
36050 192 0.559767 -636
36100 194 0.565598 -653.112
36150 193 0.562682 -641.146
36200 192 0.559767 -634.639
36250 193 0.562682 -629.24
36300 195 0.568513 -637.192
36350 196 0.571429 -640.787
36400 194 0.565598 -638.088
36450 195 0.568513 -646.116
36500 191 0.556851 -630.946
36550 192 0.559767 -635.645
36600 191 0.556851 -625.923
36650 190 0.553936 -625.935
36700 190 0.553936 -616.612
36750 190 0.553936 -610.828
36800 191 0.556851 -613.924
36850 192 0.559767 -617.192
36900 192 0.559767 -615.822
36950 191 0.556851 -611.673
37000 194 0.565598 -618.697
37050 196 0.571429 -628.711
37100 196 0.571429 -625.548
37150 194 0.565598 -612.988
37200 191 0.556851 -602.004
37250 191 0.556851 -603.181
37300 188 0.548105 -605.054
37350 190 0.553936 -612.35
37400 189 0.55102 -606.767
37450 189 0.55102 -601.854
37500 190 0.553936 -605.94
37550 192 0.559767 -621.046
37600 193 0.562682 -628.046
37650 191 0.556851 -629.734
37700 188 0.548105 -623.229
37750 185 0.539359 -607.328
37800 186 0.542274 -603.678
37850 188 0.548105 -602.158
37900 190 0.553936 -609.32
37950 190 0.553936 -614.022
38000 189 0.55102 -602.727
38050 189 0.55102 -601.612
38100 187 0.54519 -583.246
38150 188 0.548105 -589.136
38200 188 0.548105 -590.619
38250 188 0.548105 -590.886
38300 189 0.55102 -593.364
38350 192 0.559767 -608.562
38400 189 0.55102 -603.613
38450 189 0.55102 -593.177
38500 189 0.55102 -596.887
38550 192 0.559767 -611.401
38600 190 0.553936 -607.329
38650 189 0.55102 -611.307
38700 188 0.548105 -600.932
38750 187 0.54519 -595.09
38800 187 0.54519 -593.799
38850 187 0.54519 -595.071
38900 187 0.54519 -598.949
38950 189 0.55102 -611.823
39000 189 0.55102 -603.693
39050 190 0.553936 -619.08
39100 188 0.548105 -619.403
39150 190 0.553936 -630.164
39200 190 0.553936 -631.313
39250 190 0.553936 -630.343
39300 191 0.556851 -635.722
39350 191 0.556851 -632.601
39400 192 0.559767 -641.2
39450 193 0.562682 -648.961
39500 192 0.559767 -644.921
39550 191 0.556851 -641.649
39600 193 0.562682 -655.853
39650 191 0.556851 -635.396
39700 187 0.54519 -613.87
39750 188 0.548105 -618.853
39800 189 0.55102 -623.338
39850 190 0.553936 -628.102
39900 191 0.556851 -628.312
39950 191 0.556851 -626.671
40000 194 0.565598 -636.323
40050 193 0.562682 -636.191
40100 193 0.562682 -640.83
40150 193 0.562682 -641.912
40200 193 0.562682 -641.695
40250 195 0.568513 -645.142
40300 194 0.565598 -641.263
40350 191 0.556851 -612.923
40400 193 0.562682 -617.753
40450 192 0.559767 -610.251
40500 192 0.559767 -601.902
40550 192 0.559767 -601.818
40600 192 0.559767 -601.968
40650 192 0.559767 -604.755
40700 190 0.553936 -594.049
40750 191 0.556851 -604.81
40800 190 0.553936 -600.397
40850 191 0.556851 -600.242
40900 190 0.553936 -597.159
40950 188 0.548105 -581.428
41000 188 0.548105 -586.056
41050 187 0.54519 -583.682
41100 184 0.536443 -566.914
41150 185 0.539359 -570.159
41200 184 0.536443 -556.679
41250 185 0.539359 -556.759
41300 182 0.530612 -546.52
41350 180 0.524781 -549.335
41400 183 0.533528 -563.771
41450 182 0.530612 -556.115
41500 185 0.539359 -567.252
41550 185 0.539359 -567.365
41600 185 0.539359 -565.298
41650 186 0.542274 -561.572
41700 184 0.536443 -550.528
41750 185 0.539359 -558.744
41800 186 0.542274 -551.345
41850 185 0.539359 -546.323
41900 183 0.533528 -541.71
41950 183 0.533528 -532.319
42000 183 0.533528 -529.893
42050 181 0.527697 -532.604
42100 181 0.527697 -535.458
42150 181 0.527697 -532.8
42200 180 0.524781 -528.498
42250 181 0.527697 -550.281
42300 182 0.530612 -553.324
42350 183 0.533528 -554.358
42400 183 0.533528 -559.175
42450 182 0.530612 -552.771
42500 183 0.533528 -559.298
42550 181 0.527697 -553.787
42600 181 0.527697 -551.277
42650 180 0.524781 -543.388
42700 183 0.533528 -547.17
42750 182 0.530612 -542.854
42800 182 0.530612 -552.928
42850 180 0.524781 -541.817
42900 178 0.51895 -527.268
42950 179 0.521866 -527.158
43000 180 0.524781 -533.747
43050 179 0.521866 -534.832
43100 179 0.521866 -537.126
43150 182 0.530612 -549.902
43200 181 0.527697 -544.527
43250 181 0.527697 -537.713
43300 181 0.527697 -541.827
43350 182 0.530612 -540.666
43400 183 0.533528 -543.35
43450 181 0.527697 -538.064
43500 178 0.51895 -539.671
43550 181 0.527697 -548.995
43600 178 0.51895 -541.43
43650 178 0.51895 -533.621
43700 180 0.524781 -539.839
43750 179 0.521866 -535.395
43800 179 0.521866 -534.108
43850 174 0.507289 -519.683
43900 174 0.507289 -516.879
43950 173 0.504373 -517.588
44000 174 0.507289 -522.972
44050 174 0.507289 -501.633
44100 176 0.51312 -503.67
44150 178 0.51895 -504.661
44200 178 0.51895 -503.29
44250 178 0.51895 -499.376
44300 178 0.51895 -498.637
44350 180 0.524781 -506.372
44400 177 0.516035 -492.382
44450 177 0.516035 -494.411
44500 177 0.516035 -495.179
44550 176 0.51312 -502.187
44600 177 0.516035 -504.71
44650 176 0.51312 -497.664
44700 180 0.524781 -519.725
44750 180 0.524781 -513.839
44800 176 0.51312 -495.753
44850 173 0.504373 -494.22
44900 171 0.498542 -482.669
44950 170 0.495627 -470.543
45000 174 0.507289 -488.605
45050 173 0.504373 -486.933
45100 173 0.504373 -483.166
45150 170 0.495627 -460.702
45200 169 0.492711 -467.184
45250 170 0.495627 -471.739
45300 166 0.483965 -457.186
45350 166 0.483965 -447.463
45400 165 0.48105 -449.558
45450 163 0.475219 -439.676
45500 160 0.466472 -431.902
45550 158 0.460641 -425.638
45600 162 0.472303 -442.394
45650 164 0.478134 -447.15
45700 166 0.483965 -455.14
45750 167 0.48688 -456.111
45800 164 0.478134 -449.922
45850 165 0.48105 -456.107
45900 167 0.48688 -463.986
45950 165 0.48105 -458.168
46000 164 0.478134 -450.789
46050 165 0.48105 -452.88
46100 165 0.48105 -464.851
46150 166 0.483965 -469.521
46200 166 0.483965 -471.873
46250 168 0.489796 -480.707
46300 171 0.498542 -497.878
46350 173 0.504373 -503.381
46400 173 0.504373 -505.129
46450 172 0.501458 -500.111
46500 173 0.504373 -502.939
46550 170 0.495627 -492.606
46600 170 0.495627 -486.649
