# step   N   rho   U
8200 208 0.606414 -811.752
8250 208 0.606414 -810.399
8300 208 0.606414 -809.98
8350 208 0.606414 -810.606
8400 208 0.606414 -807.494
8450 208 0.606414 -810.552
8500 208 0.606414 -813.271
8550 207 0.603499 -802.35
8600 206 0.600583 -794.431
8650 206 0.600583 -798.257
8700 208 0.606414 -808.724
8750 208 0.606414 -809.121
8800 208 0.606414 -818.843
8850 207 0.603499 -816.756
8900 207 0.603499 -810.826
8950 206 0.600583 -805.65
9000 206 0.600583 -807.36
9050 205 0.597668 -799.585
9100 206 0.600583 -805.557
9150 207 0.603499 -811.839
9200 209 0.609329 -826.303
9250 210 0.612245 -826.047
9300 210 0.612245 -825.48
9350 210 0.612245 -825.199
9400 208 0.606414 -812.587
9450 208 0.606414 -810.423
9500 208 0.606414 -816.135
9550 206 0.600583 -802.362
9600 206 0.600583 -806.249
9650 207 0.603499 -811.861
9700 207 0.603499 -819.157
9750 207 0.603499 -819.438
9800 206 0.600583 -812.173
9850 207 0.603499 -818.25
9900 207 0.603499 -815.622
9950 207 0.603499 -817.147
10000 207 0.603499 -815.902
10050 208 0.606414 -821.884
10100 207 0.603499 -814.847
10150 207 0.603499 -813.548
10200 208 0.606414 -815.82
10250 208 0.606414 -816.899
10300 208 0.606414 -815.502
10350 208 0.606414 -811.653
10400 208 0.606414 -810.324
10450 207 0.603499 -806.369
10500 206 0.600583 -798.471
10550 207 0.603499 -807.87
10600 207 0.603499 -813.688
10650 206 0.600583 -808.651
10700 206 0.600583 -804.819
10750 206 0.600583 -804.052
10800 206 0.600583 -802.591
10850 206 0.600583 -810.923
10900 206 0.600583 -804.666
10950 207 0.603499 -808.826
11000 208 0.606414 -818.288
11050 207 0.603499 -807.052
11100 207 0.603499 -808.721
11150 207 0.603499 -806.744
11200 205 0.597668 -797.682
11250 205 0.597668 -794.028
11300 205 0.597668 -790.415
11350 205 0.597668 -781.99
11400 204 0.594752 -779.29
11450 203 0.591837 -777.724
11500 203 0.591837 -777.178
11550 204 0.594752 -779.683
11600 205 0.597668 -785.683
11650 204 0.594752 -777.214
11700 204 0.594752 -779.019
11750 204 0.594752 -777.713
11800 206 0.600583 -787.029
11850 205 0.597668 -783.868
11900 205 0.597668 -779.711
11950 204 0.594752 -775.422
12000 202 0.588921 -766.071
12050 202 0.588921 -768.472
12100 203 0.591837 -772.294
12150 204 0.594752 -770.863
12200 204 0.594752 -768.158
12250 203 0.591837 -763.125
12300 204 0.594752 -767.217
12350 204 0.594752 -770.382
12400 204 0.594752 -768.818
12450 204 0.594752 -772.359
12500 203 0.591837 -766.674
12550 202 0.588921 -770.466
12600 202 0.588921 -774.515
12650 199 0.580175 -758.932
12700 198 0.577259 -753.772
12750 198 0.577259 -747.946
12800 198 0.577259 -746.208
12850 198 0.577259 -747.853
12900 198 0.577259 -749.289
12950 198 0.577259 -745.013
13000 198 0.577259 -744.993
13050 197 0.574344 -742.813
13100 196 0.571429 -736.578
13150 196 0.571429 -735.115
13200 197 0.574344 -739.593
13250 199 0.580175 -756.017
13300 198 0.577259 -746.154
13350 198 0.577259 -744.917
13400 199 0.580175 -747.267
13450 197 0.574344 -741.478
13500 197 0.574344 -743.531
13550 198 0.577259 -749.37
13600 198 0.577259 -754.183
13650 198 0.577259 -751.662
13700 199 0.580175 -757.432
13750 200 0.58309 -765.986
13800 199 0.580175 -755.985
13850 200 0.58309 -766.353
13900 200 0.58309 -769.32
13950 200 0.58309 -772.036
14000 199 0.580175 -768.44
14050 199 0.580175 -770.066
14100 199 0.580175 -765.565
14150 199 0.580175 -766.893
14200 198 0.577259 -761.015
14250 197 0.574344 -756.133
14300 199 0.580175 -762.778
14350 199 0.580175 -761.439
14400 200 0.58309 -770.923
14450 199 0.580175 -763.299
14500 197 0.574344 -747.857
14550 198 0.577259 -752.476
14600 199 0.580175 -756.979
14650 199 0.580175 -751.546
14700 200 0.58309 -754.294
14750 200 0.58309 -754.659
14800 202 0.588921 -769.635
14850 202 0.588921 -770.391
14900 203 0.591837 -773.827
14950 203 0.591837 -767.121
15000 203 0.591837 -762.959
15050 203 0.591837 -759.821
15100 203 0.591837 -759.544
15150 202 0.588921 -756.16
15200 201 0.586006 -755.821
15250 200 0.58309 -757.026
15300 199 0.580175 -750.732
15350 199 0.580175 -749.851
15400 199 0.580175 -749.335
15450 199 0.580175 -746.247
15500 199 0.580175 -745.282
15550 198 0.577259 -737.086
15600 198 0.577259 -738.425
15650 199 0.580175 -741.711
15700 199 0.580175 -742.441
15750 200 0.58309 -746.019
15800 201 0.586006 -753.592
15850 200 0.58309 -744.77
15900 201 0.586006 -748.768
15950 203 0.591837 -764.423
16000 203 0.591837 -769.595
16050 203 0.591837 -770.78
16100 202 0.588921 -762.499
16150 202 0.588921 -764.199
16200 201 0.586006 -758.906
16250 202 0.588921 -762.603
16300 200 0.58309 -750.145
16350 201 0.586006 -754.533
16400 202 0.588921 -760.823
16450 204 0.594752 -775.768
16500 206 0.600583 -792.863
16550 206 0.600583 -797.612
16600 206 0.600583 -796.076
16650 206 0.600583 -793.776
16700 207 0.603499 -798.504
16750 206 0.600583 -790.806
16800 207 0.603499 -801.253
16850 206 0.600583 -800.818
16900 207 0.603499 -805.715
16950 208 0.606414 -815.36
17000 209 0.609329 -819.382
17050 209 0.609329 -821.847
17100 209 0.609329 -826.586
17150 209 0.609329 -825.343
17200 209 0.609329 -824.165
17250 208 0.606414 -820.494
17300 208 0.606414 -817.874
17350 207 0.603499 -814.516
17400 206 0.600583 -808.61
17450 206 0.600583 -808.578
17500 206 0.600583 -811.336
17550 207 0.603499 -816.236
17600 207 0.603499 -811.822
17650 207 0.603499 -810.089
17700 206 0.600583 -803.03
17750 206 0.600583 -801.466
17800 207 0.603499 -805.853
17850 207 0.603499 -804.825
17900 207 0.603499 -803.07
17950 207 0.603499 -800.611
18000 206 0.600583 -798.053
18050 206 0.600583 -797.676
18100 206 0.600583 -795.838
18150 207 0.603499 -803.394
18200 207 0.603499 -806.63
18250 207 0.603499 -806.124
18300 207 0.603499 -798.604
18350 207 0.603499 -800.51
18400 207 0.603499 -797.82
18450 207 0.603499 -798.73
18500 208 0.606414 -804.774
18550 208 0.606414 -807.24
18600 208 0.606414 -809.336
18650 206 0.600583 -800.267
18700 206 0.600583 -801.587
18750 206 0.600583 -798.382
18800 207 0.603499 -803.119
18850 206 0.600583 -795.9
18900 206 0.600583 -796.687
18950 207 0.603499 -800.785
19000 207 0.603499 -797.386
19050 206 0.600583 -796.532
19100 205 0.597668 -793.365
19150 204 0.594752 -785.053
19200 202 0.588921 -769.13
19250 203 0.591837 -769.3
19300 203 0.591837 -770.583
19350 203 0.591837 -768.236
19400 201 0.586006 -761.246
19450 201 0.586006 -758.311
19500 202 0.588921 -764.024
19550 202 0.588921 -763.266
19600 201 0.586006 -763.92
19650 201 0.586006 -764.874
19700 203 0.591837 -774.398
19750 204 0.594752 -779.283
19800 204 0.594752 -779.317
19850 204 0.594752 -774.695
19900 205 0.597668 -777.141
19950 204 0.594752 -770.392
20000 204 0.594752 -772.348
20050 204 0.594752 -771.897
20100 204 0.594752 -773.599
20150 204 0.594752 -775.92
20200 204 0.594752 -776.449
20250 202 0.588921 -765.555
20300 202 0.588921 -764.114
20350 202 0.588921 -762.503
20400 202 0.588921 -764.75
20450 203 0.591837 -770.256
20500 202 0.588921 -762.717
20550 202 0.588921 -762.951
20600 202 0.588921 -761.515
20650 202 0.588921 -760.304
20700 201 0.586006 -753.093
20750 200 0.58309 -742.681
20800 201 0.586006 -748.671
20850 201 0.586006 -748.447
20900 201 0.586006 -748.395
20950 202 0.588921 -752.679
21000 202 0.588921 -756.256
21050 203 0.591837 -765.402
21100 202 0.588921 -756.713
21150 202 0.588921 -752.583
21200 202 0.588921 -756.646
21250 202 0.588921 -760.346
21300 202 0.588921 -759.4
21350 202 0.588921 -755.184
21400 202 0.588921 -759.391
21450 201 0.586006 -756.021
21500 200 0.58309 -749.336
21550 199 0.580175 -741.305
21600 200 0.58309 -750.625
21650 199 0.580175 -748.277
21700 199 0.580175 -748.12
21750 201 0.586006 -757.6
21800 200 0.58309 -750.149
21850 201 0.586006 -753.282
21900 201 0.586006 -748.919
21950 201 0.586006 -749.291
22000 201 0.586006 -746.915
22050 199 0.580175 -736.053
22100 200 0.58309 -743.528
22150 200 0.58309 -746.081
22200 199 0.580175 -737.449
22250 198 0.577259 -734.454
22300 197 0.574344 -727.571
22350 199 0.580175 -739.562
22400 201 0.586006 -746.455
22450 201 0.586006 -748.195
22500 201 0.586006 -749.635
22550 201 0.586006 -752.628
22600 201 0.586006 -748.854
22650 201 0.586006 -748.848
22700 201 0.586006 -748.839
22750 202 0.588921 -756.637
22800 202 0.588921 -754.07
22850 202 0.588921 -754.507
22900 202 0.588921 -753.765
22950 201 0.586006 -749.365
23000 202 0.588921 -754.273
23050 201 0.586006 -745.534
23100 199 0.580175 -730.588
23150 199 0.580175 -732.369
23200 202 0.588921 -748.905
23250 202 0.588921 -748.746
23300 203 0.591837 -766.224
23350 203 0.591837 -767.073
23400 203 0.591837 -768.974
23450 204 0.594752 -772.591
23500 203 0.591837 -767.288
23550 200 0.58309 -752.28
23600 201 0.586006 -757.374
23650 201 0.586006 -754.838
23700 202 0.588921 -761.324
23750 201 0.586006 -752.549
23800 201 0.586006 -752.446
23850 202 0.588921 -756.152
23900 202 0.588921 -757.945
23950 202 0.588921 -759.065
24000 202 0.588921 -760.453
24050 201 0.586006 -750.091
24100 201 0.586006 -748.43
24150 200 0.58309 -743.075
24200 201 0.586006 -749.988
24250 201 0.586006 -744.319
24300 201 0.586006 -739.737
24350 200 0.58309 -727.675
24400 200 0.58309 -729.085
24450 200 0.58309 -734.309
24500 200 0.58309 -730.935
24550 200 0.58309 -730.83
24600 200 0.58309 -734.017
24650 200 0.58309 -735.446
24700 200 0.58309 -735.817
24750 199 0.580175 -730.754
24800 198 0.577259 -724.557
24850 199 0.580175 -731.743
24900 199 0.580175 -735.856
24950 200 0.58309 -741.944
25000 199 0.580175 -733.712
25050 198 0.577259 -728.054
25100 198 0.577259 -730.395
25150 197 0.574344 -722.928
25200 198 0.577259 -730.603
25250 198 0.577259 -725.475
25300 197 0.574344 -719.115
25350 196 0.571429 -713.881
25400 196 0.571429 -713.856
25450 196 0.571429 -719.78
25500 196 0.571429 -722.846
25550 196 0.571429 -722.216
25600 196 0.571429 -723.531
25650 195 0.568513 -723.613
25700 195 0.568513 -724.453
25750 195 0.568513 -728.68
25800 195 0.568513 -726.367
25850 193 0.562682 -716.922
25900 196 0.571429 -732.235
25950 196 0.571429 -731.73
26000 198 0.577259 -741.179
26050 199 0.580175 -744.703
26100 199 0.580175 -740.752
26150 199 0.580175 -744.175
26200 199 0.580175 -742.166
26250 199 0.580175 -751.402
26300 199 0.580175 -749.483
26350 199 0.580175 -740.795
26400 200 0.58309 -746.2
26450 199 0.580175 -745.211
26500 200 0.58309 -749.303
26550 200 0.58309 -751.845
26600 200 0.58309 -748.769
26650 200 0.58309 -744.795
26700 201 0.586006 -754.701
26750 200 0.58309 -750.285
26800 201 0.586006 -754.664
26850 202 0.588921 -760.217
26900 202 0.588921 -761.754
26950 202 0.588921 -768.945
27000 202 0.588921 -762.996
27050 201 0.586006 -764.043
27100 202 0.588921 -769.333
27150 202 0.588921 -768.427
27200 201 0.586006 -762.286
27250 201 0.586006 -759.016
27300 201 0.586006 -756.064
27350 201 0.586006 -756.874
27400 201 0.586006 -755.687
27450 200 0.58309 -745.965
27500 199 0.580175 -738.572
27550 199 0.580175 -742.442
27600 200 0.58309 -754.514
27650 201 0.586006 -755.266
27700 203 0.591837 -766.749
27750 203 0.591837 -767.255
27800 204 0.594752 -769.582
27850 205 0.597668 -769.514
27900 204 0.594752 -762.625
27950 204 0.594752 -766.456
28000 205 0.597668 -779.368
28050 204 0.594752 -780.229
28100 205 0.597668 -781.757
28150 205 0.597668 -779.775
28200 206 0.600583 -786.498
28250 205 0.597668 -782.937
28300 205 0.597668 -790.633
28350 205 0.597668 -792.452
28400 205 0.597668 -790.538
28450 204 0.594752 -788.478
28500 206 0.600583 -796.363
28550 206 0.600583 -796.332
28600 206 0.600583 -795.139
28650 205 0.597668 -793.006
28700 205 0.597668 -793.879
28750 205 0.597668 -795.361
28800 205 0.597668 -796.833
28850 205 0.597668 -800.366
28900 205 0.597668 -802.938
28950 205 0.597668 -800.054
29000 204 0.594752 -790.08
29050 203 0.591837 -787.466
29100 204 0.594752 -791.728
29150 205 0.597668 -795.5
29200 205 0.597668 -793.957
29250 205 0.597668 -788.142
29300 205 0.597668 -788.056
29350 205 0.597668 -788.418
29400 205 0.597668 -788.853
29450 206 0.600583 -800.92
29500 205 0.597668 -795.365
29550 205 0.597668 -794.84
29600 204 0.594752 -787.293
29650 204 0.594752 -788.714
29700 203 0.591837 -780.753
29750 203 0.591837 -783.066
29800 203 0.591837 -775.285
29850 203 0.591837 -776.461
29900 203 0.591837 -775.214
29950 202 0.588921 -772.544
30000 201 0.586006 -763.552
30050 201 0.586006 -763.556
30100 200 0.58309 -755.959
30150 201 0.586006 -762.156
30200 202 0.588921 -765.55
30250 202 0.588921 -766.801
30300 203 0.591837 -776.439
30350 203 0.591837 -775.177
30400 203 0.591837 -778.436
30450 204 0.594752 -772.539
30500 204 0.594752 -773.468
30550 204 0.594752 -774.568
30600 205 0.597668 -781.402
30650 204 0.594752 -779.209
30700 204 0.594752 -778.33
30750 204 0.594752 -780.672
30800 203 0.591837 -772.223
30850 203 0.591837 -773.025
30900 203 0.591837 -775.186
30950 205 0.597668 -785.57
31000 204 0.594752 -777.458
31050 204 0.594752 -777.576
31100 205 0.597668 -782.613
31150 205 0.597668 -783.368
31200 204 0.594752 -776.269
31250 203 0.591837 -768.257
31300 204 0.594752 -770.598
31350 203 0.591837 -768.407
31400 201 0.586006 -759.118
31450 201 0.586006 -752.481
31500 201 0.586006 -749.937
31550 202 0.588921 -753.54
31600 202 0.588921 -755.779
31650 202 0.588921 -754.353
31700 200 0.58309 -739.32
31750 200 0.58309 -738.28
31800 200 0.58309 -742.364
31850 200 0.58309 -741.884
31900 198 0.577259 -731.133
31950 198 0.577259 -728.933
32000 200 0.58309 -738.743
32050 200 0.58309 -742.241
32100 200 0.58309 -742.927
32150 201 0.586006 -747.433
32200 201 0.586006 -747.014
32250 201 0.586006 -754.574
32300 202 0.588921 -760.15
32350 202 0.588921 -761.612
32400 202 0.588921 -766.855
32450 200 0.58309 -758.817
32500 201 0.586006 -770.423
32550 201 0.586006 -771.809
32600 201 0.586006 -770.843
32650 200 0.58309 -762.159
32700 201 0.586006 -767.216
32750 201 0.586006 -761.004
32800 201 0.586006 -755.923
32850 201 0.586006 -757.925
32900 201 0.586006 -761.5
32950 201 0.586006 -760.86
33000 202 0.588921 -769.302
33050 202 0.588921 -769.255
33100 201 0.586006 -764.027
33150 202 0.588921 -767.242
33200 203 0.591837 -774.122
33250 203 0.591837 -770.897
33300 202 0.588921 -766.287
33350 202 0.588921 -762.045
33400 202 0.588921 -760.86
33450 202 0.588921 -759.012
33500 202 0.588921 -756.776
33550 201 0.586006 -745.398
33600 201 0.586006 -745.438
33650 201 0.586006 -749.392
33700 201 0.586006 -745.698
33750 200 0.58309 -740.365
33800 200 0.58309 -741.299
33850 200 0.58309 -741.304
33900 197 0.574344 -728.26
33950 198 0.577259 -734.276
34000 199 0.580175 -744.296
34050 198 0.577259 -745.91
34100 199 0.580175 -747.472
34150 200 0.58309 -753.7
34200 199 0.580175 -748.848
34250 199 0.580175 -748.333
34300 199 0.580175 -746.513
34350 198 0.577259 -746.379
34400 199 0.580175 -750.853
34450 198 0.577259 -746.796
34500 199 0.580175 -751.175
34550 200 0.58309 -755.803
34600 199 0.580175 -751.347
34650 199 0.580175 -754.05
34700 198 0.577259 -746.196
34750 199 0.580175 -747.099
34800 200 0.58309 -750.225
34850 199 0.580175 -738.248
34900 199 0.580175 -735.063
34950 201 0.586006 -750.7
35000 201 0.586006 -751.931
35050 199 0.580175 -745.81
35100 200 0.58309 -747.552
35150 200 0.58309 -748.59
35200 199 0.580175 -743.876
35250 200 0.58309 -753.374
35300 201 0.586006 -761.046
35350 201 0.586006 -761.942
35400 201 0.586006 -760.357
35450 202 0.588921 -768.504
35500 201 0.586006 -765.328
35550 201 0.586006 -764.861
35600 201 0.586006 -767.434
35650 202 0.588921 -773.327
35700 204 0.594752 -785.003
35750 205 0.597668 -782.173
35800 206 0.600583 -787.61
35850 208 0.606414 -800.823
35900 208 0.606414 -802.077
35950 207 0.603499 -797.766
36000 207 0.603499 -798.312
36050 208 0.606414 -802.143
36100 208 0.606414 -801.521
36150 209 0.609329 -810.541
36200 209 0.609329 -809.182
36250 209 0.609329 -808.732
36300 209 0.609329 -815.767
36350 209 0.609329 -815.059
36400 210 0.612245 -821.636
36450 210 0.612245 -816.289
36500 210 0.612245 -821.05
36550 208 0.606414 -811.77
36600 208 0.606414 -808.96
36650 207 0.603499 -805.747
36700 207 0.603499 -807.425
36750 207 0.603499 -809.522
36800 208 0.606414 -808.33
36850 208 0.606414 -810.519
36900 209 0.609329 -816.023
36950 211 0.61516 -833.26
37000 211 0.61516 -832.398
37050 211 0.61516 -828.704
37100 212 0.618076 -832.171
37150 211 0.61516 -820.191
37200 211 0.61516 -820.171
37250 211 0.61516 -821.087
37300 211 0.61516 -814.316
37350 211 0.61516 -809.853
37400 209 0.609329 -798.52
37450 209 0.609329 -795.505
37500 210 0.612245 -799.132
37550 211 0.61516 -803.842
37600 210 0.612245 -798.784
37650 210 0.612245 -799.87
37700 209 0.609329 -789.681
37750 209 0.609329 -792.387
37800 208 0.606414 -784.46
37850 207 0.603499 -779.922
37900 207 0.603499 -779.782
37950 206 0.600583 -773.915
38000 205 0.597668 -770.865
38050 206 0.600583 -775.33
38100 207 0.603499 -780.803
38150 207 0.603499 -783.099
38200 207 0.603499 -783.158
38250 208 0.606414 -790.262
38300 208 0.606414 -793.189
38350 208 0.606414 -793.818
38400 208 0.606414 -790.139
38450 208 0.606414 -794.159
38500 209 0.609329 -796.706
38550 208 0.606414 -792.218
38600 207 0.603499 -788.405
38650 206 0.600583 -789.532
38700 206 0.600583 -786.599
38750 205 0.597668 -782.795
38800 204 0.594752 -779.577
38850 205 0.597668 -786.386
38900 205 0.597668 -782.268
38950 204 0.594752 -779.93
39000 204 0.594752 -774.237
39050 204 0.594752 -773.994
39100 204 0.594752 -779.497
39150 204 0.594752 -773.205
39200 204 0.594752 -770.57
39250 203 0.591837 -761.417
39300 203 0.591837 -763.223
39350 204 0.594752 -768.62
39400 203 0.591837 -757.358
39450 205 0.597668 -769.063
39500 205 0.597668 -766.598
39550 206 0.600583 -769.67
39600 204 0.594752 -755.937
39650 204 0.594752 -759.222
39700 204 0.594752 -760.972
39750 204 0.594752 -761.426
39800 204 0.594752 -761.049
39850 204 0.594752 -758.616
39900 204 0.594752 -759.418
39950 204 0.594752 -760.897
40000 204 0.594752 -759.482
40050 204 0.594752 -751.832
40100 204 0.594752 -752.242
40150 205 0.597668 -753.505
40200 204 0.594752 -748.673
40250 205 0.597668 -763.765
40300 206 0.600583 -765.345
40350 206 0.600583 -769.272
40400 207 0.603499 -771.888
40450 207 0.603499 -772.817
40500 206 0.600583 -772.352
40550 207 0.603499 -783.526
40600 206 0.600583 -773.711
40650 205 0.597668 -767.919
40700 206 0.600583 -774.179
40750 206 0.600583 -772.682
40800 206 0.600583 -772.624
40850 205 0.597668 -768.295
40900 206 0.600583 -769.522
40950 205 0.597668 -763
41000 206 0.600583 -769.527
41050 206 0.600583 -769.25
41100 205 0.597668 -764.338
41150 206 0.600583 -768.935
41200 205 0.597668 -764.896
41250 205 0.597668 -769.263
41300 206 0.600583 -781.982
41350 205 0.597668 -775.343
41400 206 0.600583 -781.692
41450 205 0.597668 -777.763
41500 204 0.594752 -770.728
41550 204 0.594752 -774.248
41600 204 0.594752 -772.36
41650 205 0.597668 -779.924
41700 205 0.597668 -776.893
41750 204 0.594752 -769.929
41800 204 0.594752 -768.884
41850 204 0.594752 -768.274
41900 203 0.591837 -759.158
41950 203 0.591837 -755.348
42000 203 0.591837 -758.604
42050 203 0.591837 -760.758
42100 201 0.586006 -748.532
42150 201 0.586006 -747.461
42200 200 0.58309 -741.414
42250 200 0.58309 -743.291
42300 200 0.58309 -741.037
42350 199 0.580175 -736.073
42400 198 0.577259 -729.085
42450 198 0.577259 -728.393
42500 198 0.577259 -727.356
42550 200 0.58309 -738.919
42600 200 0.58309 -737.134
42650 198 0.577259 -727.563
42700 196 0.571429 -717.139
42750 196 0.571429 -718.281
42800 196 0.571429 -722.093
42850 197 0.574344 -730.681
42900 198 0.577259 -738.001
42950 198 0.577259 -737.51
43000 200 0.58309 -747.23
43050 201 0.586006 -751.609
43100 201 0.586006 -750.563
43150 201 0.586006 -751.2
43200 200 0.58309 -746.755
43250 200 0.58309 -744.615
43300 200 0.58309 -743.841
43350 199 0.580175 -734.186
43400 197 0.574344 -722.358
43450 198 0.577259 -732.066
43500 197 0.574344 -729.054
43550 197 0.574344 -728.195
43600 197 0.574344 -728.794
43650 197 0.574344 -736.859
43700 197 0.574344 -734.621
43750 197 0.574344 -732.005
43800 197 0.574344 -735.851
43850 197 0.574344 -740.334
43900 197 0.574344 -740.584
43950 197 0.574344 -738.638
44000 197 0.574344 -740.613
44050 197 0.574344 -741.351
44100 197 0.574344 -741.448
44150 196 0.571429 -733.353
44200 197 0.574344 -737.931
44250 197 0.574344 -735.445
44300 197 0.574344 -734.073
44350 197 0.574344 -733.105
44400 197 0.574344 -738.662
44450 197 0.574344 -738.326
44500 197 0.574344 -737.73
44550 196 0.571429 -730.227
44600 197 0.574344 -730.054
44650 194 0.565598 -719.081
44700 194 0.565598 -721.566
44750 193 0.562682 -716.945
44800 194 0.565598 -717.821
44850 194 0.565598 -720.446
44900 194 0.565598 -725.723
44950 194 0.565598 -724.937
45000 193 0.562682 -713.422
45050 193 0.562682 -712.635
45100 195 0.568513 -720.554
45150 194 0.565598 -715.55
45200 193 0.562682 -713.092
45250 192 0.559767 -701.661
45300 197 0.574344 -739.729
45350 198 0.577259 -742.574
45400 198 0.577259 -744.436
45450 197 0.574344 -742.804
45500 197 0.574344 -746.373
45550 198 0.577259 -748.867
45600 199 0.580175 -752.103
45650 199 0.580175 -750.158
45700 198 0.577259 -741.611
45750 199 0.580175 -743.885
45800 200 0.58309 -748.757
45850 200 0.58309 -749.832
45900 201 0.586006 -753.451
45950 202 0.588921 -764.242
46000 201 0.586006 -758.763
46050 203 0.591837 -767.372
46100 203 0.591837 -765.935
46150 203 0.591837 -764.368
46200 202 0.588921 -755.68
46250 202 0.588921 -753.773
46300 202 0.588921 -754.557
46350 203 0.591837 -760.072
46400 203 0.591837 -760.112
46450 204 0.594752 -760.691
46500 204 0.594752 -761.769
46550 203 0.591837 -759.909
46600 204 0.594752 -764.734
