# step   N   rho   U
4400 201 0.586006 -791.216
4450 203 0.591837 -803.259
4500 203 0.591837 -801.275
4550 204 0.594752 -808.949
4600 204 0.594752 -810.522
4650 203 0.591837 -805.596
4700 202 0.588921 -806.029
4750 202 0.588921 -802.473
4800 202 0.588921 -804.858
4850 201 0.586006 -793.106
4900 202 0.588921 -796.773
4950 203 0.591837 -803.537
5000 200 0.58309 -784.848
5050 200 0.58309 -788.199
5100 200 0.58309 -786.068
5150 200 0.58309 -783.097
5200 200 0.58309 -786.451
5250 201 0.586006 -785.347
5300 200 0.58309 -777.814
5350 200 0.58309 -778.733
5400 199 0.580175 -778.7
5450 199 0.580175 -775.887
5500 200 0.58309 -780.784
5550 199 0.580175 -772.962
5600 199 0.580175 -772.176
5650 200 0.58309 -775.076
5700 201 0.586006 -780.86
5750 200 0.58309 -776.248
5800 200 0.58309 -780.234
5850 202 0.588921 -789.304
5900 203 0.591837 -794.352
5950 201 0.586006 -789.094
6000 200 0.58309 -782.132
6050 200 0.58309 -783.012
6100 199 0.580175 -782.83
6150 200 0.58309 -782.278
6200 201 0.586006 -785.832
6250 201 0.586006 -785.795
6300 201 0.586006 -780.519
6350 202 0.588921 -786.486
6400 202 0.588921 -781.572
6450 200 0.58309 -772.785
6500 201 0.586006 -777.819
6550 202 0.588921 -782.173
6600 202 0.588921 -783.236
6650 203 0.591837 -785.732
6700 203 0.591837 -781.505
6750 204 0.594752 -785.057
6800 204 0.594752 -786.358
6850 201 0.586006 -770.733
6900 202 0.588921 -777.994
6950 202 0.588921 -775.996
7000 203 0.591837 -780.089
7050 203 0.591837 -783.758
7100 203 0.591837 -786.611
7150 203 0.591837 -791.614
7200 204 0.594752 -798.531
7250 205 0.597668 -803.403
7300 205 0.597668 -801.189
7350 204 0.594752 -791.005
7400 206 0.600583 -800.53
7450 205 0.597668 -799.31
7500 206 0.600583 -804.273
7550 207 0.603499 -808.523
7600 207 0.603499 -808.636
7650 208 0.606414 -815.268
7700 206 0.600583 -805.006
7750 206 0.600583 -807.657
7800 205 0.597668 -802.043
7850 206 0.600583 -810.057
7900 206 0.600583 -813.842
7950 208 0.606414 -817.162
8000 208 0.606414 -820.838
8050 208 0.606414 -819.06
8100 206 0.600583 -810.483
8150 206 0.600583 -814.006
8200 207 0.603499 -821.591
8250 207 0.603499 -820.394
8300 207 0.603499 -819.384
8350 207 0.603499 -818.095
8400 207 0.603499 -819.387
8450 210 0.612245 -838.166
8500 210 0.612245 -844.244
8550 210 0.612245 -842.848
8600 210 0.612245 -844.122
8650 211 0.61516 -847.246
8700 211 0.61516 -840.77
8750 212 0.618076 -845.609
8800 212 0.618076 -840.541
8850 211 0.61516 -836.889
8900 212 0.618076 -842.159
8950 212 0.618076 -843.705
9000 212 0.618076 -843.233
9050 212 0.618076 -845.416
9100 212 0.618076 -847.4
9150 212 0.618076 -847.753
9200 212 0.618076 -851.194
9250 211 0.61516 -844.561
9300 211 0.61516 -843.55
9350 212 0.618076 -853.164
9400 212 0.618076 -851.778
9450 212 0.618076 -851.61
9500 211 0.61516 -845.701
9550 211 0.61516 -848.274
9600 211 0.61516 -849.405
9650 211 0.61516 -854.014
9700 212 0.618076 -861.473
9750 212 0.618076 -859.013
9800 212 0.618076 -859.302
9850 212 0.618076 -859.51
9900 212 0.618076 -859.606
9950 212 0.618076 -858.931
10000 211 0.61516 -851.3
10050 212 0.618076 -861.151
10100 212 0.618076 -862.467
10150 213 0.620991 -868.219
10200 213 0.620991 -869.494
10250 213 0.620991 -870.309
10300 213 0.620991 -871.685
10350 213 0.620991 -868.386
10400 213 0.620991 -862.715
10450 213 0.620991 -864.53
10500 214 0.623907 -863.849
10550 214 0.623907 -861.967
10600 214 0.623907 -865.183
10650 213 0.620991 -859.344
10700 212 0.618076 -855.242
10750 212 0.618076 -859.321
10800 210 0.612245 -844.466
10850 210 0.612245 -845.892
10900 211 0.61516 -851.489
10950 212 0.618076 -858.431
11000 212 0.618076 -856.564
11050 212 0.618076 -853.752
11100 212 0.618076 -850.191
11150 211 0.61516 -845.124
11200 211 0.61516 -841.96
11250 212 0.618076 -845.478
11300 213 0.620991 -851.201
11350 214 0.623907 -856.954
11400 214 0.623907 -859.314
11450 214 0.623907 -860.131
11500 214 0.623907 -862.549
11550 214 0.623907 -865.945
11600 215 0.626822 -873.778
11650 215 0.626822 -874.918
11700 216 0.629738 -876.843
11750 217 0.632653 -885.317
11800 217 0.632653 -883.617
11850 216 0.629738 -880.687
11900 217 0.632653 -891.944
11950 216 0.629738 -881.952
12000 216 0.629738 -880.437
12050 216 0.629738 -885.118
12100 218 0.635569 -892.518
12150 219 0.638484 -895.18
12200 218 0.635569 -891.665
12250 219 0.638484 -900.686
12300 219 0.638484 -901.115
12350 219 0.638484 -895.632
12400 220 0.641399 -899.953
12450 219 0.638484 -897.747
12500 218 0.635569 -892.025
12550 217 0.632653 -889.208
12600 217 0.632653 -893.13
12650 217 0.632653 -900.016
12700 217 0.632653 -896.258
12750 217 0.632653 -896.03
12800 218 0.635569 -901.862
12850 218 0.635569 -902.93
12900 217 0.632653 -897.324
12950 219 0.638484 -911.607
13000 220 0.641399 -913.398
13050 221 0.644315 -913.43
13100 221 0.644315 -918.614
13150 220 0.641399 -912.615
13200 218 0.635569 -903.434
13250 219 0.638484 -906.664
13300 219 0.638484 -899.236
13350 218 0.635569 -895.914
13400 219 0.638484 -902.695
13450 218 0.635569 -896.766
13500 218 0.635569 -896.062
13550 218 0.635569 -902.323
13600 219 0.638484 -912.936
13650 220 0.641399 -919.237
13700 220 0.641399 -923.518
13750 220 0.641399 -922.951
13800 220 0.641399 -927.888
13850 220 0.641399 -930.469
13900 221 0.644315 -938.812
13950 222 0.64723 -939.209
14000 222 0.64723 -937.173
14050 221 0.644315 -931.156
14100 221 0.644315 -925.005
14150 222 0.64723 -933.253
14200 222 0.64723 -930.928
14250 223 0.650146 -940.703
14300 222 0.64723 -931.014
14350 223 0.650146 -949.051
14400 224 0.653061 -956.776
14450 223 0.650146 -946.624
14500 223 0.650146 -946.792
14550 222 0.64723 -944.08
14600 221 0.644315 -933.716
14650 221 0.644315 -935.115
14700 222 0.64723 -939.023
14750 222 0.64723 -939.831
14800 222 0.64723 -936.937
14850 224 0.653061 -945.666
14900 225 0.655977 -955.14
14950 225 0.655977 -955.496
15000 226 0.658892 -954.284
15050 226 0.658892 -947.286
15100 226 0.658892 -947.958
15150 226 0.658892 -952.753
15200 226 0.658892 -949.8
15250 226 0.658892 -949.345
15300 226 0.658892 -956.671
15350 226 0.658892 -958.425
15400 227 0.661808 -965.492
15450 226 0.658892 -966.237
15500 226 0.658892 -968.604
15550 226 0.658892 -964.844
15600 226 0.658892 -966.131
15650 225 0.655977 -961.406
15700 225 0.655977 -960.973
15750 225 0.655977 -960.096
15800 227 0.661808 -976.481
15850 227 0.661808 -979.032
15900 227 0.661808 -977.163
15950 226 0.658892 -966.979
16000 227 0.661808 -973.887
16050 228 0.664723 -981.935
16100 229 0.667638 -990.183
16150 229 0.667638 -991.075
16200 229 0.667638 -990.737
16250 229 0.667638 -986.727
16300 227 0.661808 -979.968
16350 227 0.661808 -979.818
16400 227 0.661808 -984.562
16450 227 0.661808 -981.568
16500 229 0.667638 -992.312
16550 229 0.667638 -993.82
16600 229 0.667638 -999.741
16650 228 0.664723 -995.832
16700 228 0.664723 -991.33
16750 228 0.664723 -995.776
16800 228 0.664723 -992.873
16850 229 0.667638 -991.476
16900 227 0.661808 -983.517
16950 226 0.658892 -972.882
17000 227 0.661808 -980.953
17050 227 0.661808 -978.45
17100 226 0.658892 -978.697
17150 227 0.661808 -976.893
17200 227 0.661808 -978.693
17250 227 0.661808 -977.98
17300 227 0.661808 -976.319
17350 227 0.661808 -978.703
17400 227 0.661808 -979.732
17450 228 0.664723 -986.539
17500 228 0.664723 -992.809
17550 228 0.664723 -991.636
17600 228 0.664723 -992.454
17650 228 0.664723 -995.077
17700 227 0.661808 -988.981
17750 229 0.667638 -999.145
17800 230 0.670554 -1007.63
17850 230 0.670554 -1004.89
17900 230 0.670554 -1005.14
17950 231 0.673469 -1011.96
18000 231 0.673469 -1010.5
18050 231 0.673469 -1009.28
18100 231 0.673469 -1011.79
18150 230 0.670554 -1004.8
18200 228 0.664723 -988.281
18250 229 0.667638 -989.327
18300 228 0.664723 -973.16
18350 229 0.667638 -979.519
18400 229 0.667638 -976.997
18450 229 0.667638 -976.295
18500 230 0.670554 -988.425
18550 230 0.670554 -994.484
18600 230 0.670554 -991.53
18650 229 0.667638 -985.226
18700 229 0.667638 -985.176
18750 229 0.667638 -988.796
18800 229 0.667638 -987.808
18850 229 0.667638 -984.334
18900 229 0.667638 -986.593
18950 229 0.667638 -991.841
19000 229 0.667638 -994.144
19050 229 0.667638 -995.002
19100 228 0.664723 -985.556
19150 227 0.661808 -977.679
19200 227 0.661808 -976.3
19250 227 0.661808 -975.877
19300 227 0.661808 -977.566
19350 226 0.658892 -972.852
19400 225 0.655977 -963.088
19450 225 0.655977 -961.883
19500 226 0.658892 -964.538
19550 227 0.661808 -967.834
19600 228 0.664723 -973.486
19650 228 0.664723 -969.346
19700 226 0.658892 -955.639
19750 226 0.658892 -961.568
19800 226 0.658892 -959.227
19850 226 0.658892 -954.335
19900 226 0.658892 -955.785
19950 226 0.658892 -959.104
20000 225 0.655977 -949.703
20050 225 0.655977 -950.688
20100 224 0.653061 -944.578
20150 224 0.653061 -944.951
20200 223 0.650146 -939.985
20250 223 0.650146 -942.286
20300 222 0.64723 -937.177
20350 221 0.644315 -931.652
20400 221 0.644315 -929.19
20450 221 0.644315 -927.428
20500 220 0.641399 -920.401
20550 220 0.641399 -919.998
20600 220 0.641399 -922.509
20650 219 0.638484 -914.798
20700 219 0.638484 -916.163
20750 220 0.641399 -925.333
20800 221 0.644315 -932.525
20850 221 0.644315 -928.452
20900 222 0.64723 -934.303
20950 221 0.644315 -925.861
21000 221 0.644315 -927.051
21050 221 0.644315 -922.874
21100 223 0.650146 -936.183
21150 223 0.650146 -937.366
21200 223 0.650146 -940.43
21250 224 0.653061 -955.574
21300 223 0.650146 -945.113
21350 223 0.650146 -945.643
21400 223 0.650146 -946.533
21450 223 0.650146 -947.108
21500 223 0.650146 -945.747
21550 223 0.650146 -946.836
21600 223 0.650146 -950.567
21650 223 0.650146 -952.872
21700 223 0.650146 -945.276
21750 222 0.64723 -938.247
21800 221 0.644315 -929.809
21850 221 0.644315 -934.067
21900 221 0.644315 -937.687
21950 221 0.644315 -939.312
22000 221 0.644315 -940.817
22050 221 0.644315 -939.193
22100 221 0.644315 -934.63
22150 221 0.644315 -936.542
22200 221 0.644315 -935.338
22250 221 0.644315 -936.462
22300 221 0.644315 -936.733
22350 221 0.644315 -935.479
22400 222 0.64723 -946.496
22450 222 0.64723 -944.703
22500 222 0.64723 -946.628
22550 222 0.64723 -948.045
22600 222 0.64723 -951.021
22650 223 0.650146 -953.436
22700 223 0.650146 -954.59
22750 224 0.653061 -951.8
22800 224 0.653061 -948.626
22850 224 0.653061 -951.17
22900 224 0.653061 -949.884
22950 224 0.653061 -945.369
23000 224 0.653061 -937.308
23050 224 0.653061 -936.287
23100 224 0.653061 -935.207
23150 223 0.650146 -928.158
23200 224 0.653061 -932.015
23250 224 0.653061 -932.627
23300 223 0.650146 -924.382
23350 223 0.650146 -925.901
23400 224 0.653061 -936.538
23450 224 0.653061 -931.342
23500 225 0.655977 -935.131
23550 225 0.655977 -939.972
23600 225 0.655977 -938.31
23650 224 0.653061 -935.734
23700 224 0.653061 -939.248
23750 227 0.661808 -961.107
23800 226 0.658892 -959.687
23850 226 0.658892 -966.4
23900 225 0.655977 -959.396
23950 225 0.655977 -964.962
24000 226 0.658892 -973.381
24050 226 0.658892 -974.585
24100 226 0.658892 -971.038
24150 226 0.658892 -969.756
24200 226 0.658892 -966.524
24250 226 0.658892 -966.305
24300 227 0.661808 -972.656
24350 228 0.664723 -981.031
24400 227 0.661808 -977.952
24450 226 0.658892 -972.072
24500 226 0.658892 -970.499
24550 226 0.658892 -972.229
24600 226 0.658892 -974.896
24650 226 0.658892 -977.521
24700 225 0.655977 -970.024
24750 225 0.655977 -969.201
24800 225 0.655977 -967.789
24850 225 0.655977 -968.371
24900 227 0.661808 -979.037
24950 227 0.661808 -981.844
25000 226 0.658892 -970.768
25050 226 0.658892 -972.102
25100 226 0.658892 -971.203
25150 226 0.658892 -974.395
25200 226 0.658892 -972.902
25250 224 0.653061 -954.872
25300 223 0.650146 -950.745
25350 223 0.650146 -950.549
25400 223 0.650146 -949.939
25450 224 0.653061 -947.941
25500 224 0.653061 -948.081
25550 224 0.653061 -951.135
25600 225 0.655977 -958.521
25650 226 0.658892 -968.552
25700 226 0.658892 -970.782
25750 226 0.658892 -973.535
25800 227 0.661808 -978.468
25850 227 0.661808 -974.829
25900 226 0.658892 -974.945
25950 224 0.653061 -961.445
26000 225 0.655977 -970.812
26050 226 0.658892 -979.305
26100 226 0.658892 -980.508
26150 226 0.658892 -978.496
26200 227 0.661808 -982.437
26250 227 0.661808 -984.553
26300 227 0.661808 -988.004
26350 229 0.667638 -997.871
26400 230 0.670554 -1010.06
26450 230 0.670554 -1013.64
26500 230 0.670554 -1010.76
26550 230 0.670554 -1014.21
26600 231 0.673469 -1018.83
26650 230 0.670554 -1011.72
26700 230 0.670554 -1009.19
26750 230 0.670554 -1006.43
26800 230 0.670554 -1006.59
26850 231 0.673469 -1015.46
26900 231 0.673469 -1014.31
26950 231 0.673469 -1019.87
27000 231 0.673469 -1016.28
27050 230 0.670554 -1010.46
27100 230 0.670554 -1010.99
27150 230 0.670554 -1009.38
27200 230 0.670554 -1013.81
27250 231 0.673469 -1018.64
27300 231 0.673469 -1015.81
27350 231 0.673469 -1012.86
27400 230 0.670554 -1009.31
27450 229 0.667638 -999.962
27500 229 0.667638 -997.321
27550 229 0.667638 -999.538
27600 229 0.667638 -998.134
27650 228 0.664723 -994.286
27700 228 0.664723 -998.031
27750 228 0.664723 -998.424
27800 229 0.667638 -1005.89
27850 229 0.667638 -1000.14
27900 230 0.670554 -1003.08
27950 229 0.667638 -1001.46
28000 229 0.667638 -1000.69
28050 229 0.667638 -997.95
28100 229 0.667638 -997.792
28150 228 0.664723 -988.948
28200 228 0.664723 -990.949
28250 227 0.661808 -986.357
28300 227 0.661808 -986.155
28350 227 0.661808 -984.363
28400 227 0.661808 -983.096
28450 227 0.661808 -985.029
28500 227 0.661808 -981.145
28550 226 0.658892 -975.106
28600 226 0.658892 -975.032
28650 226 0.658892 -975.524
28700 226 0.658892 -976.115
28750 226 0.658892 -975.279
28800 226 0.658892 -974.751
28850 225 0.655977 -970.854
28900 225 0.655977 -973.383
28950 225 0.655977 -972.277
29000 224 0.653061 -958.716
29050 224 0.653061 -961.025
29100 224 0.653061 -956.599
29150 224 0.653061 -957.884
29200 224 0.653061 -958.098
29250 224 0.653061 -958.265
29300 224 0.653061 -962.493
29350 225 0.655977 -966.246
29400 225 0.655977 -964.898
29450 225 0.655977 -964.111
29500 225 0.655977 -962.724
29550 225 0.655977 -953.496
29600 225 0.655977 -948.187
29650 225 0.655977 -946.745
29700 225 0.655977 -946.639
29750 225 0.655977 -946.795
29800 225 0.655977 -950.015
29850 225 0.655977 -953.952
29900 225 0.655977 -954.097
29950 226 0.658892 -960.15
30000 226 0.658892 -960.675
30050 225 0.655977 -954.23
30100 226 0.658892 -958.934
30150 226 0.658892 -962.115
30200 227 0.661808 -973.972
30250 228 0.664723 -977.175
30300 228 0.664723 -981.792
30350 228 0.664723 -978.88
30400 228 0.664723 -981.767
30450 228 0.664723 -981.515
30500 228 0.664723 -981.953
30550 227 0.661808 -982.436
30600 228 0.664723 -990.122
30650 228 0.664723 -991.345
30700 229 0.667638 -994.946
30750 229 0.667638 -993.065
30800 228 0.664723 -982.823
30850 228 0.664723 -982.832
30900 229 0.667638 -990.256
30950 230 0.670554 -1002
31000 230 0.670554 -1004.38
31050 231 0.673469 -1007.54
31100 231 0.673469 -1002.23
31150 231 0.673469 -1000.3
31200 230 0.670554 -990.172
31250 231 0.673469 -996.878
31300 231 0.673469 -994.554
31350 229 0.667638 -982.946
31400 229 0.667638 -981.7
31450 230 0.670554 -987.714
31500 230 0.670554 -985.693
31550 230 0.670554 -988.625
31600 232 0.676385 -1006.62
31650 232 0.676385 -1012.3
31700 231 0.673469 -1009.94
31750 230 0.670554 -998.623
31800 230 0.670554 -1000.3
31850 229 0.667638 -994.728
31900 229 0.667638 -991.425
31950 230 0.670554 -998.521
32000 231 0.673469 -1000.86
32050 231 0.673469 -1007.29
32100 231 0.673469 -1010.36
32150 231 0.673469 -1007.44
32200 231 0.673469 -1006.58
32250 231 0.673469 -1010.05
32300 231 0.673469 -1006.21
32350 231 0.673469 -1008.09
32400 230 0.670554 -1001.03
32450 230 0.670554 -1000.31
32500 230 0.670554 -996.369
32550 230 0.670554 -994.725
32600 230 0.670554 -991.254
32650 229 0.667638 -982.465
32700 229 0.667638 -983.714
32750 227 0.661808 -972.089
32800 227 0.661808 -975.61
32850 229 0.667638 -981.775
32900 228 0.664723 -976.369
32950 228 0.664723 -975.036
33000 229 0.667638 -984.804
33050 229 0.667638 -991.226
33100 230 0.670554 -1000.21
33150 230 0.670554 -999.471
33200 230 0.670554 -1001.35
33250 230 0.670554 -1007.3
33300 230 0.670554 -1008.92
33350 229 0.667638 -1001.29
33400 229 0.667638 -997.288
33450 228 0.664723 -984.959
33500 228 0.664723 -983.527
33550 228 0.664723 -983.092
33600 230 0.670554 -993.949
33650 231 0.673469 -1000.49
33700 231 0.673469 -995.51
33750 231 0.673469 -997.78
33800 230 0.670554 -992.756
33850 230 0.670554 -989.568
33900 230 0.670554 -986.403
33950 230 0.670554 -987.579
34000 230 0.670554 -985.602
34050 230 0.670554 -983.549
34100 230 0.670554 -975.634
34150 230 0.670554 -980.305
34200 228 0.664723 -961.562
34250 226 0.658892 -953.959
34300 225 0.655977 -950.203
34350 225 0.655977 -947.773
34400 225 0.655977 -943.568
34450 224 0.653061 -935.206
34500 224 0.653061 -939.868
34550 224 0.653061 -937.441
34600 227 0.661808 -958.086
34650 226 0.658892 -955.408
34700 226 0.658892 -951.426
34750 227 0.661808 -956.245
34800 227 0.661808 -956.189
34850 228 0.664723 -966.883
34900 228 0.664723 -969.742
34950 227 0.661808 -962.029
35000 228 0.664723 -964.772
35050 229 0.667638 -967.178
35100 230 0.670554 -974.656
35150 230 0.670554 -971.783
35200 231 0.673469 -981.853
35250 231 0.673469 -987.476
35300 230 0.670554 -982.697
35350 230 0.670554 -980.776
35400 230 0.670554 -978.417
35450 231 0.673469 -982.294
35500 230 0.670554 -980.109
35550 230 0.670554 -979.481
35600 230 0.670554 -980.222
35650 231 0.673469 -987.748
35700 231 0.673469 -988.326
35750 229 0.667638 -976.496
35800 229 0.667638 -974.406
35850 229 0.667638 -976.308
35900 228 0.664723 -965.092
35950 228 0.664723 -965.682
36000 228 0.664723 -967.411
36050 227 0.661808 -957.133
36100 227 0.661808 -961.846
36150 226 0.658892 -953.443
36200 226 0.658892 -955.114
36250 226 0.658892 -954.837
36300 226 0.658892 -957.667
36350 225 0.655977 -947.827
36400 227 0.661808 -957.381
36450 227 0.661808 -956.572
36500 226 0.658892 -945.027
36550 226 0.658892 -948.327
36600 226 0.658892 -941.251
36650 226 0.658892 -940.615
36700 225 0.655977 -940.93
36750 225 0.655977 -939.213
36800 226 0.658892 -938.884
36850 223 0.650146 -921.385
36900 223 0.650146 -922.536
36950 223 0.650146 -922.639
37000 223 0.650146 -919.611
37050 224 0.653061 -932.939
37100 224 0.653061 -928.736
37150 224 0.653061 -930.314
37200 224 0.653061 -933.119
37250 224 0.653061 -934.569
37300 224 0.653061 -934.596
37350 224 0.653061 -937
37400 224 0.653061 -936.103
37450 224 0.653061 -939.341
37500 225 0.655977 -947.888
37550 226 0.658892 -954.54
37600 226 0.658892 -953.844
37650 226 0.658892 -954.017
37700 226 0.658892 -956.44
37750 226 0.658892 -959.626
37800 226 0.658892 -958.692
37850 226 0.658892 -957.214
37900 226 0.658892 -958.095
37950 227 0.661808 -966.019
38000 227 0.661808 -967.418
38050 227 0.661808 -969.347
38100 227 0.661808 -968.814
38150 227 0.661808 -966.962
38200 227 0.661808 -972.041
38250 227 0.661808 -971.311
38300 227 0.661808 -970.646
38350 227 0.661808 -968.229
38400 227 0.661808 -967.878
38450 227 0.661808 -964.758
38500 227 0.661808 -963.391
38550 225 0.655977 -955.549
38600 225 0.655977 -957.933
38650 225 0.655977 -961.273
38700 225 0.655977 -957.172
38750 224 0.653061 -954.586
38800 224 0.653061 -950.435
38850 224 0.653061 -955.471
38900 224 0.653061 -960.411
38950 224 0.653061 -957.8
39000 224 0.653061 -956.697
39050 224 0.653061 -957.132
39100 224 0.653061 -955.886
39150 224 0.653061 -954.517
39200 224 0.653061 -951.289
39250 224 0.653061 -954.042
39300 224 0.653061 -949.982
39350 223 0.650146 -938.479
39400 223 0.650146 -930.02
39450 223 0.650146 -933.532
39500 222 0.64723 -931.379
39550 222 0.64723 -936.686
39600 222 0.64723 -940.106
39650 222 0.64723 -942.845
39700 221 0.644315 -933.19
39750 221 0.644315 -934.021
39800 221 0.644315 -930.024
39850 221 0.644315 -927.805
39900 221 0.644315 -925.764
39950 220 0.641399 -916.515
40000 220 0.641399 -914.938
40050 220 0.641399 -917.335
40100 221 0.644315 -922.95
40150 220 0.641399 -914.429
40200 220 0.641399 -918.888
40250 221 0.644315 -926.791
40300 222 0.64723 -931.126
40350 221 0.644315 -922.903
40400 221 0.644315 -920.67
40450 221 0.644315 -921.058
40500 220 0.641399 -920.473
40550 220 0.641399 -915.807
40600 220 0.641399 -916.268
40650 219 0.638484 -909.408
40700 219 0.638484 -906.33
40750 219 0.638484 -911.023
40800 219 0.638484 -903.854
40850 219 0.638484 -907.339
40900 220 0.641399 -911.768
40950 220 0.641399 -909.804
41000 221 0.644315 -916.04
41050 221 0.644315 -916.065
41100 221 0.644315 -920.85
41150 219 0.638484 -914.126
41200 219 0.638484 -913.985
41250 219 0.638484 -915.188
41300 219 0.638484 -917.956
41350 219 0.638484 -916.747
41400 220 0.641399 -923.178
41450 219 0.638484 -915.074
41500 219 0.638484 -911.269
41550 219 0.638484 -912.753
41600 219 0.638484 -912.981
41650 219 0.638484 -909.116
41700 219 0.638484 -911.657
41750 219 0.638484 -909.698
41800 220 0.641399 -918.5
41850 220 0.641399 -917.375
41900 220 0.641399 -916.687
41950 220 0.641399 -916.048
42000 219 0.638484 -908.104
42050 218 0.635569 -902.879
42100 218 0.635569 -901.066
42150 218 0.635569 -900.714
42200 217 0.632653 -889.541
42250 219 0.638484 -894.323
42300 220 0.641399 -903.176
42350 220 0.641399 -901.72
42400 219 0.638484 -896.832
42450 219 0.638484 -897.663
42500 219 0.638484 -897.995
42550 219 0.638484 -895.16
42600 220 0.641399 -901.512
42650 220 0.641399 -905.853
42700 221 0.644315 -907.984
42750 221 0.644315 -908.55
42800 221 0.644315 -906.537
42850 221 0.644315 -911.366
42900 221 0.644315 -907.371
42950 221 0.644315 -908.43
43000 220 0.641399 -901.489
43050 219 0.638484 -894.483
43100 220 0.641399 -901.657
43150 220 0.641399 -899.918
43200 220 0.641399 -902.781
43250 221 0.644315 -912.875
43300 221 0.644315 -914.966
43350 221 0.644315 -918.365
43400 221 0.644315 -915.864
43450 221 0.644315 -914.013
43500 221 0.644315 -911.984
43550 221 0.644315 -913.044
43600 222 0.64723 -920.772
43650 222 0.64723 -917.433
43700 223 0.650146 -922.362
43750 224 0.653061 -928.764
43800 224 0.653061 -927.339
43850 224 0.653061 -927.799
43900 224 0.653061 -931.175
43950 225 0.655977 -932.842
44000 225 0.655977 -936.473
44050 225 0.655977 -938.226
44100 224 0.653061 -927.942
44150 224 0.653061 -927.051
44200 224 0.653061 -927.213
44250 224 0.653061 -927.273
44300 223 0.650146 -920.527
44350 223 0.650146 -916.155
44400 224 0.653061 -918.838
44450 224 0.653061 -916.437
44500 225 0.655977 -929.388
44550 225 0.655977 -927.555
44600 224 0.653061 -925.696
44650 224 0.653061 -926.874
44700 224 0.653061 -922.924
44750 222 0.64723 -915.43
44800 222 0.64723 -914.854
44850 222 0.64723 -915.671
44900 222 0.64723 -918.341
44950 222 0.64723 -918.283
45000 221 0.644315 -911.229
45050 220 0.641399 -905.559
45100 220 0.641399 -906.702
45150 220 0.641399 -904.791
45200 220 0.641399 -903.808
45250 220 0.641399 -906.772
45300 220 0.641399 -909.323
45350 220 0.641399 -907.387
45400 221 0.644315 -912.693
45450 221 0.644315 -907.773
45500 220 0.641399 -903.41
45550 220 0.641399 -898.982
45600 220 0.641399 -904.265
45650 220 0.641399 -902.392
45700 219 0.638484 -902.736
45750 222 0.64723 -922.64
45800 221 0.644315 -915.115
45850 221 0.644315 -916.255
45900 222 0.64723 -920.647
45950 222 0.64723 -917.368
46000 221 0.644315 -912.735
46050 221 0.644315 -909.607
46100 220 0.641399 -904.355
46150 220 0.641399 -907.369
46200 221 0.644315 -909.28
46250 222 0.64723 -909.548
46300 220 0.641399 -898.096
46350 220 0.641399 -900.464
46400 220 0.641399 -900.027
