# step   N   rho   U
615100 187 0.54519 -579.692
615150 188 0.548105 -591.867
615200 188 0.548105 -592.777
615250 191 0.556851 -599.695
615300 192 0.559767 -612.363
615350 192 0.559767 -609.643
615400 191 0.556851 -602.768
615450 192 0.559767 -615.435
615500 192 0.559767 -622.331
615550 193 0.562682 -630.65
615600 196 0.571429 -640.264
615650 195 0.568513 -631.819
615700 192 0.559767 -624.395
615750 193 0.562682 -629.227
615800 195 0.568513 -638.804
615850 194 0.565598 -632.086
615900 195 0.568513 -641.864
615950 194 0.565598 -641.409
616000 194 0.565598 -639.836
616050 194 0.565598 -635.332
616100 193 0.562682 -629.218
616150 190 0.553936 -611.773
616200 189 0.55102 -595.907
616250 190 0.553936 -601.182
616300 189 0.55102 -612.138
616350 188 0.548105 -604.343
616400 190 0.553936 -618.043
616450 191 0.556851 -623.058
616500 192 0.559767 -623.165
616550 191 0.556851 -616.224
616600 191 0.556851 -612.172
616650 190 0.553936 -601.223
616700 188 0.548105 -586.778
616750 186 0.542274 -579.819
616800 185 0.539359 -573.949
616850 186 0.542274 -578.809
616900 187 0.54519 -573.937
616950 186 0.542274 -561.533
617000 183 0.533528 -550.067
617050 183 0.533528 -549.32
617100 182 0.530612 -552.547
617150 182 0.530612 -552.3
617200 185 0.539359 -572.415
617250 188 0.548105 -577.345
617300 184 0.536443 -568.513
617350 183 0.533528 -569.541
617400 185 0.539359 -585.548
617450 183 0.533528 -574.521
617500 187 0.54519 -583.312
617550 187 0.54519 -583.187
617600 188 0.548105 -586.512
617650 188 0.548105 -585.793
617700 188 0.548105 -587.25
617750 188 0.548105 -586.297
617800 188 0.548105 -585.725
617850 188 0.548105 -588.291
617900 190 0.553936 -589.28
617950 189 0.55102 -587.502
618000 185 0.539359 -570.418
618050 185 0.539359 -570.727
618100 185 0.539359 -559.714
618150 187 0.54519 -566.524
618200 186 0.542274 -550.922
618250 184 0.536443 -559.849
618300 181 0.527697 -548.493
618350 184 0.536443 -547.255
618400 185 0.539359 -540.732
618450 185 0.539359 -542.753
618500 186 0.542274 -539.438
618550 183 0.533528 -519.657
618600 182 0.530612 -526.18
618650 180 0.524781 -521.414
618700 180 0.524781 -523.583
618750 180 0.524781 -526.525
618800 180 0.524781 -526.445
618850 180 0.524781 -532.904
618900 181 0.527697 -540.391
618950 181 0.527697 -544.657
619000 180 0.524781 -540.722
619050 181 0.527697 -545.458
619100 181 0.527697 -545.995
619150 183 0.533528 -553.844
619200 182 0.530612 -552.943
619250 182 0.530612 -549.913
619300 182 0.530612 -558.901
619350 181 0.527697 -558.539
619400 184 0.536443 -570.928
619450 182 0.530612 -559.749
619500 184 0.536443 -569.42
619550 187 0.54519 -581.552
619600 187 0.54519 -587.869
619650 188 0.548105 -591.995
619700 187 0.54519 -577.985
619750 185 0.539359 -571.97
619800 185 0.539359 -560.312
619850 183 0.533528 -555.058
619900 181 0.527697 -551.194
619950 183 0.533528 -562.919
620000 186 0.542274 -578.005
620050 187 0.54519 -578.441
620100 187 0.54519 -572.916
620150 188 0.548105 -575.641
620200 190 0.553936 -580.639
620250 190 0.553936 -585.182
620300 190 0.553936 -588.649
620350 192 0.559767 -599.06
620400 191 0.556851 -597.009
620450 192 0.559767 -618.851
620500 191 0.556851 -607.196
620550 192 0.559767 -606.708
620600 191 0.556851 -602.849
620650 191 0.556851 -598.952
620700 190 0.553936 -594.827
620750 190 0.553936 -597.427
620800 192 0.559767 -606.852
620850 191 0.556851 -598.205
620900 190 0.553936 -594.323
620950 187 0.54519 -582.927
621000 188 0.548105 -590.195
621050 186 0.542274 -578.494
621100 184 0.536443 -568.824
621150 184 0.536443 -568.451
621200 184 0.536443 -573.033
621250 184 0.536443 -566.838
621300 184 0.536443 -561.051
621350 183 0.533528 -560.882
621400 188 0.548105 -581.084
621450 188 0.548105 -575.93
621500 188 0.548105 -582.234
621550 187 0.54519 -578.011
621600 187 0.54519 -576.538
621650 184 0.536443 -566.978
621700 185 0.539359 -570.923
621750 183 0.533528 -557.522
621800 185 0.539359 -572.303
621850 186 0.542274 -582.83
621900 190 0.553936 -605.763
621950 188 0.548105 -598.658
622000 188 0.548105 -597.904
622050 188 0.548105 -598.618
622100 189 0.55102 -607.137
622150 190 0.553936 -607.905
622200 190 0.553936 -607.508
622250 189 0.55102 -600.34
622300 193 0.562682 -603.613
622350 190 0.553936 -598.715
622400 186 0.542274 -578.073
622450 188 0.548105 -589.161
622500 187 0.54519 -587.215
622550 187 0.54519 -583.506
622600 186 0.542274 -583.982
622650 184 0.536443 -579.772
622700 185 0.539359 -580.323
622750 185 0.539359 -582.375
622800 185 0.539359 -582.077
622850 187 0.54519 -591.173
622900 188 0.548105 -595.705
622950 186 0.542274 -596.211
623000 188 0.548105 -609.677
623050 188 0.548105 -599.892
623100 188 0.548105 -600.624
623150 189 0.55102 -598.189
623200 189 0.55102 -588.045
623250 188 0.548105 -595.979
623300 189 0.55102 -599.659
623350 188 0.548105 -603.752
623400 188 0.548105 -604.616
623450 188 0.548105 -602.053
623500 188 0.548105 -596.332
623550 189 0.55102 -602.216
623600 189 0.55102 -602.066
623650 191 0.556851 -612.224
623700 192 0.559767 -609.759
623750 191 0.556851 -599.824
623800 191 0.556851 -606.038
623850 188 0.548105 -590.603
623900 189 0.55102 -596.839
623950 191 0.556851 -588.319
624000 190 0.553936 -597.941
624050 191 0.556851 -597.062
624100 193 0.562682 -602.236
624150 189 0.55102 -591.604
624200 190 0.553936 -597.808
624250 189 0.55102 -603.283
624300 188 0.548105 -602.971
624350 190 0.553936 -616.895
624400 190 0.553936 -615.522
624450 192 0.559767 -621.793
624500 192 0.559767 -625.001
624550 194 0.565598 -628.746
624600 194 0.565598 -621.904
624650 194 0.565598 -625.349
624700 193 0.562682 -626.189
624750 191 0.556851 -620.009
624800 191 0.556851 -627.422
624850 190 0.553936 -626.162
624900 190 0.553936 -621.671
624950 188 0.548105 -612.12
625000 188 0.548105 -599.863
625050 187 0.54519 -602.194
625100 189 0.55102 -612.801
625150 189 0.55102 -609.398
625200 190 0.553936 -611.387
625250 192 0.559767 -620.222
625300 191 0.556851 -610.396
625350 191 0.556851 -607.177
625400 188 0.548105 -593.54
625450 188 0.548105 -595.692
625500 187 0.54519 -586.34
625550 186 0.542274 -581.882
625600 187 0.54519 -588.515
625650 187 0.54519 -588.923
625700 190 0.553936 -598.925
625750 189 0.55102 -594.738
625800 190 0.553936 -604.661
625850 191 0.556851 -606.904
625900 191 0.556851 -607.735
625950 191 0.556851 -609.737
626000 190 0.553936 -597.284
626050 191 0.556851 -600.998
626100 191 0.556851 -602.144
626150 191 0.556851 -601.87
626200 191 0.556851 -602.659
626250 191 0.556851 -605.292
626300 193 0.562682 -620.147
626350 191 0.556851 -600.755
626400 188 0.548105 -593.599
626450 184 0.536443 -577.061
626500 184 0.536443 -576.038
626550 185 0.539359 -576.868
626600 187 0.54519 -583.465
626650 188 0.548105 -591.244
626700 190 0.553936 -596.981
626750 191 0.556851 -602.851
626800 189 0.55102 -593.333
626850 189 0.55102 -595.034
626900 191 0.556851 -608.802
626950 189 0.55102 -600.517
627000 190 0.553936 -602.549
627050 188 0.548105 -592.659
627100 192 0.559767 -617.671
627150 189 0.55102 -603.966
627200 188 0.548105 -597.32
627250 188 0.548105 -601.57
627300 189 0.55102 -605.163
627350 188 0.548105 -598.598
627400 184 0.536443 -580.45
627450 185 0.539359 -587.961
627500 186 0.542274 -594.285
627550 184 0.536443 -586.398
627600 183 0.533528 -570.82
627650 184 0.536443 -576.331
627700 185 0.539359 -569.093
627750 184 0.536443 -555.704
627800 182 0.530612 -560.122
627850 182 0.530612 -568.584
627900 182 0.530612 -566.879
627950 181 0.527697 -561.47
628000 182 0.530612 -567.8
628050 185 0.539359 -580.836
628100 185 0.539359 -582.105
628150 182 0.530612 -565.633
628200 184 0.536443 -564.676
628250 185 0.539359 -574.637
628300 187 0.54519 -573.866
628350 188 0.548105 -581.97
628400 189 0.55102 -572.397
628450 188 0.548105 -573.912
628500 189 0.55102 -573.877
628550 190 0.553936 -578.321
628600 187 0.54519 -561.205
628650 187 0.54519 -566.16
628700 189 0.55102 -558.407
628750 187 0.54519 -563.73
628800 189 0.55102 -573.359
628850 191 0.556851 -577.258
628900 193 0.562682 -591.742
628950 193 0.562682 -590.414
629000 192 0.559767 -590.524
629050 193 0.562682 -602.345
629100 192 0.559767 -593.592
629150 193 0.562682 -603.507
629200 195 0.568513 -620.221
629250 195 0.568513 -620.005
629300 196 0.571429 -629.235
629350 196 0.571429 -629.047
629400 196 0.571429 -627.012
629450 197 0.574344 -627.118
629500 196 0.571429 -622.567
629550 193 0.562682 -606.326
629600 194 0.565598 -604.636
629650 194 0.565598 -611.787
629700 193 0.562682 -605.544
629750 193 0.562682 -610.059
629800 192 0.559767 -602.853
629850 189 0.55102 -596.264
629900 187 0.54519 -593.889
629950 186 0.542274 -594.598
630000 186 0.542274 -595.822
630050 186 0.542274 -597.612
630100 187 0.54519 -593.727
630150 187 0.54519 -596.28
630200 188 0.548105 -592.266
630250 188 0.548105 -596.275
630300 187 0.54519 -588.869
630350 188 0.548105 -589.521
630400 188 0.548105 -587.74
630450 185 0.539359 -576.837
630500 185 0.539359 -576.851
630550 186 0.542274 -564.072
630600 185 0.539359 -556.687
630650 184 0.536443 -556.199
630700 187 0.54519 -578.867
630750 185 0.539359 -566.349
630800 182 0.530612 -552.112
630850 180 0.524781 -534.251
630900 177 0.516035 -519.216
630950 177 0.516035 -522.208
631000 178 0.51895 -524.067
631050 177 0.516035 -519.446
631100 180 0.524781 -532.75
631150 178 0.51895 -524.52
631200 180 0.524781 -533.399
631250 179 0.521866 -528.949
631300 176 0.51312 -519.03
631350 175 0.510204 -508.537
631400 173 0.504373 -494.988
631450 172 0.501458 -491.559
631500 175 0.510204 -512.602
631550 176 0.51312 -514.378
631600 175 0.510204 -507.905
631650 175 0.510204 -509.644
631700 175 0.510204 -506.708
631750 173 0.504373 -501.809
631800 173 0.504373 -502.191
631850 175 0.510204 -511.182
631900 174 0.507289 -508.924
631950 172 0.501458 -494.752
632000 172 0.501458 -495.148
632050 173 0.504373 -505.478
632100 174 0.507289 -518.76
632150 174 0.507289 -517.828
632200 174 0.507289 -510.866
632250 176 0.51312 -520.983
632300 178 0.51895 -532.156
632350 179 0.521866 -533.849
632400 175 0.510204 -513.058
632450 172 0.501458 -502.56
632500 175 0.510204 -517.299
632550 176 0.51312 -518.102
632600 176 0.51312 -517.217
632650 174 0.507289 -504.692
632700 177 0.516035 -502.469
632750 176 0.51312 -506.134
632800 173 0.504373 -473.597
632850 173 0.504373 -479.252
632900 176 0.51312 -487.583
632950 173 0.504373 -487.482
633000 171 0.498542 -483.125
633050 174 0.507289 -497.172
633100 173 0.504373 -488.057
633150 173 0.504373 -485.188
633200 171 0.498542 -482.23
633250 171 0.498542 -490.704
633300 171 0.498542 -486.92
633350 172 0.501458 -488.116
633400 173 0.504373 -483.716
633450 170 0.495627 -476.593
633500 170 0.495627 -473.645
633550 173 0.504373 -486.04
633600 176 0.51312 -504.82
633650 176 0.51312 -508.153
633700 177 0.516035 -514.037
633750 174 0.507289 -498.986
633800 173 0.504373 -488.827
633850 177 0.516035 -505.182
633900 177 0.516035 -502.362
633950 177 0.516035 -500.323
634000 177 0.516035 -499.31
634050 177 0.516035 -502.186
634100 178 0.51895 -503.048
634150 179 0.521866 -512.695
634200 180 0.524781 -516.44
634250 179 0.521866 -514.143
634300 180 0.524781 -514.91
634350 179 0.521866 -518.551
634400 179 0.521866 -520.89
634450 178 0.51895 -523.307
634500 180 0.524781 -536.793
634550 181 0.527697 -545.144
634600 182 0.530612 -554.749
634650 180 0.524781 -547.765
634700 178 0.51895 -541.145
634750 179 0.521866 -549.021
634800 178 0.51895 -551.062
634850 177 0.516035 -543.19
634900 175 0.510204 -536.393
634950 173 0.504373 -517.348
635000 177 0.516035 -533.326
635050 174 0.507289 -525.496
635100 171 0.498542 -511.435
635150 170 0.495627 -503.001
635200 170 0.495627 -504.64
635250 172 0.501458 -508.641
635300 171 0.498542 -500.78
635350 170 0.495627 -501.313
635400 168 0.489796 -500.873
635450 170 0.495627 -502.247
635500 171 0.498542 -505.777
635550 172 0.501458 -511.532
635600 172 0.501458 -516.067
635650 170 0.495627 -512.263
635700 172 0.501458 -513.83
635750 172 0.501458 -510.286
635800 171 0.498542 -507.14
635850 170 0.495627 -499.724
635900 173 0.504373 -512.317
635950 172 0.501458 -504.096
636000 171 0.498542 -500.604
636050 171 0.498542 -506.179
636100 169 0.492711 -499.402
636150 168 0.489796 -491.16
636200 167 0.48688 -475.394
636250 167 0.48688 -472.18
636300 170 0.495627 -487.62
636350 169 0.492711 -491.533
636400 169 0.492711 -483.21
636450 168 0.489796 -481.056
636500 167 0.48688 -472.792
636550 164 0.478134 -463.29
636600 166 0.483965 -471.246
636650 167 0.48688 -471.528
636700 168 0.489796 -473.735
636750 169 0.492711 -477.288
636800 167 0.48688 -464.897
636850 163 0.475219 -445.081
636900 164 0.478134 -448.069
636950 164 0.478134 -452.052
637000 167 0.48688 -461.962
637050 168 0.489796 -464.475
637100 170 0.495627 -467.149
637150 174 0.507289 -478.203
637200 174 0.507289 -482.8
637250 173 0.504373 -483.866
637300 174 0.507289 -489.345
637350 176 0.51312 -498.351
637400 173 0.504373 -489.521
637450 172 0.501458 -482.541
637500 169 0.492711 -481.422
637550 169 0.492711 -488.115
637600 168 0.489796 -475.122
637650 167 0.48688 -473.825
637700 169 0.492711 -482.041
637750 168 0.489796 -471.155
637800 166 0.483965 -476.62
637850 167 0.48688 -474.346
637900 164 0.478134 -467.746
637950 166 0.483965 -469.023
638000 171 0.498542 -487.119
638050 172 0.501458 -487.359
638100 170 0.495627 -481.681
638150 173 0.504373 -489.897
638200 172 0.501458 -497.654
638250 171 0.498542 -489.299
638300 170 0.495627 -484.312
638350 171 0.498542 -486.854
638400 171 0.498542 -491.552
638450 173 0.504373 -503.053
638500 173 0.504373 -504.556
638550 173 0.504373 -505.676
638600 173 0.504373 -517.099
638650 168 0.489796 -493.214
638700 169 0.492711 -490.967
638750 166 0.483965 -470.756
638800 168 0.489796 -478.93
638850 169 0.492711 -480.68
638900 169 0.492711 -490.804
638950 168 0.489796 -490.152
639000 171 0.498542 -500.009
639050 171 0.498542 -495.72
639100 170 0.495627 -495.089
639150 171 0.498542 -501.528
639200 171 0.498542 -490.734
639250 170 0.495627 -485.274
639300 169 0.492711 -479.329
639350 168 0.489796 -479.408
639400 167 0.48688 -483.177
639450 166 0.483965 -483.24
639500 166 0.483965 -482.174
639550 165 0.48105 -483.161
639600 165 0.48105 -481.148
639650 166 0.483965 -475.267
639700 167 0.48688 -473.27
639750 166 0.483965 -467.204
639800 167 0.48688 -465.914
639850 166 0.483965 -467.301
639900 167 0.48688 -461.293
639950 167 0.48688 -462.506
640000 172 0.501458 -488.866
640050 172 0.501458 -485.798
640100 170 0.495627 -474.916
640150 171 0.498542 -472.722
640200 168 0.489796 -462.567
640250 167 0.48688 -458.093
640300 170 0.495627 -463.52
640350 168 0.489796 -463.838
640400 168 0.489796 -478.02
640450 171 0.498542 -488.305
640500 173 0.504373 -497.84
640550 173 0.504373 -498.165
640600 176 0.51312 -509.08
640650 174 0.507289 -505.345
640700 176 0.51312 -517.603
640750 179 0.521866 -528.1
640800 178 0.51895 -523.236
640850 177 0.516035 -515.786
640900 178 0.51895 -523.812
640950 179 0.521866 -531.936
641000 178 0.51895 -532.719
641050 178 0.51895 -540.076
641100 179 0.521866 -535.816
641150 179 0.521866 -533.501
641200 178 0.51895 -532.728
641250 179 0.521866 -546.735
641300 179 0.521866 -546.683
641350 178 0.51895 -547.114
641400 179 0.521866 -544.898
641450 178 0.51895 -534.186
641500 178 0.51895 -534.625
641550 177 0.516035 -530.113
641600 177 0.516035 -529.001
641650 177 0.516035 -530.028
641700 176 0.51312 -529.601
641750 175 0.510204 -527.342
641800 174 0.507289 -521.54
641850 176 0.51312 -530.003
641900 176 0.51312 -533.003
641950 178 0.51895 -535.754
642000 177 0.516035 -538.564
642050 176 0.51312 -534.543
642100 177 0.516035 -540.701
642150 176 0.51312 -536.247
642200 177 0.516035 -540.238
642250 178 0.51895 -540.561
642300 177 0.516035 -528.09
642350 176 0.51312 -526.293
642400 177 0.516035 -525.207
642450 178 0.51895 -538.824
642500 176 0.51312 -535.035
642550 175 0.510204 -527.807
642600 175 0.510204 -520.742
642650 178 0.51895 -534.367
642700 178 0.51895 -528.719
642750 177 0.516035 -529.23
642800 180 0.524781 -531.827
642850 177 0.516035 -518.928
642900 178 0.51895 -513.925
642950 174 0.507289 -497.035
643000 177 0.516035 -507.801
643050 176 0.51312 -506.134
643100 177 0.516035 -516.549
643150 176 0.51312 -510.29
643200 175 0.510204 -500.71
643250 176 0.51312 -493.805
643300 175 0.510204 -498.513
643350 173 0.504373 -494.497
643400 173 0.504373 -497.192
643450 174 0.507289 -500.466
643500 172 0.501458 -486.212
643550 174 0.507289 -500.355
643600 175 0.510204 -497.106
643650 175 0.510204 -497.644
643700 178 0.51895 -513.987
643750 175 0.510204 -505.551
643800 175 0.510204 -509.222
643850 176 0.51312 -511.291
643900 177 0.516035 -513.26
643950 175 0.510204 -506.192
644000 176 0.51312 -515.047
644050 177 0.516035 -524.678
644100 178 0.51895 -521.567
644150 178 0.51895 -534.605
644200 179 0.521866 -542.825
644250 182 0.530612 -556.195
644300 183 0.533528 -551.748
644350 184 0.536443 -556.261
644400 184 0.536443 -551.971
644450 184 0.536443 -558.812
644500 185 0.539359 -566.241
644550 183 0.533528 -551.719
644600 182 0.530612 -541.935
644650 182 0.530612 -536.605
644700 180 0.524781 -518.346
644750 183 0.533528 -526.689
644800 184 0.536443 -536.928
644850 181 0.527697 -536.725
644900 183 0.533528 -541.337
644950 180 0.524781 -526.651
645000 183 0.533528 -531.651
645050 180 0.524781 -526.779
645100 181 0.527697 -525.576
645150 181 0.527697 -531.234
645200 179 0.521866 -523.41
645250 179 0.521866 -521.319
645300 180 0.524781 -524.897
645350 179 0.521866 -517.852
645400 175 0.510204 -502.929
645450 178 0.51895 -512.251
645500 178 0.51895 -513.743
645550 177 0.516035 -516.273
645600 176 0.51312 -508.021
645650 177 0.516035 -511.035
645700 176 0.51312 -506.728
645750 176 0.51312 -512.346
645800 174 0.507289 -499.019
645850 178 0.51895 -512.215
645900 176 0.51312 -514.091
645950 177 0.516035 -523.422
646000 175 0.510204 -514.987
646050 175 0.510204 -525.747
646100 177 0.516035 -530.389
646150 180 0.524781 -545.966
646200 181 0.527697 -547.951
646250 179 0.521866 -545.803
646300 177 0.516035 -535.903
646350 177 0.516035 -541.384
646400 178 0.51895 -544.903
646450 179 0.521866 -549.926
646500 181 0.527697 -548.78
646550 179 0.521866 -535.356
646600 180 0.524781 -549.859
646650 181 0.527697 -543.031
646700 181 0.527697 -552.614
646750 183 0.533528 -563.157
646800 183 0.533528 -560.619
646850 182 0.530612 -559.76
646900 181 0.527697 -561.572
646950 181 0.527697 -561.661
647000 184 0.536443 -570.765
647050 184 0.536443 -568.433
647100 183 0.533528 -570.447
647150 182 0.530612 -562.96
647200 184 0.536443 -564.399
647250 185 0.539359 -565.704
647300 187 0.54519 -575.92
647350 186 0.542274 -578.152
647400 185 0.539359 -571.239
647450 186 0.542274 -578.49
647500 181 0.527697 -557.944
647550 180 0.524781 -566.319
647600 179 0.521866 -553.073
647650 181 0.527697 -567.677
647700 180 0.524781 -557.882
647750 181 0.527697 -562.519
647800 183 0.533528 -565.405
647850 182 0.530612 -567.187
647900 181 0.527697 -551.901
647950 183 0.533528 -570.593
648000 184 0.536443 -574.7
648050 187 0.54519 -586.578
648100 187 0.54519 -586.12
648150 185 0.539359 -576.245
648200 184 0.536443 -560.924
648250 181 0.527697 -556.009
648300 183 0.533528 -558.059
648350 183 0.533528 -545.234
648400 188 0.548105 -572.488
648450 189 0.55102 -590.93
648500 190 0.553936 -591.526
648550 189 0.55102 -591.067
648600 189 0.55102 -593.982
648650 189 0.55102 -594.854
648700 186 0.542274 -586.484
648750 186 0.542274 -587.517
648800 186 0.542274 -588.738
648850 188 0.548105 -599.691
648900 187 0.54519 -598.716
648950 189 0.55102 -604.118
649000 192 0.559767 -608.488
649050 192 0.559767 -608.816
649100 189 0.55102 -598.414
649150 190 0.553936 -604.749
649200 189 0.55102 -599.895
649250 188 0.548105 -603.087
649300 190 0.553936 -607.569
649350 191 0.556851 -622.146
649400 190 0.553936 -622.447
649450 189 0.55102 -617.078
649500 187 0.54519 -601.448
649550 186 0.542274 -589.15
649600 188 0.548105 -599.168
649650 189 0.55102 -602.006
649700 191 0.556851 -610.234
649750 190 0.553936 -610.209
649800 188 0.548105 -599.367
649850 190 0.553936 -601.943
649900 189 0.55102 -594.08
649950 193 0.562682 -605.915
650000 194 0.565598 -610.892
650050 192 0.559767 -607.147
650100 192 0.559767 -603.255
650150 191 0.556851 -598.763
650200 190 0.553936 -601.661
650250 187 0.54519 -597.986
650300 187 0.54519 -597.659
650350 185 0.539359 -588.257
650400 187 0.54519 -580.71
650450 190 0.553936 -595.684
650500 191 0.556851 -606.884
650550 188 0.548105 -598.065
650600 188 0.548105 -591.826
650650 188 0.548105 -592.56
650700 188 0.548105 -592.931
650750 187 0.54519 -590.485
650800 185 0.539359 -574.757
650850 185 0.539359 -569.739
650900 186 0.542274 -574.235
650950 186 0.542274 -571.71
651000 184 0.536443 -565.657
651050 184 0.536443 -567.796
651100 184 0.536443 -570.037
651150 184 0.536443 -575.257
651200 184 0.536443 -581.574
651250 184 0.536443 -574.368
651300 187 0.54519 -581.544
651350 188 0.548105 -574.73
651400 183 0.533528 -557.687
651450 185 0.539359 -562.374
651500 184 0.536443 -561.803
651550 184 0.536443 -557.895
651600 187 0.54519 -574.713
651650 188 0.548105 -577.881
651700 187 0.54519 -571.378
651750 185 0.539359 -573.424
651800 187 0.54519 -585.116
651850 187 0.54519 -591.522
651900 187 0.54519 -587.007
651950 188 0.548105 -591.299
652000 186 0.542274 -590.875
652050 188 0.548105 -604.328
652100 189 0.55102 -608.202
652150 189 0.55102 -609.438
652200 188 0.548105 -601.056
652250 188 0.548105 -606.165
652300 188 0.548105 -608.966
652350 186 0.542274 -588.01
652400 185 0.539359 -583.452
652450 185 0.539359 -574.577
652500 185 0.539359 -571.591
652550 185 0.539359 -575.936
652600 185 0.539359 -578.52
652650 188 0.548105 -586.33
652700 189 0.55102 -579.134
652750 188 0.548105 -574.82
652800 187 0.54519 -562.012
652850 185 0.539359 -564.58
652900 183 0.533528 -550.291
652950 183 0.533528 -551.315
653000 183 0.533528 -553.238
653050 183 0.533528 -555.064
653100 187 0.54519 -579.377
653150 184 0.536443 -571.712
653200 185 0.539359 -566.571
653250 188 0.548105 -576.568
653300 186 0.542274 -576.791
653350 187 0.54519 -589.922
653400 187 0.54519 -586.052
653450 185 0.539359 -580.884
653500 187 0.54519 -589.703
653550 189 0.55102 -606.14
653600 190 0.553936 -612.973
653650 189 0.55102 -606.277
653700 186 0.542274 -593.041
653750 186 0.542274 -590.367
653800 186 0.542274 -590.843
653850 186 0.542274 -581.26
653900 185 0.539359 -579.049
653950 186 0.542274 -575.071
654000 188 0.548105 -583.916
654050 187 0.54519 -586.014
654100 186 0.542274 -579.99
654150 184 0.536443 -568.573
654200 184 0.536443 -571.105
654250 184 0.536443 -570.543
654300 186 0.542274 -576.689
654350 187 0.54519 -571.444
654400 185 0.539359 -566.75
654450 183 0.533528 -552.355
654500 182 0.530612 -552.241
654550 181 0.527697 -550.559
654600 181 0.527697 -552.373
654650 179 0.521866 -540.572
654700 180 0.524781 -545.495
654750 182 0.530612 -544.587
654800 183 0.533528 -545.799
654850 182 0.530612 -546.311
654900 182 0.530612 -546.975
654950 179 0.521866 -546.861
655000 181 0.527697 -552.69
655050 181 0.527697 -545.814
655100 180 0.524781 -539.971
655150 183 0.533528 -556.056
655200 185 0.539359 -555.896
655250 185 0.539359 -555.123
655300 186 0.542274 -560.898
655350 185 0.539359 -558.331
655400 184 0.536443 -554.254
655450 184 0.536443 -558.969
655500 183 0.533528 -554.945
655550 184 0.536443 -556.267
655600 187 0.54519 -564.165
655650 188 0.548105 -573.531
655700 188 0.548105 -576.099
655750 189 0.55102 -582.003
655800 191 0.556851 -587.682
655850 189 0.55102 -588.779
655900 188 0.548105 -581.297
655950 187 0.54519 -584.515
656000 188 0.548105 -580.511
656050 189 0.55102 -589.615
656100 189 0.55102 -596.432
656150 188 0.548105 -590.526
656200 189 0.55102 -603.624
656250 187 0.54519 -594.184
656300 186 0.542274 -584.318
656350 186 0.542274 -586.014
656400 186 0.542274 -587.759
656450 187 0.54519 -592.106
656500 189 0.55102 -596.375
656550 190 0.553936 -601.621
656600 188 0.548105 -602.506
656650 191 0.556851 -621.815
656700 191 0.556851 -626.394
656750 191 0.556851 -629.341
656800 191 0.556851 -630.864
656850 192 0.559767 -624.286
656900 190 0.553936 -613.276
656950 191 0.556851 -618.026
657000 191 0.556851 -614.085
657050 190 0.553936 -599.048
657100 189 0.55102 -592.445
657150 189 0.55102 -593.051
657200 188 0.548105 -590.761
657250 188 0.548105 -593.361
657300 191 0.556851 -615.503
657350 189 0.55102 -616.082
657400 187 0.54519 -609.913
657450 187 0.54519 -607.876
657500 189 0.55102 -612.5
657550 190 0.553936 -610.514
657600 190 0.553936 -603.665
657650 190 0.553936 -604.515
657700 189 0.55102 -609.05
657750 191 0.556851 -611.447
657800 189 0.55102 -608.109
657850 188 0.548105 -600.566
657900 189 0.55102 -610.308
657950 186 0.542274 -600.541
658000 186 0.542274 -603.365
658050 189 0.55102 -617.899
658100 190 0.553936 -616.439
658150 190 0.553936 -616.514
658200 189 0.55102 -619.108
658250 191 0.556851 -626.97
658300 192 0.559767 -627.066
658350 193 0.562682 -624.631
658400 192 0.559767 -610.266
658450 192 0.559767 -609.772
658500 191 0.556851 -606.657
658550 190 0.553936 -602.941
658600 188 0.548105 -595.269
658650 185 0.539359 -597.577
658700 183 0.533528 -582.723
658750 187 0.54519 -595.258
658800 189 0.55102 -604.113
658850 189 0.55102 -607.934
658900 189 0.55102 -600.413
658950 190 0.553936 -617.48
659000 189 0.55102 -617.171
659050 191 0.556851 -629.73
659100 188 0.548105 -622.653
659150 187 0.54519 -611.778
659200 189 0.55102 -616.334
659250 189 0.55102 -620.101
659300 190 0.553936 -626.125
659350 191 0.556851 -624.151
659400 192 0.559767 -624.893
659450 190 0.553936 -624.876
659500 190 0.553936 -629.634
659550 191 0.556851 -644.177
659600 191 0.556851 -645.361
659650 189 0.55102 -635.406
659700 187 0.54519 -618.726
659750 187 0.54519 -618.458
659800 187 0.54519 -623.132
659850 186 0.542274 -614.81
659900 187 0.54519 -613.572
659950 187 0.54519 -609.681
660000 187 0.54519 -609.334
660050 187 0.54519 -599.374
660100 187 0.54519 -602.477
660150 189 0.55102 -617.542
660200 188 0.548105 -609.539
660250 190 0.553936 -608.989
660300 188 0.548105 -617.199
660350 188 0.548105 -614.736
660400 190 0.553936 -619.9
660450 190 0.553936 -616.204
660500 191 0.556851 -615.298
660550 191 0.556851 -613.854
660600 191 0.556851 -600.68
660650 192 0.559767 -593.414
660700 190 0.553936 -596.483
660750 187 0.54519 -587.674
660800 187 0.54519 -583.708
660850 186 0.542274 -579.387
660900 186 0.542274 -590.195
660950 188 0.548105 -591.881
661000 187 0.54519 -598.57
661050 186 0.542274 -585.357
661100 186 0.542274 -588.461
661150 185 0.539359 -584.675
661200 183 0.533528 -578.4
661250 185 0.539359 -589.14
661300 182 0.530612 -573.374
661350 182 0.530612 -570.924
661400 183 0.533528 -572.387
661450 183 0.533528 -581.708
661500 183 0.533528 -582.815
661550 184 0.536443 -584.526
661600 183 0.533528 -577.584
661650 183 0.533528 -570.726
