# step   N   rho   U
17300 177 0.516035 -495.604
17350 174 0.507289 -484.772
17400 173 0.504373 -488.972
17450 170 0.495627 -490.872
17500 171 0.498542 -497.685
17550 171 0.498542 -493.372
17600 173 0.504373 -499.997
17650 170 0.495627 -488.42
17700 175 0.510204 -506.288
17750 173 0.504373 -501.411
17800 175 0.510204 -507.885
17850 173 0.504373 -495.578
17900 173 0.504373 -490.697
17950 173 0.504373 -501.055
18000 173 0.504373 -500.981
18050 174 0.507289 -501.789
18100 172 0.501458 -499.187
18150 170 0.495627 -490.662
18200 169 0.492711 -487.016
18250 171 0.498542 -486.51
18300 170 0.495627 -485.824
18350 168 0.489796 -480.483
18400 173 0.504373 -510.273
18450 174 0.507289 -513.521
18500 176 0.51312 -516.532
18550 175 0.510204 -515.594
18600 179 0.521866 -531.832
18650 178 0.51895 -531.385
18700 176 0.51312 -529.524
18750 175 0.510204 -522.465
18800 175 0.510204 -527.932
18850 176 0.51312 -533.76
18900 176 0.51312 -529.167
18950 176 0.51312 -522.838
19000 177 0.516035 -525.403
19050 179 0.521866 -528.463
19100 175 0.510204 -512.691
19150 176 0.51312 -519.889
19200 176 0.51312 -523.898
19250 178 0.51895 -529.65
19300 177 0.516035 -526.53
19350 177 0.516035 -515.924
19400 175 0.510204 -499.294
19450 172 0.501458 -492.841
19500 171 0.498542 -489.643
19550 173 0.504373 -500.335
19600 172 0.501458 -499.706
19650 172 0.501458 -482.516
19700 174 0.507289 -493.385
19750 175 0.510204 -508.25
19800 175 0.510204 -515.983
19850 174 0.507289 -510.821
19900 175 0.510204 -510.655
19950 176 0.51312 -514.058
20000 178 0.51895 -520.659
20050 178 0.51895 -518.442
20100 179 0.521866 -527.714
20150 180 0.524781 -532.383
20200 180 0.524781 -534.181
20250 180 0.524781 -533.471
20300 179 0.521866 -532.785
20350 181 0.527697 -535.254
20400 182 0.530612 -536.423
20450 184 0.536443 -538.473
20500 185 0.539359 -544.128
20550 183 0.533528 -532.936
20600 182 0.530612 -535.714
20650 182 0.530612 -539.804
20700 183 0.533528 -552.279
20750 184 0.536443 -556.761
20800 183 0.533528 -553.567
20850 181 0.527697 -551.398
20900 182 0.530612 -555.429
20950 182 0.530612 -554.913
21000 181 0.527697 -552.083
21050 183 0.533528 -566.604
21100 185 0.539359 -567.817
21150 184 0.536443 -564.262
21200 185 0.539359 -566.707
21250 185 0.539359 -571.77
21300 183 0.533528 -566.318
21350 185 0.539359 -573.668
21400 183 0.533528 -558.627
21450 184 0.536443 -562.202
21500 183 0.533528 -558.458
21550 184 0.536443 -555.224
21600 184 0.536443 -553.978
21650 183 0.533528 -547.191
21700 183 0.533528 -537.795
21750 180 0.524781 -531.114
21800 179 0.521866 -527.247
21850 178 0.51895 -529.173
21900 178 0.51895 -533.998
21950 176 0.51312 -520.309
22000 176 0.51312 -521.662
22050 175 0.510204 -518.071
22100 178 0.51895 -531.058
22150 179 0.521866 -535.403
22200 178 0.51895 -533.018
22250 177 0.516035 -529.288
22300 176 0.51312 -522.712
22350 175 0.510204 -524.143
22400 176 0.51312 -529.163
22450 175 0.510204 -526.36
22500 174 0.507289 -522.067
22550 174 0.507289 -525.749
22600 175 0.510204 -528.73
22650 172 0.501458 -508.271
22700 174 0.507289 -527.649
22750 174 0.507289 -521.287
22800 175 0.510204 -530.789
22850 173 0.504373 -516.774
22900 170 0.495627 -498.997
22950 170 0.495627 -497.947
23000 173 0.504373 -506.488
23050 172 0.501458 -501.914
23100 175 0.510204 -515.954
23150 176 0.51312 -518.708
23200 178 0.51895 -537.516
23250 179 0.521866 -541.571
23300 180 0.524781 -546.881
23350 178 0.51895 -535.956
23400 179 0.521866 -533.932
23450 179 0.521866 -534.144
23500 177 0.516035 -533.486
23550 177 0.516035 -532.024
23600 179 0.521866 -538.738
23650 182 0.530612 -557.551
23700 181 0.527697 -552.366
23750 183 0.533528 -553.794
23800 186 0.542274 -565.051
23850 185 0.539359 -563.036
23900 185 0.539359 -565.027
23950 185 0.539359 -560.592
24000 186 0.542274 -561.59
24050 187 0.54519 -565.201
24100 184 0.536443 -563.581
24150 183 0.533528 -564.028
24200 186 0.542274 -571.864
24250 187 0.54519 -572.308
24300 188 0.548105 -566.774
24350 187 0.54519 -565.619
24400 186 0.542274 -558.885
24450 184 0.536443 -551.968
24500 187 0.54519 -568.959
24550 188 0.548105 -577.15
24600 185 0.539359 -568.312
24650 182 0.530612 -558.591
24700 180 0.524781 -555.777
24750 180 0.524781 -569.375
24800 177 0.516035 -559.986
24850 179 0.521866 -563.037
24900 178 0.51895 -553.244
24950 178 0.51895 -557.201
25000 178 0.51895 -561.375
25050 178 0.51895 -553.037
25100 179 0.521866 -559.306
25150 176 0.51312 -548.267
25200 176 0.51312 -539.544
25250 176 0.51312 -532.568
25300 176 0.51312 -537.327
25350 176 0.51312 -538.802
25400 179 0.521866 -552.82
25450 177 0.516035 -550.752
25500 179 0.521866 -546.412
25550 180 0.524781 -557.256
25600 182 0.530612 -569.918
25650 180 0.524781 -567.097
25700 181 0.527697 -563.575
25750 178 0.51895 -548.88
25800 177 0.516035 -542.136
25850 179 0.521866 -539.804
25900 181 0.527697 -554.3
25950 182 0.530612 -553.452
26000 183 0.533528 -561.527
26050 182 0.530612 -563.523
26100 181 0.527697 -556.87
26150 182 0.530612 -567.624
26200 184 0.536443 -576.711
26250 184 0.536443 -576.524
26300 182 0.530612 -578.543
26350 183 0.533528 -582.68
26400 184 0.536443 -594.221
26450 182 0.530612 -577.38
26500 182 0.530612 -574.853
26550 181 0.527697 -582.877
26600 180 0.524781 -580.086
26650 181 0.527697 -582.703
26700 183 0.533528 -592.075
26750 184 0.536443 -596.577
26800 183 0.533528 -585.962
26850 185 0.539359 -592.055
26900 186 0.542274 -591.132
26950 187 0.54519 -594.889
27000 187 0.54519 -590.675
27050 189 0.55102 -591.75
27100 188 0.548105 -594.427
27150 190 0.553936 -595.532
27200 188 0.548105 -588.672
27250 187 0.54519 -588.3
27300 187 0.54519 -587.58
27350 184 0.536443 -583.178
27400 183 0.533528 -577.598
27450 184 0.536443 -584.683
27500 189 0.55102 -606.566
27550 189 0.55102 -604.215
27600 188 0.548105 -598.84
27650 187 0.54519 -597.379
27700 187 0.54519 -592.413
27750 189 0.55102 -600.589
27800 188 0.548105 -611.301
27850 188 0.548105 -618.013
27900 186 0.542274 -610.573
27950 187 0.54519 -610.7
28000 186 0.542274 -608.334
28050 187 0.54519 -613.524
28100 186 0.542274 -605.55
28150 186 0.542274 -602.936
28200 185 0.539359 -597.631
28250 187 0.54519 -597.833
28300 185 0.539359 -589.261
28350 186 0.542274 -589.852
28400 186 0.542274 -586.606
28450 185 0.539359 -583.898
28500 186 0.542274 -572.753
28550 185 0.539359 -579.835
28600 186 0.542274 -584.159
28650 187 0.54519 -591.682
28700 188 0.548105 -591.478
28750 187 0.54519 -585.526
28800 187 0.54519 -582.094
28850 186 0.542274 -575.319
28900 187 0.54519 -581.666
28950 186 0.542274 -581.748
29000 186 0.542274 -581.815
29050 186 0.542274 -581.451
29100 187 0.54519 -580.303
29150 189 0.55102 -589.492
29200 189 0.55102 -597.472
29250 187 0.54519 -593.097
29300 186 0.542274 -581.085
29350 185 0.539359 -573.719
29400 182 0.530612 -562.837
29450 182 0.530612 -558.098
29500 181 0.527697 -550.117
29550 182 0.530612 -551.369
29600 183 0.533528 -552.245
29650 183 0.533528 -557.403
29700 183 0.533528 -554.081
29750 184 0.536443 -565.977
29800 183 0.533528 -561.953
29850 182 0.530612 -555.769
29900 183 0.533528 -561.555
29950 181 0.527697 -558.767
30000 181 0.527697 -569.463
30050 181 0.527697 -566.319
30100 181 0.527697 -561.837
30150 184 0.536443 -573.39
30200 182 0.530612 -559.824
30250 181 0.527697 -553.394
30300 181 0.527697 -558.668
30350 182 0.530612 -557.304
30400 180 0.524781 -544.244
30450 181 0.527697 -552.138
30500 180 0.524781 -546.142
30550 178 0.51895 -524.402
30600 177 0.516035 -529.122
30650 177 0.516035 -526.199
30700 177 0.516035 -526.78
30750 177 0.516035 -524.26
30800 176 0.51312 -522.341
30850 175 0.510204 -527.722
30900 174 0.507289 -510.751
30950 176 0.51312 -511.538
31000 177 0.516035 -512.411
31050 178 0.51895 -512.158
31100 177 0.516035 -513.901
31150 177 0.516035 -515.967
31200 179 0.521866 -522.316
31250 179 0.521866 -522.175
31300 176 0.51312 -507.446
31350 176 0.51312 -514.488
31400 173 0.504373 -515.096
31450 174 0.507289 -522.403
31500 172 0.501458 -507.141
31550 175 0.510204 -522.236
31600 176 0.51312 -525.034
31650 178 0.51895 -531.61
31700 178 0.51895 -533.257
31750 177 0.516035 -527.156
31800 176 0.51312 -529.39
31850 171 0.498542 -509.384
31900 174 0.507289 -518.004
31950 175 0.510204 -524.051
32000 175 0.510204 -527.01
32050 175 0.510204 -524.816
32100 173 0.504373 -513.975
32150 172 0.501458 -505.771
32200 169 0.492711 -492.514
32250 170 0.495627 -496.863
32300 169 0.492711 -493.895
32350 169 0.492711 -491.673
32400 171 0.498542 -498.048
32450 172 0.501458 -499.702
32500 169 0.492711 -486.113
32550 170 0.495627 -502.19
32600 169 0.492711 -495.426
32650 166 0.483965 -485.034
32700 169 0.492711 -497.11
32750 169 0.492711 -490.954
32800 169 0.492711 -484.997
32850 168 0.489796 -477.168
32900 169 0.492711 -489.179
32950 171 0.498542 -495.323
33000 172 0.501458 -499.933
33050 172 0.501458 -498.893
33100 172 0.501458 -496.884
33150 173 0.504373 -497.531
33200 174 0.507289 -495.651
33250 172 0.501458 -491.072
33300 171 0.498542 -490.331
33350 170 0.495627 -487.269
33400 170 0.495627 -477.933
33450 169 0.492711 -469.477
33500 168 0.489796 -479.961
33550 169 0.492711 -483.946
33600 172 0.501458 -506.45
33650 172 0.501458 -510.692
33700 174 0.507289 -521.772
33750 172 0.501458 -508.462
33800 174 0.507289 -498.901
33850 175 0.510204 -500.031
33900 174 0.507289 -506.07
33950 175 0.510204 -510.872
34000 179 0.521866 -527.781
34050 180 0.524781 -540.032
34100 182 0.530612 -552.703
34150 178 0.51895 -543.84
34200 176 0.51312 -538.634
34250 174 0.507289 -521.536
34300 175 0.510204 -525.048
34350 175 0.510204 -517.127
34400 173 0.504373 -508.958
34450 175 0.510204 -515.723
34500 173 0.504373 -513.241
34550 173 0.504373 -513.091
34600 174 0.507289 -511.213
34650 173 0.504373 -505.589
34700 173 0.504373 -514.912
34750 174 0.507289 -522.481
34800 175 0.510204 -515.165
34850 176 0.51312 -511.37
34900 177 0.516035 -507.958
34950 178 0.51895 -514.401
35000 176 0.51312 -516.753
35050 177 0.516035 -522.842
35100 175 0.510204 -502.867
35150 173 0.504373 -501.567
35200 173 0.504373 -502.791
35250 178 0.51895 -522.641
35300 179 0.521866 -523.362
35350 180 0.524781 -526.761
35400 181 0.527697 -536.579
35450 182 0.530612 -542.005
35500 184 0.536443 -541.936
35550 184 0.536443 -548.436
35600 184 0.536443 -547.901
35650 183 0.533528 -550.042
35700 184 0.536443 -549.732
35750 183 0.533528 -552.566
35800 181 0.527697 -548.154
35850 178 0.51895 -532.916
35900 179 0.521866 -537.174
35950 179 0.521866 -537.075
36000 178 0.51895 -535.379
36050 177 0.516035 -534.936
36100 174 0.507289 -517.625
36150 175 0.510204 -519.192
36200 173 0.504373 -514.398
36250 172 0.501458 -506.136
36300 173 0.504373 -512.153
36350 172 0.501458 -512.947
36400 173 0.504373 -520.847
36450 174 0.507289 -521.925
36500 176 0.51312 -517.278
36550 172 0.501458 -500.748
36600 173 0.504373 -510.03
36650 171 0.498542 -494.235
36700 172 0.501458 -496.666
36750 171 0.498542 -492.678
36800 171 0.498542 -483.69
36850 170 0.495627 -482.145
36900 171 0.498542 -482.321
36950 171 0.498542 -479.269
37000 170 0.495627 -480.307
37050 167 0.48688 -470.712
37100 167 0.48688 -465.961
37150 167 0.48688 -468.439
37200 166 0.483965 -463.601
37250 167 0.48688 -470.661
37300 170 0.495627 -476.528
37350 168 0.489796 -468.145
37400 165 0.48105 -449.759
37450 170 0.495627 -461.357
37500 168 0.489796 -461.278
37550 166 0.483965 -457.689
37600 166 0.483965 -454.367
37650 165 0.48105 -450.494
37700 167 0.48688 -463.111
37750 169 0.492711 -465.702
37800 169 0.492711 -468.528
37850 168 0.489796 -463.99
37900 171 0.498542 -467.393
37950 171 0.498542 -471.727
38000 172 0.501458 -480.01
38050 175 0.510204 -493.122
38100 174 0.507289 -487.686
38150 173 0.504373 -495.271
38200 173 0.504373 -490.973
38250 175 0.510204 -493.406
38300 177 0.516035 -489.023
38350 182 0.530612 -516.212
38400 182 0.530612 -521.381
38450 181 0.527697 -519.305
38500 181 0.527697 -523.984
38550 182 0.530612 -533.379
38600 181 0.527697 -521.918
38650 178 0.51895 -518.193
38700 176 0.51312 -510.922
38750 176 0.51312 -506.018
38800 178 0.51895 -519.199
38850 179 0.521866 -527.588
38900 180 0.524781 -532.708
38950 180 0.524781 -537.55
39000 180 0.524781 -542.48
39050 181 0.527697 -545.891
39100 182 0.530612 -550.227
39150 180 0.524781 -539.618
39200 179 0.521866 -544.733
39250 180 0.524781 -554.508
39300 180 0.524781 -553.292
39350 177 0.516035 -539.433
39400 180 0.524781 -544.362
39450 180 0.524781 -553.895
39500 179 0.521866 -541.149
39550 178 0.51895 -538.732
39600 179 0.521866 -543.689
39650 182 0.530612 -553.682
39700 182 0.530612 -545.491
39750 179 0.521866 -539.338
39800 180 0.524781 -544.379
39850 179 0.521866 -542.435
39900 180 0.524781 -548.451
39950 177 0.516035 -532.584
40000 180 0.524781 -552.247
40050 181 0.527697 -552.936
40100 180 0.524781 -560.152
40150 183 0.533528 -563.578
40200 184 0.536443 -565.56
40250 181 0.527697 -555.19
40300 183 0.533528 -563.931
40350 181 0.527697 -556.404
40400 180 0.524781 -550.62
40450 178 0.51895 -547.946
40500 179 0.521866 -544.977
40550 176 0.51312 -526.573
40600 176 0.51312 -528.176
40650 177 0.516035 -526.638
40700 176 0.51312 -525.135
40750 178 0.51895 -529.868
40800 179 0.521866 -530.922
40850 177 0.516035 -526.921
40900 179 0.521866 -531.553
40950 177 0.516035 -532.82
41000 178 0.51895 -530.303
41050 175 0.510204 -521.214
41100 177 0.516035 -532.691
41150 179 0.521866 -544.727
41200 181 0.527697 -551.346
41250 181 0.527697 -544.21
41300 182 0.530612 -545.937
41350 185 0.539359 -557.934
41400 186 0.542274 -547.125
41450 183 0.533528 -550.765
41500 184 0.536443 -562.044
41550 184 0.536443 -560.288
41600 183 0.533528 -545.828
41650 184 0.536443 -546.266
41700 185 0.539359 -549.291
41750 184 0.536443 -538.445
41800 186 0.542274 -546.205
41850 184 0.536443 -533.575
41900 181 0.527697 -515.923
41950 183 0.533528 -522.174
42000 183 0.533528 -532.643
42050 184 0.536443 -540.103
42100 184 0.536443 -548.178
42150 183 0.533528 -543.491
42200 181 0.527697 -540.209
42250 183 0.533528 -543.404
42300 185 0.539359 -546.603
42350 187 0.54519 -556.867
42400 190 0.553936 -562.248
42450 192 0.559767 -552.782
42500 189 0.55102 -542.306
42550 190 0.553936 -558.321
42600 190 0.553936 -553.203
42650 191 0.556851 -565.787
42700 189 0.55102 -556.534
42750 186 0.542274 -548.048
42800 188 0.548105 -553.754
42850 186 0.542274 -547.832
42900 185 0.539359 -557.936
42950 184 0.536443 -550.647
43000 184 0.536443 -554.577
43050 185 0.539359 -566.66
43100 184 0.536443 -569.475
43150 183 0.533528 -565.915
43200 180 0.524781 -549.474
43250 177 0.516035 -528.855
43300 178 0.51895 -541.666
43350 180 0.524781 -540.684
43400 184 0.536443 -560.541
43450 184 0.536443 -557.681
43500 186 0.542274 -566.731
43550 185 0.539359 -560.92
43600 188 0.548105 -564.122
43650 187 0.54519 -563.944
43700 185 0.539359 -556.263
43750 182 0.530612 -559.914
43800 181 0.527697 -565.504
43850 185 0.539359 -584.268
43900 187 0.54519 -594.696
43950 187 0.54519 -587.27
44000 184 0.536443 -567.684
44050 183 0.533528 -558.104
44100 180 0.524781 -559.071
44150 180 0.524781 -560.612
44200 185 0.539359 -582.211
44250 187 0.54519 -595.579
44300 187 0.54519 -592.614
44350 185 0.539359 -584.986
44400 186 0.542274 -592.014
44450 185 0.539359 -590.5
44500 187 0.54519 -599.619
44550 190 0.553936 -610.047
44600 189 0.55102 -606.46
44650 188 0.548105 -596.646
44700 189 0.55102 -591.784
44750 189 0.55102 -592.295
44800 189 0.55102 -595.273
44850 190 0.553936 -607.534
44900 191 0.556851 -617.682
44950 190 0.553936 -612.536
45000 190 0.553936 -620.218
45050 189 0.55102 -612.091
45100 188 0.548105 -599.301
45150 188 0.548105 -596.45
45200 188 0.548105 -599.354
45250 188 0.548105 -593.785
45300 189 0.55102 -596.968
45350 189 0.55102 -586.636
45400 188 0.548105 -585.976
45450 188 0.548105 -588.03
45500 183 0.533528 -570.457
45550 181 0.527697 -562.871
45600 184 0.536443 -581.067
45650 186 0.542274 -591.538
45700 186 0.542274 -591.818
45750 188 0.548105 -595.874
45800 188 0.548105 -592.951
45850 190 0.553936 -604.055
45900 193 0.562682 -616.281
45950 195 0.568513 -625.051
46000 197 0.574344 -637.143
46050 193 0.562682 -620.595
46100 192 0.559767 -613.662
46150 190 0.553936 -599.332
46200 186 0.542274 -595.095
46250 183 0.533528 -582.874
46300 184 0.536443 -591.493
46350 183 0.533528 -587.059
46400 184 0.536443 -594.01
46450 185 0.539359 -604.019
46500 185 0.539359 -600.574
46550 185 0.539359 -602.077
46600 186 0.542274 -608.559
