# step   N   rho   U
14100 209 0.609329 -825.587
14150 209 0.609329 -825.252
14200 207 0.603499 -811.681
14250 208 0.606414 -819.119
14300 208 0.606414 -821.176
14350 208 0.606414 -823.867
14400 207 0.603499 -814.468
14450 208 0.606414 -821.055
14500 208 0.606414 -820.409
14550 208 0.606414 -820.937
14600 208 0.606414 -822.471
14650 208 0.606414 -821.768
14700 209 0.609329 -822.952
14750 209 0.609329 -819.6
14800 209 0.609329 -822.932
14850 210 0.612245 -822.44
14900 208 0.606414 -816.413
14950 208 0.606414 -817.302
15000 209 0.609329 -823.979
15050 209 0.609329 -822.848
15100 209 0.609329 -821.408
15150 209 0.609329 -819.687
15200 209 0.609329 -818.432
15250 211 0.61516 -828.745
15300 211 0.61516 -827.947
15350 211 0.61516 -827.442
15400 209 0.609329 -815.782
15450 211 0.61516 -827.887
15500 211 0.61516 -828.659
15550 211 0.61516 -830.833
15600 212 0.618076 -836.815
15650 212 0.618076 -840.54
15700 211 0.61516 -835.473
15750 210 0.612245 -829.323
15800 210 0.612245 -829.705
15850 211 0.61516 -840.618
15900 211 0.61516 -834.032
15950 212 0.618076 -841.167
16000 211 0.61516 -844.773
16050 211 0.61516 -844.736
16100 211 0.61516 -841.263
16150 210 0.612245 -832.01
16200 211 0.61516 -844.889
16250 211 0.61516 -845.276
16300 211 0.61516 -843.02
16350 211 0.61516 -843.018
16400 210 0.612245 -838.935
16450 210 0.612245 -841.341
16500 210 0.612245 -842.242
16550 209 0.609329 -836.303
16600 210 0.612245 -842.52
16650 210 0.612245 -842.575
16700 210 0.612245 -843.245
16750 210 0.612245 -841.883
16800 210 0.612245 -843.902
16850 210 0.612245 -839.966
16900 210 0.612245 -841.276
16950 210 0.612245 -837.128
17000 210 0.612245 -839.41
17050 210 0.612245 -839.021
17100 210 0.612245 -841.346
17150 209 0.609329 -835.236
17200 210 0.612245 -844.632
17250 211 0.61516 -849.912
17300 211 0.61516 -845.118
17350 211 0.61516 -843.76
17400 211 0.61516 -850.438
17450 211 0.61516 -848.943
17500 211 0.61516 -848.947
17550 212 0.618076 -859.088
17600 212 0.618076 -861.953
17650 213 0.620991 -865.758
17700 213 0.620991 -864.806
17750 213 0.620991 -865.661
17800 212 0.618076 -859.355
17850 212 0.618076 -861.766
17900 212 0.618076 -858.425
17950 212 0.618076 -862.361
18000 215 0.626822 -872.644
18050 215 0.626822 -876.6
18100 214 0.623907 -867.989
18150 213 0.620991 -861.853
18200 212 0.618076 -854.275
18250 213 0.620991 -861.679
18300 213 0.620991 -863.354
18350 211 0.61516 -847.822
18400 211 0.61516 -846.39
18450 211 0.61516 -846.986
18500 211 0.61516 -843.621
18550 210 0.612245 -841.052
18600 210 0.612245 -840.704
18650 209 0.609329 -833.296
18700 210 0.612245 -834.887
18750 210 0.612245 -837.643
18800 210 0.612245 -840.326
18850 211 0.61516 -844.023
18900 211 0.61516 -842.275
18950 211 0.61516 -841.735
19000 211 0.61516 -842.614
19050 212 0.618076 -853.445
19100 212 0.618076 -854.361
19150 212 0.618076 -853.685
19200 212 0.618076 -854.925
19250 212 0.618076 -856.895
19300 212 0.618076 -857.197
19350 213 0.620991 -865.234
19400 213 0.620991 -863.435
19450 214 0.623907 -867.578
19500 213 0.620991 -861.572
19550 213 0.620991 -863.512
19600 214 0.623907 -862.672
19650 214 0.623907 -857.468
19700 214 0.623907 -856.27
19750 214 0.623907 -853.794
19800 213 0.620991 -852.093
19850 213 0.620991 -849.945
19900 213 0.620991 -856.714
19950 213 0.620991 -858.943
20000 214 0.623907 -863.274
20050 215 0.626822 -872.358
20100 215 0.626822 -875.017
20150 215 0.626822 -878.986
20200 215 0.626822 -877.96
20250 215 0.626822 -873.139
20300 215 0.626822 -872.963
20350 216 0.629738 -877.393
20400 216 0.629738 -879.943
20450 217 0.632653 -880.463
20500 218 0.635569 -889.397
20550 217 0.632653 -887.295
20600 217 0.632653 -886.893
20650 216 0.629738 -878.441
20700 216 0.629738 -876.535
20750 218 0.635569 -885.707
20800 218 0.635569 -886.271
20850 218 0.635569 -888.833
20900 218 0.635569 -888.096
20950 218 0.635569 -890.28
21000 217 0.632653 -887.318
21050 218 0.635569 -897.203
21100 217 0.632653 -891.994
21150 217 0.632653 -889.837
21200 217 0.632653 -887.994
21250 217 0.632653 -882.442
21300 216 0.629738 -871.909
21350 216 0.629738 -873.199
21400 216 0.629738 -873.141
21450 216 0.629738 -870.047
21500 216 0.629738 -877.304
21550 217 0.632653 -876.091
21600 217 0.632653 -879.921
21650 218 0.635569 -886.174
21700 217 0.632653 -883.222
21750 217 0.632653 -880.592
21800 217 0.632653 -879.197
21850 217 0.632653 -881.176
21900 217 0.632653 -878.549
21950 217 0.632653 -874.828
22000 217 0.632653 -877.947
22050 218 0.635569 -884.329
22100 217 0.632653 -883.02
22150 217 0.632653 -881.488
22200 216 0.629738 -875.401
22250 216 0.629738 -874.669
22300 217 0.632653 -885.92
22350 217 0.632653 -879.835
22400 217 0.632653 -883.773
22450 217 0.632653 -887.98
22500 217 0.632653 -887.809
22550 217 0.632653 -884.803
22600 217 0.632653 -883.397
22650 215 0.626822 -874.028
22700 215 0.626822 -872.012
22750 213 0.620991 -864.317
22800 213 0.620991 -868.45
22850 214 0.623907 -863.456
22900 215 0.626822 -871.574
22950 215 0.626822 -870.241
23000 216 0.629738 -874.052
23050 215 0.626822 -869.355
23100 215 0.626822 -868.825
23150 215 0.626822 -868.966
23200 216 0.629738 -869.72
23250 216 0.629738 -871.462
23300 216 0.629738 -869.094
23350 216 0.629738 -869.863
23400 217 0.632653 -874.254
23450 216 0.629738 -867.898
23500 216 0.629738 -870.851
23550 216 0.629738 -868.328
23600 216 0.629738 -866.09
23650 217 0.632653 -873.132
23700 218 0.635569 -880.572
23750 218 0.635569 -878.511
23800 220 0.641399 -891.183
23850 222 0.64723 -896.634
23900 222 0.64723 -900.074
23950 221 0.644315 -896.314
24000 220 0.641399 -890.519
24050 220 0.641399 -893.805
24100 220 0.641399 -894.942
24150 220 0.641399 -894.282
24200 221 0.644315 -899.114
24250 221 0.644315 -899.089
24300 220 0.641399 -897.518
24350 220 0.641399 -894.84
24400 219 0.638484 -890.246
24450 218 0.635569 -890.404
24500 219 0.638484 -892.121
24550 219 0.638484 -892.597
24600 219 0.638484 -890.085
24650 219 0.638484 -887.724
24700 219 0.638484 -885.449
24750 220 0.641399 -893.752
24800 220 0.641399 -892.375
24850 218 0.635569 -886
24900 217 0.632653 -881.429
24950 217 0.632653 -882.145
25000 217 0.632653 -886.042
25050 218 0.635569 -890.362
25100 217 0.632653 -880.735
25150 217 0.632653 -879.759
25200 216 0.629738 -866.98
25250 217 0.632653 -867.842
25300 217 0.632653 -868.455
25350 217 0.632653 -867.838
25400 216 0.629738 -866.286
25450 215 0.626822 -863.666
25500 216 0.629738 -868.966
25550 216 0.629738 -867.234
25600 215 0.626822 -863.625
25650 215 0.626822 -861.757
25700 215 0.626822 -858.436
25750 216 0.629738 -869.732
25800 216 0.629738 -872.433
25850 215 0.626822 -869.718
25900 217 0.632653 -883.509
25950 218 0.635569 -893.887
26000 218 0.635569 -891.521
26050 219 0.638484 -897.615
26100 220 0.641399 -902.647
26150 220 0.641399 -901.446
26200 221 0.644315 -906.496
26250 222 0.64723 -914.321
26300 222 0.64723 -909.542
26350 221 0.644315 -906.663
26400 222 0.64723 -914.282
26450 222 0.64723 -913.679
26500 222 0.64723 -916.618
26550 222 0.64723 -920.86
26600 221 0.644315 -916.911
26650 222 0.64723 -920.983
26700 221 0.644315 -916.668
26750 221 0.644315 -911.579
26800 221 0.644315 -910.075
26850 220 0.641399 -907.876
26900 218 0.635569 -894.966
26950 218 0.635569 -897.506
27000 218 0.635569 -895.677
27050 217 0.632653 -888.351
27100 218 0.635569 -894.436
27150 217 0.632653 -887.742
27200 215 0.626822 -879.099
27250 217 0.632653 -892.705
27300 215 0.626822 -880.042
27350 215 0.626822 -885.452
27400 215 0.626822 -889.069
27450 216 0.629738 -894.653
27500 218 0.635569 -901.429
27550 218 0.635569 -904.253
27600 218 0.635569 -904.514
27650 218 0.635569 -907.223
27700 218 0.635569 -909.626
27750 219 0.638484 -914.732
27800 218 0.635569 -907.03
27850 217 0.632653 -900.434
27900 217 0.632653 -898.756
27950 217 0.632653 -898.824
28000 217 0.632653 -897.595
28050 218 0.635569 -901.693
28100 218 0.635569 -902.863
28150 218 0.635569 -898.015
28200 218 0.635569 -900.409
28250 217 0.632653 -890.242
28300 216 0.629738 -887.871
28350 216 0.629738 -888.592
28400 217 0.632653 -892.051
28450 217 0.632653 -887.384
28500 217 0.632653 -885.98
28550 217 0.632653 -881.513
28600 218 0.635569 -891.647
28650 218 0.635569 -894.558
28700 218 0.635569 -894.398
28750 217 0.632653 -891.413
28800 217 0.632653 -890.719
28850 216 0.629738 -883.549
28900 216 0.629738 -881.544
28950 217 0.632653 -890.765
29000 216 0.629738 -880.673
29050 215 0.626822 -876.063
29100 215 0.626822 -870.679
29150 215 0.626822 -875.455
29200 216 0.629738 -877.743
29250 216 0.629738 -879.477
29300 216 0.629738 -875.033
29350 216 0.629738 -873.665
29400 216 0.629738 -867.187
29450 215 0.626822 -864.478
29500 216 0.629738 -870.39
29550 215 0.626822 -863.453
29600 213 0.620991 -857.355
29650 213 0.620991 -855.827
29700 213 0.620991 -849.274
29750 213 0.620991 -847.621
29800 212 0.618076 -845.32
29850 211 0.61516 -842.107
29900 212 0.618076 -846.669
29950 210 0.612245 -837.68
30000 210 0.612245 -836.47
30050 211 0.61516 -839.914
30100 211 0.61516 -842.275
30150 211 0.61516 -840.502
30200 211 0.61516 -841.206
30250 211 0.61516 -840.179
30300 211 0.61516 -841.386
30350 212 0.618076 -844.569
30400 212 0.618076 -844.609
30450 212 0.618076 -843.137
30500 213 0.620991 -852.6
30550 213 0.620991 -850.944
30600 213 0.620991 -849.821
30650 213 0.620991 -847.18
30700 213 0.620991 -852.364
30750 213 0.620991 -856.198
30800 212 0.618076 -850.795
30850 212 0.618076 -854.31
30900 212 0.618076 -856.755
30950 212 0.618076 -858.324
31000 212 0.618076 -853.151
31050 212 0.618076 -854.26
31100 213 0.620991 -858.647
31150 214 0.623907 -868.105
31200 214 0.623907 -867.931
31250 215 0.626822 -873.796
31300 216 0.629738 -876.013
31350 217 0.632653 -879.037
31400 218 0.635569 -886.39
31450 217 0.632653 -878.35
31500 217 0.632653 -881.587
31550 216 0.629738 -879.551
31600 215 0.626822 -865.781
31650 217 0.632653 -880.12
31700 216 0.629738 -882.025
31750 216 0.629738 -878.142
31800 215 0.626822 -874.844
31850 215 0.626822 -875.197
31900 216 0.629738 -878.1
31950 216 0.629738 -879.074
32000 215 0.626822 -873.911
32050 215 0.626822 -867.964
32100 215 0.626822 -872.573
32150 215 0.626822 -876.166
32200 215 0.626822 -873.896
32250 215 0.626822 -876.35
32300 215 0.626822 -877.324
32350 215 0.626822 -879.496
32400 216 0.629738 -888.432
32450 215 0.626822 -881.374
32500 215 0.626822 -884.344
32550 215 0.626822 -884.337
32600 213 0.620991 -874.154
32650 213 0.620991 -866.641
32700 214 0.623907 -869.839
32750 214 0.623907 -869.06
32800 216 0.629738 -877.098
32850 216 0.629738 -871.972
32900 216 0.629738 -879.387
32950 219 0.638484 -893.477
33000 217 0.632653 -881.184
33050 216 0.629738 -873.61
33100 217 0.632653 -880.628
33150 216 0.629738 -870.045
33200 216 0.629738 -872.43
33250 216 0.629738 -876.469
33300 215 0.626822 -867.68
33350 215 0.626822 -871.113
33400 214 0.623907 -865.411
33450 214 0.623907 -865.339
33500 214 0.623907 -864.807
33550 214 0.623907 -865.37
33600 213 0.620991 -854.18
33650 213 0.620991 -852.429
33700 213 0.620991 -854.664
33750 212 0.618076 -853.283
33800 212 0.618076 -855.003
33850 213 0.620991 -862.79
33900 213 0.620991 -863.898
33950 214 0.623907 -869.568
34000 214 0.623907 -870.956
34050 212 0.618076 -859.716
34100 213 0.620991 -866.666
34150 213 0.620991 -864.811
34200 213 0.620991 -861.044
34250 213 0.620991 -858.94
34300 214 0.623907 -861.625
34350 215 0.626822 -868.084
34400 215 0.626822 -858.567
34450 214 0.623907 -854.862
34500 213 0.620991 -842.056
34550 213 0.620991 -843.27
34600 213 0.620991 -843.221
34650 212 0.618076 -838.229
34700 212 0.618076 -836.121
34750 212 0.618076 -839.024
34800 212 0.618076 -842.791
34850 213 0.620991 -846.628
34900 214 0.623907 -856.921
34950 215 0.626822 -860.302
35000 216 0.629738 -867.823
35050 215 0.626822 -867.468
35100 215 0.626822 -862.964
35150 216 0.629738 -866.988
35200 215 0.626822 -860.152
35250 214 0.623907 -856.259
35300 215 0.626822 -861.404
35350 215 0.626822 -859.679
35400 215 0.626822 -862.05
35450 215 0.626822 -865.267
35500 215 0.626822 -865.47
35550 214 0.623907 -860.58
35600 214 0.623907 -859.237
35650 215 0.626822 -860.33
35700 215 0.626822 -858.6
35750 214 0.623907 -859.244
35800 214 0.623907 -862.147
35850 213 0.620991 -856.393
35900 214 0.623907 -860.153
35950 215 0.626822 -867.749
36000 213 0.620991 -854.123
36050 213 0.620991 -853.355
36100 212 0.618076 -852.931
36150 212 0.618076 -849.608
36200 212 0.618076 -850.807
36250 212 0.618076 -849.11
36300 213 0.620991 -854.857
36350 213 0.620991 -854.845
36400 213 0.620991 -855.509
36450 213 0.620991 -853.778
36500 214 0.623907 -861.192
36550 213 0.620991 -861.64
36600 212 0.618076 -856.025
36650 212 0.618076 -853.178
36700 212 0.618076 -853.046
36750 211 0.61516 -839.309
36800 211 0.61516 -840.611
36850 210 0.612245 -834.247
36900 210 0.612245 -835.039
36950 211 0.61516 -839.253
37000 210 0.612245 -840.096
37050 211 0.61516 -839.753
37100 211 0.61516 -839.892
37150 211 0.61516 -839.112
37200 212 0.618076 -845.407
37250 213 0.620991 -855.753
37300 213 0.620991 -856.825
37350 213 0.620991 -862.862
37400 212 0.618076 -858.373
37450 212 0.618076 -858.38
37500 211 0.61516 -851.783
37550 213 0.620991 -863.085
37600 212 0.618076 -860.571
37650 213 0.620991 -862.844
37700 213 0.620991 -862.122
37750 214 0.623907 -867.293
37800 212 0.618076 -854.711
37850 212 0.618076 -854.186
37900 211 0.61516 -856.419
37950 212 0.618076 -853.159
38000 213 0.620991 -854.936
38050 212 0.618076 -852.932
38100 212 0.618076 -854.642
38150 211 0.61516 -849.157
38200 212 0.618076 -851.866
38250 213 0.620991 -861.31
38300 213 0.620991 -862.527
38350 213 0.620991 -861.371
38400 212 0.618076 -852.811
38450 212 0.618076 -854.817
38500 213 0.620991 -863.455
38550 212 0.618076 -854.885
38600 210 0.612245 -842.523
38650 210 0.612245 -842.934
38700 211 0.61516 -848.557
38750 212 0.618076 -853.834
38800 212 0.618076 -854.269
38850 213 0.620991 -857.419
38900 214 0.623907 -861.357
38950 214 0.623907 -860.713
39000 215 0.626822 -863.799
39050 213 0.620991 -848.296
39100 213 0.620991 -846.954
39150 212 0.618076 -844.155
39200 211 0.61516 -839.334
39250 210 0.612245 -833.735
39300 209 0.609329 -827.971
39350 209 0.609329 -826.186
39400 209 0.609329 -829.075
39450 209 0.609329 -830.563
39500 209 0.609329 -830.526
39550 209 0.609329 -830.155
39600 209 0.609329 -831.504
39650 209 0.609329 -835.542
39700 209 0.609329 -833.052
39750 211 0.61516 -846.99
39800 212 0.618076 -848.701
39850 212 0.618076 -855.652
39900 212 0.618076 -852.487
39950 212 0.618076 -853.508
40000 212 0.618076 -850.365
40050 212 0.618076 -852.164
40100 212 0.618076 -856.78
40150 212 0.618076 -849.795
40200 211 0.61516 -843.359
40250 211 0.61516 -843.056
40300 210 0.612245 -837.835
40350 210 0.612245 -836.868
40400 209 0.609329 -831.521
40450 209 0.609329 -831.795
40500 209 0.609329 -834.77
40550 208 0.606414 -828.501
40600 209 0.609329 -832.77
40650 211 0.61516 -840.572
40700 210 0.612245 -836.357
40750 209 0.609329 -826.297
40800 209 0.609329 -825.813
40850 209 0.609329 -820.799
40900 208 0.606414 -818.351
40950 209 0.609329 -821
41000 210 0.612245 -827.763
41050 209 0.609329 -819.84
41100 209 0.609329 -817.77
41150 209 0.609329 -813.981
41200 207 0.603499 -806.528
41250 207 0.603499 -804.884
41300 207 0.603499 -805.392
41350 205 0.597668 -788.298
41400 204 0.594752 -782.24
41450 203 0.591837 -776.523
41500 203 0.591837 -778.526
41550 203 0.591837 -775.476
41600 203 0.591837 -775.034
41650 203 0.591837 -776.786
41700 203 0.591837 -780.982
41750 203 0.591837 -778.349
41800 205 0.597668 -791.307
41850 206 0.600583 -791.117
41900 206 0.600583 -791.399
41950 206 0.600583 -795.097
42000 206 0.600583 -795.924
42050 206 0.600583 -797.285
42100 206 0.600583 -792.093
42150 206 0.600583 -799.979
42200 205 0.597668 -793.563
42250 205 0.597668 -796.489
42300 205 0.597668 -793.156
42350 205 0.597668 -789.886
42400 206 0.600583 -796.521
42450 206 0.600583 -799.31
42500 205 0.597668 -794.762
42550 205 0.597668 -790.22
42600 205 0.597668 -790.396
42650 206 0.600583 -795.794
42700 205 0.597668 -789.582
42750 206 0.600583 -796.576
42800 205 0.597668 -790.265
42850 204 0.594752 -788.418
42900 204 0.594752 -786.153
42950 203 0.591837 -775.465
43000 204 0.594752 -776.419
43050 204 0.594752 -773.701
43100 203 0.591837 -772.188
43150 202 0.588921 -766.9
43200 203 0.591837 -776.185
43250 202 0.588921 -774.582
43300 203 0.591837 -777.111
43350 204 0.594752 -780.72
43400 204 0.594752 -783.981
43450 203 0.591837 -775.273
43500 204 0.594752 -786.232
43550 204 0.594752 -784.77
43600 204 0.594752 -784.039
43650 205 0.597668 -786.04
43700 206 0.600583 -799.897
43750 206 0.600583 -799.263
43800 205 0.597668 -791.963
43850 205 0.597668 -792.535
43900 205 0.597668 -794.96
43950 206 0.600583 -802.138
44000 206 0.600583 -803.244
44050 206 0.600583 -804.436
44100 208 0.606414 -819.569
44150 209 0.609329 -823.44
44200 209 0.609329 -822.165
44250 209 0.609329 -817.965
44300 209 0.609329 -823.944
44350 210 0.612245 -832.105
44400 210 0.612245 -826.826
44450 211 0.61516 -832.374
44500 212 0.618076 -838.386
44550 211 0.61516 -829.349
44600 211 0.61516 -827.301
44650 211 0.61516 -827.964
44700 211 0.61516 -820.811
44750 211 0.61516 -817.302
44800 212 0.618076 -822.654
44850 212 0.618076 -818.915
44900 212 0.618076 -824.843
44950 212 0.618076 -824.618
45000 210 0.612245 -816.32
45050 209 0.609329 -808.515
45100 209 0.609329 -811.686
45150 208 0.606414 -806.324
45200 207 0.603499 -805.566
45250 207 0.603499 -802.814
45300 207 0.603499 -805.061
45350 207 0.603499 -804.819
45400 209 0.609329 -812.113
45450 210 0.612245 -817.776
45500 210 0.612245 -812.647
45550 211 0.61516 -818.105
45600 212 0.618076 -825.845
45650 212 0.618076 -825.565
45700 212 0.618076 -827.427
45750 212 0.618076 -829.446
45800 212 0.618076 -831.319
45850 211 0.61516 -823.837
45900 211 0.61516 -823.846
45950 210 0.612245 -818.192
46000 209 0.609329 -811.727
46050 209 0.609329 -815.157
46100 210 0.612245 -815.739
46150 210 0.612245 -818.322
46200 210 0.612245 -817.679
46250 211 0.61516 -830.642
46300 210 0.612245 -825.647
46350 210 0.612245 -828.015
46400 210 0.612245 -829.505
46450 209 0.609329 -825.105
46500 209 0.609329 -826.426
46550 209 0.609329 -825.654
46600 210 0.612245 -827.733
