# step   N   rho   U
96950 24 0.0699708 -9.91937
97000 20 0.058309 -9.84304
97050 17 0.0495627 -7.4862
97100 19 0.0553936 -8.61196
97150 25 0.0728863 -10.3076
97200 16 0.0466472 -4.63292
97250 19 0.0553936 -5.91209
97300 14 0.0408163 -1.29103
97350 26 0.0758017 -12.7374
97400 21 0.0612245 -10.5591
97450 26 0.0758017 -16.1401
97500 19 0.0553936 -8.95248
97550 18 0.0524781 -6.59585
97600 17 0.0495627 -4.05098
97650 12 0.0349854 -4.90792
97700 16 0.0466472 -6.66647
97750 18 0.0524781 -6.9783
97800 21 0.0612245 -12.653
97850 18 0.0524781 -10.8703
97900 20 0.058309 -11.6827
97950 7 0.0204082 -0.638745
98000 13 0.0379009 -2.90335
98050 18 0.0524781 -6.42693
98100 14 0.0408163 -2.7423
98150 21 0.0612245 -6.76019
98200 19 0.0553936 -3.82383
98250 28 0.0816327 -15.0984
98300 28 0.0816327 -13.5071
98350 19 0.0553936 -5.99728
98400 11 0.03207 -1.92151
98450 17 0.0495627 -5.05945
98500 14 0.0408163 -4.24498
98550 17 0.0495627 -5.10592
98600 13 0.0379009 -3.39724
98650 18 0.0524781 -6.20712
98700 14 0.0408163 -7.64583
98750 15 0.0437318 -10.8005
98800 16 0.0466472 -8.64194
98850 23 0.0670554 -13.6838
98900 20 0.058309 -10.5096
98950 21 0.0612245 -10.4419
99000 21 0.0612245 -10.8714
99050 19 0.0553936 -11.5925
99100 16 0.0466472 -8.66532
99150 21 0.0612245 -10.9191
99200 21 0.0612245 -6.31352
99250 22 0.0641399 -8.11244
99300 23 0.0670554 -8.78815
99350 23 0.0670554 -13.4271
99400 31 0.090379 -19.9732
99450 32 0.0932945 -22.8643
99500 28 0.0816327 -16.08
99550 21 0.0612245 -12.5115
99600 25 0.0728863 -14.0033
99650 25 0.0728863 -16.0567
99700 23 0.0670554 -17.5937
99750 28 0.0816327 -20.6047
99800 30 0.0874636 -22.1758
99850 18 0.0524781 -9.72615
99900 27 0.0787172 -13.8409
99950 27 0.0787172 -12.7937
100000 23 0.0670554 -11.8137
100050 21 0.0612245 -9.75276
100100 19 0.0553936 -7.26101
100150 22 0.0641399 -10.0305
100200 28 0.0816327 -14.7612
100250 26 0.0758017 -15.3267
100300 27 0.0787172 -18.0619
100350 23 0.0670554 -16.4063
100400 28 0.0816327 -23.3818
100450 27 0.0787172 -20.8779
100500 23 0.0670554 -12.7275
100550 27 0.0787172 -19.4526
100600 25 0.0728863 -18.9756
100650 25 0.0728863 -17.6036
100700 27 0.0787172 -19.3399
100750 30 0.0874636 -17.9619
100800 17 0.0495627 -11.0408
100850 21 0.0612245 -14.7614
100900 22 0.0641399 -11.6219
100950 14 0.0408163 -5.20282
101000 15 0.0437318 -4.11014
101050 18 0.0524781 -3.61887
101100 21 0.0612245 -9.03188
101150 25 0.0728863 -17.2637
101200 27 0.0787172 -19.0757
101250 22 0.0641399 -10.3463
101300 23 0.0670554 -13.1973
101350 20 0.058309 -9.89188
101400 20 0.058309 -9.28065
101450 25 0.0728863 -11.8719
101500 9 0.0262391 -1.02912
101550 16 0.0466472 -3.37978
101600 23 0.0670554 -7.81187
101650 18 0.0524781 -6.04204
101700 16 0.0466472 -4.72548
101750 18 0.0524781 -6.56765
101800 19 0.0553936 -6.73735
101850 19 0.0553936 -6.5317
101900 12 0.0349854 -7.01348
101950 18 0.0524781 -10.1957
102000 19 0.0553936 -11.7098
102050 22 0.0641399 -10.3383
102100 25 0.0728863 -11.351
102150 21 0.0612245 -10.1362
102200 21 0.0612245 -9.00155
102250 14 0.0408163 -5.89483
102300 15 0.0437318 -4.88609
102350 14 0.0408163 -7.16635
102400 13 0.0379009 -3.11418
102450 16 0.0466472 -4.9939
102500 27 0.0787172 -13.1032
102550 22 0.0641399 -11.7226
102600 23 0.0670554 -10.4734
102650 21 0.0612245 -8.15242
102700 28 0.0816327 -18.1273
102750 27 0.0787172 -15.4963
102800 17 0.0495627 -7.46234
102850 20 0.058309 -12.2606
102900 22 0.0641399 -9.96992
102950 21 0.0612245 -9.91735
103000 17 0.0495627 -3.76677
103050 11 0.03207 -1.92627
103100 15 0.0437318 -4.02434
103150 16 0.0466472 -3.37713
103200 14 0.0408163 -3.59258
103250 13 0.0379009 -3.46496
103300 12 0.0349854 -2.14425
103350 17 0.0495627 -10.7316
103400 17 0.0495627 -8.71953
103450 18 0.0524781 -9.34742
103500 15 0.0437318 -7.09536
103550 20 0.058309 -11.9811
103600 14 0.0408163 -3.63591
103650 19 0.0553936 -5.73295
103700 15 0.0437318 -4.01162
103750 16 0.0466472 -5.0501
103800 17 0.0495627 -3.45261
103850 19 0.0553936 -8.84348
103900 25 0.0728863 -10.8489
103950 26 0.0758017 -17.806
104000 30 0.0874636 -22.8209
104050 27 0.0787172 -18.971
104100 22 0.0641399 -9.07272
104150 17 0.0495627 -6.72504
104200 25 0.0728863 -16.2114
104250 30 0.0874636 -20.7685
104300 23 0.0670554 -12.818
104350 17 0.0495627 -7.4832
104400 21 0.0612245 -10.6217
104450 18 0.0524781 -9.3156
104500 18 0.0524781 -11.9171
104550 14 0.0408163 -5.51545
104600 13 0.0379009 -6.49258
104650 12 0.0349854 -4.55917
104700 9 0.0262391 -1.8508
104750 14 0.0408163 -6.10912
104800 22 0.0641399 -8.90204
104850 20 0.058309 -6.36111
104900 22 0.0641399 -11.2722
104950 20 0.058309 -8.60423
105000 21 0.0612245 -11.4875
105050 20 0.058309 -7.77241
105100 23 0.0670554 -15.5809
105150 23 0.0670554 -9.76632
105200 27 0.0787172 -13.7414
105250 32 0.0932945 -21.3889
105300 26 0.0758017 -17.9017
105350 21 0.0612245 -15.7608
105400 20 0.058309 -14.8222
105450 20 0.058309 -10.2
105500 25 0.0728863 -15.8323
105550 26 0.0758017 -17.9126
105600 28 0.0816327 -20.0306
105650 28 0.0816327 -20.9654
105700 30 0.0874636 -22.7398
105750 31 0.090379 -18.0467
105800 30 0.0874636 -17.4274
105850 25 0.0728863 -11.7092
105900 16 0.0466472 -4.46758
105950 16 0.0466472 -3.70081
106000 14 0.0408163 -6.08347
106050 17 0.0495627 -5.66007
106100 15 0.0437318 -4.62006
106150 21 0.0612245 -7.17522
106200 16 0.0466472 -4.78468
106250 17 0.0495627 -3.85139
106300 19 0.0553936 -6.94426
106350 19 0.0553936 -11.935
106400 15 0.0437318 -8.74218
106450 30 0.0874636 -25.5831
106500 27 0.0787172 -19.8525
106550 25 0.0728863 -15.8768
106600 24 0.0699708 -14.1804
106650 26 0.0758017 -16.8333
106700 27 0.0787172 -13.8357
106750 34 0.0991254 -21.2882
106800 26 0.0758017 -11.9536
106850 26 0.0758017 -10.6957
106900 25 0.0728863 -8.86644
106950 25 0.0728863 -7.22422
107000 16 0.0466472 -6.89618
107050 17 0.0495627 -5.4513
107100 15 0.0437318 -5.58453
107150 18 0.0524781 -4.83611
107200 21 0.0612245 -7.68921
107250 26 0.0758017 -12.0139
107300 25 0.0728863 -13.5373
107350 14 0.0408163 -6.92724
107400 21 0.0612245 -11.2519
107450 22 0.0641399 -8.92299
107500 20 0.058309 -8.225
107550 17 0.0495627 -5.77256
107600 23 0.0670554 -16.1377
107650 23 0.0670554 -16.1045
107700 17 0.0495627 -9.03454
107750 10 0.0291545 -4.48635
107800 9 0.0262391 -1.54635
107850 14 0.0408163 -3.67508
107900 18 0.0524781 -10.0492
107950 17 0.0495627 -10.1586
108000 17 0.0495627 -6.53281
108050 22 0.0641399 -9.67283
108100 19 0.0553936 -6.7768
108150 15 0.0437318 -5.17409
108200 18 0.0524781 -6.70864
108250 20 0.058309 -10.7532
108300 15 0.0437318 -7.97064
108350 19 0.0553936 -13.8514
108400 14 0.0408163 -8.27903
108450 19 0.0553936 -11.2116
108500 23 0.0670554 -10.9491
108550 16 0.0466472 -5.2727
108600 11 0.03207 -0.865045
108650 14 0.0408163 -4.67856
108700 17 0.0495627 -4.24181
108750 8 0.0233236 -1.27704
108800 18 0.0524781 -4.72952
108850 22 0.0641399 -7.66763
108900 23 0.0670554 -10.5494
108950 25 0.0728863 -14.928
109000 17 0.0495627 -9.57217
109050 17 0.0495627 -6.48121
109100 21 0.0612245 -7.92722
109150 9 0.0262391 -3.20297
109200 10 0.0291545 -3.617
109250 19 0.0553936 -8.73667
109300 13 0.0379009 -3.89526
109350 16 0.0466472 -4.88667
109400 12 0.0349854 -2.92274
109450 13 0.0379009 -3.31474
109500 17 0.0495627 -5.62297
109550 18 0.0524781 -6.76595
109600 17 0.0495627 -6.86897
109650 9 0.0262391 -2.13014
109700 11 0.03207 -1.90698
109750 17 0.0495627 -5.09132
109800 11 0.03207 -1.23681
109850 12 0.0349854 -1.96147
109900 11 0.03207 -1.86821
109950 13 0.0379009 -3.48384
110000 19 0.0553936 -7.06658
110050 20 0.058309 -6.5561
110100 6 0.0174927 -1.04634
110150 12 0.0349854 -2.73378
110200 17 0.0495627 -4.25169
110250 16 0.0466472 -4.41679
110300 27 0.0787172 -13.3763
110350 23 0.0670554 -13.7591
110400 17 0.0495627 -5.10381
110450 24 0.0699708 -15.8261
110500 25 0.0728863 -17.3467
110550 23 0.0670554 -13.8716
110600 24 0.0699708 -13.6831
110650 24 0.0699708 -13.7388
110700 19 0.0553936 -9.45341
110750 19 0.0553936 -8.92499
110800 18 0.0524781 -9.58749
110850 14 0.0408163 -4.20098
110900 17 0.0495627 -7.90114
110950 16 0.0466472 -6.20429
111000 16 0.0466472 -5.07612
111050 11 0.03207 -3.42559
111100 21 0.0612245 -4.67061
111150 13 0.0379009 -5.60666
111200 24 0.0699708 -8.8762
111250 24 0.0699708 -10.008
111300 12 0.0349854 -3.41843
111350 25 0.0728863 -11.9783
111400 10 0.0291545 -1.00065
111450 16 0.0466472 -5.09429
111500 12 0.0349854 -2.87086
111550 8 0.0233236 -0.337426
111600 10 0.0291545 -1.96612
111650 17 0.0495627 -7.68943
111700 21 0.0612245 -9.70204
111750 17 0.0495627 -9.35115
111800 19 0.0553936 -11.9593
111850 16 0.0466472 -12.1775
111900 21 0.0612245 -11.8874
111950 10 0.0291545 -6.22436
112000 12 0.0349854 -2.93626
112050 13 0.0379009 -3.56752
112100 13 0.0379009 -2.45841
112150 11 0.03207 -2.27529
112200 11 0.03207 -4.16022
112250 25 0.0728863 -12.1007
112300 19 0.0553936 -6.39625
112350 12 0.0349854 -1.86659
112400 15 0.0437318 -4.81202
112450 23 0.0670554 -9.44494
112500 26 0.0758017 -11.3396
112550 27 0.0787172 -16.5646
112600 27 0.0787172 -17.4031
112650 23 0.0670554 -11.6545
112700 26 0.0758017 -16.2707
112750 26 0.0758017 -17.5122
112800 27 0.0787172 -17.3093
112850 27 0.0787172 -16.7855
112900 21 0.0612245 -11.3529
112950 19 0.0553936 -9.38766
113000 16 0.0466472 -6.90327
113050 18 0.0524781 -6.001
113100 12 0.0349854 -3.83778
113150 22 0.0641399 -10.4274
113200 17 0.0495627 -7.51564
113250 15 0.0437318 -1.12423
113300 20 0.058309 -5.89659
113350 21 0.0612245 -12.7373
113400 23 0.0670554 -13.7684
113450 16 0.0466472 -8.17939
113500 22 0.0641399 -9.16901
113550 17 0.0495627 -2.43662
113600 22 0.0641399 -10.94
113650 20 0.058309 -9.56387
113700 23 0.0670554 -15.7677
113750 25 0.0728863 -16.558
113800 31 0.090379 -20.0736
113850 35 0.102041 -25.9941
113900 33 0.0962099 -21.3991
113950 31 0.090379 -18.6351
114000 30 0.0874636 -17.8836
114050 28 0.0816327 -17.7565
114100 26 0.0758017 -13.7479
114150 22 0.0641399 -12.7256
114200 23 0.0670554 -13.9489
114250 26 0.0758017 -14.2766
114300 17 0.0495627 -6.96081
114350 14 0.0408163 -3.35645
114400 11 0.03207 -4.9845
114450 15 0.0437318 -6.32717
114500 17 0.0495627 -7.79106
114550 16 0.0466472 -8.62259
114600 17 0.0495627 -8.70077
114650 22 0.0641399 -13.6923
114700 20 0.058309 -7.66001
114750 26 0.0758017 -13.162
114800 22 0.0641399 -13.9036
114850 20 0.058309 -9.65453
114900 18 0.0524781 -9.1424
114950 21 0.0612245 -8.42538
115000 21 0.0612245 -10.3548
115050 18 0.0524781 -8.81183
115100 20 0.058309 -10.4012
115150 17 0.0495627 -7.72946
115200 18 0.0524781 -8.01132
115250 22 0.0641399 -7.37299
115300 24 0.0699708 -10.0995
115350 20 0.058309 -5.28342
115400 12 0.0349854 -2.77385
115450 14 0.0408163 -3.73509
115500 13 0.0379009 -5.10953
115550 15 0.0437318 -3.99405
115600 17 0.0495627 -6.43597
115650 21 0.0612245 -11.6774
115700 23 0.0670554 -14.8737
115750 23 0.0670554 -13.1922
115800 19 0.0553936 -8.45092
115850 13 0.0379009 -3.02292
115900 14 0.0408163 -4.38926
115950 12 0.0349854 -2.11342
116000 16 0.0466472 -5.36173
116050 17 0.0495627 -6.62072
116100 20 0.058309 -10.6531
116150 20 0.058309 -10.2394
116200 22 0.0641399 -16.9537
116250 27 0.0787172 -18.9011
116300 28 0.0816327 -19.1577
116350 32 0.0932945 -28.0146
116400 29 0.0845481 -25.0628
116450 22 0.0641399 -13.9319
116500 22 0.0641399 -9.74101
116550 20 0.058309 -8.04256
116600 17 0.0495627 -7.9548
116650 11 0.03207 -1.2373
116700 9 0.0262391 0.755082
116750 12 0.0349854 -3.78516
116800 13 0.0379009 -2.58393
116850 25 0.0728863 -9.63142
116900 17 0.0495627 -7.84653
116950 16 0.0466472 -7.82393
117000 20 0.058309 -7.965
117050 19 0.0553936 -10.9175
117100 24 0.0699708 -19.2355
117150 30 0.0874636 -21.3406
117200 28 0.0816327 -20.8949
117250 26 0.0758017 -16.8165
117300 22 0.0641399 -10.6475
117350 17 0.0495627 -6.38988
117400 13 0.0379009 -4.95604
117450 10 0.0291545 -4.24393
117500 14 0.0408163 -4.46356
117550 15 0.0437318 -3.83638
117600 19 0.0553936 -6.09761
117650 17 0.0495627 -6.85297
117700 20 0.058309 -6.63797
117750 18 0.0524781 -6.68038
117800 20 0.058309 -9.66709
117850 20 0.058309 -8.49405
117900 23 0.0670554 -10.542
117950 23 0.0670554 -12.9217
118000 23 0.0670554 -9.37773
118050 24 0.0699708 -13.0068
118100 22 0.0641399 -12.3096
118150 16 0.0466472 -4.73422
118200 15 0.0437318 -4.341
118250 16 0.0466472 -3.91356
118300 12 0.0349854 -4.88804
118350 13 0.0379009 -4.47984
118400 12 0.0349854 -3.30453
118450 11 0.03207 -1.48858
118500 22 0.0641399 -8.16305
118550 20 0.058309 -9.13658
118600 21 0.0612245 -10.4749
118650 18 0.0524781 -9.19799
118700 12 0.0349854 -3.50999
118750 19 0.0553936 -2.05392
118800 17 0.0495627 -7.60366
118850 18 0.0524781 -8.15001
118900 22 0.0641399 -12.7687
118950 22 0.0641399 -10.9503
119000 23 0.0670554 -14.3885
119050 12 0.0349854 -6.51927
119100 13 0.0379009 -1.19153
119150 15 0.0437318 -5.4281
119200 19 0.0553936 -11.651
119250 22 0.0641399 -9.89514
119300 13 0.0379009 -6.42826
119350 17 0.0495627 -6.93753
119400 15 0.0437318 -5.63123
119450 10 0.0291545 -1.16767
119500 10 0.0291545 -2.7764
119550 19 0.0553936 -9.55914
119600 25 0.0728863 -11.9369
119650 24 0.0699708 -13.0084
119700 22 0.0641399 -13.3074
119750 17 0.0495627 -9.64718
119800 19 0.0553936 -9.68008
119850 18 0.0524781 -8.92249
119900 18 0.0524781 -6.93576
119950 19 0.0553936 -7.57876
120000 19 0.0553936 -8.58621
120050 25 0.0728863 -15.5422
120100 21 0.0612245 -10.89
120150 22 0.0641399 -12.1217
120200 24 0.0699708 -13.6023
120250 17 0.0495627 -8.67521
120300 21 0.0612245 -10.3145
120350 22 0.0641399 -12.4243
120400 19 0.0553936 -16.2371
120450 28 0.0816327 -23.5938
120500 23 0.0670554 -18.6004
120550 27 0.0787172 -21.7003
120600 31 0.090379 -28.2078
120650 32 0.0932945 -25.9216
120700 21 0.0612245 -9.37968
120750 20 0.058309 -6.57149
120800 25 0.0728863 -10.5545
120850 15 0.0437318 -4.87695
120900 19 0.0553936 -6.7847
120950 20 0.058309 -9.43088
121000 13 0.0379009 -3.4816
121050 10 0.0291545 -2.56957
121100 16 0.0466472 -4.86968
121150 15 0.0437318 -2.90271
121200 18 0.0524781 -4.73976
121250 15 0.0437318 -2.95272
121300 13 0.0379009 -1.61198
121350 15 0.0437318 -2.40237
121400 20 0.058309 -8.50482
121450 13 0.0379009 -2.65603
121500 19 0.0553936 -7.24961
121550 21 0.0612245 -8.62844
121600 16 0.0466472 -7.49613
121650 15 0.0437318 -7.70555
121700 15 0.0437318 -6.76135
121750 20 0.058309 -9.59766
121800 18 0.0524781 -9.0372
121850 20 0.058309 -9.66225
121900 20 0.058309 -7.85088
121950 21 0.0612245 -9.78358
122000 24 0.0699708 -13.1813
122050 32 0.0932945 -15.3432
122100 19 0.0553936 -9.34508
122150 15 0.0437318 -7.68522
122200 21 0.0612245 -10.1382
122250 20 0.058309 -10.0368
122300 14 0.0408163 -6.19174
122350 10 0.0291545 -2.83419
122400 14 0.0408163 -5.86666
122450 11 0.03207 -3.74742
122500 8 0.0233236 -2.68199
122550 16 0.0466472 -5.50896
122600 16 0.0466472 -3.66333
122650 15 0.0437318 -5.69474
122700 17 0.0495627 -6.63365
122750 15 0.0437318 -4.12057
122800 26 0.0758017 -12.7903
122850 28 0.0816327 -16.7362
122900 25 0.0728863 -15.5473
122950 22 0.0641399 -12.1892
123000 22 0.0641399 -11.3603
123050 18 0.0524781 -8.0466
123100 16 0.0466472 -7.45373
123150 22 0.0641399 -9.34346
123200 16 0.0466472 -3.62233
123250 24 0.0699708 -8.23482
123300 23 0.0670554 -7.96836
123350 23 0.0670554 -10.1763
123400 18 0.0524781 -7.49069
123450 14 0.0408163 -5.40804
123500 18 0.0524781 -6.25081
123550 19 0.0553936 -8.39998
123600 18 0.0524781 -8.89266
123650 15 0.0437318 -5.71982
123700 21 0.0612245 -9.30795
123750 18 0.0524781 -8.76754
123800 15 0.0437318 -3.29114
123850 12 0.0349854 -2.19303
123900 13 0.0379009 -5.3434
123950 21 0.0612245 -15.3818
124000 18 0.0524781 -10.2352
124050 20 0.058309 -10.6351
124100 22 0.0641399 -6.59481
124150 20 0.058309 -6.4291
124200 16 0.0466472 -3.66186
124250 17 0.0495627 -6.80379
124300 19 0.0553936 -7.64127
124350 19 0.0553936 -11.0206
124400 19 0.0553936 -7.65318
124450 29 0.0845481 -14.9297
124500 31 0.090379 -14.7392
124550 28 0.0816327 -13.6036
124600 20 0.058309 -8.28286
124650 19 0.0553936 -8.11524
124700 18 0.0524781 -12.9288
124750 17 0.0495627 -14.198
124800 18 0.0524781 -15.0845
124850 22 0.0641399 -15.8636
124900 25 0.0728863 -15.0764
124950 26 0.0758017 -17.5595
125000 35 0.102041 -27.8925
125050 36 0.104956 -26.8229
125100 29 0.0845481 -16.7922
125150 27 0.0787172 -19.6044
125200 19 0.0553936 -9.90417
125250 24 0.0699708 -11.4247
125300 35 0.102041 -22.5442
125350 36 0.104956 -26.6574
125400 30 0.0874636 -19.3668
125450 32 0.0932945 -18.2775
125500 28 0.0816327 -12.7906
125550 25 0.0728863 -11.3291
125600 18 0.0524781 -7.82518
125650 18 0.0524781 -6.97137
125700 13 0.0379009 -5.82633
125750 13 0.0379009 -2.89397
125800 21 0.0612245 -9.69082
125850 18 0.0524781 -7.75537
125900 17 0.0495627 -6.60367
125950 19 0.0553936 -10.7829
126000 22 0.0641399 -9.96504
126050 18 0.0524781 -6.95975
126100 21 0.0612245 -10.8092
126150 27 0.0787172 -13.8969
126200 25 0.0728863 -10.0622
126250 15 0.0437318 -4.6806
126300 15 0.0437318 -7.05578
126350 22 0.0641399 -10.2195
126400 13 0.0379009 -1.87381
126450 19 0.0553936 -6.65577
126500 21 0.0612245 -7.85512
126550 22 0.0641399 -12.5303
126600 22 0.0641399 -10.6873
126650 20 0.058309 -6.89281
126700 27 0.0787172 -15.5711
126750 27 0.0787172 -16.927
126800 25 0.0728863 -16.3006
126850 27 0.0787172 -18.4646
126900 21 0.0612245 -13.5998
126950 24 0.0699708 -13.6235
127000 31 0.090379 -17.5054
127050 24 0.0699708 -12.5592
127100 27 0.0787172 -16.8626
127150 28 0.0816327 -18.6657
127200 32 0.0932945 -25.3592
127250 31 0.090379 -24.6175
127300 22 0.0641399 -17.2316
127350 19 0.0553936 -13.0242
127400 23 0.0670554 -16.0019
127450 23 0.0670554 -12.9218
127500 27 0.0787172 -17.6463
127550 26 0.0758017 -12.8565
127600 26 0.0758017 -12.3009
127650 24 0.0699708 -13.8146
127700 21 0.0612245 -13.0838
127750 24 0.0699708 -18.2401
127800 22 0.0641399 -16.0319
127850 20 0.058309 -11.6488
127900 16 0.0466472 -6.86247
127950 10 0.0291545 -4.68028
128000 10 0.0291545 -3.86771
128050 11 0.03207 -3.8863
128100 16 0.0466472 -5.4024
128150 20 0.058309 -10.6633
128200 23 0.0670554 -11.4274
128250 18 0.0524781 -6.55946
128300 13 0.0379009 -6.94023
128350 14 0.0408163 -6.78111
128400 20 0.058309 -10.4195
128450 24 0.0699708 -11.0685
128500 17 0.0495627 -7.8841
128550 21 0.0612245 -10.7536
128600 23 0.0670554 -11.3223
128650 22 0.0641399 -14.1843
128700 21 0.0612245 -9.94858
128750 20 0.058309 -8.91596
128800 17 0.0495627 -7.08665
128850 17 0.0495627 -4.31819
128900 15 0.0437318 -5.66837
128950 14 0.0408163 -5.18837
129000 13 0.0379009 -0.259503
129050 13 0.0379009 -3.88941
129100 14 0.0408163 -6.38255
129150 14 0.0408163 -4.92542
129200 16 0.0466472 -3.68974
129250 16 0.0466472 -2.764
129300 16 0.0466472 -4.45759
129350 10 0.0291545 -1.38359
129400 8 0.0233236 -0.349894
129450 12 0.0349854 -1.78392
129500 12 0.0349854 -1.76578
129550 15 0.0437318 -4.27377
129600 20 0.058309 -8.65079
129650 21 0.0612245 -9.43689
129700 20 0.058309 -10.7421
129750 23 0.0670554 -11.8748
129800 17 0.0495627 -7.44384
129850 19 0.0553936 -9.35074
129900 19 0.0553936 -9.06144
129950 14 0.0408163 -5.81277
130000 16 0.0466472 -5.8508
130050 20 0.058309 -8.54428
130100 20 0.058309 -9.43307
130150 18 0.0524781 -6.55489
130200 21 0.0612245 -8.50546
130250 23 0.0670554 -18.1025
130300 17 0.0495627 -11.175
130350 16 0.0466472 -6.92258
130400 17 0.0495627 -6.52209
130450 21 0.0612245 -8.37368
130500 33 0.0962099 -21.4026
130550 30 0.0874636 -18.6601
130600 19 0.0553936 -11.6022
130650 21 0.0612245 -11.7751
130700 28 0.0816327 -21.1883
130750 32 0.0932945 -25.6053
130800 24 0.0699708 -15.0646
130850 17 0.0495627 -4.32906
130900 15 0.0437318 -4.73859
130950 24 0.0699708 -15.5185
131000 27 0.0787172 -18.3916
131050 23 0.0670554 -13.2243
131100 23 0.0670554 -13.7259
131150 23 0.0670554 -10.7438
131200 26 0.0758017 -15.9927
131250 22 0.0641399 -8.48951
131300 17 0.0495627 -6.58156
131350 19 0.0553936 -8.03775
131400 12 0.0349854 -2.7435
131450 11 0.03207 -2.0074
131500 15 0.0437318 -6.31701
131550 16 0.0466472 -5.58393
131600 12 0.0349854 -3.45397
131650 9 0.0262391 -0.931788
131700 15 0.0437318 -3.51177
131750 12 0.0349854 -1.95191
131800 11 0.03207 -2.13399
131850 10 0.0291545 -1.6133
131900 19 0.0553936 -10.486
131950 19 0.0553936 -6.78936
132000 20 0.058309 -7.71997
132050 23 0.0670554 -12.4277
132100 22 0.0641399 -12.6404
132150 27 0.0787172 -16.3121
132200 20 0.058309 -9.22928
132250 21 0.0612245 -6.79154
132300 26 0.0758017 -10.0935
132350 21 0.0612245 -7.23798
132400 20 0.058309 -7.9069
132450 22 0.0641399 -6.38242
132500 27 0.0787172 -13.6194
132550 29 0.0845481 -18.0223
132600 33 0.0962099 -19.6396
132650 25 0.0728863 -18.1061
132700 23 0.0670554 -15.3676
132750 27 0.0787172 -16.0929
132800 17 0.0495627 -4.63744
132850 24 0.0699708 -13.0948
132900 21 0.0612245 -9.77009
132950 25 0.0728863 -12.826
133000 32 0.0932945 -19.6003
133050 19 0.0553936 -8.15605
133100 18 0.0524781 -10.8699
133150 23 0.0670554 -9.85139
133200 21 0.0612245 -9.23198
133250 22 0.0641399 -11.921
133300 23 0.0670554 -9.13163
133350 25 0.0728863 -12.9921
133400 25 0.0728863 -8.90702
133450 24 0.0699708 -14.4648
133500 22 0.0641399 -17.0363
133550 29 0.0845481 -22.8015
133600 22 0.0641399 -14.2988
133650 15 0.0437318 -9.3699
133700 15 0.0437318 -8.89129
133750 14 0.0408163 -4.264
133800 13 0.0379009 -4.81742
133850 14 0.0408163 -4.92457
133900 11 0.03207 -3.54383
133950 18 0.0524781 -5.53207
134000 17 0.0495627 -5.04097
134050 17 0.0495627 -5.94804
134100 16 0.0466472 -4.69403
134150 11 0.03207 -2.23092
134200 8 0.0233236 -1.38598
134250 17 0.0495627 -4.21139
134300 14 0.0408163 -2.22148
134350 17 0.0495627 -4.3468
134400 17 0.0495627 -6.27242
134450 16 0.0466472 -6.0697
134500 20 0.058309 -6.93824
134550 25 0.0728863 -13.2247
134600 25 0.0728863 -14.9338
134650 19 0.0553936 -12.9104
134700 19 0.0553936 -10.4585
134750 21 0.0612245 -10.0966
134800 27 0.0787172 -13.7173
134850 28 0.0816327 -12.6361
134900 37 0.107872 -23.141
134950 34 0.0991254 -25.6743
135000 31 0.090379 -24.1968
135050 27 0.0787172 -21.9917
135100 27 0.0787172 -19.4781
135150 22 0.0641399 -16.0304
135200 25 0.0728863 -15.2364
135250 19 0.0553936 -13.1344
135300 21 0.0612245 -9.16666
135350 17 0.0495627 -5.73093
135400 15 0.0437318 -3.47342
135450 16 0.0466472 -5.47076
135500 18 0.0524781 -6.62914
135550 15 0.0437318 -5.30107
135600 17 0.0495627 -6.49409
135650 18 0.0524781 -9.13923
135700 16 0.0466472 -8.71905
135750 20 0.058309 -8.11322
135800 25 0.0728863 -10.1514
135850 24 0.0699708 -11.3005
135900 22 0.0641399 -8.26508
135950 26 0.0758017 -12.6415
136000 22 0.0641399 -8.42324
136050 19 0.0553936 -7.03998
136100 20 0.058309 -7.76338
136150 17 0.0495627 -8.62911
136200 19 0.0553936 -3.78885
136250 13 0.0379009 -2.21576
136300 13 0.0379009 -2.63896
136350 13 0.0379009 -2.27071
136400 17 0.0495627 -5.06825
136450 20 0.058309 -9.78458
136500 24 0.0699708 -4.78266
136550 12 0.0349854 -3.04888
136600 13 0.0379009 -2.4381
136650 14 0.0408163 -3.19584
136700 9 0.0262391 -1.12566
136750 12 0.0349854 -3.01714
136800 18 0.0524781 -4.4255
136850 13 0.0379009 -3.47308
136900 18 0.0524781 -6.9611
136950 23 0.0670554 -9.97839
137000 18 0.0524781 -5.82517
137050 15 0.0437318 -6.35421
137100 17 0.0495627 -5.1634
137150 18 0.0524781 -7.6502
137200 15 0.0437318 -4.77298
137250 26 0.0758017 -10.609
137300 21 0.0612245 -11.4202
137350 27 0.0787172 -18.1009
137400 24 0.0699708 -11.9689
137450 35 0.102041 -20.4374
137500 24 0.0699708 -15.3802
137550 29 0.0845481 -19.1301
137600 29 0.0845481 -20.4983
137650 28 0.0816327 -21.7745
137700 19 0.0553936 -10.8556
137750 20 0.058309 -7.80131
137800 19 0.0553936 -6.41078
137850 22 0.0641399 -10.5698
137900 22 0.0641399 -8.22914
137950 17 0.0495627 -5.14469
138000 11 0.03207 -1.68603
138050 12 0.0349854 -2.68637
138100 14 0.0408163 -5.44091
138150 19 0.0553936 -5.82503
138200 20 0.058309 -6.92439
138250 19 0.0553936 -3.52639
138300 12 0.0349854 -3.98597
138350 15 0.0437318 -5.74368
138400 16 0.0466472 -3.6486
