# step   N   rho   U
3950 171 0.498542 -489.092
4000 171 0.498542 -486.506
4050 171 0.498542 -491.728
4100 168 0.489796 -481.383
4150 168 0.489796 -475.752
4200 167 0.48688 -469.19
4250 169 0.492711 -470.825
4300 167 0.48688 -473.608
4350 167 0.48688 -482.263
4400 167 0.48688 -478.827
4450 170 0.495627 -490.827
4500 170 0.495627 -480.613
4550 172 0.501458 -482.445
4600 172 0.501458 -488.918
4650 173 0.504373 -492.254
4700 175 0.510204 -511.621
4750 175 0.510204 -500.354
4800 175 0.510204 -518.878
4850 175 0.510204 -519.846
4900 174 0.507289 -512.884
4950 174 0.507289 -512.293
5000 175 0.510204 -516.322
5050 175 0.510204 -509.476
5100 175 0.510204 -510.823
5150 178 0.51895 -517.093
5200 177 0.516035 -508.21
5250 177 0.516035 -502.091
5300 176 0.51312 -507.685
5350 174 0.507289 -493.221
5400 173 0.504373 -487.575
5450 173 0.504373 -485.994
5500 170 0.495627 -474.93
5550 167 0.48688 -464.448
5600 166 0.483965 -470.103
5650 166 0.483965 -468.862
5700 168 0.489796 -475.274
5750 168 0.489796 -474.919
5800 167 0.48688 -472.67
5850 164 0.478134 -455.985
5900 164 0.478134 -451.425
5950 167 0.48688 -446.69
6000 165 0.48105 -447.19
6050 164 0.478134 -442.216
6100 161 0.469388 -433.245
6150 163 0.475219 -440.305
6200 165 0.48105 -452.148
6250 164 0.478134 -444.558
6300 163 0.475219 -442.337
6350 162 0.472303 -444.104
6400 163 0.475219 -446.184
6450 164 0.478134 -447.599
6500 165 0.48105 -452.758
6550 166 0.483965 -458.133
6600 167 0.48688 -465.407
6650 167 0.48688 -465.84
6700 168 0.489796 -479.322
6750 170 0.495627 -485.937
6800 171 0.498542 -492.337
6850 171 0.498542 -491.454
6900 172 0.501458 -504.14
6950 168 0.489796 -484.508
7000 172 0.501458 -490.099
7050 171 0.498542 -490.229
7100 165 0.48105 -469.666
7150 162 0.472303 -463.91
7200 165 0.48105 -474.437
7250 166 0.483965 -477.864
7300 166 0.483965 -467.9
7350 167 0.48688 -472.962
7400 166 0.483965 -466.257
7450 166 0.483965 -472.537
7500 167 0.48688 -479.066
7550 164 0.478134 -465.738
7600 163 0.475219 -459.517
7650 159 0.463557 -443.249
7700 157 0.457726 -428.483
7750 156 0.45481 -418.42
7800 158 0.460641 -427.951
7850 161 0.469388 -437.216
7900 166 0.483965 -445.73
7950 170 0.495627 -464.315
8000 166 0.483965 -451.614
8050 165 0.48105 -449.851
8100 165 0.48105 -448.755
8150 167 0.48688 -453.566
8200 167 0.48688 -465.141
8250 171 0.498542 -487.09
8300 170 0.495627 -490.269
8350 170 0.495627 -486.935
8400 171 0.498542 -491.15
8450 170 0.495627 -487.322
8500 169 0.492711 -480.771
8550 169 0.492711 -483.236
8600 170 0.495627 -485.167
8650 170 0.495627 -487.569
8700 171 0.498542 -493.368
8750 170 0.495627 -481.017
8800 168 0.489796 -475.152
8850 171 0.498542 -489.561
8900 170 0.495627 -492.651
8950 175 0.510204 -513.073
9000 176 0.51312 -512.363
9050 178 0.51895 -519.688
9100 178 0.51895 -518.498
9150 179 0.521866 -521.437
9200 181 0.527697 -525.977
9250 180 0.524781 -528.292
9300 180 0.524781 -532.666
9350 178 0.51895 -533.889
9400 177 0.516035 -526.577
9450 175 0.510204 -518.342
9500 177 0.516035 -531.175
9550 176 0.51312 -529.181
9600 172 0.501458 -509.439
9650 171 0.498542 -510.442
9700 172 0.501458 -518.125
9750 175 0.510204 -523.705
9800 175 0.510204 -524.815
9850 175 0.510204 -531.551
9900 175 0.510204 -537.098
9950 172 0.501458 -524.048
10000 172 0.501458 -514.552
10050 172 0.501458 -519.154
10100 172 0.501458 -524.529
10150 172 0.501458 -524.607
10200 173 0.504373 -528.817
10250 173 0.504373 -528.01
10300 172 0.501458 -527.25
10350 173 0.504373 -529.689
10400 177 0.516035 -539.633
10450 176 0.51312 -532.625
10500 175 0.510204 -527.267
10550 174 0.507289 -516.196
10600 172 0.501458 -505.307
10650 173 0.504373 -516.307
10700 173 0.504373 -519.779
10750 171 0.498542 -505.185
10800 172 0.501458 -506.45
10850 170 0.495627 -502.739
10900 171 0.498542 -503.101
10950 171 0.498542 -510.047
11000 172 0.501458 -524.085
11050 168 0.489796 -502.356
11100 170 0.495627 -501.194
11150 172 0.501458 -507.575
11200 171 0.498542 -501.833
11250 169 0.492711 -493.363
11300 170 0.495627 -500.795
11350 169 0.492711 -500.043
11400 167 0.48688 -484.546
11450 167 0.48688 -487.949
11500 166 0.483965 -477.628
11550 166 0.483965 -479.724
11600 168 0.489796 -483.123
11650 169 0.492711 -487.792
11700 170 0.495627 -486.641
11750 172 0.501458 -494.01
11800 173 0.504373 -501.095
11850 171 0.498542 -492.419
11900 170 0.495627 -489.332
11950 168 0.489796 -487.515
12000 167 0.48688 -483.097
12050 167 0.48688 -480.044
12100 171 0.498542 -501.646
12150 170 0.495627 -501.134
12200 171 0.498542 -509.484
12250 171 0.498542 -509.629
12300 171 0.498542 -509.566
12350 171 0.498542 -511.924
12400 173 0.504373 -510.349
12450 174 0.507289 -510.89
12500 174 0.507289 -509.789
12550 173 0.504373 -508.443
12600 173 0.504373 -507.508
12650 172 0.501458 -501.012
12700 171 0.498542 -492.667
12750 170 0.495627 -491.833
12800 172 0.501458 -499.624
12850 171 0.498542 -497.341
12900 174 0.507289 -509.52
12950 174 0.507289 -510.181
13000 175 0.510204 -511.139
13050 176 0.51312 -522.54
13100 179 0.521866 -542.278
13150 180 0.524781 -546.443
13200 182 0.530612 -553.491
13250 184 0.536443 -557.54
13300 185 0.539359 -565.09
13350 186 0.542274 -566.18
13400 187 0.54519 -568.686
13450 186 0.542274 -556.672
13500 185 0.539359 -553.869
13550 186 0.542274 -562.264
13600 186 0.542274 -566.769
13650 186 0.542274 -569.487
13700 187 0.54519 -578.486
13750 187 0.54519 -576.857
13800 189 0.55102 -579.624
13850 189 0.55102 -569.659
13900 188 0.548105 -557.034
13950 187 0.54519 -550.009
14000 183 0.533528 -547.56
14050 182 0.530612 -547.885
14100 183 0.533528 -546.868
14150 184 0.536443 -551.326
14200 184 0.536443 -556.471
14250 186 0.542274 -584.553
14300 187 0.54519 -589.937
14350 186 0.542274 -589.471
14400 185 0.539359 -585.983
14450 184 0.536443 -583.125
14500 185 0.539359 -585.132
14550 183 0.533528 -582.093
14600 183 0.533528 -586.111
14650 184 0.536443 -592.186
14700 187 0.54519 -593.431
14750 187 0.54519 -595.461
14800 187 0.54519 -592.991
14850 187 0.54519 -592.186
14900 188 0.548105 -592.596
14950 188 0.548105 -589.955
15000 190 0.553936 -595.292
15050 190 0.553936 -598.249
15100 188 0.548105 -586.425
15150 189 0.55102 -592.604
15200 189 0.55102 -594.619
15250 189 0.55102 -594.704
15300 187 0.54519 -587.314
15350 189 0.55102 -582.88
15400 188 0.548105 -566.63
15450 188 0.548105 -552.526
15500 186 0.542274 -548.179
15550 185 0.539359 -566.229
15600 188 0.548105 -573.206
15650 187 0.54519 -576.175
15700 185 0.539359 -569.808
15750 184 0.536443 -575.289
15800 183 0.533528 -572.042
15850 183 0.533528 -568.601
15900 184 0.536443 -569.553
15950 184 0.536443 -571.108
16000 185 0.539359 -582.014
16050 186 0.542274 -589.115
16100 186 0.542274 -592.238
16150 188 0.548105 -603.961
16200 189 0.55102 -595.348
16250 189 0.55102 -593.935
16300 187 0.54519 -580.195
16350 186 0.542274 -577.595
16400 185 0.539359 -580.882
16450 186 0.542274 -561.821
16500 187 0.54519 -583.864
16550 188 0.548105 -588.931
16600 188 0.548105 -578.184
16650 192 0.559767 -600.714
16700 191 0.556851 -612.35
16750 192 0.559767 -618.13
16800 190 0.553936 -613.686
16850 190 0.553936 -612.774
16900 188 0.548105 -607.276
16950 186 0.542274 -592.93
17000 186 0.542274 -594.505
17050 187 0.54519 -596.914
17100 184 0.536443 -581.165
17150 185 0.539359 -588.777
17200 185 0.539359 -582.322
17250 186 0.542274 -584.861
17300 187 0.54519 -588.395
17350 187 0.54519 -586.671
17400 188 0.548105 -586.656
17450 190 0.553936 -601.795
17500 191 0.556851 -606.649
17550 189 0.55102 -594.224
17600 189 0.55102 -595.624
17650 189 0.55102 -590.968
17700 186 0.542274 -574.4
17750 186 0.542274 -577.749
17800 188 0.548105 -587.274
17850 189 0.55102 -590.86
17900 190 0.553936 -597.334
17950 188 0.548105 -587.468
18000 186 0.542274 -574.922
18050 187 0.54519 -578.582
18100 190 0.553936 -594.01
18150 185 0.539359 -568.222
18200 184 0.536443 -563.263
18250 183 0.533528 -560.526
18300 184 0.536443 -561.521
18350 183 0.533528 -565.925
18400 184 0.536443 -568.629
18450 183 0.533528 -564.052
18500 184 0.536443 -564.878
18550 184 0.536443 -568.574
18600 183 0.533528 -564.515
18650 185 0.539359 -573.656
18700 185 0.539359 -575.073
18750 184 0.536443 -575.544
18800 185 0.539359 -580.776
18850 188 0.548105 -597.146
18900 187 0.54519 -599.474
18950 187 0.54519 -598.096
19000 185 0.539359 -582.933
19050 183 0.533528 -581.492
19100 183 0.533528 -577.897
19150 186 0.542274 -592.874
19200 186 0.542274 -596.725
19250 185 0.539359 -593.629
19300 187 0.54519 -604.084
19350 187 0.54519 -605.016
19400 188 0.548105 -614.532
19450 188 0.548105 -616.461
19500 187 0.54519 -612.415
19550 187 0.54519 -608.962
19600 189 0.55102 -613.316
19650 189 0.55102 -609.246
19700 190 0.553936 -612.695
19750 189 0.55102 -605.489
19800 188 0.548105 -613.831
19850 187 0.54519 -616.661
19900 188 0.548105 -616.323
19950 188 0.548105 -617.788
20000 190 0.553936 -628.974
20050 190 0.553936 -636.019
20100 189 0.55102 -629.182
20150 189 0.55102 -630.574
20200 187 0.54519 -621.939
20250 185 0.539359 -615.77
20300 186 0.542274 -610.231
20350 184 0.536443 -602.631
20400 184 0.536443 -606.311
20450 184 0.536443 -603.317
20500 181 0.527697 -591.741
20550 183 0.533528 -603.178
20600 183 0.533528 -609.788
20650 181 0.527697 -585.644
20700 180 0.524781 -591.447
20750 181 0.527697 -597.456
20800 182 0.530612 -601.085
20850 182 0.530612 -602.376
20900 184 0.536443 -608.87
20950 183 0.533528 -602.462
21000 182 0.530612 -593.794
21050 183 0.533528 -601.16
21100 186 0.542274 -612.457
21150 186 0.542274 -611.31
21200 189 0.55102 -623.333
21250 190 0.553936 -627.783
21300 192 0.559767 -633.448
21350 192 0.559767 -635.787
21400 191 0.556851 -630.753
21450 192 0.559767 -632.535
21500 193 0.562682 -638.773
21550 191 0.556851 -635.647
21600 192 0.559767 -636.364
21650 192 0.559767 -626.91
21700 190 0.553936 -624.263
21750 189 0.55102 -617.247
21800 192 0.559767 -630.51
21850 192 0.559767 -625.953
21900 192 0.559767 -625.832
21950 192 0.559767 -620.114
22000 192 0.559767 -620.533
22050 193 0.562682 -623.844
22100 191 0.556851 -624.077
22150 192 0.559767 -633.55
22200 193 0.562682 -641.546
22250 192 0.559767 -643.49
22300 193 0.562682 -642.032
22350 192 0.559767 -641.231
22400 191 0.556851 -637.194
22450 191 0.556851 -630.912
22500 191 0.556851 -635.109
22550 191 0.556851 -629.221
22600 192 0.559767 -633.388
22650 191 0.556851 -627.025
22700 191 0.556851 -631.955
22750 191 0.556851 -632.717
22800 189 0.55102 -626.294
22850 186 0.542274 -613.607
22900 187 0.54519 -622.428
22950 188 0.548105 -620.08
23000 188 0.548105 -623.419
23050 187 0.54519 -616.622
23100 186 0.542274 -607.355
23150 185 0.539359 -606.385
23200 185 0.539359 -601.987
23250 185 0.539359 -600.088
23300 186 0.542274 -598.543
23350 187 0.54519 -598.25
23400 186 0.542274 -598.247
23450 184 0.536443 -586.973
23500 183 0.533528 -597.731
23550 184 0.536443 -598.099
23600 184 0.536443 -605.314
23650 185 0.539359 -604.163
23700 186 0.542274 -606.549
23750 186 0.542274 -602.295
23800 188 0.548105 -606.73
23850 191 0.556851 -614.273
23900 192 0.559767 -619.032
23950 192 0.559767 -622.038
24000 195 0.568513 -634.165
24050 192 0.559767 -618.254
24100 191 0.556851 -602.8
24150 191 0.556851 -605.498
24200 189 0.55102 -592.088
24250 189 0.55102 -593.758
24300 188 0.548105 -588.155
24350 188 0.548105 -590.837
24400 189 0.55102 -594.332
24450 188 0.548105 -593.315
24500 189 0.55102 -589.75
24550 188 0.548105 -584.862
24600 189 0.55102 -594.448
24650 190 0.553936 -587.708
24700 191 0.556851 -587.936
24750 189 0.55102 -598.368
24800 187 0.54519 -594.102
24850 187 0.54519 -594.38
24900 186 0.542274 -585.325
24950 185 0.539359 -580.01
25000 186 0.542274 -584.346
25050 189 0.55102 -591.379
25100 187 0.54519 -585.431
25150 188 0.548105 -594.125
25200 189 0.55102 -600.068
25250 191 0.556851 -606.94
25300 191 0.556851 -596.942
25350 189 0.55102 -597.331
25400 188 0.548105 -601.962
25450 189 0.55102 -600.352
25500 189 0.55102 -594.722
25550 184 0.536443 -567.115
25600 183 0.533528 -554.281
25650 184 0.536443 -552.583
25700 183 0.533528 -544.782
25750 179 0.521866 -529.974
25800 180 0.524781 -533.098
25850 182 0.530612 -548.822
25900 182 0.530612 -548.511
25950 182 0.530612 -549.568
26000 180 0.524781 -543.953
26050 177 0.516035 -540.684
26100 176 0.51312 -537.895
26150 177 0.516035 -539.254
26200 178 0.51895 -549.026
26250 178 0.51895 -538.995
26300 179 0.521866 -549.491
26350 180 0.524781 -555.586
26400 180 0.524781 -558.262
26450 175 0.510204 -531.769
26500 174 0.507289 -526.086
26550 174 0.507289 -519.234
26600 176 0.51312 -529.519
26650 177 0.516035 -537.938
26700 178 0.51895 -533.728
26750 177 0.516035 -520.458
26800 179 0.521866 -532.136
26850 179 0.521866 -528.286
26900 180 0.524781 -539.732
26950 179 0.521866 -531.917
27000 176 0.51312 -518.796
27050 179 0.521866 -532.622
27100 180 0.524781 -537.722
27150 178 0.51895 -533.465
27200 180 0.524781 -552.192
27250 179 0.521866 -552.29
27300 179 0.521866 -552.98
27350 180 0.524781 -556.814
27400 180 0.524781 -553.975
27450 182 0.530612 -562.72
27500 181 0.527697 -552.286
27550 182 0.530612 -547.379
27600 181 0.527697 -548.202
27650 181 0.527697 -552.285
27700 182 0.530612 -562.757
27750 185 0.539359 -561.667
27800 184 0.536443 -559.772
27850 182 0.530612 -548.891
27900 180 0.524781 -543.522
27950 178 0.51895 -533.063
28000 176 0.51312 -526.685
28050 173 0.504373 -507.477
28100 174 0.507289 -512.004
28150 173 0.504373 -513.377
28200 176 0.51312 -520.353
28250 177 0.516035 -525.447
28300 176 0.51312 -522.62
28350 172 0.501458 -506.686
28400 171 0.498542 -510.121
28450 171 0.498542 -511.167
28500 172 0.501458 -515.146
28550 172 0.501458 -518.064
28600 171 0.498542 -503.312
28650 172 0.501458 -506.46
28700 174 0.507289 -518.197
28750 176 0.51312 -527.666
28800 176 0.51312 -525.967
28850 178 0.51895 -526.168
28900 176 0.51312 -534.578
28950 175 0.510204 -536.949
29000 174 0.507289 -525.656
29050 174 0.507289 -524.093
29100 178 0.51895 -537.415
29150 178 0.51895 -535.543
29200 178 0.51895 -525.059
29250 179 0.521866 -529.581
29300 181 0.527697 -539.473
29350 180 0.524781 -536.761
29400 181 0.527697 -544.992
29450 181 0.527697 -557.387
29500 180 0.524781 -558.171
29550 179 0.521866 -546.545
29600 179 0.521866 -525.639
29650 179 0.521866 -517.3
29700 178 0.51895 -515.698
29750 178 0.51895 -516.826
29800 176 0.51312 -517.108
29850 174 0.507289 -522.053
29900 174 0.507289 -522.068
29950 171 0.498542 -513.562
30000 174 0.507289 -522.479
30050 174 0.507289 -523.375
30100 177 0.516035 -534.246
30150 179 0.521866 -534.128
30200 180 0.524781 -545.387
30250 182 0.530612 -556.628
30300 183 0.533528 -563.523
30350 182 0.530612 -555.561
30400 181 0.527697 -557.293
30450 182 0.530612 -565.345
30500 183 0.533528 -566.942
30550 182 0.530612 -564.214
30600 182 0.530612 -565.466
30650 182 0.530612 -568.234
30700 181 0.527697 -561.579
30750 180 0.524781 -551.835
30800 179 0.521866 -548.316
30850 179 0.521866 -554.6
30900 177 0.516035 -543.016
30950 177 0.516035 -542.894
31000 177 0.516035 -545.147
31050 178 0.51895 -543.288
31100 179 0.521866 -548.415
31150 180 0.524781 -565.77
31200 181 0.527697 -568.507
31250 183 0.533528 -576.737
31300 184 0.536443 -582.678
31350 186 0.542274 -594.665
31400 186 0.542274 -588.405
31450 183 0.533528 -568.212
31500 179 0.521866 -543.369
31550 176 0.51312 -541.697
31600 179 0.521866 -556.876
31650 180 0.524781 -566.601
31700 181 0.527697 -568.1
31750 183 0.533528 -573.296
31800 185 0.539359 -582.518
31850 185 0.539359 -569.479
31900 183 0.533528 -563.618
31950 182 0.530612 -560.737
32000 181 0.527697 -546.648
32050 179 0.521866 -554.284
32100 179 0.521866 -554.746
32150 179 0.521866 -553.73
32200 181 0.527697 -554.692
32250 181 0.527697 -555.078
32300 180 0.524781 -559.275
32350 181 0.527697 -561.33
32400 178 0.51895 -533.364
32450 177 0.516035 -535.864
32500 178 0.51895 -539.729
32550 178 0.51895 -538.765
32600 178 0.51895 -544.71
32650 178 0.51895 -543.8
32700 178 0.51895 -541.994
32750 178 0.51895 -544.655
32800 178 0.51895 -545.675
32850 179 0.521866 -546.422
32900 180 0.524781 -546.517
32950 179 0.521866 -543.54
33000 183 0.533528 -556.757
33050 182 0.530612 -548.195
33100 181 0.527697 -541.955
33150 183 0.533528 -551.002
33200 184 0.536443 -558.725
33250 185 0.539359 -559.418
33300 183 0.533528 -551.356
33350 182 0.530612 -539.875
33400 179 0.521866 -527.44
33450 180 0.524781 -541.49
33500 181 0.527697 -544.154
33550 180 0.524781 -543.984
33600 181 0.527697 -551.524
33650 182 0.530612 -551.42
33700 183 0.533528 -547.001
33750 180 0.524781 -536.271
33800 180 0.524781 -542.848
33850 178 0.51895 -532.037
33900 179 0.521866 -537.944
33950 179 0.521866 -538.142
34000 180 0.524781 -550.906
34050 181 0.527697 -553.577
34100 182 0.530612 -548.695
34150 181 0.527697 -543.559
34200 181 0.527697 -553.51
34250 180 0.524781 -545.464
34300 179 0.521866 -530.902
34350 179 0.521866 -517.007
34400 178 0.51895 -513.729
34450 178 0.51895 -516.38
34500 178 0.51895 -554.901
34550 178 0.51895 -554.625
34600 177 0.516035 -553.888
34650 177 0.516035 -550.67
34700 177 0.516035 -540.845
34750 176 0.51312 -534.466
34800 178 0.51895 -535.427
34850 179 0.521866 -537.185
34900 182 0.530612 -540.387
34950 182 0.530612 -538.197
35000 179 0.521866 -534.712
35050 179 0.521866 -542.407
35100 179 0.521866 -554.253
35150 178 0.51895 -545.311
35200 178 0.51895 -548.218
35250 177 0.516035 -547.759
35300 176 0.51312 -547.966
35350 178 0.51895 -541.857
35400 180 0.524781 -549.477
35450 179 0.521866 -539.812
35500 180 0.524781 -538.505
35550 178 0.51895 -536.383
35600 178 0.51895 -537.457
35650 177 0.516035 -531.886
35700 178 0.51895 -531.563
35750 178 0.51895 -534.852
35800 181 0.527697 -540.089
35850 182 0.530612 -543.885
35900 179 0.521866 -533.56
35950 178 0.51895 -531.875
36000 178 0.51895 -530.262
36050 177 0.516035 -532.054
36100 181 0.527697 -544.69
36150 182 0.530612 -550.589
36200 184 0.536443 -547.942
36250 185 0.539359 -552.278
36300 185 0.539359 -550.33
36350 185 0.539359 -553.773
36400 183 0.533528 -548.555
36450 182 0.530612 -544.194
36500 181 0.527697 -516.481
36550 182 0.530612 -541.565
36600 180 0.524781 -529.566
36650 177 0.516035 -523.164
36700 175 0.510204 -506.367
36750 172 0.501458 -490.912
36800 174 0.507289 -494.51
36850 170 0.495627 -476.984
36900 171 0.498542 -479.281
36950 172 0.501458 -488.777
37000 173 0.504373 -499.238
37050 175 0.510204 -495.479
37100 175 0.510204 -495.805
37150 176 0.51312 -502.95
37200 174 0.507289 -493.496
37250 174 0.507289 -493.353
37300 172 0.501458 -488.978
37350 172 0.501458 -490.746
37400 174 0.507289 -499.998
37450 175 0.510204 -506.197
37500 178 0.51895 -520.06
37550 180 0.524781 -532.653
37600 178 0.51895 -525.267
37650 179 0.521866 -528.274
37700 178 0.51895 -524.515
37750 179 0.521866 -531.193
37800 179 0.521866 -534.197
37850 180 0.524781 -539.548
37900 179 0.521866 -534.859
37950 177 0.516035 -531.392
38000 181 0.527697 -547.552
38050 184 0.536443 -553.578
38100 184 0.536443 -554.709
38150 183 0.533528 -548.799
38200 183 0.533528 -552.309
38250 182 0.530612 -549.372
38300 182 0.530612 -548.953
38350 181 0.527697 -544.842
38400 187 0.54519 -558.943
38450 186 0.542274 -553.128
38500 185 0.539359 -556.129
38550 184 0.536443 -563.417
38600 184 0.536443 -559.322
38650 185 0.539359 -565.471
38700 187 0.54519 -579.05
38750 188 0.548105 -572.036
38800 187 0.54519 -574.815
38850 189 0.55102 -579.383
38900 190 0.553936 -576.964
38950 188 0.548105 -564.635
39000 186 0.542274 -558.948
39050 184 0.536443 -558.168
39100 183 0.533528 -552.018
39150 183 0.533528 -553.488
39200 182 0.530612 -550.159
39250 179 0.521866 -540.905
39300 181 0.527697 -544.054
39350 179 0.521866 -545.458
39400 180 0.524781 -551.963
39450 180 0.524781 -550.422
39500 180 0.524781 -552.263
39550 180 0.524781 -547.518
39600 178 0.51895 -537.274
39650 176 0.51312 -521.407
39700 179 0.521866 -535.532
39750 176 0.51312 -524.78
39800 175 0.510204 -520.092
39850 177 0.516035 -536.87
39900 179 0.521866 -549.139
39950 179 0.521866 -548.88
40000 180 0.524781 -550.238
40050 181 0.527697 -558.954
40100 178 0.51895 -542.29
40150 177 0.516035 -542.054
40200 177 0.516035 -542.133
40250 176 0.51312 -538.646
40300 176 0.51312 -538.655
40350 174 0.507289 -524.604
40400 177 0.516035 -541.584
40450 179 0.521866 -550.797
40500 179 0.521866 -551.62
40550 180 0.524781 -551.608
40600 178 0.51895 -547.635
40650 177 0.516035 -543.818
40700 179 0.521866 -555.941
40750 178 0.51895 -544.697
40800 179 0.521866 -544.646
40850 179 0.521866 -544.995
40900 179 0.521866 -544.599
40950 180 0.524781 -543.425
41000 177 0.516035 -543.593
41050 176 0.51312 -540.262
41100 177 0.516035 -545.357
41150 176 0.51312 -539.509
41200 177 0.516035 -538.501
41250 179 0.521866 -549.806
41300 178 0.51895 -545.63
41350 176 0.51312 -536.681
41400 178 0.51895 -532.42
41450 178 0.51895 -539.171
41500 179 0.521866 -548.54
41550 179 0.521866 -545.439
41600 180 0.524781 -559.623
41650 178 0.51895 -547.629
41700 176 0.51312 -540.613
41750 176 0.51312 -545.042
41800 179 0.521866 -554.11
41850 181 0.527697 -565.74
41900 178 0.51895 -558.529
41950 177 0.516035 -552.581
42000 175 0.510204 -536.29
42050 174 0.507289 -531.48
42100 177 0.516035 -536.265
42150 177 0.516035 -536.261
42200 176 0.51312 -534.143
42250 177 0.516035 -547.757
42300 179 0.521866 -555.532
42350 179 0.521866 -555.482
42400 177 0.516035 -542.544
42450 180 0.524781 -546.67
42500 183 0.533528 -556.453
42550 185 0.539359 -568.494
42600 186 0.542274 -573.463
42650 188 0.548105 -569.835
42700 188 0.548105 -569.496
42750 190 0.553936 -576.646
42800 187 0.54519 -568.047
42850 187 0.54519 -567.47
42900 185 0.539359 -568.132
42950 183 0.533528 -570.112
43000 182 0.530612 -567.972
43050 181 0.527697 -566.661
43100 179 0.521866 -561.916
43150 183 0.533528 -575.54
43200 182 0.530612 -575.383
43250 183 0.533528 -580.699
43300 186 0.542274 -593.937
43350 186 0.542274 -585.866
43400 191 0.556851 -609.821
43450 191 0.556851 -611.971
43500 190 0.553936 -606.192
43550 190 0.553936 -611.346
43600 193 0.562682 -628.933
43650 192 0.559767 -624.314
43700 192 0.559767 -627.907
43750 190 0.553936 -621.534
43800 187 0.54519 -610.468
43850 187 0.54519 -609.913
43900 191 0.556851 -621.078
43950 190 0.553936 -618.063
44000 191 0.556851 -613.877
44050 190 0.553936 -617.568
44100 188 0.548105 -605.649
44150 189 0.55102 -610.314
44200 187 0.54519 -598.974
44250 189 0.55102 -608.335
44300 192 0.559767 -612.322
44350 192 0.559767 -622.582
44400 194 0.565598 -628.747
44450 196 0.571429 -633.935
44500 196 0.571429 -641.425
44550 196 0.571429 -648.581
44600 195 0.568513 -645.249
44650 194 0.565598 -641.064
44700 194 0.565598 -632.903
44750 197 0.574344 -632.145
44800 199 0.580175 -647.75
44850 197 0.574344 -630.049
44900 195 0.568513 -616.619
44950 194 0.565598 -614.278
45000 192 0.559767 -605.338
45050 191 0.556851 -600.905
45100 189 0.55102 -598.748
45150 189 0.55102 -608.363
45200 188 0.548105 -610.933
45250 187 0.54519 -609.528
45300 189 0.55102 -607.185
45350 187 0.54519 -589.487
45400 185 0.539359 -585.183
45450 187 0.54519 -591.564
45500 189 0.55102 -593.157
45550 189 0.55102 -588.663
45600 189 0.55102 -587.338
45650 187 0.54519 -580.535
45700 186 0.542274 -576.983
45750 186 0.542274 -578.625
45800 186 0.542274 -580.192
45850 185 0.539359 -580.542
45900 188 0.548105 -600.153
45950 188 0.548105 -594.099
46000 187 0.54519 -595.931
46050 186 0.542274 -588.805
46100 185 0.539359 -584.002
46150 186 0.542274 -587.116
46200 185 0.539359 -579.815
46250 186 0.542274 -582.576
46300 187 0.54519 -579.777
46350 182 0.530612 -564.107
46400 182 0.530612 -563.901
46450 184 0.536443 -577.607
46500 183 0.533528 -570.465
46550 183 0.533528 -569.13
46600 185 0.539359 -583.613
