# step   N   rho   U
7400 15 0.0437318 -5.98146
7450 17 0.0495627 -3.49504
7500 21 0.0612245 -6.49269
7550 16 0.0466472 -2.40137
7600 21 0.0612245 -5.56773
7650 25 0.0728863 -10.7235
7700 22 0.0641399 -9.20245
7750 18 0.0524781 -6.36057
7800 10 0.0291545 -2.05179
7850 17 0.0495627 -6.15826
7900 15 0.0437318 -4.70386
7950 19 0.0553936 -5.83738
8000 14 0.0408163 -3.80826
8050 24 0.0699708 -14.4065
8100 16 0.0466472 -8.89992
8150 27 0.0787172 -15.3352
8200 21 0.0612245 -13.3922
8250 20 0.058309 -13.4401
8300 15 0.0437318 -5.16115
8350 17 0.0495627 -7.48518
8400 21 0.0612245 -9.3409
8450 18 0.0524781 -7.77323
8500 22 0.0641399 -9.17889
8550 20 0.058309 -10.9548
8600 22 0.0641399 -11.659
8650 13 0.0379009 -8.96544
8700 16 0.0466472 -9.68217
8750 20 0.058309 -9.71789
8800 16 0.0466472 -8.94054
8850 18 0.0524781 -8.81286
8900 19 0.0553936 -5.93399
8950 16 0.0466472 -3.79394
9000 14 0.0408163 -3.77371
9050 20 0.058309 -5.7009
9100 14 0.0408163 -4.45007
9150 17 0.0495627 -6.09171
9200 21 0.0612245 -8.66859
9250 12 0.0349854 -5.32703
9300 19 0.0553936 -7.83107
9350 15 0.0437318 -4.60573
9400 14 0.0408163 -4.12469
9450 15 0.0437318 -3.83977
9500 13 0.0379009 -2.61264
9550 16 0.0466472 -4.89213
9600 21 0.0612245 -7.8484
9650 10 0.0291545 -1.10251
9700 14 0.0408163 -1.7436
9750 13 0.0379009 -3.75191
9800 16 0.0466472 -6.82182
9850 19 0.0553936 -9.45734
9900 16 0.0466472 -7.3598
9950 19 0.0553936 -6.60418
10000 20 0.058309 -9.65052
10050 25 0.0728863 -12.7303
10100 19 0.0553936 -9.61486
10150 17 0.0495627 -8.56728
10200 15 0.0437318 -6.08296
10250 17 0.0495627 -5.03011
10300 12 0.0349854 -1.69198
10350 10 0.0291545 -2.75841
10400 15 0.0437318 -6.45615
10450 26 0.0758017 -11.2489
10500 26 0.0758017 -15.1118
10550 33 0.0962099 -24.5523
10600 26 0.0758017 -18.9683
10650 25 0.0728863 -16.7058
10700 32 0.0932945 -20.9719
10750 30 0.0874636 -21.9804
10800 20 0.058309 -12.2201
10850 24 0.0699708 -18.8807
10900 28 0.0816327 -19.8007
10950 33 0.0962099 -21.2376
11000 26 0.0758017 -15.2463
11050 23 0.0670554 -10.4491
11100 17 0.0495627 -6.67688
11150 12 0.0349854 -4.96724
11200 15 0.0437318 -3.17303
11250 20 0.058309 -6.48044
11300 21 0.0612245 -14.4629
11350 27 0.0787172 -16.0211
11400 33 0.0962099 -23.9672
11450 31 0.090379 -21.1245
11500 28 0.0816327 -12.9854
11550 28 0.0816327 -12.0154
11600 27 0.0787172 -13.7268
11650 28 0.0816327 -14.7455
11700 24 0.0699708 -13.5982
11750 24 0.0699708 -10.3028
11800 16 0.0466472 -5.96164
11850 24 0.0699708 -11.5732
11900 23 0.0670554 -11.7037
11950 13 0.0379009 -4.32347
12000 18 0.0524781 -6.21314
12050 21 0.0612245 -9.02154
12100 23 0.0670554 -7.71012
12150 24 0.0699708 -12.0614
12200 21 0.0612245 -10.6341
12250 15 0.0437318 -3.59662
12300 12 0.0349854 -4.02535
12350 18 0.0524781 -6.99467
12400 24 0.0699708 -12.9896
12450 26 0.0758017 -16.332
12500 19 0.0553936 -11.5846
12550 30 0.0874636 -21.6011
12600 30 0.0874636 -19.5298
12650 23 0.0670554 -12.3603
12700 30 0.0874636 -18.5081
12750 32 0.0932945 -25.647
12800 34 0.0991254 -27.2544
12850 27 0.0787172 -19.892
12900 25 0.0728863 -21.8153
12950 24 0.0699708 -15.462
13000 22 0.0641399 -12.118
13050 22 0.0641399 -10.681
13100 23 0.0670554 -12.7429
13150 30 0.0874636 -26.0797
13200 21 0.0612245 -14.6532
13250 22 0.0641399 -13.1915
13300 24 0.0699708 -20.6583
13350 20 0.058309 -21.1533
13400 19 0.0553936 -19.4378
13450 20 0.058309 -19.8927
13500 21 0.0612245 -16.007
13550 22 0.0641399 -15.8703
13600 22 0.0641399 -19.5043
13650 26 0.0758017 -23.2732
13700 30 0.0874636 -34.467
13750 30 0.0874636 -33.0489
13800 39 0.113703 -43.6414
13850 37 0.107872 -40.7136
13900 38 0.110787 -35.6062
13950 32 0.0932945 -27.6944
14000 28 0.0816327 -27.5437
14050 26 0.0758017 -24.6682
14100 27 0.0787172 -28.6392
14150 30 0.0874636 -27.9345
14200 30 0.0874636 -24.6701
14250 30 0.0874636 -23.0156
14300 31 0.090379 -26.5739
14350 34 0.0991254 -34.3109
14400 34 0.0991254 -35.7048
14450 37 0.107872 -34.3814
14500 35 0.102041 -26.8634
14550 29 0.0845481 -22.5109
14600 29 0.0845481 -23.7527
14650 36 0.104956 -31.3243
14700 36 0.104956 -28.9562
14750 29 0.0845481 -27.9863
14800 30 0.0874636 -27.586
14850 32 0.0932945 -30.2241
14900 25 0.0728863 -20.796
14950 27 0.0787172 -20.2413
15000 20 0.058309 -10.639
15050 15 0.0437318 -5.98749
15100 24 0.0699708 -14.2491
15150 30 0.0874636 -23.5995
15200 31 0.090379 -23.2006
15250 29 0.0845481 -17.6372
15300 30 0.0874636 -22.5076
15350 26 0.0758017 -17.1306
15400 21 0.0612245 -11.2621
15450 20 0.058309 -11.5539
15500 20 0.058309 -13.3357
15550 22 0.0641399 -12.5149
15600 14 0.0408163 -8.23503
15650 33 0.0962099 -25.7038
15700 36 0.104956 -27.9843
15750 33 0.0962099 -22.943
15800 35 0.102041 -21.1809
15850 35 0.102041 -24.2355
15900 33 0.0962099 -22.0446
15950 25 0.0728863 -12.7336
16000 27 0.0787172 -16.7104
16050 31 0.090379 -18.1799
16100 29 0.0845481 -18.2398
16150 29 0.0845481 -17.9374
16200 29 0.0845481 -16.8211
16250 25 0.0728863 -17.3346
16300 26 0.0758017 -18.6443
16350 22 0.0641399 -12.8519
16400 27 0.0787172 -17.8352
16450 20 0.058309 -8.61549
16500 32 0.0932945 -19.6767
16550 32 0.0932945 -29.5261
16600 30 0.0874636 -27.5527
16650 25 0.0728863 -19.6489
16700 28 0.0816327 -22.0978
16750 20 0.058309 -11.9147
16800 21 0.0612245 -11.6184
16850 24 0.0699708 -15.8114
16900 30 0.0874636 -18.4429
16950 28 0.0816327 -20.9847
17000 30 0.0874636 -18.5975
17050 24 0.0699708 -17.5647
17100 26 0.0758017 -14.9863
17150 19 0.0553936 -9.8097
17200 25 0.0728863 -13.9416
17250 19 0.0553936 -8.02271
17300 15 0.0437318 -5.81186
17350 16 0.0466472 -5.98819
17400 23 0.0670554 -10.1256
17450 23 0.0670554 -10.9708
17500 16 0.0466472 -7.04058
17550 15 0.0437318 -7.51161
17600 18 0.0524781 -10.6525
17650 26 0.0758017 -14.5765
17700 19 0.0553936 -6.25806
17750 16 0.0466472 -5.66177
17800 19 0.0553936 -9.75394
17850 19 0.0553936 -6.64742
17900 18 0.0524781 -6.59757
17950 14 0.0408163 -3.53392
18000 10 0.0291545 -1.85193
18050 12 0.0349854 -4.25734
18100 14 0.0408163 -4.71687
18150 18 0.0524781 -6.77476
18200 18 0.0524781 -5.67481
18250 17 0.0495627 -7.23367
18300 28 0.0816327 -14.5648
18350 32 0.0932945 -24.5215
18400 22 0.0641399 -14.9361
18450 15 0.0437318 -8.76197
18500 18 0.0524781 -8.05435
18550 20 0.058309 -7.90593
18600 17 0.0495627 -8.00273
18650 19 0.0553936 -11.4265
18700 13 0.0379009 -3.49261
18750 11 0.03207 -2.47687
18800 20 0.058309 -9.16053
18850 19 0.0553936 -7.45063
18900 12 0.0349854 -4.18233
18950 14 0.0408163 -3.75591
19000 15 0.0437318 -2.98492
19050 21 0.0612245 -9.25215
19100 27 0.0787172 -16.4831
19150 23 0.0670554 -15.0592
19200 25 0.0728863 -16.6794
19250 17 0.0495627 -9.51052
19300 22 0.0641399 -15.6698
19350 24 0.0699708 -11.5306
19400 24 0.0699708 -9.9215
19450 22 0.0641399 -10.9698
19500 29 0.0845481 -21.124
19550 29 0.0845481 -19.6979
19600 28 0.0816327 -18.4816
19650 34 0.0991254 -22.5998
19700 25 0.0728863 -16.4501
19750 21 0.0612245 -10.3694
19800 18 0.0524781 -6.28309
19850 16 0.0466472 -5.89845
19900 14 0.0408163 -5.76101
19950 17 0.0495627 -7.29131
20000 25 0.0728863 -10.1286
20050 23 0.0670554 -6.83827
20100 18 0.0524781 -7.52454
20150 8 0.0233236 -2.84884
20200 13 0.0379009 -3.1556
20250 17 0.0495627 -7.59409
20300 19 0.0553936 -9.22722
20350 24 0.0699708 -10.8209
20400 17 0.0495627 -6.10733
20450 20 0.058309 -7.60894
20500 23 0.0670554 -14.8059
20550 26 0.0758017 -19.2548
20600 24 0.0699708 -15.4523
20650 23 0.0670554 -12.9988
20700 29 0.0845481 -14.461
20750 23 0.0670554 -10.8029
20800 22 0.0641399 -10.6229
20850 26 0.0758017 -15.4398
20900 25 0.0728863 -14.6631
20950 25 0.0728863 -21.0591
21000 24 0.0699708 -19.0059
21050 22 0.0641399 -16.7697
21100 30 0.0874636 -22.4483
21150 38 0.110787 -32.8965
21200 37 0.107872 -33.6201
21250 32 0.0932945 -27.584
21300 27 0.0787172 -21.0833
21350 34 0.0991254 -27.29
21400 32 0.0932945 -26.7452
21450 35 0.102041 -37.8806
21500 28 0.0816327 -29.8108
21550 29 0.0845481 -27.6283
21600 24 0.0699708 -18.1718
21650 15 0.0437318 -12.3475
21700 15 0.0437318 -8.25187
21750 11 0.03207 -6.06289
21800 13 0.0379009 -6.02879
21850 11 0.03207 -3.04901
21900 8 0.0233236 -0.992999
21950 11 0.03207 -0.958284
22000 11 0.03207 -1.47919
22050 16 0.0466472 -4.86202
22100 15 0.0437318 -7.08441
22150 16 0.0466472 -5.89128
22200 13 0.0379009 -5.18762
22250 16 0.0466472 -5.64245
22300 18 0.0524781 -6.6487
22350 20 0.058309 -9.588
22400 20 0.058309 -8.36807
22450 18 0.0524781 -5.93263
22500 16 0.0466472 -5.49851
22550 16 0.0466472 -5.56006
22600 21 0.0612245 -11.3787
22650 27 0.0787172 -15.0667
22700 22 0.0641399 -10.3322
22750 14 0.0408163 -4.85754
22800 20 0.058309 -6.0463
22850 17 0.0495627 -4.81366
22900 17 0.0495627 -4.40999
22950 18 0.0524781 -10.7878
23000 21 0.0612245 -18.0084
23050 23 0.0670554 -11.6755
23100 23 0.0670554 -12.9886
23150 23 0.0670554 -13.7561
23200 24 0.0699708 -8.46008
23250 12 0.0349854 -1.21127
23300 10 0.0291545 -2.58218
23350 19 0.0553936 -9.7133
23400 19 0.0553936 -6.57928
23450 21 0.0612245 -10.4692
23500 22 0.0641399 -8.17788
23550 26 0.0758017 -14.4884
23600 32 0.0932945 -21.2539
23650 32 0.0932945 -23.1325
23700 24 0.0699708 -13.6304
23750 26 0.0758017 -20.5543
23800 27 0.0787172 -22.5032
23850 27 0.0787172 -22.1477
23900 23 0.0670554 -14.4588
23950 24 0.0699708 -17.3524
24000 32 0.0932945 -18.7887
24050 28 0.0816327 -19.0486
24100 25 0.0728863 -14.5869
24150 24 0.0699708 -12.4777
24200 25 0.0728863 -16.5971
24250 23 0.0670554 -14.9057
24300 20 0.058309 -12.4935
24350 23 0.0670554 -14.1867
24400 28 0.0816327 -17.2596
24450 23 0.0670554 -13.8472
24500 19 0.0553936 -10.6614
24550 27 0.0787172 -14.2143
24600 17 0.0495627 -8.00543
24650 14 0.0408163 -5.40497
24700 14 0.0408163 -4.81044
24750 15 0.0437318 -2.41396
24800 12 0.0349854 -2.75388
24850 18 0.0524781 -8.16285
24900 22 0.0641399 -8.48734
24950 13 0.0379009 -2.00389
25000 16 0.0466472 -4.33498
25050 20 0.058309 -8.77885
25100 19 0.0553936 -12.6809
25150 20 0.058309 -11.3678
25200 25 0.0728863 -15.8399
25250 22 0.0641399 -9.96368
25300 22 0.0641399 -7.27574
25350 27 0.0787172 -17.4744
25400 28 0.0816327 -18.0428
25450 24 0.0699708 -15.0206
25500 16 0.0466472 -9.61936
25550 24 0.0699708 -13.4426
25600 22 0.0641399 -10.6119
25650 20 0.058309 -7.66811
25700 20 0.058309 -8.84523
25750 19 0.0553936 -8.67255
25800 14 0.0408163 -7.68532
25850 22 0.0641399 -12.0884
25900 15 0.0437318 -3.68865
25950 25 0.0728863 -10.263
26000 22 0.0641399 -11.9506
26050 19 0.0553936 -8.06951
26100 24 0.0699708 -18.5418
26150 25 0.0728863 -21.047
26200 35 0.102041 -32.4419
26250 33 0.0962099 -29.748
26300 32 0.0932945 -27.4202
26350 36 0.104956 -32.6237
26400 31 0.090379 -20.9999
26450 24 0.0699708 -14.9317
26500 27 0.0787172 -13.6997
26550 26 0.0758017 -15.3327
26600 34 0.0991254 -26.1386
26650 39 0.113703 -29.5412
26700 41 0.119534 -33.9969
26750 39 0.113703 -30.3394
26800 33 0.0962099 -25.6674
26850 33 0.0962099 -25.2021
26900 28 0.0816327 -17.2666
26950 23 0.0670554 -13.4093
27000 20 0.058309 -10.9151
27050 13 0.0379009 -4.30098
27100 11 0.03207 -3.01787
27150 12 0.0349854 -1.86283
27200 8 0.0233236 -2.76134
27250 15 0.0437318 -3.79901
27300 14 0.0408163 -6.30007
27350 17 0.0495627 -4.88868
27400 11 0.03207 -4.31386
27450 16 0.0466472 -2.93757
27500 15 0.0437318 -3.8233
27550 16 0.0466472 -2.87715
27600 14 0.0408163 -2.96899
27650 14 0.0408163 -6.06958
27700 19 0.0553936 -13.0362
27750 18 0.0524781 -10.2722
27800 24 0.0699708 -15.9546
27850 31 0.090379 -16.9703
27900 27 0.0787172 -16.316
27950 25 0.0728863 -13.038
28000 28 0.0816327 -16.4277
28050 23 0.0670554 -10.507
28100 9 0.0262391 -1.54128
28150 16 0.0466472 -1.8446
28200 12 0.0349854 -0.733153
28250 10 0.0291545 -3.26162
28300 10 0.0291545 -2.41714
28350 11 0.03207 -5.10657
28400 17 0.0495627 -5.84366
28450 21 0.0612245 -7.10104
28500 22 0.0641399 -11.1742
28550 18 0.0524781 -8.80536
28600 22 0.0641399 -10.4711
28650 18 0.0524781 -7.24176
28700 20 0.058309 -7.32132
28750 20 0.058309 -9.15377
28800 15 0.0437318 -4.506
28850 10 0.0291545 -0.772699
28900 14 0.0408163 -1.64952
28950 19 0.0553936 -9.68365
29000 16 0.0466472 -9.01474
29050 22 0.0641399 -8.93206
29100 23 0.0670554 -8.74055
29150 28 0.0816327 -18.7498
29200 32 0.0932945 -16.1659
29250 31 0.090379 -22.0227
29300 34 0.0991254 -24.9481
29350 44 0.12828 -38.3427
29400 44 0.12828 -41.5095
29450 42 0.122449 -38.149
29500 44 0.12828 -43.5792
29550 33 0.0962099 -25.0029
29600 21 0.0612245 -15.5206
29650 19 0.0553936 -8.40841
29700 8 0.0233236 -2.38135
29750 16 0.0466472 -8.12075
29800 14 0.0408163 -4.18456
29850 17 0.0495627 -3.2182
29900 12 0.0349854 -3.35339
29950 13 0.0379009 -3.84979
30000 22 0.0641399 -7.64542
30050 22 0.0641399 -9.01729
30100 26 0.0758017 -10.7099
30150 21 0.0612245 -7.2481
30200 14 0.0408163 -4.34919
30250 17 0.0495627 -7.44836
30300 17 0.0495627 -5.72679
30350 11 0.03207 -1.47556
30400 19 0.0553936 -4.05785
30450 18 0.0524781 -5.71246
30500 27 0.0787172 -15.1597
30550 28 0.0816327 -18.8391
30600 26 0.0758017 -16.5488
30650 26 0.0758017 -10.8305
30700 20 0.058309 -5.8272
30750 20 0.058309 -5.34823
30800 17 0.0495627 -6.53113
30850 15 0.0437318 -4.56449
30900 13 0.0379009 -5.30079
30950 24 0.0699708 -14.4865
31000 23 0.0670554 -12.434
31050 18 0.0524781 -9.25049
31100 22 0.0641399 -10.5042
31150 20 0.058309 -12.3448
31200 20 0.058309 -13.0081
31250 32 0.0932945 -24.241
31300 28 0.0816327 -20.0482
31350 24 0.0699708 -12.9094
31400 23 0.0670554 -14.5382
31450 20 0.058309 -11.6708
31500 23 0.0670554 -12.3784
31550 18 0.0524781 -5.31974
31600 14 0.0408163 -7.91919
31650 16 0.0466472 -8.15575
31700 26 0.0758017 -13.5383
31750 21 0.0612245 -11.7312
31800 20 0.058309 -12.9043
31850 19 0.0553936 -11.1729
31900 16 0.0466472 -8.91889
31950 7 0.0204082 -1.11811
32000 10 0.0291545 -1.18383
32050 17 0.0495627 -6.2223
32100 16 0.0466472 -5.78717
32150 11 0.03207 -3.35113
32200 12 0.0349854 -3.76253
32250 14 0.0408163 -3.48289
32300 14 0.0408163 -3.32244
32350 17 0.0495627 -5.14641
32400 18 0.0524781 -7.91122
32450 28 0.0816327 -12.7848
32500 29 0.0845481 -13.7328
32550 22 0.0641399 -7.06183
32600 18 0.0524781 -6.18666
32650 26 0.0758017 -11.3408
32700 20 0.058309 -10.6784
32750 22 0.0641399 -15.8139
32800 20 0.058309 -11.0499
32850 23 0.0670554 -13.8227
32900 15 0.0437318 -7.34422
32950 22 0.0641399 -7.21759
33000 19 0.0553936 -11.2101
33050 18 0.0524781 -6.94174
33100 18 0.0524781 -10.3506
33150 18 0.0524781 -14.4204
33200 15 0.0437318 -9.53207
33250 24 0.0699708 -16.4484
33300 21 0.0612245 -15.7743
33350 19 0.0553936 -9.27934
33400 15 0.0437318 -3.81589
33450 17 0.0495627 -6.30998
33500 20 0.058309 -8.10646
33550 24 0.0699708 -15.6466
33600 22 0.0641399 -14.4709
33650 25 0.0728863 -17.2426
33700 22 0.0641399 -16.5405
33750 25 0.0728863 -20.4841
33800 28 0.0816327 -18.2616
33850 30 0.0874636 -21.2748
33900 36 0.104956 -30.4147
33950 27 0.0787172 -14.9017
34000 26 0.0758017 -15.0918
34050 32 0.0932945 -27.2791
34100 33 0.0962099 -31.4523
34150 36 0.104956 -36.0078
34200 39 0.113703 -39.7287
34250 47 0.137026 -55.0675
34300 45 0.131195 -50.6479
34350 40 0.116618 -41.1649
34400 34 0.0991254 -32.1767
34450 39 0.113703 -39.9002
34500 39 0.113703 -36.6931
34550 41 0.119534 -34.5551
34600 39 0.113703 -33.5795
34650 40 0.116618 -37.2999
34700 42 0.122449 -34.9208
34750 29 0.0845481 -18.6505
34800 25 0.0728863 -13.8737
34850 22 0.0641399 -12.1034
34900 20 0.058309 -13.3047
34950 25 0.0728863 -15.4126
35000 23 0.0670554 -13.4341
35050 26 0.0758017 -18.4127
35100 25 0.0728863 -17.686
35150 34 0.0991254 -23.4937
35200 27 0.0787172 -16.5493
35250 32 0.0932945 -21.8505
35300 33 0.0962099 -25.1437
35350 29 0.0845481 -20.2597
35400 29 0.0845481 -18.8237
35450 27 0.0787172 -16.3554
35500 22 0.0641399 -15.3423
35550 29 0.0845481 -17.9764
35600 30 0.0874636 -21.0699
35650 21 0.0612245 -14.1263
35700 21 0.0612245 -10.3658
35750 21 0.0612245 -7.68297
35800 24 0.0699708 -11.9252
35850 23 0.0670554 -13.8902
35900 22 0.0641399 -15.7172
35950 20 0.058309 -11.8581
36000 25 0.0728863 -15.4739
36050 23 0.0670554 -15.1113
36100 28 0.0816327 -20.7884
36150 30 0.0874636 -21.9692
36200 28 0.0816327 -20.0315
36250 26 0.0758017 -14.9887
36300 25 0.0728863 -12.7628
36350 18 0.0524781 -11.8895
36400 22 0.0641399 -13.5001
36450 23 0.0670554 -16.8828
36500 29 0.0845481 -17.4413
36550 28 0.0816327 -19.3653
36600 17 0.0495627 -10.8382
36650 21 0.0612245 -12.3482
36700 25 0.0728863 -17.694
36750 25 0.0728863 -15.5623
36800 19 0.0553936 -10.096
36850 10 0.0291545 -3.17589
36900 15 0.0437318 -5.02701
36950 19 0.0553936 -7.22713
37000 21 0.0612245 -12.0322
37050 24 0.0699708 -9.59379
37100 24 0.0699708 -8.94179
37150 20 0.058309 -5.80895
37200 18 0.0524781 -6.85802
37250 21 0.0612245 -8.16671
37300 27 0.0787172 -16.2592
37350 23 0.0670554 -13.045
37400 23 0.0670554 -13.8701
37450 29 0.0845481 -16.6481
37500 22 0.0641399 -11.1532
37550 15 0.0437318 -4.15967
37600 14 0.0408163 -5.7226
37650 18 0.0524781 -10.2646
37700 16 0.0466472 -8.66917
37750 24 0.0699708 -14.633
37800 21 0.0612245 -12.149
37850 20 0.058309 -8.72194
37900 19 0.0553936 -9.22136
37950 16 0.0466472 -7.02988
38000 11 0.03207 -3.58147
38050 19 0.0553936 -6.5921
38100 10 0.0291545 -3.88099
38150 11 0.03207 -1.04562
38200 20 0.058309 -8.90631
38250 22 0.0641399 -11.7699
38300 18 0.0524781 -9.85071
38350 20 0.058309 -9.75604
38400 15 0.0437318 -4.25489
38450 15 0.0437318 -4.60633
38500 16 0.0466472 -5.21604
38550 13 0.0379009 -3.63947
38600 20 0.058309 -7.11107
38650 21 0.0612245 -7.99056
38700 23 0.0670554 -12.2917
38750 26 0.0758017 -17.4622
38800 24 0.0699708 -13.8938
38850 20 0.058309 -9.41412
38900 23 0.0670554 -13.1316
38950 19 0.0553936 -9.1415
39000 23 0.0670554 -11.6352
39050 28 0.0816327 -14.4671
39100 24 0.0699708 -14.2923
39150 18 0.0524781 -8.21177
39200 27 0.0787172 -15.7025
39250 27 0.0787172 -20.439
39300 27 0.0787172 -15.1195
39350 22 0.0641399 -11.6076
39400 18 0.0524781 -9.08482
39450 23 0.0670554 -12.8907
39500 20 0.058309 -7.71777
39550 23 0.0670554 -15.7854
39600 24 0.0699708 -12.1627
39650 22 0.0641399 -9.26674
39700 25 0.0728863 -10.0132
39750 18 0.0524781 -9.42208
39800 14 0.0408163 -7.08219
39850 16 0.0466472 -4.08688
39900 16 0.0466472 -6.16174
39950 13 0.0379009 -3.52069
40000 15 0.0437318 -7.06002
40050 19 0.0553936 -8.73754
40100 22 0.0641399 -12.309
40150 22 0.0641399 -10.103
40200 17 0.0495627 -7.95502
40250 11 0.03207 -5.78865
40300 14 0.0408163 -5.47023
40350 17 0.0495627 -7.24274
40400 15 0.0437318 -3.48435
40450 23 0.0670554 -10.1396
40500 17 0.0495627 -7.70517
40550 12 0.0349854 -2.79785
40600 9 0.0262391 -3.24716
40650 18 0.0524781 -4.41827
40700 11 0.03207 -2.81605
40750 12 0.0349854 -2.98286
40800 12 0.0349854 -3.18341
40850 17 0.0495627 -8.7516
40900 15 0.0437318 -7.58817
40950 13 0.0379009 -2.91678
41000 14 0.0408163 -2.75504
41050 12 0.0349854 -3.20741
41100 7 0.0204082 -0.179004
41150 10 0.0291545 -1.11389
41200 8 0.0233236 -0.402933
41250 10 0.0291545 -0.938787
41300 5 0.0145773 -0.0721091
41350 16 0.0466472 -2.31751
41400 22 0.0641399 -8.35232
41450 23 0.0670554 -8.48089
41500 19 0.0553936 -5.80559
41550 18 0.0524781 -6.57085
