# Step  P_inst  U_inst
0 0.017361 -46.5308
200 0.0168915 -48.2787
400 0.0184309 -39.4647
600 0.0199885 -50.3378
800 0.0171251 -47.1498
1000 0.0172223 -47.2841
1200 0.0176379 -44.3852
1400 0.019112 -50.8656
1600 0.0196357 -55.5197
1800 0.0183829 -51.4198
2000 0.0155808 -46.2884
2200 0.0164624 -49.1669
2400 0.0168434 -44.433
2600 0.0205227 -40.6908
2800 0.0168806 -41.3155
3000 0.0169959 -47.1299
3200 0.0184744 -40.4023
3400 0.0176763 -36.2455
3600 0.0185608 -40.9302
3800 0.019017 -39.7231
4000 0.0188527 -44.6779
4200 0.0177548 -50.7911
4400 0.0175844 -48.7565
4600 0.0206357 -43.6415
4800 0.019546 -47.0357
5000 0.0180016 -41.8741
5200 0.0176873 -51.5286
5400 0.0169534 -48.7563
5600 0.0176972 -43.4086
5800 0.0165224 -55.1355
6000 0.0192306 -51.2338
6200 0.0173989 -52.9762
6400 0.0195268 -56.9868
6600 0.0183088 -62.588
6800 0.0168343 -52.8855
7000 0.0179543 -49.3359
7200 0.0166343 -48.948
7400 0.0193644 -47.2537
7600 0.0204997 -50.4627
7800 0.0167574 -55.0978
8000 0.0177232 -63.9175
8200 0.0176302 -51.8682
8400 0.0178021 -52.0929
8600 0.017787 -46.9708
8800 0.016726 -51.7611
9000 0.0191886 -40.1296
9200 0.0179199 -48.2314
9400 0.0171112 -48.5529
9600 0.0178394 -53.4201
9800 0.0173129 -47.0302
10000 0.0164853 -54.6463
10200 0.0166141 -50.5549
10400 0.0201782 -56.4675
10600 0.0168359 -51.354
10800 0.0165287 -51.6104
11000 0.0169697 -42.6367
11200 0.0192755 -47.451
11400 0.016886 -38.0427
11600 0.0195826 -40.8184
11800 0.0162625 -43.4909
12000 0.0181938 -40.347
12200 0.0174135 -55.0272
12400 0.0172061 -49.391
12600 0.0173443 -45.7527
12800 0.0190894 -39.5996
13000 0.0169186 -48.8021
13200 0.0196816 -42.829
13400 0.0163409 -44.8284
13600 0.0190874 -44.7903
13800 0.0187019 -46.2991
14000 0.0185075 -50.7053
14200 0.0170204 -52.3259
14400 0.0181592 -49.2164
14600 0.0166759 -50.4615
14800 0.0184697 -58.7948
15000 0.0190096 -51.6814
15200 0.0178851 -42.6681
15400 0.0173333 -47.159
15600 0.0174165 -50.0055
15800 0.0173023 -38.1063
16000 0.0183661 -44.8499
16200 0.0174702 -48.7338
16400 0.0152011 -50.5933
16600 0.0182694 -49.7907
16800 0.0157393 -55.7711
17000 0.016372 -48.0421
17200 0.0177023 -48.8085
17400 0.0158804 -43.4499
17600 0.0176196 -40.9521
17800 0.0176839 -43.0121
18000 0.0161248 -47.0782
18200 0.0186463 -42.2485
18400 0.0184711 -49.9659
18600 0.0179764 -51.0636
18800 0.0166149 -53.6864
19000 0.0191838 -48.5179
19200 0.0172871 -58.7336
19400 0.019748 -55.166
19600 0.0193606 -51.5843
19800 0.0165187 -44.6279
20000 0.018779 -52.5651
20200 0.0179484 -49.9046
20400 0.0180506 -56.6957
20600 0.0167457 -54.949
20800 0.0176767 -52.9943
21000 0.0168658 -42.1632
21200 0.0182447 -38.0105
21400 0.0192692 -38.6488
21600 0.0188922 -44.5835
21800 0.0187938 -39.9386
22000 0.0171599 -41.7055
22200 0.017214 -42.435
22400 0.0166894 -50.797
22600 0.0166189 -56.4177
22800 0.0169465 -56.0737
23000 0.0171625 -42.3781
23200 0.0175234 -41.8397
23400 0.017259 -45.421
23600 0.0173601 -57.9448
23800 0.021486 -34.383
24000 0.0161664 -50.6042
24200 0.0189115 -42.1794
24400 0.0180706 -36.7795
24600 0.0167524 -43.5754
24800 0.0180888 -40.3309
25000 0.0190124 -43.095
25200 0.0214021 -38.744
25400 0.0177873 -48.3181
25600 0.0167206 -43.3663
25800 0.0175005 -38.9561
26000 0.0197734 -43.4957
26200 0.0192594 -52.1716
26400 0.0195294 -39.6175
26600 0.0177856 -39.9014
26800 0.0202895 -44.5923
27000 0.0192408 -44.1023
27200 0.0193426 -32.1296
27400 0.0180855 -42.1603
27600 0.01664 -47.18
27800 0.0168955 -47.2579
28000 0.0186331 -47.9865
28200 0.0170759 -47.9923
28400 0.0187708 -46.231
28600 0.0196946 -41.5487
28800 0.0171234 -47.3985
29000 0.0159059 -53.5046
29200 0.016608 -47.5149
29400 0.0173385 -49.265
29600 0.0164174 -43.2971
29800 0.0177136 -49.1301
30000 0.0172646 -43.391
30200 0.0161275 -44.1843
30400 0.0167147 -52.9525
30600 0.0171973 -46.1229
30800 0.0178002 -48.1181
31000 0.0206664 -50.7399
31200 0.0160609 -51.4052
31400 0.0178493 -53.5579
31600 0.0190912 -47.5317
31800 0.0168906 -49.6405
32000 0.0185572 -41.0304
32200 0.0165471 -45.6735
32400 0.0182141 -42.8976
32600 0.0209762 -36.6499
32800 0.0223139 -41.8534
33000 0.0188682 -39.8917
33200 0.0178572 -50.823
33400 0.0179884 -56.8627
33600 0.0171369 -55.4616
33800 0.0172138 -47.3291
34000 0.0177655 -49.169
34200 0.016812 -43.6502
34400 0.0162609 -51.9717
34600 0.0161696 -45.6825
34800 0.0183799 -48.9082
35000 0.0186025 -48.523
35200 0.018751 -38.4652
35400 0.019072 -44.2898
35600 0.0194995 -40.3921
35800 0.0198139 -34.32
36000 0.0163951 -45.8315
