# Step  P_inst  U_inst
0 0.0173975 -49.8647
200 0.0188917 -49.1304
400 0.0159961 -54.0196
600 0.0155541 -46.4486
800 0.0206068 -44.9064
1000 0.0193135 -49.4666
1200 0.0158368 -53.691
1400 0.0185358 -48.3518
1600 0.0163001 -42.24
1800 0.0190361 -44.131
2000 0.0202032 -44.9811
2200 0.0184211 -46.3924
2400 0.0177671 -39.0039
2600 0.0173085 -39.3263
2800 0.0191239 -36.2561
3000 0.0194902 -43.3941
3200 0.0170918 -47.0935
3400 0.0174997 -49.1234
3600 0.01727 -49.7712
3800 0.0176279 -51.0013
4000 0.0190749 -44.0719
4200 0.020774 -42.72
4400 0.0184481 -41.8174
4600 0.0186718 -44.4121
4800 0.0161124 -46.9832
5000 0.0185519 -49.0072
5200 0.0178275 -55.0602
5400 0.0176693 -49.4053
5600 0.016164 -50.5352
5800 0.0181235 -37.0044
6000 0.0185017 -47.2093
6200 0.0173097 -53.1921
6400 0.018894 -54.3732
6600 0.0191694 -46.9231
6800 0.0202103 -42.936
7000 0.0189513 -45.1321
7200 0.016707 -43.4894
7400 0.0186273 -43.2807
7600 0.0167305 -52.1936
7800 0.0163509 -50.8101
8000 0.0180599 -57.1747
8200 0.0176028 -52.7067
8400 0.0169107 -52.517
8600 0.0177593 -47.7861
8800 0.0174278 -47.9353
9000 0.0186292 -50.525
9200 0.017133 -43.1288
9400 0.0172685 -46.2408
9600 0.0186669 -46.6052
9800 0.0174895 -39.7939
10000 0.0181974 -43.4846
10200 0.0195571 -35.7684
10400 0.0185193 -30.0004
10600 0.0185803 -35.1122
10800 0.0170818 -42.8664
11000 0.0179027 -43.2582
11200 0.0172812 -50.6245
11400 0.0171272 -46.6043
11600 0.016407 -51.7527
11800 0.0172189 -51.9223
12000 0.0169102 -56.5873
12200 0.0184389 -48.0184
12400 0.0195274 -44.7235
12600 0.0173037 -51.8003
12800 0.0195477 -48.6488
13000 0.0171679 -43.3702
13200 0.0158129 -42.5876
13400 0.0179967 -45.5357
13600 0.0165025 -48.1145
13800 0.0175243 -49.2581
14000 0.0172277 -45.0303
14200 0.0165769 -51.6216
14400 0.0172088 -46.1574
14600 0.0183531 -43.3877
14800 0.0165143 -52.5209
15000 0.0171937 -46.0645
15200 0.0163871 -46.0607
15400 0.0170761 -48.7698
15600 0.0218506 -42.0429
15800 0.019711 -39.97
16000 0.0159952 -50.2156
16200 0.0170896 -44.3253
16400 0.0183048 -52.6257
16600 0.0174685 -48.7589
16800 0.0163662 -46.9053
17000 0.0177441 -46.969
17200 0.0177932 -44.7069
17400 0.0186492 -53.3905
17600 0.0183461 -51.5031
17800 0.0209591 -41.237
18000 0.0171868 -48.2354
18200 0.019831 -43.0155
18400 0.0172129 -54.3628
18600 0.0183114 -49.1537
18800 0.0175449 -49.7927
19000 0.0199742 -53.0492
19200 0.0187447 -56.7016
19400 0.0167221 -46.1352
19600 0.0189738 -45.1797
19800 0.0183079 -52.4277
20000 0.0166405 -50.4573
20200 0.0168084 -44.3884
20400 0.0165238 -49.7071
20600 0.0199 -47.1669
20800 0.0150657 -55.7423
21000 0.0176899 -52.5691
21200 0.0174755 -45.5993
21400 0.0163349 -44.3958
21600 0.0184645 -42.4601
21800 0.018596 -48.0964
22000 0.0171171 -48.7057
22200 0.0183035 -42.8869
22400 0.0170289 -45.0067
22600 0.01924 -44.0981
22800 0.0198477 -45.2055
23000 0.0185099 -42.1829
23200 0.0176411 -50.9512
23400 0.0191553 -42.784
23600 0.0176602 -36.7565
23800 0.0181399 -41.0911
24000 0.0188763 -52.295
24200 0.0180306 -39.4291
24400 0.0182141 -49.9077
24600 0.0183569 -45.4284
24800 0.0173175 -53.753
25000 0.0163587 -56.119
25200 0.017861 -48.9806
25400 0.0176617 -48.69
25600 0.0157662 -48.7004
25800 0.0191902 -45.0071
26000 0.0198003 -54.9925
26200 0.018334 -43.9967
26400 0.0209105 -37.2416
26600 0.0167526 -45.1892
26800 0.0176803 -47.3867
27000 0.0181983 -45.3995
27200 0.0171325 -54.6717
27400 0.017609 -52.5445
27600 0.0163113 -48.9581
27800 0.0164431 -54.6544
28000 0.0207571 -49.5874
28200 0.0175402 -51.1601
28400 0.0186183 -54.5948
28600 0.0194632 -41.9952
28800 0.0174693 -42.3946
29000 0.0169246 -46.0075
29200 0.0171178 -45.2225
29400 0.0193405 -47.3201
29600 0.0189712 -47.4615
29800 0.0163346 -49.4294
30000 0.0204324 -41.4896
30200 0.0183618 -45.154
30400 0.0185009 -48.5313
30600 0.0175115 -51.1374
30800 0.0165175 -41.0849
31000 0.0188758 -42.4704
31200 0.0208266 -44.7447
31400 0.0192699 -46.2165
31600 0.0159127 -54.8009
31800 0.0191058 -44.9019
32000 0.0181426 -53.5311
32200 0.0168537 -57.9538
32400 0.0193635 -53.5753
32600 0.0191439 -51.122
32800 0.0185941 -41.4853
33000 0.0209859 -44.4042
33200 0.0164198 -47.1995
33400 0.0177905 -52.825
33600 0.0165274 -48.2975
33800 0.0189321 -62.0614
34000 0.0172634 -49.8128
34200 0.0188407 -49.1544
34400 0.0174809 -48.0939
34600 0.0177255 -48.5184
34800 0.0164264 -60.8862
35000 0.019358 -50.5704
35200 0.0192025 -42.2668
35400 0.0171968 -57.5538
35600 0.0166124 -49.2196
35800 0.0180101 -51.8745
36000 0.0174914 -53.6544
36200 0.0184058 -47.1611
36400 0.0172706 -48.0358
36600 0.0189893 -41.9407
36800 0.0168835 -45.1499
37000 0.0179146 -40.6462
37200 0.0176492 -51.5857
37400 0.0184869 -47.6308
37600 0.0178572 -49.2918
37800 0.0165709 -53.6892
38000 0.0170995 -55.0281
38200 0.0182153 -45.0371
38400 0.016205 -55.5943
38600 0.0191001 -49.2309
38800 0.018503 -52.0729
39000 0.0173263 -50.6291
39200 0.0170762 -49.0858
39400 0.0188761 -40.6875
39600 0.0164456 -47.1419
39800 0.0178805 -50.3488
40000 0.0185346 -50.4991
40200 0.0169855 -48.4742
40400 0.0176048 -43.6231
40600 0.0181659 -46.5634
40800 0.0177163 -50.0864
41000 0.0190859 -41.361
41200 0.0175126 -46.7181
41400 0.0176943 -49.2194
41600 0.0166172 -49.7011
41800 0.0168776 -48.4316
42000 0.020586 -47.3143
42200 0.0189729 -40.6682
42400 0.0172264 -48.4962
42600 0.019576 -40.1526
42800 0.0168153 -44.8619
43000 0.0166185 -49.9912
43200 0.0172778 -46.4305
