# Step  P_inst  U_inst
0 5.81907 -1188.82
100 5.14868 -1227.09
200 5.86945 -1185.9
300 5.86847 -1180.32
400 5.33398 -1204.92
500 5.63462 -1190.56
600 5.07397 -1227.67
700 5.39993 -1211.97
800 4.77084 -1242.32
900 4.97122 -1232.62
1000 5.16971 -1223.86
1100 5.28138 -1209.9
1200 4.61557 -1255.06
1300 4.91603 -1234.66
1400 4.88496 -1237.76
1500 4.97142 -1234.39
1600 5.99851 -1163.74
1700 5.5174 -1204.53
1800 5.19838 -1218.06
1900 5.17153 -1224.69
2000 5.7733 -1188.82
2100 4.30172 -1276.41
2200 5.74214 -1196.47
2300 4.68659 -1246.08
2400 6.41465 -1153.41
2500 5.45586 -1205.39
2600 5.46462 -1211.88
2700 5.26523 -1213.49
2800 4.79653 -1241.5
2900 5.50093 -1200.71
3000 5.33568 -1213.34
3100 3.8992 -1288.43
3200 5.44894 -1206.53
3300 5.07778 -1220.57
3400 5.09881 -1219.9
3500 5.2323 -1216.42
3600 5.62964 -1199.74
3700 4.85574 -1242.28
3800 4.80313 -1233.43
3900 6.10915 -1180.83
4000 4.98312 -1229.29
4100 4.8431 -1239.7
4200 4.72452 -1251.7
4300 4.88066 -1235.68
4400 5.06428 -1229.1
4500 5.2232 -1226.22
4600 4.8894 -1238.08
4700 5.40004 -1218.63
4800 4.64317 -1251.69
4900 5.11301 -1221.02
5000 5.47654 -1206.9
5100 5.3609 -1212.99
5200 4.84156 -1248.14
5300 4.54682 -1258.44
5400 5.4879 -1201.18
5500 5.38619 -1203.72
5600 5.89163 -1181.03
5700 5.17482 -1219.58
5800 4.77838 -1242.59
5900 5.32483 -1223.46
6000 5.74431 -1189.48
6100 5.55813 -1206.09
6200 5.49451 -1214.09
6300 4.86423 -1242.62
6400 4.61499 -1258.98
6500 4.84421 -1237.77
6600 5.26143 -1224.19
6700 5.03762 -1226.4
6800 4.88386 -1233.52
6900 4.94951 -1233.1
7000 5.82444 -1179.51
7100 5.57975 -1199.06
7200 4.97034 -1237.11
7300 4.77053 -1236.07
7400 5.42717 -1200.44
7500 6.48479 -1143.43
7600 5.16148 -1213.99
7700 5.60563 -1204.36
7800 5.14481 -1233.25
7900 5.19339 -1214.54
8000 5.3015 -1211.25
8100 5.37139 -1212.19
8200 5.23732 -1225.41
8300 5.56165 -1191.1
8400 5.14676 -1228.92
8500 5.0341 -1235.68
8600 5.3865 -1202.74
8700 5.40302 -1208.85
8800 5.66589 -1196.56
8900 5.3419 -1227.21
9000 5.6265 -1190.38
9100 5.40041 -1207.61
9200 5.24831 -1215.91
9300 5.37894 -1216.09
9400 6.34319 -1159.8
9500 6.02129 -1173.47
9600 5.10658 -1221.13
9700 4.11966 -1286.36
9800 5.41425 -1210.5
9900 5.76314 -1173.34
10000 5.73057 -1189.05
10100 5.67631 -1188.36
10200 5.1455 -1214.48
10300 4.66766 -1248.98
10400 5.9892 -1174.22
10500 5.40186 -1208.75
10600 4.75931 -1256.89
10700 5.14066 -1216.77
10800 5.11598 -1225.26
10900 5.3906 -1211.58
11000 5.00941 -1227.7
11100 5.29269 -1216.66
11200 5.05637 -1231.03
11300 4.86076 -1241.4
11400 5.45646 -1203.67
11500 4.54387 -1251.04
11600 4.70038 -1250.58
11700 6.03659 -1160.2
11800 5.12925 -1228.91
11900 5.90842 -1184.9
12000 4.68295 -1253.8
12100 5.62776 -1201.38
12200 5.18918 -1222.55
12300 5.11106 -1225.67
12400 5.36662 -1207.09
12500 5.2194 -1224.84
12600 5.48884 -1202.15
12700 5.05457 -1231.33
12800 5.67048 -1191.21
12900 6.24994 -1158.23
13000 5.12945 -1220.93
13100 5.93993 -1181.16
13200 5.48675 -1196.78
13300 5.47888 -1207.74
13400 6.40048 -1153.87
13500 5.45089 -1208.49
13600 4.69384 -1247.58
13700 4.83719 -1238.05
13800 4.84733 -1236.56
13900 5.39926 -1213.29
14000 5.34769 -1214.85
14100 5.31096 -1214.79
14200 4.84967 -1239.05
14300 4.82867 -1240.62
14400 4.79683 -1243.47
14500 4.89089 -1245.23
14600 6.04553 -1173.42
14700 4.58261 -1250.18
14800 5.26761 -1219.23
14900 4.67414 -1249.35
15000 5.88539 -1182.68
15100 6.17473 -1164.02
15200 4.37826 -1270.38
15300 5.23281 -1223.06
15400 6.3775 -1152.98
15500 4.31125 -1270.72
15600 5.83504 -1182.9
15700 4.85111 -1240.98
15800 4.75347 -1251.25
15900 4.9912 -1236.31
16000 5.07102 -1235.69
16100 4.8674 -1236.1
16200 5.38273 -1215.36
16300 4.76455 -1239.65
16400 5.12308 -1224.17
16500 4.40327 -1265.01
16600 5.45221 -1215.83
16700 5.78377 -1183.68
16800 5.10489 -1226.81
16900 5.40275 -1203.77
17000 6.41415 -1160.99
17100 5.23499 -1231.95
17200 6.11571 -1173.66
17300 5.0918 -1232.39
17400 5.6213 -1202.39
17500 4.9985 -1235.55
17600 4.76987 -1247.54
17700 4.01296 -1280.51
17800 4.95986 -1239.39
17900 4.7336 -1253.91
18000 4.91726 -1230.86
18100 5.3021 -1216.95
18200 5.39324 -1216.14
18300 4.87605 -1243.25
18400 4.73459 -1241.88
18500 4.9285 -1237.42
18600 4.84672 -1251.34
18700 5.61373 -1198.05
18800 5.26828 -1215.16
18900 5.16936 -1215.99
19000 4.84171 -1250.88
19100 5.47047 -1202.04
19200 5.36702 -1205.79
19300 4.92628 -1232.62
19400 5.34541 -1215.51
19500 4.94791 -1231.84
19600 5.53042 -1195.59
19700 5.87844 -1177.09
19800 4.8443 -1228.26
19900 5.6581 -1193.98
20000 4.67186 -1256.01
20100 5.68233 -1194.3
20200 4.97604 -1229.5
20300 6.40583 -1148.75
20400 5.75819 -1179.88
20500 5.30943 -1203.73
20600 5.08275 -1224.85
20700 4.99273 -1230.6
20800 5.27075 -1211.53
20900 5.18688 -1232.78
21000 5.73367 -1197.46
21100 5.35521 -1205.9
21200 5.23797 -1210.52
21300 6.01811 -1161.42
21400 5.45873 -1208.75
21500 5.2722 -1216.34
21600 4.84481 -1249.07
21700 5.54503 -1203.26
21800 4.26257 -1265.24
21900 5.78358 -1199.19
22000 5.31954 -1209.62
22100 4.94233 -1237.54
22200 4.66379 -1249.32
22300 4.80035 -1242.53
22400 4.61608 -1258.25
22500 5.10265 -1217.59
22600 5.66285 -1190.84
22700 5.14117 -1224.06
22800 4.7559 -1240.64
22900 5.08813 -1224.73
23000 5.33135 -1221.19
23100 5.45828 -1200.85
23200 5.03176 -1232.13
23300 5.11875 -1220.19
23400 5.1123 -1226.82
23500 5.35755 -1215.73
23600 5.85619 -1188.92
23700 5.50621 -1199.02
23800 5.29846 -1215.34
23900 5.59947 -1205.3
24000 4.70548 -1234.59
24100 5.6509 -1190.62
24200 5.72189 -1191.72
24300 4.95753 -1229.86
24400 5.98268 -1175.88
24500 5.26688 -1211.54
24600 5.21219 -1214.84
24700 5.36931 -1213.41
24800 5.87471 -1190.15
24900 4.99837 -1232.95
25000 5.0173 -1228.74
25100 5.37788 -1218.1
25200 5.70634 -1190.92
25300 4.97395 -1230.1
25400 4.63605 -1251.53
25500 6.51688 -1147.01
25600 5.04578 -1231
25700 4.92592 -1232.3
25800 4.60453 -1253.37
25900 5.74737 -1190.31
26000 5.11732 -1225.85
26100 5.42207 -1208.33
26200 5.70555 -1192.4
26300 5.33849 -1218.66
26400 5.44108 -1211.66
26500 6.05525 -1175.78
26600 6.03154 -1172.75
26700 5.08577 -1236.48
26800 4.66619 -1246.86
26900 4.65748 -1232.8
27000 4.65945 -1254.64
27100 4.93771 -1233.93
27200 5.61555 -1204.83
27300 5.01331 -1227.97
27400 5.45272 -1211.41
27500 4.87565 -1236.11
27600 4.55532 -1259.16
27700 4.64017 -1250.65
27800 5.88224 -1180.86
27900 5.66102 -1181.85
28000 4.43163 -1259.38
28100 5.94477 -1200.1
28200 5.11722 -1216.16
28300 5.28375 -1217.62
28400 4.93859 -1235.59
28500 5.37868 -1194.93
28600 5.06696 -1224.38
28700 4.89062 -1246.52
28800 5.18556 -1209.08
28900 5.60163 -1182.13
29000 5.35911 -1212.07
29100 5.29599 -1223.87
29200 5.89538 -1183.39
29300 5.03215 -1228.8
29400 5.81396 -1192.12
29500 5.68909 -1202.75
29600 5.41417 -1210.13
29700 4.82901 -1234.81
29800 5.58821 -1193.69
29900 5.40939 -1206.57
30000 5.12555 -1222.1
30100 6.14794 -1157
30200 5.26377 -1216.59
30300 5.46241 -1207.86
30400 5.1939 -1224
30500 5.15544 -1221.05
30600 4.71865 -1238.24
30700 5.3464 -1219.68
30800 5.99483 -1172.45
30900 5.00912 -1230.7
31000 5.90868 -1186.63
31100 5.00741 -1228.96
31200 4.54346 -1260.54
31300 5.03653 -1218.84
31400 5.79787 -1177.49
31500 5.19054 -1228.02
31600 5.00897 -1221.7
31700 5.31409 -1217.21
31800 5.73521 -1183.71
31900 5.65418 -1194.92
32000 5.66295 -1186.32
32100 4.52261 -1259.91
32200 5.42694 -1212.2
32300 5.03257 -1232.81
32400 6.33302 -1155.52
32500 5.10052 -1231.78
32600 5.94586 -1180.01
32700 5.23379 -1207.22
32800 5.06558 -1233.97
32900 5.40478 -1215.36
33000 4.56482 -1264.04
33100 5.35051 -1211.54
33200 5.0708 -1230.01
33300 4.43804 -1263.27
33400 5.20857 -1228.14
33500 5.10071 -1234.64
33600 5.41478 -1206.34
33700 4.79901 -1252.01
33800 5.07341 -1226.68
33900 5.80439 -1187.69
34000 5.24733 -1218.75
34100 4.76147 -1249.6
34200 4.93117 -1232.77
34300 5.15204 -1232.79
34400 5.24879 -1214.14
34500 5.13585 -1223.12
34600 6.07847 -1173.83
34700 5.00825 -1226.12
34800 5.84217 -1188.16
34900 5.32942 -1216.48
35000 4.918 -1237.66
35100 4.907 -1234.56
35200 5.70523 -1188.72
35300 5.12637 -1226.52
35400 4.78517 -1246.71
35500 4.93048 -1235.19
35600 5.56695 -1207.08
35700 4.86789 -1247.86
35800 5.18856 -1218.23
35900 5.69587 -1184.23
36000 5.28201 -1217.76
36100 5.45636 -1204
36200 5.43248 -1199.57
36300 5.54782 -1207.07
36400 5.64312 -1198.83
36500 4.62879 -1259.08
36600 4.87697 -1231.94
36700 4.98767 -1233.68
36800 5.18503 -1225.38
36900 4.64657 -1248.6
37000 4.85152 -1242.29
37100 5.43668 -1204.83
37200 5.35823 -1210.73
37300 5.62752 -1185.23
37400 5.97688 -1175.42
37500 5.08898 -1223.84
37600 4.60426 -1256.62
37700 5.27908 -1224.63
37800 5.38479 -1201.83
37900 5.54712 -1193.82
38000 5.51016 -1192.43
38100 5.74683 -1183.79
38200 5.25097 -1224.82
38300 5.16398 -1223.88
38400 5.09479 -1227.07
38500 6.13096 -1165.1
38600 5.89983 -1184.89
38700 5.23567 -1228.03
38800 5.86525 -1178.87
38900 4.86811 -1251.94
39000 5.32025 -1213.17
39100 5.74245 -1186.68
39200 5.47083 -1199.54
39300 5.23027 -1221.63
39400 6.24674 -1163.07
39500 4.87034 -1240.33
39600 6.28176 -1155.78
39700 5.5208 -1204.64
39800 5.15257 -1226.13
39900 5.77108 -1183.68
40000 3.96357 -1285.53
40100 5.77041 -1191.91
40200 4.89381 -1232.17
40300 4.88839 -1233.89
40400 5.70307 -1188.98
40500 4.71547 -1258.24
40600 5.04033 -1231.77
40700 5.85159 -1188.08
40800 5.19686 -1230.31
40900 4.73517 -1241.32
41000 5.7885 -1192.22
41100 5.30884 -1213.54
41200 5.19701 -1219.43
41300 5.07828 -1227.77
41400 4.75687 -1243.61
41500 5.15663 -1220.82
41600 5.00703 -1231.52
41700 5.55068 -1197.44
41800 5.06939 -1225.27
41900 5.15233 -1214.79
42000 5.25238 -1219.46
42100 4.20844 -1269.83
42200 5.75933 -1182.99
42300 4.49084 -1261.28
42400 4.69298 -1242.81
42500 5.16318 -1231.44
42600 5.58706 -1193.07
