# Step  P_inst  U_inst
0 4.80843 -1228.14
100 5.227 -1219.13
200 5.46288 -1212.9
300 4.85359 -1237.78
400 5.12864 -1229.63
500 4.74495 -1247.45
600 6.12195 -1161.4
700 5.09686 -1235.64
800 5.42643 -1218.85
900 5.0612 -1226.38
1000 5.41972 -1218.06
1100 5.81412 -1202.45
1200 5.80334 -1196.24
1300 5.21048 -1213.95
1400 5.37192 -1211.3
1500 5.01139 -1237.28
1600 5.31969 -1212.83
1700 6.15491 -1158.72
1800 5.31538 -1220.39
1900 5.68742 -1186.45
2000 5.60512 -1200.54
2100 5.91422 -1191.04
2200 4.46976 -1264.52
2300 6.24004 -1152.67
2400 5.8204 -1177.98
2500 4.8913 -1239.78
2600 5.22457 -1209.69
2700 5.25818 -1210.41
2800 5.3866 -1211.97
2900 6.03465 -1168.96
3000 5.53931 -1201.92
3100 4.745 -1248.1
3200 4.96619 -1230.79
3300 4.72329 -1245.24
3400 5.46644 -1201.11
3500 5.46247 -1206.35
3600 4.66592 -1245.41
3700 5.82493 -1183.94
3800 4.81926 -1235.37
3900 5.4454 -1204.18
4000 5.027 -1226.56
4100 4.99076 -1228.09
4200 5.25118 -1222.62
4300 5.54534 -1202.42
4400 5.53385 -1201.67
4500 5.00067 -1233.17
4600 4.92876 -1240.15
4700 6.22101 -1159.99
4800 6.21537 -1156.7
4900 5.01499 -1236.84
5000 5.17771 -1231.42
5100 5.65147 -1195.62
5200 5.5566 -1207.47
5300 4.92104 -1241.83
5400 5.46885 -1208.49
5500 4.87387 -1245.41
5600 5.15088 -1225.42
5700 5.54693 -1198.15
5800 5.31553 -1205.11
5900 5.80242 -1177.91
6000 4.89451 -1233.61
6100 5.443 -1207.35
6200 5.55119 -1201.23
6300 5.30578 -1223.2
6400 5.51928 -1194.06
6500 5.07729 -1219.28
6600 4.76129 -1245.4
6700 5.10722 -1216.48
6800 5.0178 -1229.29
6900 5.0912 -1224.54
7000 5.64174 -1200.51
7100 6.05318 -1175.07
7200 5.19924 -1224.38
7300 4.79384 -1249.4
7400 5.88559 -1175.24
7500 4.75402 -1248.95
7600 4.77453 -1247.77
7700 4.68019 -1255.42
7800 5.73433 -1190.74
7900 5.4939 -1206.53
8000 5.07462 -1232.23
8100 5.27187 -1216.53
8200 4.6434 -1248.25
8300 5.2828 -1205.9
8400 5.52904 -1195.74
8500 4.7743 -1233.67
8600 5.08751 -1223.83
8700 5.57543 -1205.39
8800 6.03954 -1175.91
8900 5.26887 -1218.94
9000 5.11052 -1225.12
9100 5.78592 -1187.52
9200 4.97262 -1236.96
9300 4.83355 -1233.62
9400 5.54865 -1194.2
9500 4.84977 -1238.31
9600 5.27748 -1224.52
9700 4.98467 -1244.07
9800 5.21916 -1223.4
9900 5.5984 -1201.73
10000 5.00652 -1238.07
10100 5.34105 -1232.11
10200 5.63417 -1201.25
10300 5.78644 -1185.1
10400 4.15066 -1284.79
10500 4.7661 -1248.68
10600 5.0981 -1217.86
10700 5.34029 -1209.16
10800 5.75835 -1202.1
10900 4.62067 -1256.35
11000 5.02516 -1238.19
11100 5.34761 -1219.41
11200 5.50082 -1202.33
11300 5.26467 -1223.34
11400 5.70897 -1190.42
11500 4.99984 -1226.96
11600 4.86171 -1247.06
11700 5.39003 -1214.22
11800 4.92742 -1233.41
11900 5.70768 -1193.64
12000 6.10719 -1167.38
12100 5.98406 -1174.11
12200 5.6722 -1200.17
12300 4.70466 -1265.49
12400 5.20802 -1218.67
12500 5.06945 -1232.4
12600 5.17683 -1220.73
12700 5.29321 -1212.08
12800 4.70433 -1247.2
12900 5.14244 -1222.78
13000 4.91453 -1245.32
13100 5.7669 -1182.62
13200 4.84117 -1233.39
13300 5.20804 -1225.12
13400 4.74244 -1241.46
13500 5.16832 -1226.01
13600 4.73715 -1247.88
13700 4.96119 -1222.88
13800 5.11549 -1224.45
13900 5.78583 -1188.73
