# Step  P_inst  U_inst
0 0.666684 -1323.42
100 0.335001 -1354.19
200 0.381808 -1341.06
300 0.0927824 -1352.61
400 0.988369 -1304.89
500 0.488084 -1333.41
600 0.766464 -1314.4
700 0.419368 -1342.52
800 0.5263 -1335.96
900 0.629365 -1318.13
1000 0.754234 -1327.73
1100 0.207985 -1346.36
1200 0.283041 -1342.21
1300 0.519999 -1330.96
1400 0.432217 -1332.94
1500 0.630361 -1315.69
1600 0.476879 -1336.21
1700 0.354683 -1335.66
1800 0.501556 -1328.27
1900 0.0443994 -1351.3
2000 0.401342 -1330.02
2100 0.517101 -1334.97
2200 0.34261 -1331.04
2300 0.301811 -1338.08
2400 0.193632 -1345.12
2500 0.297402 -1339.3
2600 0.471811 -1324.62
2700 0.374543 -1335.82
2800 0.795215 -1315.08
2900 0.785767 -1321.51
3000 0.131066 -1363.26
3100 0.79645 -1318.1
3200 0.489011 -1332.85
3300 0.670129 -1324.96
3400 0.350167 -1341.44
3500 0.268315 -1332.32
3600 -0.236326 -1364.84
3700 0.298859 -1340.33
3800 0.120287 -1357.08
3900 0.144497 -1349.19
4000 0.387374 -1335.15
4100 0.461514 -1329.64
4200 0.742336 -1331.34
4300 0.396542 -1335.68
4400 0.339854 -1333.05
4500 0.382498 -1343
4600 0.979537 -1304.64
4700 0.62077 -1320.78
4800 0.411251 -1342.43
4900 0.159935 -1345.96
5000 0.547192 -1322.94
5100 0.164196 -1348.26
5200 0.514143 -1342.89
5300 -0.232517 -1360.59
5400 0.734974 -1319.36
5500 -0.121019 -1358.96
5600 0.149119 -1351.61
5700 0.362299 -1352.06
5800 0.197494 -1341.51
5900 0.274273 -1343.17
6000 0.0435593 -1349.11
6100 0.431762 -1336.67
6200 0.998514 -1314.9
6300 0.274683 -1351.87
6400 0.512188 -1330.28
6500 0.812566 -1308.3
6600 0.300963 -1336.72
6700 0.201951 -1338.79
6800 0.300743 -1343.79
6900 0.618002 -1328.34
7000 0.183937 -1349.17
7100 0.0596168 -1356.9
7200 0.255314 -1343.15
7300 0.335184 -1350.67
7400 0.631684 -1327.89
7500 0.425658 -1348.92
7600 -0.0986291 -1361.1
7700 0.423816 -1332.99
7800 0.423699 -1333.42
7900 0.510438 -1328.05
8000 0.448593 -1333.86
8100 0.685787 -1327.06
8200 0.666808 -1325.3
8300 -0.0475946 -1355.1
8400 0.315033 -1356.52
8500 0.173196 -1350.11
8600 0.875265 -1305.99
8700 0.0371746 -1357.21
8800 0.43531 -1332.84
8900 0.395281 -1337.22
9000 0.0692202 -1354.09
9100 0.470533 -1323.05
9200 0.174764 -1343.82
9300 0.55621 -1326.5
9400 0.573423 -1320.19
9500 0.141342 -1353.77
9600 0.151099 -1353.89
9700 0.287175 -1346.38
9800 -0.20712 -1363.68
9900 0.263828 -1338.19
10000 0.638179 -1312.12
10100 0.23688 -1333.06
10200 0.426595 -1326.97
10300 0.499072 -1330.28
10400 0.278034 -1347.58
10500 0.106323 -1349.33
10600 0.393923 -1331.41
10700 0.533612 -1335.36
10800 0.160766 -1351.1
10900 0.181229 -1351.56
11000 0.379942 -1339.83
11100 0.544941 -1330.62
11200 0.368411 -1331.84
11300 0.0544048 -1355.74
11400 0.229831 -1340.97
11500 0.123897 -1348.49
11600 0.85204 -1307.6
11700 0.0181941 -1348.03
11800 0.586628 -1316.5
11900 0.282967 -1329.27
12000 0.69794 -1322.96
12100 0.383573 -1333.29
12200 0.523549 -1336.29
12300 0.775508 -1328.55
12400 0.631439 -1325.76
12500 0.723039 -1318.49
12600 0.581366 -1335.13
12700 0.28616 -1339.6
12800 0.401436 -1345.98
12900 0.45833 -1322.88
13000 0.284651 -1334.35
13100 0.32166 -1335.25
13200 0.356335 -1335.25
13300 0.465678 -1345.3
13400 0.39721 -1343.55
13500 0.658517 -1327.27
13600 0.093445 -1348.6
13700 0.549981 -1332.95
13800 0.0501363 -1354.52
13900 0.712709 -1317.12
14000 0.0272503 -1355.99
14100 0.149535 -1339.35
14200 0.0572437 -1361.4
14300 0.976859 -1309.2
14400 0.386286 -1333.7
14500 0.839384 -1312.19
14600 0.0845207 -1353.46
14700 0.59076 -1325.31
14800 0.409319 -1346.16
14900 0.618761 -1327.67
15000 0.617509 -1332.42
15100 0.317672 -1345.57
15200 0.0471301 -1344.6
15300 0.392079 -1331.43
15400 0.083321 -1345.82
15500 0.449257 -1328.73
15600 -0.188004 -1369.13
15700 0.105977 -1338.32
15800 0.477129 -1328.09
15900 0.304722 -1341.33
16000 0.803285 -1316.47
16100 0.132083 -1356.62
16200 0.170947 -1350.59
16300 0.0883248 -1350.55
