# Step  P_inst  U_inst
0 -0.152828 -1407.86
100 0.205674 -1380.16
200 0.492411 -1380.02
300 0.398618 -1383.27
400 0.278883 -1392.84
500 0.510603 -1364.69
600 -0.318905 -1418.28
700 0.509768 -1373.84
800 0.555946 -1374.88
900 -0.114938 -1400.95
1000 -0.23449 -1411.02
1100 0.278224 -1388.85
1200 0.260043 -1387.83
1300 0.308222 -1383.38
1400 0.399935 -1381.6
1500 0.161254 -1393.57
1600 0.390215 -1379.11
1700 0.00325039 -1404.12
1800 0.348309 -1374.37
1900 0.270143 -1384.79
2000 0.20842 -1384.42
2100 0.165914 -1389.92
2200 -0.0905374 -1398.29
2300 0.157974 -1401.39
2400 0.39685 -1376.62
2500 0.261891 -1391.17
2600 0.662227 -1365.51
2700 -0.0242269 -1393.27
2800 0.579446 -1362.67
2900 0.286632 -1379.92
3000 0.597627 -1362.31
3100 0.0691897 -1398.88
3200 0.0662532 -1392.22
3300 0.129634 -1389.99
3400 0.18307 -1383.15
3500 -0.0899288 -1401.54
3600 0.190331 -1390.31
3700 -0.00108325 -1403.31
3800 0.209709 -1389.19
3900 -0.142776 -1404.24
4000 0.240929 -1391.62
4100 -0.155035 -1415.68
4200 -0.0404934 -1401.31
4300 0.440757 -1381.04
4400 -0.15062 -1403.48
4500 0.266536 -1382.2
4600 0.168878 -1388.7
4700 -0.351595 -1417.26
4800 0.285465 -1385.6
4900 0.395799 -1374.86
5000 0.322496 -1383.97
5100 0.294912 -1388.9
5200 0.372237 -1368.18
5300 0.126426 -1388.55
5400 0.505695 -1380.21
5500 0.558721 -1378
5600 0.687725 -1363.64
5700 -0.241013 -1410.09
5800 -0.0107536 -1392.68
5900 0.398581 -1378.19
6000 0.15976 -1389.95
6100 0.351835 -1382.67
6200 -0.113098 -1402.56
6300 0.229263 -1384.24
6400 -0.0118812 -1395.19
6500 -0.421617 -1416.3
6600 0.0113736 -1393.53
6700 0.0655721 -1396.34
6800 0.0633226 -1394.02
6900 0.0511604 -1396.77
7000 0.285151 -1388.51
7100 0.165432 -1392.48
7200 -0.0495323 -1398.17
7300 -0.11188 -1408.49
7400 0.318255 -1379.37
7500 0.215531 -1386.76
7600 0.464695 -1389.57
7700 0.203998 -1386.5
7800 0.224678 -1396.19
7900 -0.00856411 -1392.98
8000 0.0763272 -1393.84
8100 -0.087184 -1403.72
8200 0.0496999 -1390.55
8300 0.307073 -1386.23
8400 0.219286 -1391.15
8500 0.521963 -1378.01
8600 0.29798 -1381.61
8700 -0.295534 -1403.46
8800 -0.180701 -1404.85
8900 -0.212547 -1403.75
9000 0.596247 -1370.71
9100 0.386967 -1387.15
9200 -0.184246 -1403.05
9300 -0.166043 -1406.56
9400 0.247256 -1391.9
9500 0.108117 -1389.4
9600 -0.00772609 -1391.45
9700 0.151794 -1399.43
9800 -0.00764426 -1399.42
9900 -0.283591 -1413.53
10000 0.267594 -1393.1
10100 0.00780975 -1395.63
10200 -0.0484278 -1399.23
10300 0.0925009 -1396.45
10400 0.121751 -1391.39
10500 0.445007 -1365.7
10600 -0.0202123 -1401.59
10700 0.413381 -1378.06
10800 0.0210874 -1401.11
10900 0.08351 -1408.34
11000 0.0229269 -1397.8
11100 0.0790835 -1396.87
11200 -0.124062 -1396.95
11300 0.291065 -1385.89
11400 0.520805 -1370.92
11500 0.32035 -1374.93
11600 -0.163704 -1406.05
11700 0.0856016 -1387.35
11800 0.494915 -1378.66
11900 -0.0277374 -1410.15
12000 0.37556 -1374.76
12100 0.0372087 -1398.24
12200 0.296431 -1390.9
12300 0.0377651 -1395.72
12400 0.19057 -1385.84
12500 0.014522 -1399.75
12600 0.0842811 -1388.23
12700 -0.0728215 -1399.89
12800 0.813497 -1353.03
12900 0.160821 -1392.66
13000 -0.252338 -1401.48
13100 0.0713695 -1398.8
13200 0.245222 -1394.93
13300 0.379241 -1376.49
13400 -0.28435 -1408.42
13500 0.340002 -1387.4
13600 0.553163 -1370.73
13700 -0.0805655 -1397.84
13800 0.126654 -1392.82
13900 0.649441 -1368
14000 -0.376567 -1421.09
14100 0.0699782 -1390.11
14200 0.625712 -1358.9
14300 0.385967 -1375.25
14400 0.372439 -1375.95
14500 0.219745 -1385.09
14600 0.0454808 -1402.95
14700 0.417857 -1380.2
14800 0.17272 -1388.24
14900 0.281613 -1383.72
15000 0.2419 -1379.69
15100 0.177736 -1387.01
15200 0.116309 -1386.66
15300 0.356421 -1386.81
15400 0.2004 -1378.87
15500 -0.41966 -1422.5
15600 0.17796 -1391.15
15700 0.265853 -1384.63
15800 -0.0383229 -1399.28
15900 0.314949 -1382.38
16000 0.566414 -1375.02
16100 -0.00828134 -1411.97
16200 0.0367188 -1392.3
16300 0.227528 -1393.8
16400 -0.272635 -1415.08
16500 0.137825 -1396.9
16600 0.453078 -1370.98
16700 0.0581068 -1400.48
16800 0.499884 -1376
16900 -0.334438 -1418.35
17000 -0.126284 -1418.35
17100 0.089239 -1392.11
17200 0.147792 -1388.31
17300 0.466931 -1369.95
17400 0.293607 -1389.72
17500 0.0301321 -1402.24
17600 0.432169 -1382.97
17700 0.463062 -1373.94
17800 -0.39873 -1414.46
17900 0.12548 -1400
18000 0.34909 -1385.85
18100 0.156172 -1388.33
18200 0.14739 -1385.84
18300 -0.113491 -1395.55
18400 0.186275 -1387.21
18500 0.633176 -1363.77
18600 0.0468934 -1392.92
18700 0.302087 -1386.5
18800 0.146203 -1389.38
18900 0.388063 -1381.44
19000 -0.339609 -1413.08
