# Step  P_inst  U_inst
0 0.00821822 -27.1214
200 0.00888241 -26.319
400 0.00810313 -25.3146
600 0.00872063 -28.7237
800 0.00815758 -26.9438
1000 0.00860945 -26.0114
1200 0.00913975 -22.3697
1400 0.00792828 -27.0197
1600 0.00841009 -21.1372
1800 0.00846826 -30.2628
2000 0.00824405 -28.044
2200 0.00875441 -27.797
2400 0.00855983 -24.8847
2600 0.00843821 -29.8573
2800 0.00904854 -30.3133
3000 0.0081227 -27.0347
3200 0.00830161 -25.7251
3400 0.00880987 -24.8189
3600 0.00806126 -31.2754
3800 0.00857298 -23.2315
4000 0.00814034 -28.7082
4200 0.00821609 -31.6698
4400 0.00833831 -30.8024
4600 0.00841118 -30.1359
4800 0.00811129 -28.6992
5000 0.00781067 -35.8177
5200 0.00839543 -30.5835
5400 0.00837455 -25.9088
5600 0.00894697 -29.7923
5800 0.00833998 -31.9038
6000 0.00812957 -25.5185
6200 0.00874964 -22.7247
6400 0.00854299 -26.8667
6600 0.00852551 -26.3154
6800 0.00885875 -22.7741
7000 0.00846449 -19.9696
7200 0.00819434 -20.9989
7400 0.00833871 -26.1931
7600 0.0090128 -21.0639
7800 0.0091449 -26.3492
8000 0.00840983 -23.1886
8200 0.00863932 -22.5955
8400 0.00865471 -24.3059
8600 0.00883943 -28.4853
8800 0.0078657 -25.9895
9000 0.00816624 -28.3239
9200 0.0092397 -19.9267
9400 0.00832737 -24.4659
9600 0.00954604 -21.2217
9800 0.00804067 -21.8111
10000 0.00851335 -21.8197
10200 0.00842338 -19.8448
10400 0.00876695 -21.0278
10600 0.00935226 -23.1027
10800 0.00826956 -22.8295
11000 0.00813797 -22.8101
11200 0.0082061 -19.8517
11400 0.0082271 -23.8324
11600 0.00828042 -20.3434
11800 0.00892398 -25.5071
12000 0.00874915 -25.0791
12200 0.00826664 -24.4658
12400 0.00794704 -21.0164
12600 0.00866446 -20.7004
12800 0.00867701 -20.6842
13000 0.00860574 -20.4448
13200 0.00847684 -25.4438
13400 0.00886404 -21.8955
13600 0.00845593 -21.5947
13800 0.00832169 -22.0697
14000 0.0081442 -17.1393
14200 0.00954201 -21.2573
14400 0.00843177 -24.8947
14600 0.00852067 -24.5063
14800 0.00828796 -22.6209
15000 0.00800776 -28.5134
15200 0.00855971 -19.808
15400 0.00822475 -25.8725
15600 0.0085247 -26.0731
15800 0.00788933 -23.3754
16000 0.00817887 -22.5016
16200 0.00852729 -21.8156
16400 0.00805724 -19.9362
16600 0.00839216 -22.6548
16800 0.00804599 -21.8617
17000 0.00884897 -20.4873
17200 0.00850897 -21.1221
17400 0.00891476 -27.0235
17600 0.00877849 -22.672
17800 0.00852929 -29.4163
18000 0.00783154 -22.8411
18200 0.00896627 -18.3402
18400 0.00853584 -23.1002
18600 0.00882247 -19.3543
18800 0.00835629 -25.8495
19000 0.00808845 -20.5906
19200 0.00827655 -25.8661
19400 0.00806816 -16.4174
19600 0.00814476 -21.4566
19800 0.00782062 -26.0633
20000 0.00838561 -22.898
20200 0.00790482 -30.9126
20400 0.00771238 -24.383
20600 0.00833935 -27.0461
20800 0.00819371 -23.018
21000 0.00812257 -23.3754
21200 0.00806481 -15.8031
21400 0.00867478 -27.5334
21600 0.00817785 -22.8853
21800 0.00905409 -21.2038
22000 0.00814699 -24.3387
22200 0.00843491 -29.0507
22400 0.00877834 -26.1782
22600 0.0082451 -23.6869
22800 0.00782541 -28.6707
23000 0.00926753 -19.8066
23200 0.00858716 -23.482
23400 0.00850166 -23.8547
23600 0.0086533 -24.6709
23800 0.00957939 -20.1139
24000 0.00772872 -30.8375
24200 0.00788306 -28.4127
24400 0.00858741 -21.287
24600 0.00864927 -26.7484
24800 0.00868513 -28.2577
25000 0.00876377 -31.7329
25200 0.00900585 -19.9088
25400 0.0088163 -29.3258
25600 0.00770246 -31.2454
25800 0.00912811 -23.4816
26000 0.00813252 -31.9236
26200 0.00836476 -35.0789
26400 0.00840298 -30.9461
26600 0.00876382 -20.3369
26800 0.00860123 -22.7122
27000 0.00808242 -29.6717
27200 0.00846895 -25.908
27400 0.00827881 -28.3183
27600 0.00918634 -27.464
27800 0.00852623 -22.6496
28000 0.0080418 -21.9866
28200 0.00894783 -30.2086
28400 0.0100613 -16.3929
28600 0.00900119 -20.0939
28800 0.00852111 -28.1583
29000 0.00869546 -18.7482
29200 0.00847828 -27.361
29400 0.00799584 -25.7345
29600 0.00823826 -26.098
29800 0.00826306 -24.9772
30000 0.00791262 -24.6168
30200 0.0084703 -23.8661
30400 0.00840509 -23.38
30600 0.00822003 -18.439
30800 0.00831112 -20.6843
31000 0.00801058 -24.9153
31200 0.00807303 -21.0248
31400 0.00838957 -19.4684
31600 0.00860722 -18.2385
31800 0.00835597 -20.0406
32000 0.00860532 -22.9484
32200 0.00851228 -22.6027
32400 0.00828548 -17.3692
32600 0.00815834 -15.6892
32800 0.00910972 -23.0634
33000 0.00856711 -22.4316
33200 0.00802438 -28.3498
33400 0.0087845 -19.313
33600 0.00890768 -23.3633
33800 0.00791934 -27.0542
34000 0.00854358 -24.0698
34200 0.00890029 -23.33
34400 0.00828988 -22.8416
34600 0.00803763 -24.3899
34800 0.00856762 -27.4137
35000 0.00864991 -29.0219
35200 0.00813641 -23.0517
35400 0.00847231 -29.33
35600 0.00811469 -27.7231
35800 0.00829557 -29.0689
36000 0.00803788 -32.045
36200 0.0087083 -28.6987
36400 0.00831418 -26.6546
36600 0.00866659 -25.1519
36800 0.00862196 -22.1276
37000 0.00827069 -27.9227
37200 0.00871957 -33.5751
37400 0.00826316 -25.3763
37600 0.00857744 -23.8495
37800 0.00783172 -26.6613
38000 0.00768577 -27.8734
38200 0.00792371 -27.2059
38400 0.00942412 -29.293
38600 0.00769309 -28.9123
38800 0.0080133 -30.873
39000 0.00851442 -25.6119
39200 0.00777267 -29.3116
39400 0.0088385 -29.5676
39600 0.00851955 -29.3582
39800 0.00825709 -31.2452
40000 0.00803473 -30.7328
40200 0.00911937 -23.4505
40400 0.00870728 -20.7919
40600 0.00906237 -17.7145
40800 0.00787134 -29.0003
41000 0.00923622 -23.5952
41200 0.00806888 -23.7592
41400 0.00825993 -19.7409
41600 0.00901817 -20.4236
41800 0.00818461 -22.9933
42000 0.0079638 -27.4928
42200 0.00829382 -32.1497
42400 0.00821911 -31.4752
42600 0.00808118 -23.9239
42800 0.00891228 -24.2124
43000 0.00890018 -21.6901
43200 0.00892268 -20.5542
43400 0.00806122 -25.8007
43600 0.00848184 -25.3077
43800 0.00837793 -26.5201
44000 0.00931423 -22.0037
44200 0.0081854 -26.3116
44400 0.00973018 -21.8249
44600 0.00848753 -25.4999
44800 0.00867278 -28.6216
45000 0.00803616 -26.9435
45200 0.00857818 -21.771
45400 0.00837388 -26.7578
45600 0.00805283 -26.5356
45800 0.008298 -30.6124
46000 0.00781339 -26.2357
46200 0.00800287 -22.9605
46400 0.00796769 -28.7885
46600 0.00768129 -36.4402
46800 0.00888604 -26.3087
47000 0.00834016 -31.7962
47200 0.00858594 -29.1813
47400 0.00792237 -34.457
47600 0.00863258 -31.4366
47800 0.00787624 -26.1293
48000 0.00877336 -29.3796
48200 0.00886447 -26.7456
48400 0.00811466 -28.4241
48600 0.00870613 -26.9186
48800 0.00810212 -30.7511
49000 0.00889532 -32.7827
49200 0.00875963 -28.0009
49400 0.00818718 -27.5465
