# Step  P_inst  U_inst
0 0.414003 -1374.27
100 0.334529 -1381.31
200 0.643988 -1364.95
300 0.283069 -1387.26
400 0.22582 -1387.39
500 -0.108488 -1412.47
600 -0.114146 -1405.07
700 0.277174 -1387.76
800 0.0205695 -1399.98
900 0.0428052 -1391.29
1000 0.394347 -1381.98
1100 0.124193 -1401.75
1200 0.352086 -1388.26
1300 0.0548362 -1404.79
1400 0.0389978 -1401.13
1500 0.194958 -1394.52
1600 -0.23099 -1408.95
1700 0.0602671 -1408.6
1800 0.266332 -1397.42
1900 0.390974 -1381.33
2000 0.352125 -1375.41
2100 -0.269498 -1408.21
2200 -0.151269 -1406.5
2300 0.263666 -1382.89
2400 -0.115735 -1406.56
2500 0.0976167 -1387.55
2600 0.390847 -1378.23
2700 0.337235 -1376.36
2800 0.191428 -1393.36
2900 0.363657 -1380.65
3000 0.444452 -1373.1
3100 0.667855 -1363.28
3200 0.322652 -1387.95
3300 0.431219 -1379.66
3400 0.526165 -1375
3500 0.433237 -1384.27
3600 0.489347 -1375.84
3700 0.269822 -1377.69
3800 0.0138871 -1401.96
3900 -0.100925 -1397.89
4000 0.217946 -1389.67
4100 0.217446 -1391.19
4200 0.0667106 -1399.52
4300 0.234338 -1390.72
4400 0.400558 -1376.17
4500 0.16835 -1386.69
4600 -0.326037 -1418.9
4700 0.751585 -1357.27
4800 0.0809356 -1389.76
4900 0.188118 -1383.51
5000 0.317813 -1379.5
5100 -4.65496e-05 -1404.12
5200 -0.138553 -1410.46
5300 0.171373 -1387.54
5400 -0.0449833 -1401.53
5500 0.321201 -1388.1
5600 0.134815 -1389.42
5700 0.188643 -1390.49
5800 0.251642 -1385.45
5900 0.302868 -1390.2
6000 0.193988 -1381
6100 0.163253 -1385.5
6200 0.0914161 -1393.92
6300 0.292197 -1381.33
6400 0.198201 -1380.68
6500 0.381332 -1375.83
6600 0.226847 -1385.06
6700 0.432505 -1374.87
6800 -0.111177 -1396.12
6900 -0.0851581 -1397.62
7000 0.127711 -1385.79
7100 0.513948 -1368.17
7200 0.486582 -1368.35
7300 0.402324 -1386.54
7400 -0.11925 -1397.55
7500 -0.0661401 -1399.34
7600 0.264236 -1386.31
7700 0.0566084 -1398.66
7800 0.300699 -1385.31
7900 0.296204 -1392.92
8000 0.295112 -1381.95
8100 -0.113267 -1405.55
8200 -0.27776 -1415.86
8300 0.122338 -1393.91
8400 0.152958 -1398.83
8500 0.220366 -1390.69
8600 0.042415 -1393.4
8700 0.348798 -1380.21
8800 0.123207 -1393.02
8900 0.705124 -1360.81
9000 0.0670055 -1393.06
9100 0.460097 -1372.98
9200 -0.139336 -1411.62
9300 0.0665228 -1394.85
9400 0.140966 -1401.31
9500 0.146819 -1397.02
9600 0.353032 -1392.72
9700 0.319736 -1387.42
9800 0.0932782 -1400.93
9900 0.0424642 -1399.51
10000 -0.0130271 -1400.33
10100 0.216683 -1393.71
10200 0.328763 -1384.02
10300 0.54863 -1368.65
10400 0.0919188 -1396.67
10500 0.138246 -1389.37
10600 0.0576298 -1402.52
10700 0.190604 -1397.6
10800 0.212726 -1384.38
10900 0.260472 -1390.43
11000 0.314966 -1384.9
11100 0.180789 -1393.06
11200 0.251905 -1379.49
11300 -0.270292 -1421.56
11400 0.0364606 -1404.36
11500 0.270122 -1389.97
11600 -0.0542151 -1408.76
11700 0.237904 -1383.45
11800 0.413102 -1377.12
11900 0.175346 -1381.89
12000 0.406012 -1373.28
12100 0.135694 -1396.63
12200 0.256838 -1384.5
12300 0.0763753 -1394.82
12400 -0.338302 -1419.41
12500 0.246303 -1382.64
12600 0.179906 -1389.6
12700 0.314138 -1376
12800 0.261969 -1377.32
12900 0.28739 -1377.17
13000 0.0789859 -1392.76
13100 0.0730599 -1397.43
