# Step  P_inst  U_inst
0 0.0080885 -19.1037
200 0.00869074 -19.6171
400 0.00839282 -22.3474
600 0.00899586 -18.1687
800 0.00831774 -21.6643
1000 0.00821549 -17.0229
1200 0.00849286 -18.8073
1400 0.00829808 -16.7954
1600 0.00779315 -26.7958
1800 0.00839371 -25.2812
2000 0.0093439 -26.1446
2200 0.0077934 -27.6539
2400 0.00813828 -23.784
2600 0.00838161 -22.818
2800 0.0084314 -22.4609
3000 0.00819847 -19.7433
3200 0.00854973 -19.586
3400 0.0088471 -21.9264
3600 0.0089836 -17.8295
3800 0.00796043 -25.2146
4000 0.00822609 -21.6422
4200 0.00866582 -24.4169
4400 0.00886905 -29.5209
4600 0.00811253 -31.2822
4800 0.00762457 -31.1921
5000 0.00853713 -24.495
5200 0.00851111 -25.7318
5400 0.00888995 -24.6874
5600 0.00791663 -23.3072
5800 0.00843928 -28.5969
6000 0.0083486 -25.7878
6200 0.00802752 -24.251
6400 0.00874558 -18.8719
6600 0.00849927 -25.2792
6800 0.00953085 -26.0836
7000 0.00811825 -20.6302
7200 0.00829343 -27.286
7400 0.00852137 -30.3304
7600 0.00781011 -23.7416
7800 0.00827907 -31.6342
8000 0.00829613 -28.1774
8200 0.00790241 -27.3595
8400 0.00844232 -32.2405
8600 0.00851292 -29.4591
8800 0.00813656 -22.7673
9000 0.00806185 -21.8731
9200 0.00809858 -20.2156
9400 0.00788148 -24.0844
9600 0.00879299 -19.7291
9800 0.00805392 -23.6042
10000 0.00800659 -23.4881
10200 0.00818228 -24.59
10400 0.00826015 -21.0442
10600 0.00804806 -24.8375
10800 0.0078954 -23.3512
11000 0.00899076 -20.7682
11200 0.00786164 -31.1238
11400 0.00828322 -27.2153
11600 0.00866239 -25.3522
11800 0.00788774 -20.3846
12000 0.00843598 -26.0599
12200 0.00859441 -21.9063
12400 0.00815337 -28.0572
12600 0.00842814 -23.1143
12800 0.00825223 -24.3833
13000 0.00796136 -24.9993
13200 0.00787048 -26.8327
13400 0.00791157 -18.9351
13600 0.00840309 -26.1429
13800 0.00837295 -22.5188
14000 0.0084411 -23.3091
14200 0.00854563 -24.2212
14400 0.00896503 -24.1765
14600 0.00841107 -24.3759
14800 0.00874141 -28.3327
15000 0.00804773 -25.9063
15200 0.0083015 -35.4799
15400 0.00866721 -25.7538
15600 0.00874785 -26.2311
15800 0.0083481 -26.2058
16000 0.00841553 -26.018
16200 0.00813836 -18.645
16400 0.00904193 -17.0951
16600 0.00826014 -20.9298
16800 0.00863034 -20.1327
17000 0.00786627 -23.664
17200 0.0083697 -29.6557
17400 0.00807211 -24.6743
17600 0.0083707 -21.6107
17800 0.00900129 -22.9294
18000 0.00845436 -28.4101
18200 0.00946687 -23.149
18400 0.00861967 -24.1634
18600 0.00812599 -28.1747
18800 0.00817075 -29.5648
19000 0.00837849 -32.959
19200 0.00798753 -27.0342
19400 0.00875353 -25.6635
19600 0.00808671 -27.5841
19800 0.00878787 -21.3237
20000 0.00789471 -24.7936
20200 0.00832707 -23.8955
20400 0.00971914 -23.2051
20600 0.00808815 -26.3752
20800 0.00864145 -29.1592
21000 0.00798065 -28.6906
21200 0.00806045 -18.8724
21400 0.00829727 -19.1883
21600 0.0086558 -18.1555
21800 0.00833518 -21.6601
22000 0.0087137 -25.5433
22200 0.00831409 -30.4663
22400 0.00883026 -28.0113
22600 0.00824309 -28.1696
22800 0.00850209 -26.2793
23000 0.00785178 -31.0671
23200 0.00801298 -27.9052
23400 0.00805872 -26.788
23600 0.0087194 -22.8724
23800 0.00832083 -21.7313
24000 0.0083692 -26.901
24200 0.0085665 -26.5296
24400 0.00833544 -25.2881
24600 0.00798799 -21.55
24800 0.00802812 -21.0932
25000 0.00818541 -24.5081
25200 0.00840407 -29.3919
25400 0.00800723 -28.3007
25600 0.00878829 -33.2968
25800 0.00844808 -30.9561
26000 0.00810316 -26.1191
26200 0.00874937 -17.4724
26400 0.00909044 -24.2727
26600 0.00841568 -26.4336
26800 0.0083151 -17.313
27000 0.00878195 -25.3162
27200 0.008741 -25.3551
27400 0.0083661 -21.1517
27600 0.00834215 -20.6566
27800 0.00843656 -22.4834
28000 0.00862622 -25.9352
28200 0.0082399 -23.2139
28400 0.0082765 -26.3371
28600 0.00845888 -27.5632
28800 0.00832788 -24.9468
29000 0.00938352 -21.925
29200 0.00819888 -24.3919
29400 0.00864631 -23.0929
29600 0.00776807 -30.4951
29800 0.00831768 -28.6018
30000 0.0080547 -32.7305
30200 0.00919947 -32.9618
30400 0.00881021 -32.9432
30600 0.00813899 -24.0028
30800 0.00828743 -27.0968
31000 0.00843131 -27.7658
31200 0.00801811 -25.9117
31400 0.00930471 -28.7364
31600 0.00897932 -28.2789
31800 0.00803176 -37.2304
32000 0.00911024 -25.6232
32200 0.00902349 -18.6108
32400 0.00860312 -19.2006
32600 0.00839922 -25.4576
32800 0.0086943 -18.151
33000 0.0084396 -25.9259
33200 0.00919805 -25.5958
33400 0.00821107 -30.08
33600 0.00834516 -26.6241
33800 0.00850634 -27.3265
34000 0.00803665 -29.1795
34200 0.00836174 -24.363
34400 0.00805377 -17.7943
34600 0.00837582 -25.8502
34800 0.00821299 -26.067
35000 0.00846743 -25.4596
35200 0.0083444 -25.9666
35400 0.00802434 -30.7214
35600 0.0082413 -23.0817
35800 0.008303 -20.5142
36000 0.00933985 -21.7225
36200 0.0093965 -22.3516
36400 0.00801699 -27.6596
36600 0.0079693 -23.901
36800 0.00884267 -27.9321
37000 0.00864502 -26.6288
37200 0.00796614 -22.0063
37400 0.00877276 -27.0738
37600 0.00885394 -28.7168
37800 0.00808636 -25.4338
38000 0.00818338 -27.4763
38200 0.00893369 -22.6854
38400 0.0083669 -22.9906
38600 0.00849064 -21.7056
38800 0.00889549 -16.7101
39000 0.00882935 -16.7905
39200 0.00799673 -22.6912
39400 0.00832008 -25.5536
39600 0.00828949 -28.3911
39800 0.00865502 -26.8504
40000 0.00898268 -25.3063
40200 0.00871289 -29.7047
40400 0.0110928 -19.3677
40600 0.00786317 -23.8777
40800 0.0080344 -26.4335
41000 0.00861165 -20.2623
41200 0.00869214 -26.017
41400 0.00858235 -30.0413
41600 0.00830534 -19.4844
41800 0.00802092 -24.7394
42000 0.00938435 -28.8154
42200 0.00864882 -27.1041
