# Step  P_inst  U_inst
0 -0.0317813 -1404.66
100 -0.0363801 -1400.95
200 0.128338 -1394.98
300 0.281879 -1393.8
400 0.569331 -1368.45
500 0.167237 -1384.07
600 0.414096 -1378.59
700 0.229018 -1382.26
800 -0.205005 -1411.76
900 0.0781709 -1401.42
1000 0.315632 -1384.4
1100 0.0569396 -1394.75
1200 0.168807 -1391.54
1300 0.0312261 -1387.97
1400 0.142272 -1388.79
1500 0.393968 -1377.65
1600 0.409243 -1378.56
1700 0.111232 -1393.37
1800 -0.0232696 -1406.16
1900 0.381002 -1390.95
2000 0.0975711 -1397.37
2100 0.257417 -1391.27
2200 0.164316 -1393.55
2300 -0.23697 -1403.46
2400 -0.0962493 -1397.98
2500 -0.504854 -1421.14
2600 -0.243931 -1410.4
2700 0.109135 -1391.51
2800 0.46978 -1372.79
2900 0.180641 -1400.82
3000 0.178952 -1391.32
3100 -0.31752 -1415.62
3200 0.291386 -1379.42
3300 0.34645 -1384.52
3400 0.126827 -1393.83
3500 0.23698 -1397.6
3600 0.0961804 -1396.36
3700 0.171491 -1393.94
3800 0.24798 -1388.87
3900 -0.164902 -1411.09
4000 0.533381 -1371.8
4100 0.0131049 -1392.4
4200 0.144642 -1386.38
4300 0.333651 -1386.44
4400 0.140215 -1386.37
4500 -0.204908 -1404.58
4600 0.260963 -1395.04
4700 0.253849 -1391.26
4800 0.417451 -1391.83
4900 0.0729201 -1390.68
5000 -0.0271664 -1401.64
5100 0.459479 -1371.55
5200 0.0906264 -1391.7
5300 0.339416 -1376.71
5400 0.0355065 -1392.66
5500 0.296155 -1384.62
5600 0.31483 -1387.38
5700 0.322221 -1386.08
5800 0.119185 -1401.17
5900 -0.0415396 -1401.05
6000 0.296493 -1385.43
6100 0.122476 -1390.91
6200 -0.189776 -1398.43
6300 0.642438 -1365.56
6400 0.0128526 -1397.84
6500 0.131454 -1397.41
6600 0.295127 -1382.42
6700 -0.200746 -1409.84
6800 0.179828 -1393.45
6900 0.143718 -1383.51
7000 0.0971229 -1381.12
7100 0.427525 -1375.03
7200 -0.308355 -1418.96
7300 0.0307853 -1396.9
7400 0.263956 -1381.64
7500 0.832532 -1362.79
7600 -0.00997037 -1404.67
7700 -0.0111996 -1392.75
7800 0.0163324 -1398.83
7900 0.295162 -1377.34
8000 0.624404 -1363.73
8100 0.485603 -1373.48
8200 -0.251846 -1409.36
8300 -0.225494 -1401.6
8400 -0.0395127 -1408.12
8500 0.254801 -1376.55
8600 0.443734 -1371.6
8700 0.283266 -1381.61
8800 0.315891 -1384.94
8900 0.172264 -1383.29
9000 0.119812 -1383.98
9100 0.594754 -1366.25
9200 0.245111 -1387.52
9300 -0.03609 -1398.92
9400 -0.0754291 -1406.85
9500 0.655078 -1372.01
9600 0.13909 -1396.48
9700 -0.0841921 -1404.82
9800 0.175699 -1390.37
9900 0.059479 -1390.22
10000 0.0553527 -1399.19
10100 0.17577 -1395.65
10200 0.00196173 -1401.36
10300 0.133354 -1387.05
10400 0.297834 -1390.79
10500 0.173857 -1398.6
10600 -0.091168 -1415.72
10700 0.0686611 -1399.37
10800 0.235806 -1383.75
10900 -0.148024 -1406.81
11000 -0.108377 -1407.42
11100 0.0994257 -1394.56
11200 -0.104431 -1405.24
11300 -0.275775 -1403.49
11400 -0.0491087 -1392.44
11500 0.156291 -1382.84
11600 0.251661 -1387.05
11700 0.607842 -1361.6
11800 0.140997 -1387.15
11900 0.508721 -1372.72
12000 0.233129 -1392.59
12100 0.199411 -1398.93
12200 -0.292491 -1412.8
12300 -0.290328 -1405.83
12400 0.103853 -1391.88
12500 0.116365 -1394.25
12600 0.00269022 -1404.13
12700 0.504884 -1381.21
12800 0.0591047 -1399.05
12900 0.256363 -1385.81
13000 0.39193 -1385.88
13100 0.841222 -1350.32
13200 0.110574 -1395.1
13300 -0.10591 -1402.56
13400 0.535638 -1368.26
13500 -0.207274 -1411.42
13600 0.346986 -1375.75
13700 0.133365 -1390.79
13800 0.187861 -1385.8
13900 0.726454 -1362.2
14000 0.146176 -1381.26
14100 0.338008 -1382
14200 0.511202 -1373.17
14300 0.337664 -1370.87
14400 0.0501914 -1395.9
14500 0.458975 -1376.06
14600 0.261875 -1387.73
14700 -0.0321053 -1398.69
14800 -0.165166 -1409.59
14900 0.235226 -1384.62
15000 0.035989 -1392.67
15100 0.42799 -1384.18
15200 0.0753577 -1395
15300 -0.0898944 -1404.5
15400 -0.0144087 -1404.15
15500 0.26313 -1384.45
15600 0.368146 -1375.4
15700 -0.236905 -1412.39
15800 0.462276 -1373.57
15900 0.376753 -1368.65
16000 0.0184489 -1399.01
16100 0.0420419 -1391.42
16200 0.0655685 -1388.88
16300 0.311686 -1381.87
16400 0.0762591 -1401.4
16500 0.126167 -1384.12
16600 0.221252 -1381.32
16700 -0.205515 -1408.13
16800 0.585422 -1375.64
16900 0.308786 -1375.21
17000 0.154404 -1389.56
17100 -0.0721214 -1400.65
17200 -0.0635872 -1401.58
17300 0.113051 -1403.16
17400 0.0704935 -1395.98
17500 -0.249497 -1406.24
17600 0.231736 -1390.41
17700 0.260028 -1391.14
17800 0.0943577 -1400.27
17900 0.359217 -1384.95
18000 0.214416 -1386.35
18100 0.814932 -1357.94
18200 0.321263 -1380
18300 -0.192647 -1416.03
18400 -0.0272488 -1406.77
18500 0.0917612 -1387.89
18600 -0.0900113 -1399.82
18700 0.262283 -1377.68
18800 0.339699 -1380.01
18900 0.0592902 -1394.57
19000 0.17699 -1389.96
19100 0.0172111 -1398.51
19200 0.127632 -1389.41
19300 0.231603 -1384.99
19400 0.101757 -1387.89
19500 0.00930708 -1392.9
19600 0.0514317 -1395.76
19700 0.36476 -1377.56
19800 -0.275755 -1407.63
19900 0.2035 -1398.19
20000 0.798361 -1359.9
20100 0.388744 -1383.2
20200 0.632637 -1372.75
20300 -0.11334 -1403.2
20400 0.251354 -1393.38
20500 0.31515 -1385.64
20600 0.490732 -1371.82
20700 0.129538 -1384.7
20800 0.291712 -1388.29
20900 0.665956 -1361.73
21000 -0.152777 -1406.6
21100 -0.0934223 -1404.38
21200 0.218658 -1387.84
21300 -0.10328 -1403.97
21400 0.474302 -1371.11
21500 -0.142779 -1403.31
21600 0.245318 -1389.71
21700 0.0128114 -1394.88
21800 -0.283137 -1404.75
21900 -0.016464 -1406.14
22000 0.171149 -1385.51
22100 -0.264956 -1416.27
