# Step  P_inst  U_inst
0 0.0170196 -41.9645
200 0.0182024 -42.6487
400 0.0188142 -45.5327
600 0.016799 -48.1398
800 0.0176986 -42.4396
1000 0.0192683 -40.2134
1200 0.0187582 -47.6022
1400 0.0166972 -49.9175
1600 0.0176544 -46.1784
1800 0.0181438 -46.6461
2000 0.019253 -48.2192
2200 0.017276 -55.3174
2400 0.0163196 -42.7248
2600 0.0182294 -45.9958
2800 0.0170148 -41.3346
3000 0.017961 -43.8833
3200 0.0197231 -41.9143
3400 0.0196562 -47.4465
3600 0.016128 -45.4929
3800 0.0166253 -47.9141
4000 0.0180534 -40.229
4200 0.0167228 -46.163
4400 0.0173685 -39.5372
4600 0.019349 -38.0749
4800 0.0171936 -54.1108
5000 0.0174363 -55.1365
5200 0.0186658 -36.251
5400 0.0185602 -36.1375
5600 0.0166631 -44.6226
5800 0.01821 -54.4584
6000 0.0151123 -54.0855
6200 0.0181407 -51.824
6400 0.0162981 -54.0995
6600 0.0162987 -57.2346
6800 0.0187296 -47.8381
7000 0.0188752 -56.2238
7200 0.018144 -52.819
7400 0.0176687 -47.699
7600 0.0170636 -53.1778
7800 0.0198095 -48.4323
8000 0.0181121 -47.1365
8200 0.0170183 -53.1596
8400 0.0156774 -52.5285
8600 0.0189918 -48.3926
8800 0.0197397 -58.7047
9000 0.0160564 -53.5011
9200 0.0169546 -46.361
9400 0.0183521 -47.3497
9600 0.0163726 -50.2865
9800 0.0183835 -53.1449
10000 0.0175116 -62.4299
10200 0.0182184 -56.8461
10400 0.018153 -52.8388
10600 0.0181005 -49.2294
10800 0.0177453 -50.0216
11000 0.0174992 -52.1902
11200 0.0171484 -53.8443
11400 0.0176147 -58.0803
11600 0.0172614 -50.7692
11800 0.0185581 -46.0702
12000 0.0174398 -47.0765
12200 0.0176339 -45.5697
12400 0.0190361 -45.9674
12600 0.0185278 -48.856
12800 0.0179211 -51.5656
13000 0.0159379 -47.6254
13200 0.0179902 -40.3128
13400 0.016903 -42.0021
13600 0.0172061 -50.0976
13800 0.017428 -46.7571
14000 0.0169222 -53.5376
14200 0.0185812 -49.7752
14400 0.0163899 -47.4928
14600 0.0184919 -41.6211
14800 0.0189305 -54.4611
15000 0.0195034 -46.4864
15200 0.0170491 -39.8157
15400 0.0166861 -49.0674
15600 0.0201997 -38.8798
15800 0.0183491 -56.2215
16000 0.0189047 -44.7707
16200 0.0195514 -41.6026
16400 0.0164291 -50.8017
16600 0.0185343 -51.5937
16800 0.0200055 -40.7489
17000 0.0165154 -47.3043
17200 0.0170342 -49.7211
17400 0.0191259 -47.6403
17600 0.0189934 -49.6366
17800 0.0165096 -47.836
18000 0.0186596 -50.8412
18200 0.0175979 -49.5992
18400 0.0159391 -43.5274
18600 0.0158074 -52.3519
18800 0.0197664 -57.4751
19000 0.0187174 -46.1558
19200 0.0167293 -48.6648
19400 0.0173668 -43.021
19600 0.0197748 -51.2541
19800 0.018829 -54.1692
20000 0.0190054 -43.4911
20200 0.0188158 -40.7592
20400 0.017922 -52.0558
20600 0.0209454 -39.4529
20800 0.0184373 -32.7221
21000 0.0195774 -40.3839
21200 0.0187535 -42.6347
21400 0.0163311 -51.7815
21600 0.0183022 -45.2846
21800 0.0207999 -42.8613
22000 0.016977 -50.4779
22200 0.0212096 -46.002
22400 0.0167112 -37.4428
22600 0.0162757 -40.7451
22800 0.0185249 -55.1057
23000 0.0189914 -48.8995
23200 0.0181966 -47.3032
23400 0.016778 -55.7549
23600 0.0178432 -63.1034
23800 0.0163309 -52.4972
24000 0.0162205 -59.1023
24200 0.0188786 -59.4594
24400 0.0167809 -53.6163
24600 0.0170462 -55.6344
24800 0.0166668 -57.4276
25000 0.020079 -53.0079
25200 0.0170892 -54.1346
25400 0.0173711 -53.8674
25600 0.0180746 -53.3889
25800 0.0172874 -47.3999
26000 0.0179299 -52.6248
26200 0.0197937 -52.2196
26400 0.0192242 -61.388
26600 0.0161774 -54.5943
26800 0.0178292 -53.2486
27000 0.0179156 -49.6803
27200 0.0168514 -46.665
27400 0.0189968 -56.4845
27600 0.0161706 -53.5224
27800 0.0170011 -52.6091
28000 0.0194759 -48.4292
28200 0.017293 -50.8232
28400 0.0166725 -54.095
28600 0.0177817 -52.5974
28800 0.0169163 -48.6648
29000 0.0168297 -50.1525
29200 0.0194025 -49.007
29400 0.0172478 -51.3898
29600 0.0181782 -47.8914
29800 0.0178418 -46.3422
30000 0.0179302 -30.6676
30200 0.0178728 -43.0519
30400 0.0166424 -44.142
30600 0.0163321 -54.4686
30800 0.0174596 -51.3675
31000 0.0197269 -39.308
31200 0.0167985 -43.9745
31400 0.0204138 -42.4624
31600 0.0173135 -35.1326
31800 0.0171978 -43.3856
32000 0.0174153 -42.7664
32200 0.0174715 -43.6714
32400 0.0176529 -41.6036
32600 0.0173465 -44.8713
32800 0.019337 -60.6166
33000 0.0199034 -44.8845
33200 0.0193914 -54.3106
33400 0.0176325 -52.4547
33600 0.0193413 -41.4626
33800 0.017136 -50.306
34000 0.0197414 -53.454
34200 0.0162246 -51.5379
34400 0.0204458 -52.424
34600 0.0190462 -44.2977
34800 0.0179585 -47.9865
35000 0.0200387 -43.0187
35200 0.0186324 -43.5295
35400 0.0181634 -48.8568
35600 0.0190524 -53.2866
35800 0.0180251 -39.9422
36000 0.0166946 -49.0075
36200 0.0172607 -45.2353
36400 0.0166731 -47.0546
36600 0.016461 -42.706
36800 0.0157503 -49.0681
37000 0.0188341 -42.0099
37200 0.0194604 -47.3425
37400 0.0166496 -44.979
37600 0.0162718 -43.2633
37800 0.0163525 -45.8185
38000 0.0191317 -51.5247
38200 0.0181953 -46.6587
38400 0.0185089 -56.7305
38600 0.018647 -49.0064
38800 0.0169452 -46.7785
39000 0.0182702 -52.203
39200 0.0169071 -44.9037
39400 0.0185917 -50.5503
39600 0.0207607 -42.4144
39800 0.0192427 -43.8929
40000 0.0182879 -38.1419
40200 0.0203338 -44.013
40400 0.0182565 -51.6299
40600 0.0176411 -40.3403
40800 0.0170373 -48.1613
41000 0.0194669 -60.7623
41200 0.0158762 -55.5972
41400 0.0162109 -54.862
41600 0.0167273 -42.4757
41800 0.0179905 -45.4836
42000 0.0174347 -39.9411
42200 0.0176851 -51.3321
42400 0.0190084 -41.2985
42600 0.0174354 -46.2379
42800 0.017809 -36.8684
43000 0.017345 -40.1503
43200 0.0170334 -46.1574
43400 0.0184296 -39.6918
43600 0.0177434 -43.2581
43800 0.0200951 -41.4559
44000 0.0172614 -47.4446
44200 0.0177354 -42.1587
44400 0.0169028 -50.5373
44600 0.0192666 -38.5031
44800 0.0180415 -43.6979
45000 0.0178717 -35.5567
45200 0.019365 -35.3695
45400 0.0159898 -48.2571
45600 0.0166239 -45.8063
45800 0.0176845 -43.032
46000 0.0168228 -40.6034
46200 0.0177573 -49.4125
46400 0.0184838 -47.8883
46600 0.0198759 -50.1138
46800 0.0169974 -51.7652
47000 0.0202335 -43.3494
47200 0.0185656 -53.9576
47400 0.0194468 -53.9105
