# Step  P_inst  U_inst
0 0.379298 -1330.85
100 0.376295 -1339.1
200 0.12704 -1350.64
300 0.37223 -1327.79
400 -0.0655513 -1362.53
500 0.25026 -1343.5
600 0.3144 -1343.93
700 0.150338 -1347.81
800 0.238199 -1348.73
900 0.470658 -1348.27
1000 0.825645 -1316.42
1100 0.427632 -1330.39
1200 0.560336 -1319.27
1300 0.67546 -1318.02
1400 0.535308 -1321.05
1500 0.0975472 -1346.96
1600 0.359081 -1334.35
1700 0.39843 -1335.83
1800 0.791767 -1323.76
1900 0.458743 -1331.96
2000 0.410623 -1338.8
2100 0.194998 -1352.72
2200 0.400804 -1334.17
2300 0.37405 -1342.74
2400 -0.125179 -1359.99
2500 0.546458 -1335.43
2600 0.0612626 -1353.5
2700 0.104476 -1351.42
2800 0.0944245 -1355.72
2900 0.307177 -1335.94
3000 0.447382 -1337.75
3100 0.114014 -1345.25
3200 0.635418 -1317.95
3300 -0.171778 -1373.2
3400 0.629276 -1319.67
3500 0.270861 -1342.83
3600 0.673073 -1319.7
3700 0.505771 -1329.88
3800 0.377658 -1332.6
3900 0.651152 -1317.27
4000 0.434707 -1339.02
4100 0.586849 -1320.46
4200 0.279715 -1340.16
4300 0.237307 -1338.73
4400 0.474398 -1326.34
4500 0.377767 -1332.8
4600 0.258886 -1351.94
4700 0.341961 -1328.19
4800 0.573947 -1334.53
4900 0.180316 -1344.07
5000 0.395255 -1333.55
5100 0.258804 -1345.01
5200 0.237221 -1347.17
5300 0.18146 -1345.56
5400 0.353179 -1339.16
5500 0.63249 -1306.59
5600 0.633307 -1325.62
5700 0.0321075 -1348.43
5800 0.128406 -1344.08
5900 0.27437 -1331.47
6000 0.677993 -1322.47
6100 0.273419 -1344.03
6200 0.0892171 -1356.25
6300 0.276524 -1345.16
6400 0.532028 -1334.37
6500 0.380803 -1334.08
6600 0.272871 -1339.58
6700 0.587646 -1324.35
6800 0.387649 -1332
6900 0.39571 -1332.48
7000 -0.00119913 -1354.44
7100 0.153138 -1352.67
7200 -0.0738451 -1360.35
7300 0.550388 -1341.11
7400 0.382205 -1336.78
7500 0.376385 -1334.89
7600 0.691323 -1322.88
7700 0.547083 -1330
7800 0.235662 -1341.14
7900 0.231163 -1350.57
8000 0.140809 -1354.27
8100 0.490547 -1328.11
8200 0.456533 -1333.23
8300 0.609639 -1325.68
8400 0.48376 -1329.03
8500 0.287824 -1343.26
8600 0.641554 -1307.81
8700 0.414553 -1338.67
8800 0.651094 -1333.25
8900 0.403544 -1332.21
9000 0.409424 -1326.47
9100 0.41982 -1335.91
9200 0.722855 -1312.97
9300 0.588513 -1326.57
9400 0.078175 -1352.54
9500 0.263453 -1343.18
9600 0.810614 -1318.18
9700 0.0421033 -1346.98
9800 0.327703 -1336.85
9900 0.646115 -1312.38
10000 0.462583 -1334.86
10100 0.199568 -1340.46
10200 0.532354 -1332.41
10300 0.210603 -1344.56
10400 0.308669 -1344.85
10500 0.547415 -1330.95
10600 0.369044 -1336.97
10700 0.606444 -1324.32
10800 0.417027 -1331.11
10900 0.886863 -1310.29
11000 0.65055 -1326.95
11100 0.347899 -1343.63
11200 0.344257 -1341.44
11300 0.267057 -1341.6
11400 0.447394 -1328.75
11500 0.19058 -1349.61
11600 -0.109151 -1360.01
11700 0.414907 -1331.75
11800 0.161721 -1346.74
11900 0.20482 -1346.34
12000 0.237945 -1337.07
12100 0.330428 -1347.92
12200 0.115322 -1361.9
12300 0.632673 -1314.72
12400 0.496329 -1326.73
12500 0.703121 -1322.41
12600 0.280384 -1339.15
12700 0.12796 -1347.48
12800 0.10584 -1350.09
12900 0.158677 -1350.83
13000 0.465715 -1326.81
13100 0.177671 -1351.01
13200 0.746015 -1331.81
13300 0.881557 -1311.58
13400 0.754806 -1306.87
13500 0.17602 -1351.86
13600 -0.156014 -1359.05
13700 0.239005 -1343.9
13800 0.35671 -1328.39
13900 0.565844 -1327.04
14000 0.399288 -1339.36
14100 0.324002 -1343.81
14200 0.378779 -1341.86
14300 0.655881 -1324.87
14400 0.429731 -1331.99
14500 0.549617 -1327.52
14600 0.275233 -1334.78
14700 0.607189 -1323.18
14800 0.296772 -1341.52
14900 1.13519 -1297.66
15000 0.133267 -1350.56
15100 0.086615 -1347.72
15200 0.612704 -1325.23
15300 0.425541 -1337.33
15400 0.17819 -1347.44
15500 0.308264 -1339.43
15600 0.38183 -1342.14
15700 0.289778 -1350.62
15800 0.421642 -1334.02
15900 0.632228 -1317.68
16000 0.405054 -1329.54
16100 0.510701 -1334.7
16200 0.253247 -1340.86
16300 0.364771 -1336.06
16400 0.385165 -1333.74
16500 0.432476 -1334.12
16600 0.557386 -1335.05
16700 0.574298 -1316.9
16800 0.323428 -1339.54
16900 0.407338 -1334.64
17000 0.173594 -1341.47
17100 0.503286 -1333.12
17200 0.803818 -1324.95
17300 0.0696747 -1355.07
17400 0.407656 -1335.18
17500 0.579393 -1322.11
17600 0.562237 -1330.55
17700 0.577622 -1329.42
17800 0.127982 -1350.14
17900 0.148814 -1353.41
18000 0.132676 -1352.93
18100 0.301547 -1337.09
18200 0.246182 -1332.72
18300 0.382064 -1329.52
18400 0.695596 -1323.22
18500 0.833165 -1310.12
18600 0.097351 -1355.48
18700 -0.118292 -1362.25
18800 0.492395 -1325.31
18900 0.366402 -1329.79
19000 0.218175 -1344.41
19100 0.0595551 -1348.91
19200 0.245414 -1351.01
19300 0.817034 -1311.17
19400 0.469402 -1330.19
19500 0.435768 -1329.5
19600 0.855305 -1323.7
19700 0.639642 -1331.12
19800 0.457269 -1327.1
19900 0.797218 -1309.27
20000 0.0676967 -1348.34
20100 0.38323 -1330.29
20200 0.115712 -1348.34
20300 0.152456 -1343.29
20400 0.344032 -1337.03
20500 0.375472 -1344.85
20600 0.140438 -1346
20700 0.115667 -1351.99
20800 0.514659 -1340.12
20900 0.694631 -1323.88
21000 0.511321 -1323.86
21100 0.459222 -1329.86
21200 0.465343 -1337.31
21300 -0.151456 -1357.07
21400 0.243396 -1332.17
21500 0.3881 -1334.39
21600 0.0946726 -1340.76
21700 0.217348 -1344.05
21800 -0.106223 -1365.54
21900 0.694448 -1323.36
