# Step  P_inst  U_inst
0 0.0179205 -48.6771
200 0.0161947 -44.3658
400 0.0172845 -44.2869
600 0.0169847 -48.1262
800 0.015693 -49.6611
1000 0.0154983 -46.5541
1200 0.0164026 -50.9955
1400 0.0177687 -36.2097
1600 0.0195183 -45.8234
1800 0.017695 -47.7384
2000 0.0149539 -48.7152
2200 0.017622 -42.0763
2400 0.0164362 -46.822
2600 0.0173642 -43.3676
2800 0.017572 -46.9447
3000 0.0173836 -44.7618
3200 0.0183056 -32.9093
3400 0.0185285 -38.7455
3600 0.0179856 -42.0627
3800 0.0194627 -35.0698
4000 0.0179948 -46.2545
4200 0.0168541 -49.153
4400 0.019337 -44.7639
4600 0.0177025 -53.7669
4800 0.0176619 -42.3194
5000 0.019 -41.3768
5200 0.0161491 -44.7173
5400 0.0167696 -55.4591
5600 0.0196208 -45.5695
5800 0.0180432 -40.7652
6000 0.0167355 -42.2381
6200 0.0170585 -49.326
6400 0.0192346 -42.2937
6600 0.0187456 -46.2044
6800 0.016817 -51.2269
7000 0.0189287 -41.1523
7200 0.0176565 -46.726
7400 0.0180724 -43.1072
7600 0.0173927 -44.9044
7800 0.0209926 -40.0413
8000 0.0156595 -42.2412
8200 0.018448 -45.6394
8400 0.0185618 -46.5916
8600 0.0167876 -51.2446
8800 0.019063 -55.0569
9000 0.019272 -53.2727
9200 0.0175021 -51.7445
9400 0.0182101 -55.5484
9600 0.0181604 -46.6158
9800 0.0196743 -55.0623
10000 0.0175717 -54.5591
10200 0.0169217 -49.503
10400 0.0174808 -47.8114
10600 0.0169644 -44.8076
10800 0.016614 -52.2603
11000 0.0168902 -52.0171
11200 0.0175339 -49.6512
11400 0.0178545 -52.7856
11600 0.0194849 -45.2626
11800 0.0189849 -47.3364
12000 0.017032 -52.5123
12200 0.0160007 -54.6424
12400 0.017394 -57.9715
12600 0.017329 -56.3954
12800 0.0188476 -47.7387
13000 0.0184532 -48.0277
13200 0.0186689 -34.922
13400 0.0194225 -34.0742
13600 0.0182692 -36.4618
13800 0.0191004 -44.6647
14000 0.0182789 -50.2127
14200 0.0168201 -41.7214
14400 0.0175496 -49.8496
14600 0.0176589 -40.3108
14800 0.0180085 -48.8153
15000 0.0168914 -57.222
15200 0.0186377 -43.7451
15400 0.018714 -51.1524
15600 0.0169614 -55.1003
15800 0.0182015 -43.7673
16000 0.0184219 -44.9476
16200 0.0159697 -43.3128
16400 0.0192725 -44.3456
16600 0.0173524 -46.8972
16800 0.0161168 -46.9607
17000 0.0193138 -51.9495
17200 0.0172199 -46.4197
17400 0.018514 -43.1409
17600 0.0190303 -52.4313
17800 0.0192197 -53.7821
18000 0.016702 -46.7148
18200 0.0181313 -45.9841
18400 0.018728 -62.2313
18600 0.0175732 -58.9602
18800 0.0182019 -59.7975
19000 0.0187804 -48.7055
19200 0.0182408 -51.7029
19400 0.0186333 -53.0006
19600 0.0191434 -61.1575
19800 0.017974 -62.5055
20000 0.0145195 -67.8246
20200 0.0194596 -60.7906
20400 0.0162163 -54.2208
20600 0.0189981 -51.1818
20800 0.0202321 -49.1761
21000 0.0188803 -53.17
21200 0.0183382 -51.1752
21400 0.0186141 -52.9767
21600 0.0179487 -51.2697
21800 0.0195253 -58.2578
22000 0.0178218 -44.4594
22200 0.0203869 -47.6048
22400 0.0171675 -39.7693
22600 0.0173513 -40.5735
22800 0.018174 -45.4792
23000 0.0193056 -42.8718
23200 0.0216084 -42.4725
23400 0.0197278 -46.628
23600 0.0201756 -45.3794
23800 0.0166388 -42.7068
24000 0.0191809 -35.9188
24200 0.0169255 -44.1203
24400 0.0170767 -43.3633
24600 0.0176055 -41.0802
24800 0.018072 -35.7224
25000 0.0175213 -35.347
25200 0.01771 -44.1226
25400 0.0175793 -42.1133
25600 0.0188336 -39.7394
25800 0.0185699 -51.8813
26000 0.0194095 -48.0924
26200 0.0180692 -53.3875
26400 0.0166096 -52.0293
26600 0.0184946 -56.1078
26800 0.017668 -54.5164
27000 0.0168967 -53.4675
27200 0.0157169 -55.6055
27400 0.0194251 -39.2123
27600 0.018861 -36.369
27800 0.0176921 -43.0075
28000 0.0182029 -51.1323
28200 0.0175484 -43.7307
28400 0.0173734 -44.193
28600 0.0172894 -51.2049
28800 0.0193259 -50.585
29000 0.0195164 -47.3951
29200 0.0156851 -50.3258
29400 0.0176674 -41.2799
29600 0.0163046 -43.5398
29800 0.017672 -48.5562
30000 0.0161034 -52.2626
30200 0.0158325 -37.3085
30400 0.0178606 -42.5524
30600 0.0194905 -40.4731
30800 0.0192488 -45.8391
31000 0.0166114 -38.0682
31200 0.0203536 -45.7062
31400 0.0189865 -39.5882
31600 0.0195619 -54.5265
31800 0.0175198 -47.5047
32000 0.0185841 -44.5266
32200 0.0178693 -42.2189
32400 0.0172001 -43.7709
32600 0.017703 -41.5818
32800 0.0193091 -48.538
33000 0.0179705 -42.7755
33200 0.0186126 -44.2954
33400 0.0184911 -51.4526
33600 0.0193138 -41.5725
33800 0.0187429 -43.1691
34000 0.0159875 -52.3585
34200 0.0190813 -59.9174
34400 0.0192758 -51.1169
34600 0.019036 -48.2612
34800 0.0184195 -52.5905
35000 0.0163302 -65.0729
35200 0.0189654 -46.1639
35400 0.0177658 -48.5084
35600 0.0183622 -47.0831
35800 0.0168166 -37.8058
36000 0.0200822 -43.5409
36200 0.0174102 -40.8995
36400 0.0176551 -52.3849
36600 0.0183172 -49.7165
36800 0.0168981 -46.5642
37000 0.0174134 -45.7338
37200 0.0161987 -45.3866
37400 0.018577 -42.0082
37600 0.0169354 -46.2075
37800 0.0188021 -58.4015
38000 0.0196356 -40.7005
38200 0.0187204 -46.6699
38400 0.0178428 -48.722
38600 0.0182221 -51.6981
38800 0.0166449 -51.1934
39000 0.0172404 -47.7029
39200 0.0168864 -60.4244
39400 0.0158551 -60.1437
39600 0.0181932 -56.0221
39800 0.0174059 -55.7776
40000 0.0167048 -54.1981
40200 0.0180311 -52.4534
40400 0.0186861 -50.6654
40600 0.0171596 -45.5503
40800 0.0183166 -53.016
41000 0.0184114 -49.0242
41200 0.016953 -55.2007
41400 0.0192961 -46.464
41600 0.0167832 -46.3503
41800 0.0175497 -48.1533
42000 0.0188397 -46.5762
42200 0.0180726 -56.9952
42400 0.0188592 -42.5145
42600 0.019174 -43.916
42800 0.0163767 -49.9297
43000 0.0157755 -47.3947
43200 0.0184872 -46.5791
43400 0.0193961 -45.0941
43600 0.016289 -48.5495
43800 0.0170234 -44.0764
44000 0.0190259 -57.6369
44200 0.0207011 -52.6052
44400 0.0169917 -48.8382
