# step   N   rho   U
16300 28 0.0816327 -17.584
16350 26 0.0758017 -11.9332
16400 15 0.0437318 -5.10823
16450 17 0.0495627 -7.65386
16500 18 0.0524781 -7.58863
16550 13 0.0379009 -4.91245
16600 13 0.0379009 -4.20133
16650 19 0.0553936 -8.35922
16700 20 0.058309 -8.68082
16750 21 0.0612245 -7.17516
16800 26 0.0758017 -12.0736
16850 27 0.0787172 -11.1636
16900 17 0.0495627 -3.96536
16950 21 0.0612245 -8.37289
17000 17 0.0495627 -7.25914
17050 15 0.0437318 -9.02113
17100 17 0.0495627 -7.11014
17150 18 0.0524781 -9.07729
17200 21 0.0612245 -7.95615
17250 15 0.0437318 -4.61819
17300 19 0.0553936 -4.7453
17350 20 0.058309 -4.00401
17400 19 0.0553936 -3.32465
17450 25 0.0728863 -10.1807
17500 16 0.0466472 -3.66218
17550 11 0.03207 -1.57558
17600 12 0.0349854 -2.89462
17650 16 0.0466472 -6.01338
17700 18 0.0524781 -4.64164
17750 16 0.0466472 -5.43922
17800 15 0.0437318 -3.60653
17850 17 0.0495627 -7.3585
17900 19 0.0553936 -7.82486
17950 13 0.0379009 -2.67012
18000 10 0.0291545 -1.93269
18050 15 0.0437318 -6.34666
18100 17 0.0495627 -5.3368
18150 21 0.0612245 -6.0834
18200 24 0.0699708 -10.9349
18250 18 0.0524781 -12.4582
18300 20 0.058309 -10.8568
18350 18 0.0524781 -10.018
18400 21 0.0612245 -12.1341
18450 25 0.0728863 -15.4034
18500 17 0.0495627 -7.18995
18550 18 0.0524781 -10.241
18600 19 0.0553936 -10.067
18650 21 0.0612245 -7.8495
18700 17 0.0495627 -4.46119
18750 11 0.03207 -1.69477
18800 16 0.0466472 -6.59284
18850 17 0.0495627 -4.78547
18900 13 0.0379009 -2.20603
18950 19 0.0553936 -6.63421
19000 14 0.0408163 -5.36719
19050 13 0.0379009 -4.16249
19100 17 0.0495627 -7.1376
19150 19 0.0553936 -8.92691
19200 19 0.0553936 -7.99981
19250 19 0.0553936 -7.97416
19300 21 0.0612245 -9.83045
19350 20 0.058309 -7.76162
19400 19 0.0553936 -10.0289
19450 22 0.0641399 -11.8186
19500 20 0.058309 -10.3378
19550 15 0.0437318 -4.99314
19600 12 0.0349854 -2.80591
19650 8 0.0233236 -1.17148
19700 7 0.0204082 -0.645548
19750 13 0.0379009 -2.15692
19800 12 0.0349854 -3.22305
19850 18 0.0524781 -6.83581
19900 14 0.0408163 -4.08125
19950 14 0.0408163 -4.622
20000 23 0.0670554 -6.9923
20050 10 0.0291545 -2.2613
20100 14 0.0408163 -4.14543
20150 24 0.0699708 -14.1122
20200 25 0.0728863 -16.7265
20250 27 0.0787172 -20.5522
20300 31 0.090379 -20.2289
20350 31 0.090379 -23.3037
20400 29 0.0845481 -21.438
20450 21 0.0612245 -14.1364
20500 17 0.0495627 -8.54073
20550 12 0.0349854 -2.67519
20600 16 0.0466472 -4.22491
20650 13 0.0379009 -6.15271
20700 18 0.0524781 -9.81934
20750 22 0.0641399 -14.8405
20800 24 0.0699708 -17.0318
20850 28 0.0816327 -21.8812
20900 21 0.0612245 -7.85681
20950 23 0.0670554 -9.00275
21000 27 0.0787172 -15.9614
21050 32 0.0932945 -19.9946
21100 27 0.0787172 -16.0563
21150 26 0.0758017 -18.14
21200 23 0.0670554 -13.4686
21250 25 0.0728863 -11.1366
21300 22 0.0641399 -10.5827
21350 20 0.058309 -12.7192
21400 19 0.0553936 -11.405
21450 23 0.0670554 -12.2243
21500 24 0.0699708 -12.5566
21550 25 0.0728863 -11.2875
21600 20 0.058309 -10.2593
21650 23 0.0670554 -10.4169
21700 28 0.0816327 -12.3663
21750 20 0.058309 -6.6821
21800 21 0.0612245 -10.6401
21850 18 0.0524781 -7.82956
21900 20 0.058309 -7.79497
21950 16 0.0466472 -5.49917
22000 16 0.0466472 -5.13394
22050 14 0.0408163 -3.71786
22100 18 0.0524781 -6.61692
22150 15 0.0437318 -6.61609
22200 15 0.0437318 -7.33049
22250 15 0.0437318 -4.7154
22300 17 0.0495627 -5.2823
22350 19 0.0553936 -8.07931
22400 17 0.0495627 -8.01537
22450 22 0.0641399 -12.0758
22500 19 0.0553936 -4.93317
22550 15 0.0437318 -3.63325
22600 20 0.058309 -10.8243
22650 23 0.0670554 -14.638
22700 23 0.0670554 -11.4655
22750 31 0.090379 -20.5939
22800 33 0.0962099 -22.8154
22850 23 0.0670554 -11.8721
22900 25 0.0728863 -12.2483
22950 17 0.0495627 -6.06218
23000 13 0.0379009 -1.96601
23050 14 0.0408163 -5.39126
23100 13 0.0379009 -5.06009
23150 18 0.0524781 -9.39163
23200 21 0.0612245 -18.046
23250 21 0.0612245 -14.2126
23300 25 0.0728863 -16.5603
23350 20 0.058309 -13.6521
23400 20 0.058309 -15.6713
23450 13 0.0379009 -10.6639
23500 18 0.0524781 -9.84597
23550 21 0.0612245 -12.3959
23600 20 0.058309 -13.0309
23650 26 0.0758017 -13.189
23700 24 0.0699708 -11.8635
23750 29 0.0845481 -14.0826
23800 12 0.0349854 -2.9631
23850 16 0.0466472 -5.10142
23900 15 0.0437318 -6.90257
23950 15 0.0437318 -4.05909
24000 22 0.0641399 -12.0889
24050 20 0.058309 -9.56058
24100 23 0.0670554 -9.32834
24150 18 0.0524781 -8.51495
24200 16 0.0466472 -4.26367
24250 16 0.0466472 -6.46596
24300 11 0.03207 -3.66818
24350 18 0.0524781 -5.43748
24400 11 0.03207 -2.05817
24450 10 0.0291545 -1.58352
24500 13 0.0379009 -2.58814
24550 11 0.03207 -3.2733
24600 20 0.058309 -5.90836
24650 16 0.0466472 -4.0661
24700 15 0.0437318 -3.93454
24750 20 0.058309 -6.25936
24800 16 0.0466472 -4.78718
24850 18 0.0524781 -9.41317
24900 18 0.0524781 -9.31248
24950 17 0.0495627 -10.0838
25000 21 0.0612245 -10.4385
25050 20 0.058309 -9.31063
25100 23 0.0670554 -14.5989
25150 23 0.0670554 -10.2054
25200 26 0.0758017 -16.6455
25250 21 0.0612245 -11.2537
25300 22 0.0641399 -11.7613
25350 25 0.0728863 -16.7874
25400 33 0.0962099 -30.4558
25450 33 0.0962099 -25.6803
25500 26 0.0758017 -20.5464
25550 26 0.0758017 -17.9053
25600 27 0.0787172 -12.6377
25650 24 0.0699708 -12.1681
25700 22 0.0641399 -8.54301
25750 23 0.0670554 -12.8324
25800 17 0.0495627 -5.78122
25850 16 0.0466472 -9.42689
25900 10 0.0291545 -2.35023
25950 10 0.0291545 -1.43684
26000 13 0.0379009 -2.03085
26050 15 0.0437318 -4.31703
26100 19 0.0553936 -7.51837
26150 14 0.0408163 -4.25528
26200 16 0.0466472 -3.03685
26250 11 0.03207 -2.77819
26300 16 0.0466472 -5.97842
26350 12 0.0349854 -3.03368
26400 16 0.0466472 -6.65348
26450 19 0.0553936 -6.41489
26500 22 0.0641399 -11.4389
26550 24 0.0699708 -11.36
26600 29 0.0845481 -11.9422
26650 25 0.0728863 -13.9304
26700 26 0.0758017 -14.6346
26750 24 0.0699708 -13.7965
26800 25 0.0728863 -16.3088
26850 19 0.0553936 -14.2023
26900 24 0.0699708 -13.1471
26950 22 0.0641399 -12.9772
27000 26 0.0758017 -17.8976
27050 30 0.0874636 -21.7979
27100 37 0.107872 -28.1811
27150 41 0.119534 -36.2809
27200 41 0.119534 -32.1904
27250 28 0.0816327 -19.9367
27300 26 0.0758017 -22.4236
27350 27 0.0787172 -20.4679
27400 27 0.0787172 -22.1196
27450 26 0.0758017 -21.8476
27500 26 0.0758017 -22.5135
27550 32 0.0932945 -26.6325
27600 36 0.104956 -33.5143
27650 36 0.104956 -29.8548
27700 39 0.113703 -34.9612
27750 37 0.107872 -33.3227
27800 42 0.122449 -35.0627
27850 32 0.0932945 -23.1834
27900 26 0.0758017 -17.2161
27950 29 0.0845481 -15.7186
28000 22 0.0641399 -9.52179
28050 15 0.0437318 -3.65055
28100 9 0.0262391 -1.90175
28150 22 0.0641399 -11.2809
28200 24 0.0699708 -17.2268
28250 25 0.0728863 -16.0882
28300 31 0.090379 -19.0459
28350 30 0.0874636 -21.2374
28400 25 0.0728863 -20.3594
28450 25 0.0728863 -15.1009
28500 19 0.0553936 -9.22178
28550 24 0.0699708 -12.7195
28600 13 0.0379009 -6.20749
28650 20 0.058309 -11.7104
28700 21 0.0612245 -12.0959
28750 18 0.0524781 -6.53736
28800 23 0.0670554 -10.248
28850 14 0.0408163 -5.99022
28900 23 0.0670554 -9.6762
28950 18 0.0524781 -4.31949
29000 20 0.058309 -6.06627
29050 22 0.0641399 -8.59458
29100 18 0.0524781 -3.57964
29150 14 0.0408163 -3.98213
29200 10 0.0291545 -2.98796
29250 13 0.0379009 -5.91831
29300 24 0.0699708 -9.79265
29350 16 0.0466472 -3.62238
29400 18 0.0524781 -6.73822
29450 21 0.0612245 -7.64276
29500 25 0.0728863 -11.7782
29550 22 0.0641399 -9.54038
29600 21 0.0612245 -6.32888
29650 10 0.0291545 -0.723774
29700 15 0.0437318 -3.44916
29750 20 0.058309 -6.92658
29800 16 0.0466472 -5.79151
29850 16 0.0466472 -5.78396
29900 17 0.0495627 -6.68314
29950 13 0.0379009 -3.56618
30000 8 0.0233236 -1.55045
30050 15 0.0437318 -2.42391
30100 13 0.0379009 -3.38557
30150 13 0.0379009 -3.58852
30200 19 0.0553936 -7.45046
30250 19 0.0553936 -9.15397
30300 20 0.058309 -12.4957
30350 25 0.0728863 -19.4555
30400 35 0.102041 -27.9781
30450 30 0.0874636 -22.9353
30500 27 0.0787172 -17.795
30550 26 0.0758017 -18.4431
30600 19 0.0553936 -10.5455
30650 21 0.0612245 -11.5779
30700 20 0.058309 -14.6122
30750 19 0.0553936 -11.5756
30800 21 0.0612245 -10.4865
30850 18 0.0524781 -6.49861
30900 14 0.0408163 -3.46126
30950 20 0.058309 -6.48216
31000 19 0.0553936 -9.93291
31050 18 0.0524781 -9.09987
31100 21 0.0612245 -13.1313
31150 16 0.0466472 -9.69856
31200 13 0.0379009 -5.24368
31250 13 0.0379009 -3.71295
31300 19 0.0553936 -5.91142
31350 22 0.0641399 -11.2412
31400 25 0.0728863 -13.1425
31450 24 0.0699708 -10.4231
31500 16 0.0466472 -2.94276
31550 15 0.0437318 -3.99271
31600 18 0.0524781 -6.82934
31650 14 0.0408163 -4.78111
31700 22 0.0641399 -9.32069
31750 27 0.0787172 -18.6864
31800 24 0.0699708 -13.7372
31850 19 0.0553936 -9.92448
31900 14 0.0408163 -4.64673
31950 12 0.0349854 -2.84593
32000 17 0.0495627 -6.23127
32050 17 0.0495627 -6.8567
32100 17 0.0495627 -6.27294
32150 11 0.03207 -2.63585
32200 8 0.0233236 -0.859502
32250 18 0.0524781 -5.96412
32300 20 0.058309 -3.47207
32350 21 0.0612245 -7.1957
32400 20 0.058309 -6.53333
32450 22 0.0641399 -9.61497
32500 30 0.0874636 -19.3909
32550 28 0.0816327 -15.4878
32600 30 0.0874636 -18.7493
32650 24 0.0699708 -12.7321
32700 15 0.0437318 -5.20295
32750 23 0.0670554 -13.731
32800 26 0.0758017 -18.9117
32850 26 0.0758017 -18.1793
32900 26 0.0758017 -16.6323
32950 26 0.0758017 -17.5091
33000 29 0.0845481 -15.8306
33050 29 0.0845481 -17.2907
33100 29 0.0845481 -15.5622
33150 29 0.0845481 -15.8214
33200 12 0.0349854 -2.66542
33250 17 0.0495627 -5.78612
33300 12 0.0349854 -3.68479
33350 17 0.0495627 -7.07999
33400 16 0.0466472 -5.73083
33450 11 0.03207 -1.20838
33500 15 0.0437318 -2.44586
33550 17 0.0495627 -6.25378
33600 14 0.0408163 -3.93579
33650 10 0.0291545 -1.34673
33700 11 0.03207 -3.49035
33750 22 0.0641399 -9.06525
33800 22 0.0641399 -10.6874
33850 21 0.0612245 -10.7789
33900 17 0.0495627 -7.22803
33950 20 0.058309 -10.1303
34000 17 0.0495627 -6.82746
34050 13 0.0379009 -4.55931
34100 14 0.0408163 -4.86951
34150 16 0.0466472 -6.77
34200 13 0.0379009 -3.56886
34250 17 0.0495627 -3.42082
34300 15 0.0437318 -4.50096
34350 21 0.0612245 -7.45025
34400 12 0.0349854 -2.68319
34450 19 0.0553936 -5.03011
34500 12 0.0349854 -2.03735
34550 16 0.0466472 -3.82966
34600 13 0.0379009 -1.19469
34650 8 0.0233236 -1.89288
34700 12 0.0349854 -6.0907
34750 18 0.0524781 -13.2371
34800 28 0.0816327 -20.217
34850 22 0.0641399 -12.975
34900 14 0.0408163 -6.79514
34950 12 0.0349854 -3.05363
35000 9 0.0262391 -0.256856
35050 10 0.0291545 -1.84874
35100 12 0.0349854 -1.06944
35150 21 0.0612245 -8.03594
35200 22 0.0641399 -12.2562
35250 19 0.0553936 -17.4041
35300 25 0.0728863 -19.3269
35350 28 0.0816327 -16.2079
35400 23 0.0670554 -15.8828
35450 20 0.058309 -11.0955
35500 28 0.0816327 -15.8916
35550 19 0.0553936 -6.92948
35600 18 0.0524781 -3.22799
35650 21 0.0612245 -6.12513
35700 14 0.0408163 -3.61297
35750 17 0.0495627 -6.68192
35800 15 0.0437318 -7.19784
35850 24 0.0699708 -14.804
35900 24 0.0699708 -16.4811
35950 21 0.0612245 -11.6927
36000 26 0.0758017 -18.4655
36050 25 0.0728863 -20.7545
36100 30 0.0874636 -20.78
36150 32 0.0932945 -19.8029
36200 23 0.0670554 -12.318
36250 23 0.0670554 -14.4707
36300 27 0.0787172 -14.2645
36350 33 0.0962099 -19.3045
36400 18 0.0524781 -10.0304
36450 21 0.0612245 -14.1751
36500 19 0.0553936 -10.4694
36550 20 0.058309 -9.85676
36600 17 0.0495627 -8.8926
36650 20 0.058309 -9.99489
36700 14 0.0408163 -3.55817
36750 17 0.0495627 -6.88006
36800 21 0.0612245 -10.3435
36850 21 0.0612245 -8.29401
36900 7 0.0204082 -2.41991
36950 7 0.0204082 -0.924533
37000 17 0.0495627 -4.72568
37050 17 0.0495627 -7.05187
37100 22 0.0641399 -12.5272
37150 21 0.0612245 -12.2015
37200 23 0.0670554 -18.1424
37250 34 0.0991254 -23.3419
37300 33 0.0962099 -24.9423
37350 26 0.0758017 -18.8258
37400 25 0.0728863 -17.7701
37450 29 0.0845481 -17.7157
37500 23 0.0670554 -12.3742
37550 26 0.0758017 -14.8362
37600 27 0.0787172 -16.6706
37650 24 0.0699708 -13.1495
37700 26 0.0758017 -17.4092
37750 26 0.0758017 -20.0558
37800 24 0.0699708 -17.785
37850 24 0.0699708 -14.0924
37900 22 0.0641399 -12.3316
37950 19 0.0553936 -10.1098
38000 13 0.0379009 -4.52608
38050 21 0.0612245 -10.5873
38100 18 0.0524781 -9.20128
38150 21 0.0612245 -11.942
38200 17 0.0495627 -8.17946
38250 19 0.0553936 -10.0658
38300 20 0.058309 -10.1156
38350 18 0.0524781 -7.13719
38400 23 0.0670554 -11.7998
38450 24 0.0699708 -14.2532
38500 11 0.03207 -1.39176
38550 18 0.0524781 -4.98207
38600 21 0.0612245 -5.16372
38650 9 0.0262391 -0.768633
38700 12 0.0349854 -4.03512
38750 15 0.0437318 -8.79348
38800 21 0.0612245 -8.91626
38850 13 0.0379009 -4.29934
38900 16 0.0466472 -8.77177
38950 21 0.0612245 -13.3031
39000 28 0.0816327 -19.6555
39050 32 0.0932945 -25.259
39100 29 0.0845481 -24.2805
39150 25 0.0728863 -19.9077
39200 29 0.0845481 -18.5635
39250 30 0.0874636 -23.2959
39300 30 0.0874636 -29.2071
39350 32 0.0932945 -28.3948
39400 30 0.0874636 -27.497
39450 32 0.0932945 -27.0735
39500 34 0.0991254 -29.0647
39550 35 0.102041 -29.2077
39600 32 0.0932945 -25.3181
39650 34 0.0991254 -24.1361
39700 26 0.0758017 -15.1976
39750 22 0.0641399 -12.1678
39800 21 0.0612245 -13.9917
39850 23 0.0670554 -12.2696
39900 22 0.0641399 -10.7735
39950 20 0.058309 -7.90384
40000 16 0.0466472 -6.29574
40050 18 0.0524781 -8.40275
40100 24 0.0699708 -15.4507
40150 24 0.0699708 -9.83899
40200 23 0.0670554 -9.16402
40250 25 0.0728863 -16.6367
40300 26 0.0758017 -18.6597
40350 25 0.0728863 -9.92709
40400 17 0.0495627 -7.22271
40450 17 0.0495627 -5.5358
40500 17 0.0495627 -7.92487
40550 23 0.0670554 -11.1235
40600 21 0.0612245 -8.46977
40650 22 0.0641399 -8.03928
40700 24 0.0699708 -11.253
40750 22 0.0641399 -9.92247
40800 30 0.0874636 -19.2811
40850 33 0.0962099 -21.8809
40900 30 0.0874636 -17.062
40950 23 0.0670554 -14.1488
41000 25 0.0728863 -21.0734
41050 22 0.0641399 -9.54808
41100 23 0.0670554 -7.75979
41150 22 0.0641399 -12.4159
41200 23 0.0670554 -11.6042
41250 18 0.0524781 -5.77825
41300 17 0.0495627 -5.05243
41350 17 0.0495627 -2.60304
41400 16 0.0466472 -3.79459
41450 18 0.0524781 -3.9118
41500 21 0.0612245 -5.95109
