# step   N   rho   U
130700 22 0.0641399 -7.49437
130750 20 0.058309 -6.89388
130800 26 0.0758017 -12.1612
130850 29 0.0845481 -18.901
130900 17 0.0495627 -9.55017
130950 11 0.03207 -5.72197
131000 15 0.0437318 -4.32628
131050 17 0.0495627 -7.29357
131100 18 0.0524781 -8.64173
131150 22 0.0641399 -9.98012
131200 24 0.0699708 -11.4865
131250 20 0.058309 -9.31525
131300 16 0.0466472 -6.7667
131350 13 0.0379009 -5.97613
131400 17 0.0495627 -9.25941
131450 29 0.0845481 -24.242
131500 28 0.0816327 -22.0684
131550 29 0.0845481 -20.619
131600 27 0.0787172 -17.328
131650 27 0.0787172 -15.1007
131700 21 0.0612245 -12.6272
131750 18 0.0524781 -9.23633
131800 15 0.0437318 -4.87039
131850 14 0.0408163 -2.26671
131900 12 0.0349854 -1.85505
131950 14 0.0408163 -2.37654
132000 14 0.0408163 -3.91724
132050 13 0.0379009 -7.7205
132100 19 0.0553936 -7.44447
132150 22 0.0641399 -11.1213
132200 27 0.0787172 -14.428
132250 22 0.0641399 -9.45267
132300 18 0.0524781 -9.24715
132350 19 0.0553936 -9.53089
132400 27 0.0787172 -18.5057
132450 26 0.0758017 -16.4123
132500 20 0.058309 -8.57367
132550 24 0.0699708 -11.3503
132600 26 0.0758017 -15.0849
132650 15 0.0437318 -6.37498
132700 17 0.0495627 -5.00235
132750 13 0.0379009 -3.75915
132800 19 0.0553936 -5.0973
132850 13 0.0379009 -1.65524
132900 22 0.0641399 -10.1607
132950 22 0.0641399 -11.3774
133000 25 0.0728863 -11.2024
133050 27 0.0787172 -15.5631
133100 18 0.0524781 -9.21694
133150 20 0.058309 -9.71942
133200 27 0.0787172 -16.0588
133250 24 0.0699708 -13.7005
133300 19 0.0553936 -11.4266
133350 17 0.0495627 -9.37866
133400 20 0.058309 -7.96812
133450 18 0.0524781 -9.83333
133500 20 0.058309 -9.57331
133550 28 0.0816327 -12.6929
133600 36 0.104956 -19.5369
133650 27 0.0787172 -12.4435
133700 20 0.058309 -8.53145
133750 17 0.0495627 -3.53384
133800 12 0.0349854 -2.37109
133850 14 0.0408163 -3.10954
133900 12 0.0349854 -1.28728
133950 14 0.0408163 -5.08998
134000 22 0.0641399 -10.3248
134050 21 0.0612245 -14.6538
134100 18 0.0524781 -12.8697
134150 25 0.0728863 -17.0632
134200 25 0.0728863 -14.9939
134250 26 0.0758017 -17.5916
134300 21 0.0612245 -11.2998
134350 27 0.0787172 -15.5392
134400 25 0.0728863 -16.8836
134450 18 0.0524781 -12.25
134500 22 0.0641399 -14.391
134550 23 0.0670554 -17.9629
134600 24 0.0699708 -19.8107
134650 19 0.0553936 -16.954
134700 24 0.0699708 -20.2423
134750 27 0.0787172 -19.5167
134800 29 0.0845481 -22.8538
134850 29 0.0845481 -21.2395
134900 24 0.0699708 -22.3996
134950 28 0.0816327 -23.1127
135000 25 0.0728863 -14.4714
135050 24 0.0699708 -11.6368
135100 23 0.0670554 -10.5195
135150 20 0.058309 -8.58437
135200 19 0.0553936 -8.31521
135250 24 0.0699708 -8.49817
135300 25 0.0728863 -11.89
135350 16 0.0466472 -7.83435
135400 15 0.0437318 -3.96385
135450 13 0.0379009 -2.66128
135500 17 0.0495627 -5.52647
135550 18 0.0524781 -5.99776
135600 21 0.0612245 -7.06533
135650 18 0.0524781 -7.31
135700 25 0.0728863 -12.3598
135750 25 0.0728863 -15.8779
135800 27 0.0787172 -14.2318
135850 18 0.0524781 -9.34476
135900 24 0.0699708 -12.4242
135950 27 0.0787172 -18.4093
136000 35 0.102041 -23.2037
136050 26 0.0758017 -13.0455
136100 30 0.0874636 -17.8131
136150 29 0.0845481 -18.821
136200 26 0.0758017 -15.5997
136250 23 0.0670554 -13.0876
136300 16 0.0466472 -6.02943
136350 19 0.0553936 -10.9142
136400 22 0.0641399 -9.51637
136450 24 0.0699708 -9.76171
136500 19 0.0553936 -9.10133
136550 21 0.0612245 -9.08148
136600 18 0.0524781 -5.717
136650 24 0.0699708 -11.9358
136700 21 0.0612245 -13.0026
136750 22 0.0641399 -10.718
136800 19 0.0553936 -6.34643
136850 25 0.0728863 -10.0611
136900 21 0.0612245 -9.612
136950 27 0.0787172 -16.3347
137000 31 0.090379 -19.4927
137050 20 0.058309 -9.6336
137100 18 0.0524781 -10.3735
137150 18 0.0524781 -9.23377
137200 20 0.058309 -7.24019
137250 16 0.0466472 -5.63427
137300 8 0.0233236 -1.42607
137350 16 0.0466472 -4.68022
137400 17 0.0495627 -7.20024
137450 19 0.0553936 -8.40071
137500 16 0.0466472 -6.43891
137550 14 0.0408163 -4.53329
137600 13 0.0379009 -4.25195
137650 16 0.0466472 -7.05821
137700 19 0.0553936 -7.65186
137750 16 0.0466472 -6.85824
137800 18 0.0524781 -9.04607
137850 22 0.0641399 -10.1582
137900 16 0.0466472 -5.39139
137950 19 0.0553936 -8.51456
138000 16 0.0466472 -6.89706
138050 13 0.0379009 -2.57901
138100 17 0.0495627 -6.74137
138150 12 0.0349854 -4.74292
138200 17 0.0495627 -6.97658
138250 17 0.0495627 -7.37576
138300 12 0.0349854 -4.29016
138350 16 0.0466472 -6.15042
138400 16 0.0466472 -8.24902
138450 23 0.0670554 -13.4644
138500 19 0.0553936 -10.2178
138550 17 0.0495627 -6.26845
138600 20 0.058309 -6.04403
138650 13 0.0379009 -3.3383
138700 15 0.0437318 -5.88001
138750 13 0.0379009 -4.20416
138800 20 0.058309 -10.7745
138850 22 0.0641399 -14.4617
138900 16 0.0466472 -7.65802
138950 21 0.0612245 -9.18018
139000 20 0.058309 -9.94156
139050 16 0.0466472 -4.45143
139100 19 0.0553936 -7.80846
139150 19 0.0553936 -10.1898
139200 26 0.0758017 -13.9964
139250 23 0.0670554 -10.8783
139300 24 0.0699708 -12.5739
139350 20 0.058309 -8.38602
139400 19 0.0553936 -5.32838
139450 18 0.0524781 -6.56364
139500 11 0.03207 -2.69368
139550 18 0.0524781 -5.47956
139600 19 0.0553936 -7.28806
139650 17 0.0495627 -5.47047
139700 18 0.0524781 -5.01903
139750 15 0.0437318 -2.98247
139800 12 0.0349854 -1.79633
139850 12 0.0349854 -3.3264
139900 9 0.0262391 -1.44398
139950 11 0.03207 -2.79581
140000 14 0.0408163 -3.4726
140050 16 0.0466472 -4.18836
140100 11 0.03207 -2.19811
140150 12 0.0349854 -4.91955
140200 13 0.0379009 -2.22517
140250 13 0.0379009 -4.75757
140300 15 0.0437318 -4.53542
140350 16 0.0466472 -4.90175
140400 25 0.0728863 -11.244
140450 20 0.058309 -5.46201
140500 19 0.0553936 -8.57955
140550 23 0.0670554 -11.219
140600 20 0.058309 -7.37094
140650 15 0.0437318 -5.06597
140700 17 0.0495627 -9.14672
140750 17 0.0495627 -5.32187
140800 13 0.0379009 -4.94008
140850 12 0.0349854 -2.04617
140900 16 0.0466472 -5.49643
140950 15 0.0437318 -8.41221
141000 24 0.0699708 -10.3061
141050 18 0.0524781 -8.06346
141100 17 0.0495627 -6.4265
141150 17 0.0495627 -8.87037
141200 24 0.0699708 -12.916
141250 25 0.0728863 -11.3887
141300 18 0.0524781 -4.90074
141350 17 0.0495627 -8.98939
141400 17 0.0495627 -9.57325
141450 16 0.0466472 -7.84343
141500 15 0.0437318 -4.31178
141550 18 0.0524781 -5.7853
141600 28 0.0816327 -15.7019
141650 31 0.090379 -20.363
141700 31 0.090379 -20.6436
141750 27 0.0787172 -16.437
141800 30 0.0874636 -16.9752
141850 25 0.0728863 -13.7161
141900 16 0.0466472 -7.85268
141950 21 0.0612245 -9.79166
142000 19 0.0553936 -5.57916
142050 21 0.0612245 -10.6462
142100 22 0.0641399 -13.0287
142150 12 0.0349854 -2.53856
142200 17 0.0495627 -5.50597
142250 25 0.0728863 -8.91263
142300 18 0.0524781 -8.65713
142350 27 0.0787172 -13.3265
142400 21 0.0612245 -13.4166
142450 15 0.0437318 -6.08378
142500 16 0.0466472 -5.07119
142550 17 0.0495627 -6.2084
142600 22 0.0641399 -6.05956
142650 22 0.0641399 -11.1626
142700 23 0.0670554 -11.5573
142750 25 0.0728863 -12.9435
142800 25 0.0728863 -10.5048
142850 20 0.058309 -6.56533
142900 18 0.0524781 -5.76241
142950 19 0.0553936 -9.19058
143000 21 0.0612245 -10.8641
143050 14 0.0408163 -5.82179
143100 12 0.0349854 -3.80478
143150 10 0.0291545 -4.23543
143200 11 0.03207 -1.72597
143250 18 0.0524781 -7.84713
143300 21 0.0612245 -10.8044
143350 16 0.0466472 -10.0963
143400 18 0.0524781 -10.7106
143450 18 0.0524781 -7.25836
143500 18 0.0524781 -8.47414
143550 20 0.058309 -9.84264
143600 25 0.0728863 -19.6064
143650 28 0.0816327 -22.2399
143700 27 0.0787172 -23.9044
143750 20 0.058309 -13.9388
143800 18 0.0524781 -8.72659
143850 21 0.0612245 -9.97493
143900 19 0.0553936 -6.88623
143950 25 0.0728863 -12.838
144000 27 0.0787172 -12.4754
144050 30 0.0874636 -20.3664
144100 29 0.0845481 -14.214
144150 19 0.0553936 -6.78738
144200 20 0.058309 -9.10963
144250 28 0.0816327 -15.1631
144300 25 0.0728863 -10.2965
144350 20 0.058309 -7.79431
144400 15 0.0437318 -4.1847
144450 14 0.0408163 -3.88084
144500 12 0.0349854 -2.86869
144550 9 0.0262391 -1.51068
144600 8 0.0233236 -2.38266
144650 15 0.0437318 -4.16969
144700 11 0.03207 -1.37504
144750 17 0.0495627 -1.98603
144800 15 0.0437318 -3.08089
144850 17 0.0495627 -4.18437
144900 7 0.0204082 -0.283702
144950 12 0.0349854 -1.47418
145000 18 0.0524781 -8.28446
145050 11 0.03207 -3.80277
145100 21 0.0612245 -11.74
145150 26 0.0758017 -11.9681
145200 25 0.0728863 -12.2565
145250 19 0.0553936 -8.6227
145300 20 0.058309 -8.24853
145350 23 0.0670554 -9.3258
145400 19 0.0553936 -7.11738
145450 23 0.0670554 -7.5081
145500 26 0.0758017 -13.9037
145550 21 0.0612245 -12.5922
145600 15 0.0437318 -4.76863
145650 21 0.0612245 -8.13991
145700 17 0.0495627 -5.43101
145750 17 0.0495627 -7.02926
145800 14 0.0408163 -4.48505
145850 13 0.0379009 -3.44799
145900 18 0.0524781 -7.31897
145950 17 0.0495627 -7.04996
146000 20 0.058309 -11.9282
146050 20 0.058309 -8.78675
146100 21 0.0612245 -7.74688
146150 12 0.0349854 -3.93074
146200 15 0.0437318 -3.93558
146250 13 0.0379009 -2.46238
146300 13 0.0379009 -4.725
146350 20 0.058309 -8.01962
146400 19 0.0553936 -8.75613
146450 23 0.0670554 -13.3913
146500 21 0.0612245 -9.3376
146550 23 0.0670554 -13.1385
146600 18 0.0524781 -13.9575
146650 23 0.0670554 -11.2104
146700 26 0.0758017 -14.5592
146750 20 0.058309 -9.26733
146800 19 0.0553936 -9.19534
146850 15 0.0437318 -3.55131
146900 12 0.0349854 -3.45147
146950 15 0.0437318 -4.18192
147000 22 0.0641399 -7.0113
147050 30 0.0874636 -12.6938
147100 27 0.0787172 -11.7268
147150 28 0.0816327 -11.3571
147200 22 0.0641399 -8.63033
147250 20 0.058309 -9.84133
147300 20 0.058309 -9.49011
147350 17 0.0495627 -7.24878
147400 17 0.0495627 -5.44633
147450 13 0.0379009 -1.36921
147500 14 0.0408163 -7.03536
147550 15 0.0437318 -5.30071
147600 14 0.0408163 -5.66092
147650 17 0.0495627 -7.25846
147700 18 0.0524781 -4.00852
147750 24 0.0699708 -13.0014
147800 25 0.0728863 -15.4027
147850 23 0.0670554 -11.5194
147900 19 0.0553936 -5.85194
147950 9 0.0262391 -4.16124
148000 12 0.0349854 -3.56604
148050 13 0.0379009 -5.79662
148100 12 0.0349854 -5.64093
148150 11 0.03207 -2.32419
148200 14 0.0408163 -5.73444
148250 14 0.0408163 -3.39722
148300 11 0.03207 -1.26685
148350 16 0.0466472 -4.39219
148400 10 0.0291545 -2.12714
148450 21 0.0612245 -6.46167
148500 19 0.0553936 -9.29626
148550 29 0.0845481 -17.0468
148600 28 0.0816327 -16.2509
148650 19 0.0553936 -9.18158
148700 18 0.0524781 -6.99547
148750 22 0.0641399 -12.4595
148800 20 0.058309 -12.2045
148850 31 0.090379 -21.5201
148900 41 0.119534 -33.421
148950 24 0.0699708 -13.8633
149000 17 0.0495627 -7.27085
149050 18 0.0524781 -8.45874
149100 30 0.0874636 -20.9043
149150 28 0.0816327 -16.4321
149200 28 0.0816327 -14.7472
149250 25 0.0728863 -9.84825
149300 14 0.0408163 -4.54094
149350 16 0.0466472 -4.69262
149400 15 0.0437318 -6.4912
149450 14 0.0408163 -8.45416
149500 17 0.0495627 -4.31396
149550 19 0.0553936 -7.03104
149600 10 0.0291545 -2.75333
149650 21 0.0612245 -9.79758
149700 20 0.058309 -3.99453
149750 16 0.0466472 -4.49999
149800 21 0.0612245 -11.8166
149850 16 0.0466472 -6.35973
149900 14 0.0408163 -7.87884
149950 17 0.0495627 -8.14497
150000 17 0.0495627 -8.43847
150050 21 0.0612245 -5.75505
150100 15 0.0437318 -2.47911
150150 12 0.0349854 -2.20227
150200 15 0.0437318 -1.17827
150250 14 0.0408163 -4.21109
150300 11 0.03207 -2.66029
150350 13 0.0379009 -2.93875
150400 17 0.0495627 -6.07101
150450 17 0.0495627 -8.75448
150500 26 0.0758017 -18.1718
150550 24 0.0699708 -17.196
150600 30 0.0874636 -21.187
150650 27 0.0787172 -20.9353
150700 31 0.090379 -25.8176
150750 34 0.0991254 -28.1265
150800 35 0.102041 -25.3816
150850 38 0.110787 -29.3926
150900 41 0.119534 -40.1783
150950 39 0.113703 -42.7045
151000 40 0.116618 -41.52
151050 38 0.110787 -33.6636
151100 40 0.116618 -35.0434
151150 35 0.102041 -32.5687
151200 33 0.0962099 -30.434
151250 40 0.116618 -30.6906
151300 30 0.0874636 -19.0829
151350 27 0.0787172 -14.8773
151400 28 0.0816327 -17.4237
151450 31 0.090379 -20.2035
151500 25 0.0728863 -14.9419
151550 27 0.0787172 -10.6434
151600 25 0.0728863 -11.9081
151650 25 0.0728863 -14.9833
151700 22 0.0641399 -9.81547
151750 17 0.0495627 -11.0859
151800 20 0.058309 -10.6047
151850 30 0.0874636 -19.1994
151900 31 0.090379 -20.2614
151950 32 0.0932945 -21.7258
152000 29 0.0845481 -15.2916
152050 29 0.0845481 -19.1745
152100 33 0.0962099 -24.799
152150 32 0.0932945 -28.061
152200 37 0.107872 -38.3531
152250 45 0.131195 -51.2423
152300 45 0.131195 -55.5031
152350 51 0.148688 -57.3072
152400 48 0.139942 -55.3066
152450 48 0.139942 -55.9611
152500 47 0.137026 -57.5159
152550 50 0.145773 -60.2134
152600 44 0.12828 -46.2202
152650 43 0.125364 -43.6435
152700 43 0.125364 -46.9316
152750 43 0.125364 -49.0872
152800 42 0.122449 -45.9738
152850 37 0.107872 -32.8138
152900 32 0.0932945 -29.5663
152950 29 0.0845481 -21.7023
153000 25 0.0728863 -14.0172
153050 24 0.0699708 -17.5279
153100 27 0.0787172 -20.4954
153150 26 0.0758017 -17.7399
153200 25 0.0728863 -16.507
153250 26 0.0758017 -16.0794
153300 26 0.0758017 -18.3951
153350 24 0.0699708 -14.2668
153400 21 0.0612245 -11.8412
153450 21 0.0612245 -12.2387
153500 24 0.0699708 -10.8583
153550 24 0.0699708 -12.68
153600 28 0.0816327 -13.7643
153650 26 0.0758017 -12.1437
153700 26 0.0758017 -10.6003
153750 19 0.0553936 -7.08584
153800 12 0.0349854 -3.85223
153850 19 0.0553936 -10.4494
153900 26 0.0758017 -16.1433
153950 27 0.0787172 -15.5528
154000 16 0.0466472 -8.2629
154050 23 0.0670554 -11.2672
154100 24 0.0699708 -15.8649
154150 30 0.0874636 -24.5245
154200 23 0.0670554 -14.1079
154250 23 0.0670554 -17.0305
154300 15 0.0437318 -7.2783
154350 17 0.0495627 -8.03088
154400 20 0.058309 -8.798
154450 20 0.058309 -7.70772
154500 17 0.0495627 -3.96867
154550 22 0.0641399 -10.0037
154600 28 0.0816327 -15.031
154650 27 0.0787172 -15.6692
154700 25 0.0728863 -14.7116
154750 24 0.0699708 -12.9013
154800 16 0.0466472 -9.15609
154850 23 0.0670554 -11.9985
154900 27 0.0787172 -20.5965
154950 26 0.0758017 -17.5826
155000 26 0.0758017 -15.3246
155050 23 0.0670554 -11.3852
155100 20 0.058309 -9.5601
155150 18 0.0524781 -7.36396
155200 18 0.0524781 -6.31784
155250 19 0.0553936 -13.4145
155300 24 0.0699708 -14.3623
155350 24 0.0699708 -11.0673
155400 30 0.0874636 -17.6687
155450 20 0.058309 -8.28982
155500 14 0.0408163 -4.31617
155550 18 0.0524781 -4.77098
155600 11 0.03207 -1.97359
155650 16 0.0466472 -6.41647
155700 22 0.0641399 -9.50245
155750 23 0.0670554 -5.94608
155800 20 0.058309 -7.32435
155850 23 0.0670554 -11.8286
155900 17 0.0495627 -5.50612
155950 25 0.0728863 -11.2278
156000 21 0.0612245 -12.7822
156050 21 0.0612245 -12.6642
156100 18 0.0524781 -4.20909
156150 17 0.0495627 -5.80979
156200 19 0.0553936 -6.30402
156250 12 0.0349854 -4.99669
156300 13 0.0379009 -3.85061
156350 18 0.0524781 -5.98353
156400 20 0.058309 -9.72291
156450 18 0.0524781 -6.66351
156500 10 0.0291545 -2.10822
156550 11 0.03207 -5.18285
156600 15 0.0437318 -7.87091
156650 20 0.058309 -6.22151
156700 13 0.0379009 -3.79707
156750 15 0.0437318 -4.29792
156800 17 0.0495627 -6.41724
156850 22 0.0641399 -9.32108
156900 16 0.0466472 -6.58965
156950 20 0.058309 -6.85744
157000 14 0.0408163 -7.93898
157050 18 0.0524781 -10.3814
157100 21 0.0612245 -13.5903
157150 21 0.0612245 -13.8083
157200 19 0.0553936 -19.0588
157250 28 0.0816327 -21.9161
157300 24 0.0699708 -17.6836
157350 29 0.0845481 -17.3799
157400 23 0.0670554 -13.9874
157450 25 0.0728863 -12.9987
157500 19 0.0553936 -9.38381
157550 23 0.0670554 -13.054
157600 21 0.0612245 -12.5878
157650 15 0.0437318 -11.244
157700 14 0.0408163 -6.79344
157750 12 0.0349854 -2.82047
157800 23 0.0670554 -10.0581
157850 24 0.0699708 -15.5976
157900 27 0.0787172 -14.3779
157950 23 0.0670554 -14.2688
158000 21 0.0612245 -11.1254
158050 18 0.0524781 -6.17824
158100 21 0.0612245 -13.0643
158150 23 0.0670554 -16.2391
158200 29 0.0845481 -20.4004
158250 28 0.0816327 -17.7589
158300 31 0.090379 -24.125
158350 33 0.0962099 -24.2218
158400 28 0.0816327 -20.0142
158450 22 0.0641399 -12.5441
158500 27 0.0787172 -14.2423
158550 32 0.0932945 -21.1827
158600 29 0.0845481 -23.1787
158650 30 0.0874636 -24.2476
158700 26 0.0758017 -19.6243
158750 26 0.0758017 -16.4881
158800 18 0.0524781 -10.5987
158850 21 0.0612245 -12.314
158900 14 0.0408163 -4.69161
158950 17 0.0495627 -8.85997
159000 20 0.058309 -5.65367
159050 19 0.0553936 -5.47473
159100 21 0.0612245 -7.69431
159150 17 0.0495627 -5.63553
159200 26 0.0758017 -9.40348
159250 20 0.058309 -8.48766
159300 20 0.058309 -8.45703
159350 13 0.0379009 -2.69403
159400 12 0.0349854 -3.80638
159450 10 0.0291545 -2.52651
159500 17 0.0495627 -6.93629
159550 16 0.0466472 -4.03274
159600 18 0.0524781 -8.30419
159650 19 0.0553936 -7.17968
159700 17 0.0495627 -7.92365
159750 15 0.0437318 -5.1948
159800 13 0.0379009 -5.05775
159850 9 0.0262391 -1.56882
159900 12 0.0349854 -3.2826
159950 17 0.0495627 -5.8092
160000 19 0.0553936 -8.46261
160050 15 0.0437318 -6.6328
160100 10 0.0291545 -2.69969
160150 16 0.0466472 -5.02485
160200 20 0.058309 -6.57699
160250 22 0.0641399 -7.86761
160300 25 0.0728863 -15.7535
160350 29 0.0845481 -22.9396
160400 27 0.0787172 -18.5165
160450 33 0.0962099 -24.3931
160500 29 0.0845481 -21.7561
160550 33 0.0962099 -25.6504
160600 25 0.0728863 -21.4662
160650 29 0.0845481 -24.0447
160700 23 0.0670554 -16.7662
160750 23 0.0670554 -17.3502
160800 22 0.0641399 -14.545
160850 24 0.0699708 -13.3663
160900 27 0.0787172 -15.2457
160950 25 0.0728863 -12.4462
161000 30 0.0874636 -21.58
161050 23 0.0670554 -10.9092
161100 25 0.0728863 -9.74035
161150 18 0.0524781 -5.01977
161200 16 0.0466472 -4.75396
161250 16 0.0466472 -6.39884
161300 22 0.0641399 -10.6064
161350 22 0.0641399 -4.70059
161400 23 0.0670554 -7.6961
161450 23 0.0670554 -10.6578
161500 22 0.0641399 -8.282
161550 19 0.0553936 -8.28618
161600 14 0.0408163 -2.24856
161650 12 0.0349854 -2.81569
161700 20 0.058309 -9.55845
161750 14 0.0408163 -3.69056
161800 22 0.0641399 -8.70944
161850 23 0.0670554 -12.2349
161900 19 0.0553936 -7.47811
161950 19 0.0553936 -3.24591
162000 18 0.0524781 -5.38805
162050 10 0.0291545 -2.19294
162100 9 0.0262391 -0.912168
162150 12 0.0349854 -2.6679
162200 10 0.0291545 -1.22894
162250 11 0.03207 -1.04215
162300 10 0.0291545 -4.13868
162350 18 0.0524781 -8.04831
162400 21 0.0612245 -7.53949
162450 20 0.058309 -6.79409
162500 17 0.0495627 -10.378
162550 20 0.058309 -12.787
162600 24 0.0699708 -18.2714
162650 23 0.0670554 -20.6813
162700 20 0.058309 -11.673
162750 25 0.0728863 -16.182
162800 26 0.0758017 -16.0218
162850 24 0.0699708 -14.6108
162900 18 0.0524781 -9.63592
162950 23 0.0670554 -14.9131
163000 22 0.0641399 -14.2995
163050 18 0.0524781 -9.21463
163100 21 0.0612245 -10.9609
163150 21 0.0612245 -14.505
163200 20 0.058309 -11.2159
163250 26 0.0758017 -15.4944
163300 32 0.0932945 -25.2403
163350 36 0.104956 -30.5197
163400 39 0.113703 -34.0072
163450 34 0.0991254 -28.0736
163500 23 0.0670554 -18.266
163550 19 0.0553936 -13.6699
163600 21 0.0612245 -12.3014
163650 30 0.0874636 -21.7069
163700 24 0.0699708 -13.3249
163750 20 0.058309 -11.5068
163800 8 0.0233236 -3.05139
163850 12 0.0349854 -3.22382
163900 12 0.0349854 -4.6946
163950 14 0.0408163 -4.84628
164000 17 0.0495627 -7.55272
164050 18 0.0524781 -6.80996
164100 15 0.0437318 -5.90858
164150 18 0.0524781 -11.6422
164200 20 0.058309 -9.16139
164250 18 0.0524781 -10.3717
164300 18 0.0524781 -7.69371
164350 19 0.0553936 -8.06464
164400 19 0.0553936 -8.33303
164450 27 0.0787172 -13.8061
164500 25 0.0728863 -13.6664
164550 21 0.0612245 -9.60665
164600 20 0.058309 -5.65297
164650 20 0.058309 -6.97579
164700 25 0.0728863 -11.7382
164750 20 0.058309 -7.63848
164800 18 0.0524781 -6.86228
164850 16 0.0466472 -7.37411
164900 15 0.0437318 -6.69369
164950 6 0.0174927 -1.97184
165000 17 0.0495627 -4.86416
165050 23 0.0670554 -18.6653
165100 24 0.0699708 -17.9816
165150 28 0.0816327 -23.0368
165200 24 0.0699708 -16.0232
165250 22 0.0641399 -12.5203
165300 24 0.0699708 -12.0444
165350 24 0.0699708 -10.1658
165400 30 0.0874636 -16.0587
165450 27 0.0787172 -13.348
165500 27 0.0787172 -14.3464
165550 24 0.0699708 -9.48212
165600 20 0.058309 -9.23277
165650 20 0.058309 -5.83512
165700 13 0.0379009 -3.29196
165750 9 0.0262391 -0.911025
165800 14 0.0408163 -3.28145
165850 7 0.0204082 -0.513644
165900 17 0.0495627 -5.78568
165950 18 0.0524781 -4.62105
166000 12 0.0349854 -3.47061
166050 16 0.0466472 -6.54822
166100 21 0.0612245 -9.74714
166150 32 0.0932945 -25.7594
166200 32 0.0932945 -21.6244
166250 20 0.058309 -8.84299
166300 22 0.0641399 -12.2096
166350 34 0.0991254 -25.5035
166400 34 0.0991254 -28.5011
166450 28 0.0816327 -17.1362
166500 21 0.0612245 -7.47458
166550 13 0.0379009 -3.26423
166600 21 0.0612245 -8.58723
166650 30 0.0874636 -15.0486
166700 25 0.0728863 -13.6718
166750 27 0.0787172 -13.0876
166800 29 0.0845481 -13.817
166850 29 0.0845481 -14.748
166900 16 0.0466472 -9.63603
166950 21 0.0612245 -11.7594
167000 24 0.0699708 -18.4679
167050 24 0.0699708 -20.945
167100 29 0.0845481 -24.3712
167150 26 0.0758017 -17.6906
167200 21 0.0612245 -14.1909
167250 22 0.0641399 -17.8129
167300 29 0.0845481 -24.1042
167350 27 0.0787172 -20.3961
167400 25 0.0728863 -16.5361
167450 31 0.090379 -21.2443
167500 26 0.0758017 -17.879
167550 18 0.0524781 -6.53136
167600 13 0.0379009 -5.60497
167650 21 0.0612245 -12.5421
167700 23 0.0670554 -14.443
167750 18 0.0524781 -11.6003
167800 22 0.0641399 -11.1203
167850 24 0.0699708 -13.8795
167900 23 0.0670554 -14.7637
167950 25 0.0728863 -15.3283
168000 22 0.0641399 -10.5783
168050 24 0.0699708 -12.6536
168100 22 0.0641399 -11.7815
168150 18 0.0524781 -11.0499
168200 23 0.0670554 -11.5507
168250 29 0.0845481 -14.6464
168300 32 0.0932945 -17.3264
168350 29 0.0845481 -18.9211
168400 29 0.0845481 -22.6154
168450 25 0.0728863 -16.2532
168500 23 0.0670554 -14.3466
168550 22 0.0641399 -11.7
168600 9 0.0262391 -1.84854
168650 15 0.0437318 -3.24436
168700 15 0.0437318 -3.70374
168750 22 0.0641399 -8.94393
168800 10 0.0291545 -1.37933
168850 19 0.0553936 -6.37041
168900 21 0.0612245 -11.0225
168950 30 0.0874636 -19.9636
169000 20 0.058309 -8.09944
169050 20 0.058309 -5.84725
169100 21 0.0612245 -7.76572
169150 22 0.0641399 -9.30498
169200 21 0.0612245 -10.6203
169250 27 0.0787172 -16.1919
169300 20 0.058309 -12.1489
169350 20 0.058309 -12.8647
169400 21 0.0612245 -8.58852
169450 20 0.058309 -6.07812
169500 13 0.0379009 -2.69254
169550 15 0.0437318 -2.97914
169600 7 0.0204082 -1.94857
169650 9 0.0262391 -0.935766
169700 15 0.0437318 -2.97345
169750 12 0.0349854 -2.50728
169800 12 0.0349854 -4.17087
169850 13 0.0379009 -6.70137
169900 21 0.0612245 -11.9232
169950 25 0.0728863 -14.4371
170000 23 0.0670554 -16.0472
170050 21 0.0612245 -14.2393
170100 18 0.0524781 -10.2584
170150 18 0.0524781 -7.56971
170200 19 0.0553936 -7.78303
170250 18 0.0524781 -8.6404
170300 25 0.0728863 -10.217
170350 29 0.0845481 -15.2794
170400 26 0.0758017 -12.5694
170450 20 0.058309 -5.80649
170500 14 0.0408163 -6.01105
170550 17 0.0495627 -4.04692
170600 19 0.0553936 -7.73748
170650 19 0.0553936 -5.81922
170700 14 0.0408163 -5.1792
170750 18 0.0524781 -9.31411
170800 17 0.0495627 -9.20418
170850 21 0.0612245 -13.0099
170900 17 0.0495627 -8.63111
170950 18 0.0524781 -6.15649
171000 18 0.0524781 -5.50488
171050 16 0.0466472 -6.70487
171100 18 0.0524781 -7.65191
171150 20 0.058309 -11.8274
171200 16 0.0466472 -8.42761
171250 21 0.0612245 -11.1335
171300 20 0.058309 -9.78577
171350 26 0.0758017 -12.9378
171400 27 0.0787172 -16.4701
171450 27 0.0787172 -16.4485
171500 17 0.0495627 -9.38254
171550 18 0.0524781 -9.06571
171600 16 0.0466472 -5.96182
171650 24 0.0699708 -12.9402
171700 21 0.0612245 -12.2595
171750 19 0.0553936 -11.5518
171800 24 0.0699708 -17.6576
171850 25 0.0728863 -14.8963
171900 22 0.0641399 -7.34444
171950 19 0.0553936 -8.42251
172000 22 0.0641399 -12.7304
172050 25 0.0728863 -14.547
172100 16 0.0466472 -8.84964
172150 17 0.0495627 -3.78915
172200 17 0.0495627 -5.91351
172250 14 0.0408163 -4.45838
172300 11 0.03207 -1.21135
